,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,2.8853352002700086,-0.44501723531130893,1.5717415628239844,1.5428129769431318,-0.25297995961503567,-0.009463003283980715,-1.41059356655583,-2.2066797028895393,-0.1779170593681916,-0.8544449725087864,1.9790059923546224,-0.4570823397017287,-0.7859942269395702,-0.6835671106578048,0.6311196620818977,0.736232593771982,-0.7408207855866238,1.235073687093689,-0.8878333431507026
1,1.7967850744456288,-6.132021474958145,-1.8280083761198564,-0.4731024033902662,0.07641034840746314,3.685309134137541,1.2654382593265017,1.2725482578814817,-0.42910778082877865,-0.7579916118805984,-0.9304139551665491,3.4016333691718397,-2.0174001693147545,2.6619706996057393,1.3710837506690619,0.9497010380671315,-2.183729729585184,0.7192158535367826,-0.44117473596433776
2,1.3315113394821707,2.0723399627950108,-3.6200558163999004,2.2115097672129598,0.33584200969534067,0.43345320384139857,0.29970027948096967,2.474404054020667,-0.5733384948556738,1.2430341979385344,0.6281839726164483,-2.390321178231977,1.7644806609987949,-0.024672237870198573,0.9471587834233368,-0.04110732204398091,0.1908234187143904,-0.3978974731466483,0.6828001524137794
3,-0.16000512753338975,-0.6575351414168518,0.039023345076710146,-0.5528603481159351,0.2148064770280404,-0.49482213664931946,0.9763611571081332,-0.4123378228716757,0.7761740687674755,-0.22707232851644363,-0.5575161677391947,-0.284823414489309,-0.08858775870660301,0.663799111397654,-0.10192480142156136,0.06002396988754069,-0.13805676205866055,0.17243448368576986,0.304914577778477
4,1.0008718868097506,-0.659605269111063,-0.6871574177464369,-0.7439924710697371,-0.26804741255723463,-1.2608600293574774,0.9444780478996144,-0.5254526609154534,1.752901383263063,0.7573943490819084,-0.6670906633458453,-0.528159247365389,-0.5646514712295322,0.5561022820696949,0.35018073407970074,0.26025195391700773,-0.5712055255308822,0.1363061089602887,0.20819626799958052
5,-3.0390303685551068,-2.818659048674597,-2.206044624065665,1.6872540918717773,-0.10999038813616065,0.1900975123116824,-0.33201980361140077,1.8794905470709202,2.1832960452784227,1.24149694998477,2.325177699058467,1.550939294243454,-0.8701670769522118,1.4255155591855069,0.6854893307796629,-0.4437738947726715,-0.8003104029064054,-0.6680731663506077,1.3754923850000982
6,0.8058633602337775,-0.12903664075528856,-0.8294343661892082,-0.527923136344482,0.699171538331977,-1.1497707086966884,0.8781902745861753,-0.452475038599455,1.1844276314640922,0.43459452972582685,-0.05268310748041611,-0.39933217299675133,-0.25577956087222886,0.5573735650904629,0.4434183610484041,0.23157476896883758,-0.06247906347805382,0.10552283085122827,0.3383558514199955
7,0.8409212664974669,-0.5712348572137828,-0.6942437567039971,-0.6387661854467044,0.14487415802958276,-0.9855464390874682,1.0513417160135738,-0.5677223766745698,1.8127294892801344,0.5540099043542476,-0.4973068557340077,-0.3182224280654685,-0.6774902650965942,0.27228414423788505,0.08230394231382604,0.3225297014810492,-0.6114363678509457,0.6377854534017716,0.045757861089429516
8,-2.081722079519156,0.6102625453825598,-0.026029415164112835,-1.8116525653958497,-1.1946157837998117,-0.9411493756383704,1.075734943982014,-0.8157700355951016,0.17660581009549553,-0.4123587869639489,0.6243242075976284,-0.9941733240440849,-0.03126283298166309,-1.1077125280776507,0.17780414159175786,0.3052123129336649,0.28652786877895664,0.8010466109362026,-0.5216913397586369
9,-0.9470819281550255,-0.15965169466977855,-0.44563806453222915,1.2729285943131865,0.4394625307142078,-2.5486422505054485,-2.9343259019116843,0.6524349893797996,1.6242649875731903,3.113852466322795,0.14443307204606273,2.5738591740969468,-1.323832898420676,-0.41106519032380884,-4.8533125930825625,-2.3375344664343163,-3.299434603701102,-1.717611224206577,1.9999368214206568
10,-0.7950273256866172,-0.850843299351628,0.22853921108398997,-0.7622855921368826,-0.6849615605140847,0.710678452657709,1.1109899140038766,1.015711028381971,-1.687287031915632,-1.8945868041037723,-0.6487335565825434,2.4730895948745615,-1.3643378095333194,0.044483313338439905,-2.361954772280061,0.5905833606939722,-1.396652409068263,0.6153648153088052,0.9209079343327635
11,0.005706678220802178,6.5506525182342195,-1.84122007605061,-1.8449422718691173,-2.76623138202969,0.8254724640235139,-0.7985556825481241,0.8778982794885603,-0.569973250145191,1.1413090059731172,-0.24580771763049297,4.944606557681702,-0.6577712883927159,0.8281617519584069,0.0920811453736249,-0.9388043641708045,0.3307781054241289,-1.3144338684443362,-1.291628412887343
12,-1.860757108244125,0.5806549778030573,1.0527969425515569,2.340556856835691,0.33230752103329736,-0.4232381005635713,-0.9797137994184048,-2.1522573093357638,-0.9008925832121384,0.3292942359211555,0.11164264837967376,-0.7007595972521679,1.0923905103997125,0.665308679638201,-2.034895084827488,-0.32720510510807027,0.18815795641088948,-1.1219194976909386,-0.0899555186721998
13,-2.633759078330898,0.11269862196196198,1.2472619221213765,0.0987044701855796,0.07744914330045312,0.9416360191388735,-0.5353630898117102,-1.6188646738261656,-2.2430400806326034,1.6255437090266696,-0.16150331381996583,0.7550158838019924,-0.582205426693164,-2.8464815437034945,-0.5611729214701506,-0.49117164666297747,-0.2902674139730095,-0.35851525294905456,-1.072629653196727
14,0.6298897391480487,-0.1767881692354782,-0.29885938348561464,-0.39007907574751294,-1.1138135226957595,-0.9676986375513105,0.4957392295946846,0.7802920474439574,0.30950054830710594,0.3582271028571225,-0.8845721106076027,-0.6637665422324184,0.5827830539754651,0.8169167950179864,-0.39574045037687183,0.32115368492470386,-0.7543437211826105,0.16639424689859056,-0.1672765585750043
15,0.1024794034030984,-0.5392300175229414,0.07177878744935902,-0.05886397119291501,-0.6116958872669924,-0.49222453157420487,0.7918722200833392,-0.41552441600801904,0.2928369474881809,-0.3211092806740655,-0.09410788845079815,0.11421581268547439,-0.5822284605830254,-0.21384891581986365,0.4701919321563279,0.2944823218611846,0.17371053127537522,0.15796925811783563,-0.0865865170637658
