,input_1,block1_conv1,block1_conv2,block1_pool,block2_conv1,block2_conv2,block2_pool,block3_conv1,block3_conv2,block3_conv3,block3_pool,block4_conv1,block4_conv2,block4_conv3,block4_pool,block5_conv1,block5_conv2,block5_conv3,block5_pool,flatten,fc1,fc2
0,-145.31559442265447,-1417.4762943813678,-1380.1762156996574,-1096.003783691062,-1353.4421231340068,-1540.719497776056,-1144.3378780560517,-1270.23128846537,-1292.5377206547528,-1452.0263914240065,-1094.417840491434,-1192.6655178141268,-1222.386254725582,-1375.4416018576444,-1078.6149131605173,-1129.9723258244735,-997.0731048547048,-1019.3659776591932,-846.0120930369638,-871.6127344548554,-500.64767562407405,-447.0845539454259
1,-142.2633901639898,-1510.0811342336099,-1458.9624067610584,-1113.9568233886826,-1433.6617332451544,-1616.2691684055421,-1190.8365859132941,-1306.4941236244726,-1298.9840452717467,-1468.866178483259,-1112.8343070800834,-1211.5408735173914,-1232.8789011169104,-1351.4369909602115,-1047.4102223875293,-1116.3173452517563,-992.9004780675727,-856.4311706305512,-774.162433212643,-731.3733409107862,-351.35339184012764,-305.0621639291707
2,-133.9830667498879,-1396.579183051778,-1362.1048918726906,-1045.3347802471887,-1353.200115861274,-1582.1467840492974,-1179.2679947727065,-1292.3588624573035,-1260.2788245724414,-1438.1295897281284,-1116.5329115862226,-1162.2573248351546,-1218.4876428497946,-1467.3223780983767,-1216.0692604337582,-1163.7075651301188,-982.5574718547714,-1040.1446917674923,-871.1796797570368,-924.322595236994,-304.45942233216346,-276.29167842080363
3,-138.6555232532234,-1520.4812387591073,-1467.7728742321483,-1107.603730710398,-1457.1969466674373,-1685.9602961144028,-1236.1662377392747,-1353.2613989401148,-1312.8297363217462,-1585.7146996051504,-1191.6660534279974,-1261.8060510326502,-1272.3738923461838,-1336.2454248024123,-1067.8444166398453,-1038.6173474129805,-880.6646529768568,-537.8356195682082,-450.8338079071888,-435.33416554875714,-375.5396758763218,-311.50804807314654
4,-129.7422676060933,-1340.3935829788222,-1310.6710638652078,-1000.200026235651,-1286.126231973569,-1474.4197339920106,-1094.8599966751194,-1204.0681475430943,-1206.175947190451,-1335.041256641925,-1008.1800522421179,-1096.0615867718625,-1120.9999284473054,-1187.7824741452969,-960.913576081123,-944.2796876320592,-879.7770149599087,-546.133318507494,-454.19244043181294,-446.9413338935277,-285.739330774904,-279.5169874456493
5,-165.72114288101045,-1605.0114815142592,-1550.0767387069045,-1180.5837691462857,-1494.0780374303233,-1755.4475389533259,-1273.1462438588485,-1404.8881390598717,-1406.4734914566222,-1660.8627451274388,-1219.9390954370608,-1354.6635925476783,-1408.3165603208113,-1698.1699327396834,-1297.9651273515365,-1269.0882435499814,-1075.2420469562403,-1016.0724122323365,-830.3257624281939,-847.8239169853455,-427.56704630423695,-388.95492128721025
6,-144.39906960722843,-1551.619560219925,-1487.1996584789858,-1118.1316993713847,-1470.727913148973,-1685.4083913529869,-1217.1922417786445,-1370.7088426221262,-1313.6974375127668,-1505.7198739949729,-1141.6477120178115,-1235.1548777605456,-1248.5400606802789,-1427.2225873531254,-1122.7230022349743,-1107.0109414120914,-936.2754402797752,-996.8375286239967,-831.0985470013984,-849.8192386052754,-358.8332296455679,-340.34379354774256
7,-176.54967280099766,-1703.2653253779854,-1706.4594832502037,-1323.6537385498857,-1657.7252914601895,-1807.7309818363306,-1398.283970131913,-1448.1360444463892,-1605.3443586864234,-1508.4148494877138,-1259.0086647709268,-1376.913127237816,-1391.2662002706081,-1798.256798510173,-1402.9774363889644,-978.6704100159624,-1036.4212000103644,-1077.0394297473558,-978.6462993368194,-933.5858599783464,-468.6544409865694,-413.7691306935447
8,-154.57393241748946,-1607.1504907000253,-1560.9741695420948,-1169.2613308708978,-1497.511152266202,-1776.43610369346,-1294.9189353469033,-1408.1295484801467,-1389.1814432974263,-1612.045470049959,-1207.3389028752058,-1275.2296187600346,-1324.2856060096917,-1633.8721584715395,-1264.930216164253,-1170.6245283046749,-1099.5761038633332,-576.6933749701418,-486.98591330111407,-471.2803344061649,-322.0975832865094,-289.0207871949008
9,-138.1602346826011,-1477.6738046769349,-1433.571756015625,-1097.5524570508724,-1407.2495225569623,-1616.9599450107146,-1187.2412608326595,-1286.3996015781051,-1301.7224491123004,-1435.1524518950505,-1091.1267484289715,-1165.9375154898758,-1184.0702075962936,-1278.4543308407074,-1035.3781405095583,-1028.410343363446,-896.9622508396961,-604.2082277416746,-528.7748965858106,-509.1124022111708,-335.00860980220017,-300.28335855754085
