,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,-1.8326155632775223,-2.6362948478765547,-1.1051427077698415,-4.034734834308892,-1.410032727506606,-4.199404360824504,0.08666729573554621,-3.606993088090236,1.6660578192108648,-4.525819575431894,3.410602687239709,3.7470153329378584,-5.444957409992706,-13.777664443790702,8.920842332250302,12.072520495799473,10.965099500926867,1.0721178346313365,-17.380057325304286,-8.774986245628845,4.200369136282567,6.9438648777109115,-1.9814949484922102,-16.352678901398324,5.817599462388303,-8.242865646290234,18.508693660110005
1,4.1194146374882825,70.19694778907262,-39.22412005032416,0.9340022247510359,0.5144273086662727,0.006748973694886279,-1.7758412627801885,-0.9236796098352654,1.6233697081294352,-2.99821381630175,-0.22657063193839888,0.7415942179330398,0.2491827890753799,-0.6936730986433652,-0.11146800847776744,-0.24175620635139744,0.3422020398385111,-1.0614467162275845,-0.10145624384169334,-0.8705127202093207,0.5059286416480321,-1.1586926203801278,-0.3068609390529801,-0.49364093779819224,0.035751301884792024,-0.0421152558945027,-0.4095681146801113
2,-3.4557761332191097,-2.7137479312296717,-2.210465945033595,-2.014194870064406,-0.7722866422108693,-0.18471563035460373,-4.50413810960494,-5.529039095268831,2.2793490750090246,-0.8661941848605906,-0.3531789172106061,-6.950144071260709,-0.44134353575477925,-3.473356906047816,-1.5084761389197032,2.157075347930849,3.9443732574876087,-10.217831035092562,-3.363540360396025,1.804500093005541,2.684907150177626,-2.6215125516149365,-9.25931346777877,-7.413659867840979,-7.1822909035331195,12.647586000655336,5.927124330903892
3,-1.3131870216186772,-2.621010697389697,-0.5645984154737868,-2.4116629434036345,2.499098262743189,-2.6956548820376574,1.5128932699284197,-7.240741368087024,0.6051831939207772,1.2887073887329616,0.383986498673877,1.777448418769922,5.572085882252003,-5.104348873573319,1.2110033415657502,-1.2765259471646306,8.125067081673821,-0.9994954935747418,9.8504502156453,-2.632895309047077,-7.651078652610108,-2.2204594286889154,-0.8502124326380689,8.74555746994973,4.477417616492315,7.793710491255111,6.284627783402593
4,-3.163758289598996,-2.5983833552452382,-3.503958226465086,5.6324939751257554,28.137820385716562,14.842691531422803,11.664779538587794,8.387193182825136,-16.73418992856558,2.6157731339903005,6.156253358576509,-22.789389831068036,-4.917792079709368,21.006273600951186,24.077464188818855,33.50705155533128,-20.77265679540288,-24.756933894038557,0.8577989324617161,5.366487431684546,-14.395790778215174,-13.56452181716608,-1.5569888919612198,-4.918887025832298,0.3323403055760917,-9.09914062513204,6.481797485046609
5,-3.2281450409521573,-1.840832559067124,-2.552012604955583,0.08175447732193898,6.302799780726644,-2.1432181115721436,-2.3805011235397706,-6.916785564804105,-10.154427093371469,-3.600066451307947,-1.0336935812000194,10.624946954649724,2.774585035818803,-1.994667011883606,-3.302545646266071,5.820742208210007,8.642644124166567,-2.564525580627992,18.86886596591269,8.377419476136374,-6.019654057941875,3.070390511876756,-5.412096722888818,14.991778518112095,-18.733750926320752,7.261961116120928,5.045766936438198
6,-1.789132417651733,-2.737194823905916,-1.5419499978027345,-3.4254140123860766,3.9132645121071796,-0.4688809450254687,-1.101132514409517,-6.7894254931627325,3.4891654713039393,-0.28367534648428677,-3.1365230298336897,6.8750144113386575,-9.232048497209759,-6.34188667408205,-6.2275482689664114,2.215144017038414,1.020878019645202,-5.6755501239794075,0.8799513361813185,-4.900031786547856,-7.888529461492672,-3.3177376872271203,9.886237299948263,0.6519109989833155,-5.5458138524999505,-20.534117739050092,16.48692199861438
7,-1.791263876037483,-1.4734297685513476,1.4122768428835843,-2.3210822708167016,-2.5582921826489775,-11.03495392805143,4.9260100254957315,-3.704426948997492,19.22891365987172,-7.220747133696953,-2.564569926599342,12.713842855971658,22.699893309144546,-16.178392440371134,38.848365767470646,19.832493115542505,-6.79657604779527,38.34948443731819,2.0845300399043607,1.8235456962061793,-6.988700782019034,-13.100120102995277,-1.740274707716781,-7.388773863844062,3.4344169546071095,-13.243867967322146,-14.376602895554406
8,-2.3925438427298142,-2.889931876823319,-1.5262053315949091,-2.8146607936903365,0.34819693836441523,-3.3949794621195974,0.8993068902643748,-3.169755169608452,0.6199267802417793,-4.377866508064928,3.9340194615788384,2.0295682143753777,1.74978827759882,-9.975411687904629,-6.791369196017307,-3.0825312811596968,-3.2850208730418733,-2.1248456043529833,-2.013371854752559,-4.5536196389454755,1.4950964906249449,-4.899287490839434,1.19339108769389,-5.107807628100219,2.467267694213374,3.0988351921557307,-1.5162429412290872
9,-2.814884458912503,-1.0421942532215767,3.0230898441483673,-2.6681750851509283,-10.263158165135835,6.11023346971408,-11.039162642377388,12.273604014151502,-16.978125379465805,-16.8554300422365,3.063640442815526,-4.139007683703508,15.22926066245105,-7.58334564601083,-6.241610513917389,18.1191664942702,17.414271331245086,-5.578540901197387,13.10993175604034,-15.739777484391162,36.29330659959854,-15.151253568553166,10.184538530569814,21.86430483398151,14.680865484238216,-17.46883614253765,5.039405086259047
