,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-2.631490312854869,-3.5823879021770098,-8.733621425333498,0.7261992752907739,-0.25589456687195633,6.458768045926505,-3.4374010908992254,-4.346005461575974,5.027798832138991,4.086799533428026,-17.73411039126824,-11.701012841374544,0.5294435575017865,2.6683925684387146,18.341658450033137,16.904237022643198,-0.6826318374306519,9.457684514761388,22.98850497913838,-14.748257511261134,-10.450829092510668,11.840639922825588,-13.435494311769975,11.47626792104889
1,113.19830284953956,-6.932390636103106,-5.616545681528643,-0.5914670874554303,2.7504847755523403,2.773990789259511,2.6599792369691286,-5.142035028233377,1.0328335242494155,3.718244058664874,-0.38255033060464133,-0.816342508566294,-1.8356357101522283,0.3490578473988404,0.9220023527020266,-0.3524250739239984,1.1108333797258851,1.6412792867237662,-0.38108471755654366,1.2288520218962962,0.8907381248511028,-0.10457588584282662,-0.5283584683656998,0.26472395232370627
2,-3.0160577251269594,-5.851825723154262,-3.530787255217663,-3.2399382808765376,-1.5267576534429752,-1.4427057987635235,-1.031303872180417,-9.735437804058549,3.811103074681409,6.402068295305284,-2.384321619163065,11.20616972257771,2.8542248333339795,-8.908650249072476,4.483031072822858,4.765040490452116,4.3906113589833735,22.8059040615434,-0.17425992679331373,-3.5820616442971227,10.73737815964203,-13.101991507798534,-6.035269440710332,-15.554251452730677
3,-3.498047327278408,-2.036044052930605,-3.313374548184508,0.3965266428655896,-1.46453555682486,2.222368797175801,-8.714807226103447,-7.307653995609961,2.0625799602591086,-2.7930775354678,-1.9529029325237488,2.926536496735022,-11.050508029886245,2.071252441769618,2.73533979452485,7.80007070122461,19.281866138143112,-18.449941085085754,5.034802234794498,-8.379702640189993,9.681849626540844,-13.430475035368833,14.239840114759495,1.282308847721099
4,0.6202265050870313,-12.268296001517346,22.61004886585437,-6.004982893342453,-7.96662755613355,-40.35922577861101,-15.675141883802775,24.689319735957366,-0.6066277721867285,14.15770550186692,13.493371678848014,15.07192820398718,13.852220967955924,-13.336249642634371,-12.503970584105145,33.326024674141514,-1.749727145243092,30.960888297199155,-33.53611019600621,-3.6120939079669694,-29.13279046101846,-22.892964151960616,5.82438537883251,23.643948357384375
5,-1.2624673133526825,-6.355873966328759,3.553865275023642,-3.11161429022489,-10.132273306700888,-1.6463739539377182,-5.048640881342205,-11.014487111146126,-18.62820830618136,-3.885503601079592,-8.33834925891109,-2.4319342137599067,-16.836626313927255,-8.766489807341342,-6.97485171000579,13.3367990591084,8.889474672810262,-9.093818880567543,-12.443589052651454,2.4654786359141716,19.579569261255063,-14.103895333927886,3.3878697196129757,-9.014504308369442
6,-2.794641460471078,-4.5857175376376595,-5.007965980284592,0.4479749511511868,-5.141945753247475,-1.7645816095643898,-5.813368322849615,-7.690034001205724,1.5268131757106214,-12.32635587835929,-10.065455356040884,-9.219210771039004,0.10952032545968876,-8.513588487373175,6.99066837765947,-8.309111078663108,5.429808726086634,0.7519474926984149,2.183831997625125,7.166420421256056,-0.043725198706365986,-8.053429690036046,-3.0580546363477463,16.999790268508665
7,-2.7604058021926816,0.5169180082977259,-8.052370954744818,-1.1924424395300466,2.097638024719744,18.928949661556075,-8.979019658748648,6.333522628974682,24.49522692682874,-5.6659522376856994,-24.065633919920668,-8.146043772853265,-13.726842017086147,48.22297284385324,7.83848426485605,47.94860072145884,-40.04759895573491,-21.187325142621283,5.323435514814256,7.629576082231885,-9.154519469001935,-1.8976050194906084,-7.100524770339307,16.967564369716207
8,-3.6369194324509637,-4.108405706903607,-6.804037146544862,-1.0499612871962452,-0.6856083885070727,3.071015319876278,-4.795972127946773,-1.118604906732847,3.508565415098834,11.639483561743376,-6.885024710834048,-7.340974379898303,-5.4606494522244775,0.42037692171658597,15.29763039979833,-14.565234810343119,-2.4849166815499206,2.7145940169153553,2.110400349028491,5.475270554047891,4.941293064797372,0.6524889898254418,-5.821246425336366,2.1172546840525492
9,-5.075732167094197,5.441759807250642,-6.183761726248889,-5.204946694986887,-4.017039112141269,-0.23477231257618053,31.15208083377292,2.230859474281286,-14.076529947637914,37.11232013590386,-0.454690242684622,7.352865115174913,-26.383365913807925,-7.060066850448481,18.82120068714709,22.91802796830364,20.064493083741223,-5.182163729710081,3.946531028492118,48.84198092225965,2.706630065121568,20.90275162393491,30.321707561817192,2.413444450789655
