,0
0,-0.7830587234237071
1,0.790037086782122
2,-0.06387286530096625
3,-0.2870623928367978
4,-0.25870773471717023
5,-0.7604896222672395
6,0.34786908415268397
7,0.20928301803768257
8,-0.5345992959250591
9,-0.8318559168798801
10,-0.620944832371528
11,0.2418723151522786
12,1.1891004283057782
13,0.4102347377955195
14,1.313811928861201
15,-0.969311626825462
16,-1.4384120000123026
17,0.6264477814284192
18,0.6416360586833548
19,-0.08600962770053576
20,-0.16699076246433012
21,0.16685694996143785
22,-1.3915022647635102
23,0.7495610810168897
24,-0.434847772376503
25,-0.8530549652498126
26,0.09429185581837726
27,0.880680237742721
28,1.135201276061206
29,1.236768809549319
30,-0.3673814613832666
31,0.03158727245966436
32,-0.5112294861002478
33,-0.6063800282141587
34,0.2905892194431326
35,0.5728347992420366
36,-1.2625213599562695
37,0.2965417711959315
38,-0.8229916459181601
39,1.966906404692655
40,1.0647532480054303
41,0.4398372529573785
42,0.3305494912793741
43,0.23036753248339728
44,-1.2108507576458174
45,0.152234458429736
46,0.3205971658773075
47,0.7504774812646056
48,0.2802682602284829
49,-0.6528278857692902
50,-0.9650514935038298
51,0.8401088043040694
52,-0.868671410081048
53,0.2833493266237803
54,0.2395795295689679
55,0.5914897553409778
