,0,1,2,3
0,-547.6943502766655,-551.8235923593908,1354.209818566178,-806.5403653452074
1,-512.5598485619098,-433.3379516058708,372.68792164087597,1469.4318977851758
2,-606.400603253529,-358.6490872984756,-825.5705500624658,-289.9629697940535
3,-592.2338973615848,-419.43569149331546,-952.6958740771012,-321.885412677823
4,2429.1638949886756,-265.4396658231249,-47.46428814023405,-24.51389040067758
5,-170.27519553264847,2028.685988582397,98.8329720719972,-26.529259565601603
