,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
0,-73.17245051452196,-26.19657921707918,-29.59622153002603,5.076551164960043,45.64966881892448,-134.12372878668032,9.034285810827074,1.2516455851522523,-8.15610303323959,114.95935429169957,-1.9868636191241986,3.8234454914427247,-14.133062313960487,-36.54780067606825,31.093705151648887,-15.473114759870771,-24.935158637889156,64.72450017049688,3.7141644848423514,-27.463381440306396,-15.022618190965403,-58.49977233993163,30.691721791426048,-0.08427259883564989,-45.938258236336225,-13.570468133389895,9.75841752090647,41.52722973251707,26.379061509679385,-27.905713909709135,-15.521688871723692,19.39214611863867,1.792414224753489,-14.763597903938855,7.3203850424565715,-4.006694848782431,23.4998231647122,9.597022649365663,-12.436345561164432,-2.9059263446639023,5.829176956314967,34.01052106464281,-21.75780354964602,25.48909681197608,-3.851231643753626,26.91414785054097,-9.696268415794028,8.043332306009454,-12.375188893878287,-13.531689729854463,-0.9143503751745374,-45.07928900639516,-18.706109879284448,23.386164897489703,-8.941057121876318,38.67695257223412,14.681362779743024,18.592926124409203,50.0734532803783,-51.43158541205456,13.45846142055749,-15.978376883024193,17.715146625672606,-0.5608846887379317,16.147339133100814,15.901012364274068,-26.775418180483474,10.251079935401872,4.149639228125774,48.079800318300634,25.171937604012133,-51.36716051880343,10.645715952476,4.37707361455078,23.546692099143765,42.5875895121086,64.12717852875039,30.451636985439766,-29.065395738508517,6.402974867030287,-18.91029502478618,-14.90806921057462,10.721249083155945,-13.811592533983696,44.188009113688146,-40.837148282263726,-5.85776556167653,-29.583324650180792,-5.086406539602001,-12.917912956228246,29.61615164652807,33.616138598462506,1.4439138858875638,17.40592353712499,-46.27833933510999,-1.0341126856101575,2.215510136984426,10.010362564412057,9.62041510200964,-20.13794580893811,-18.035381276377255,38.36515590783246,-46.32651919327135,-34.40810903295893,-25.01660226844546,-36.60531832513415,17.619383700429385,-63.89206375566226,-13.9239584056044,13.340650939574187,-3.8507651595376373,2.781570300635974,2.499733023955314,11.280043957813787,19.85135131968316,47.43284038575654,11.510614116036779,3.419525100727069,-22.98211536096852,0.26439025601056315,-44.17011502757316
1,-26.276829347673175,13.634801516281112,-10.104682444836339,15.478405648840615,0.15885114979423132,33.09711963734462,-75.29501707969263,-27.7875073082687,5.311979117592893,45.34413311476276,-26.076594088669296,-17.675954201674998,145.8947328742365,-61.546826460983254,21.470753486593797,-86.37377102894087,123.6766663887035,42.039000161102706,-5.057055449364874,-79.7999235515224,-115.93394280393181,-42.49433004165395,117.8572398378687,56.10825358554739,-58.984148465245354,5.790746332400164,-70.23857516662419,-61.857973028066986,35.62601133435281,-35.180674623453385,-21.24398734819175,-78.09652824710724,79.14426568814652,107.81013073433203,-9.24098799536941,40.515566303843755,-59.155445186133505,-3.2235207424401797,39.69306844564792,3.08600665585962,-92.74997824540822,48.300040763458824,-57.79327097125968,55.22081316037422,94.7906841520072,48.11841936709028,53.142162441150575,-59.59101589140415,-115.85378016348633,72.78374518861318,119.4239448781692,-38.47945928260389,-4.456874009931136,53.850855355127734,29.204558039306548,-41.67143337051153,-58.84932784402262,45.09860168708644,-108.54141685146845,88.38662819121625,-25.66910137592407,-100.30996725797853,72.77232617354233,70.12848979456757,-94.66106660466944,41.36639088736719,-39.44244926368087,-115.05196521294333,-99.00004566413966,-56.48875398785135,-41.45580757582094,42.859851143221306,39.56954078633244,107.10985943775405,197.0964276855809,-80.4726155394542,52.805650030563896,143.35654771299838,36.46142828600544,-7.667151547022855,74.45612438215748,-67.28224856825437,-18.167395133755008,102.84273499555479,-147.93013595716255,-42.31724633565152,-79.55390908074246,2.1771402183219233,5.439991929695254,-85.57417679686753,27.29963779957993,-89.88181832770657,42.740293548014776,124.22421552209441,53.169385571624936,3.2288368334926707,-9.874751941809325,66.27751384623723,-21.334204728710652,-14.588821847342265,60.10500399597604,95.102688348071,-59.41007389779386,7.5214041317437905,-9.022584957218703,79.42776320604663,12.254894995125479,25.165312752900117,97.31189725137212,-18.897925019854313,58.32774919939583,109.66889356341139,18.776035370861266,136.8690469367136,120.42064387680605,-39.08384375815937,19.621441769262663,-13.78280639231999,10.521064248051418,-73.62725999331138,-15.778904645082909
2,-74.02139848660097,-32.6720137012314,-61.18328587625309,13.762566234820724,19.838232201833932,-144.5714377036752,89.29357701838815,-3.930784076060289,23.263646831570068,18.394499136065807,1.6407298569590958,32.703264719302155,-19.735893303357898,-13.249375005094944,26.25262302375061,5.5722052936634325,-37.954595022823675,27.950420264125114,7.506424757184815,-2.8496513898193587,6.833794713587343,19.2785370836661,-45.21000606818175,10.772690713805591,-0.7464140328820026,2.6333198492047596,-10.021948993200557,29.512140097966117,-19.643200155900605,-15.817148266041759,3.4986007562086607,5.150541195548625,-21.320752160981687,-17.70201459666479,-3.9445073394176355,8.47523115633711,-9.730950067343407,10.436516628720145,38.74245279150104,-31.059285878492332,41.54372549917269,-42.41155910698242,-37.16270220900007,22.691321240794977,-47.2458370010313,-13.904506571428008,26.252484357788926,7.683609207469922,3.043482512481123,7.875271007271141,18.5036939879423,-32.242375720766645,-23.020111638832052,19.53916930569565,-21.286488732830342,-24.592590459336268,28.426888085312868,-24.658611587974274,7.077348424480019,9.28762329252159,-31.129166310695016,-51.48391311604734,25.844192477487827,-8.028795461575276,30.03274039258231,32.51857581041742,-20.035103088487954,-9.867474969833177,45.34503092429689,32.86251094677707,-23.442268213607246,-34.17180304041733,-7.036416057822281,-4.307676138163666,-31.37747669011319,-10.896170468218077,53.50878575554641,61.45707756280752,-1.0118277292470246,5.908344479531232,-16.32657341134239,-29.606961916039744,-36.013139653335166,30.888906172116258,65.21865107334294,-2.3000820877676844,17.103846001161674,-17.02827134483016,32.25110975831547,-11.117052825439494,5.942888987027802,22.94891708386574,-12.478322676559326,28.069542257106093,-21.228275017303364,4.930968358887853,-14.140908281011308,14.06806670548857,-31.737373642261584,-0.6042180019330367,18.33059457429468,7.340995510180873,-34.73501791677841,8.740247248868037,0.7509420125160433,-2.2916949613240485,3.4675652169232065,-31.20987172002082,27.618412364722158,-12.386200587756466,-19.24260291100494,23.63848468507134,9.371958394417572,32.80164002911771,31.342288087864233,-8.511063092703264,2.3619861808789806,38.23816016044731,-1.338730145067301,10.470352455292165,8.270987659522026
3,-66.5719256238067,-32.50220096224606,-50.23479525367287,34.51294538321411,28.55811964925489,-167.69792861485644,34.25493574984164,0.6281899026203916,12.052851432771652,62.49144561467639,11.102553168233726,22.8231723232658,-47.24109842060637,-34.86013072952195,10.632406450239207,20.655834386130067,-39.68616050837961,27.74200576548201,-8.919045301703592,-4.35056676725725,12.71349346888212,-16.874695242134557,20.551015075487154,8.39931047144935,-30.919822640229366,12.015847887144735,-24.773878566475993,9.222981967133004,18.80901527005113,-39.86513162462506,9.492398547197523,-11.99210684949654,6.1269367113845234,-38.89962072605617,8.871085152732586,-7.444817546877959,10.658935749387034,-8.156947096635898,-26.398623646447234,-39.64153255475831,32.49360932854226,-6.875612616411277,20.456268261280513,42.56437308982608,-3.375096027243907,-8.116659240960859,6.6298950465373245,-29.42701026414054,-9.742177571881655,16.383071890867864,32.507542929911715,-8.421485463566832,-17.461384612844334,-5.114875073716472,-20.426662641801286,30.45964464001673,28.975221861624064,12.319397469358771,-13.59200224718492,-12.039581123948901,32.268273999787795,-16.36068061123375,-37.30032754553322,63.17993716437469,47.56409625085126,-26.27026305078004,-49.37462541547981,8.443752402814887,60.51160102272382,-25.719054511672116,-27.464696441566108,-10.897122455810987,-0.9588677308021194,9.851753095297886,-7.478457006185242,-22.69920779159488,70.68697934259615,-20.640677790982384,3.389892544210623,-7.567682710392861,-19.873183821176365,-9.427891188547042,-48.72475809620053,-14.732723712766084,-35.78870963485384,17.711019520142123,17.665587717721397,-26.606405853741578,-18.67158162864157,5.544854514551982,19.233754886783625,-4.932543837326791,8.132959491438426,-24.462025264240975,-38.14264914473875,-7.8087188697040855,6.9711446155549845,10.204330681192035,-34.21999656087309,-37.11191533023941,0.9586512644830631,-19.79007937177436,-10.109549633828994,6.870752171037389,12.69212811161368,6.291377739280156,-9.098042238097037,-11.814252420404639,19.308164635505623,-13.84817490301261,-12.581616234637632,5.167450643832113,-7.691801017609312,-38.574955830492875,-21.298428090069798,3.597533917989778,-13.96161451243204,35.38472248437886,24.08783119339959,36.326807128349635,0.513373147629085
4,-63.594861459749765,-30.564266168427014,-115.54884542964378,65.55380263068253,-123.85555172962029,-51.72096587437139,35.53007098305379,3.7664594075351396,75.01588529803449,-89.45171935960373,-28.059660054432705,68.95822048170118,-41.14778500146729,-45.632596507399946,-38.58031751705547,67.62019502948847,34.54475568033183,-32.98783930327144,2.778715598306805,48.72791629640965,-11.255585120650235,111.66867748995976,43.86558528293619,-11.875736173365086,81.97246449393053,5.4755085493706686,-54.27265711041528,-64.71730921589733,4.690228747200083,39.6708456878151,62.76754932537606,-21.10462621591399,5.912960248924035,-15.224967730226346,43.68946331517911,35.49725790063966,-1.7258595474387668,-9.261368050535692,57.00927357061279,-11.370612147084591,10.454232329153077,-41.097304236250324,-26.292623574301157,-15.017011999316614,14.023234688631772,9.399876305336258,3.3997180834468503,-5.522256329769285,-42.61818699749333,-69.80469529853885,36.97843356941502,-38.556118461671595,6.499453762021879,-46.723817308263925,-36.85879825558186,42.110435523873484,38.27140846342559,-15.372613020978374,-1.0967643797597348,-86.59550238132513,40.8753587860887,-30.94872584193386,34.94377593821831,70.27618832723228,20.50997946589787,-37.38765677185344,-0.5941472387069979,41.017979830268,-113.39111878024751,35.855741536267814,-10.970972343922242,51.28148554025465,-35.01230879420336,21.854600992084443,-3.0875136584462837,-6.957313025919241,-3.0294464605129057,32.56790557345068,-39.44890274828431,-46.76104031161314,-19.909083472043555,-67.66474003063901,-30.13697782288028,-50.93035997804815,38.75345167392521,7.828313264426125,-7.900830117209712,-21.298494488427835,-19.615264391777757,-60.20993530219932,-15.998160557364102,-7.240753523494519,15.214737898327858,-11.471966379104522,-73.25214109628521,-17.347159591304493,-25.064229856348135,45.177664185841515,-10.822572092043272,19.48989838959751,46.52252223370694,-6.442089407890931,3.0629590347063136,44.32054328014557,-11.7431947837966,24.086793037349818,-39.45356642466673,-111.51404517914997,-10.381104073445957,23.28229375940834,-52.826311408151845,75.69037938520748,-5.680989289740641,56.21903023532514,-14.706649110005719,81.19539625721507,15.746963614640862,-75.60515954237283,7.416299441333045,-30.429379322276,23.20848464425715
5,-83.20374399886167,-27.28089412110455,-71.34103752755998,-33.988192445727094,-29.735392104574277,-29.243022715127,83.80049874645424,-43.13070439952574,20.095886090324054,86.36763947952413,13.443340920625683,48.2418800518555,-7.581169255412933,-63.877786509639684,-0.667733510870927,78.22407087839169,-23.56614484155717,58.25178955167364,-24.999066828807575,-35.77694121646471,-33.598425254094586,-61.68334528279616,96.952772392936,9.872274183578696,-23.909403393603316,27.229760903793824,-8.852590048994394,-24.88135466873942,10.066154548206967,-63.231918812137664,10.703827448115568,-52.48012527629057,25.05708704387467,9.575064977487525,-3.9044174645846343,17.72750160754034,-13.222397574320976,54.85032270588493,-17.42032988966487,-56.98355678002622,-13.431922377652988,-26.773342231932425,-33.42573696752659,24.2601838114948,5.277965230326569,-62.15957103754238,22.788950436208754,55.5797595695997,6.397769276091349,26.356512521456093,57.297974646635865,-27.155622778558083,-38.820676086209275,-5.031418048308713,29.55020667808803,16.09633586482458,42.99285984485648,12.312720293424938,-18.59012212923154,-43.47234084278299,-12.601125611691284,-46.96973443917991,-15.766722632349783,29.69881605329775,-1.5327487866503309,-13.49317340390432,54.48745346425459,3.8279590443229554,32.99697119758283,-39.86700151371659,-62.68424756728504,8.998686196513189,-0.7421008694523465,16.46251530950418,11.448228036915433,-33.87194577197139,48.87856899680234,16.781242014956007,-3.4014798414421863,-40.45390056288468,-5.1411626138075714,-15.125875528575419,-35.687317792226146,41.37414185474214,-49.043862675917225,-25.456458904751,11.546382166364154,15.837796721075575,-34.882024480845715,-45.96093347711664,-15.099110013585257,68.36544911819739,-5.4080886397931724,-1.969055296630995,-36.05909777555159,-30.328128157989692,-8.516394515711882,-3.915957222526626,-14.13844264978609,44.399863602995566,9.891486520247803,-14.045459816686618,-6.428458964732225,5.228453817775866,22.263708833476894,7.5424664395783525,-22.306317337062733,16.444839563609573,9.113499720390207,3.4788121640812903,-39.424097548101024,-38.985843424642056,-21.213284248307712,33.375225591726156,0.2107589145393799,-24.974759264575923,-4.259380260517662,-5.83692825819268,-9.308875476856771,24.197392188361658,9.425905086871882
6,-78.36490365155167,-29.36343564723877,-26.29644508926644,-5.921990335433255,31.740159574535586,-91.95172991376295,70.21956536434155,-38.816403148510325,34.838588061679516,19.47568974795846,-13.608620189833038,10.53548860637609,-17.68134503388331,-77.82994638593374,4.1546500344268305,27.309440420336255,-28.67778037673652,68.96959866883853,8.24944972352315,-64.25376997840065,-34.54850615492204,-70.14760451321398,20.079021482249626,4.900759397961288,-31.893541279815224,14.294736033773269,13.961503485026395,36.26888912438445,19.870311320199885,-27.838800981170962,22.305223050908392,14.063042112164146,12.191709219734664,7.9247525119017626,-12.933777727829362,7.736080728276572,18.84077865572436,-8.851817002813858,-10.841495226780884,-46.48332761993763,-11.28064264817671,36.70857028244511,26.3657065547033,19.981049231275232,-0.6455624184834698,24.75487159670155,-20.006498835655716,55.97223093517525,-39.243683696265315,-25.579555060196732,-16.952454758506814,6.03682181572691,12.112705273180453,-11.66715205253674,69.02612853542901,-12.497040700592141,30.136499245207926,21.03462079077041,17.371820880690038,-32.10487977967172,-17.05736202092241,-5.488872541185481,-2.834505541095897,25.166682378371412,20.01662278735146,1.1185512310176793,0.07370245216775628,-1.0829308497043026,4.352290788630569,-12.606587789655787,-13.670626456563319,13.618737975372252,24.059626754207734,12.304626500671517,24.088030225563436,14.32234559514585,5.328581666279762,37.0170743134237,38.15710332424143,27.84436599642973,0.5645739332576853,-24.659079054081374,38.73781674380547,-25.306824931283188,-30.42448038469314,-4.179311476489909,-28.001495746861124,-4.979018055636819,14.368160085937403,-1.5925278007370196,-16.70999380810369,30.375074036565167,4.5113849528345975,5.970711176132877,-48.51357787785524,14.071300050574866,19.410061640088625,8.490265989944158,-17.40037242194903,-17.982892437879975,-13.904246579258963,-30.421348208703783,-12.909265750284582,2.9177063686995295,-2.796026762966294,-2.3662104579621435,4.435682024333741,-28.589879046699348,-12.52154346857325,-4.064723420084658,-1.5135236375183168,-10.968433114151344,9.985469376672505,15.264654342651003,-10.047250293644993,4.1696420443564115,-13.809445031493173,-18.42256931409753,-20.01120308051324,12.001210804977227,-15.974886358308048
7,-83.87748739503887,-20.572413826696682,41.190850110242934,-49.49253706584012,82.31101026650926,-45.172943417501834,41.51246379539712,-42.96743428702522,4.247973174376078,78.6042237163499,-20.802718727480464,-11.653567429455471,-1.0065199082113254,-58.97364899941052,30.186204232196044,-22.244890298986594,-11.838440798603836,80.34232391040264,0.45795983871462065,-26.511105532619673,3.49927722651362,-113.18174159766063,26.981518507366506,8.704945205093395,-64.86008568090422,-52.39484971576437,18.216529930076383,50.40983784411417,50.88196158863911,-5.893261168620053,-66.29464363555445,67.09558144723918,18.114567716850644,14.577058827955165,-27.047011722903576,-0.0004034506614397776,77.14753523329003,27.500049539990957,-28.847669346928818,-28.71326033018568,3.2050956600694334,25.003168446469,9.594772369439141,16.965952541434277,12.514544096893758,69.89438890340931,-22.288215542094296,-8.555631397427442,-14.506060609484019,10.786024499328846,-21.272815033247966,-20.120280658412266,-23.258731143904846,50.42385715421955,-6.326241735683367,40.528571255567805,-15.830741461902669,48.86732182692078,69.66238007995628,-65.6387773191706,33.60761690447471,-1.1662399376290884,18.37224253858655,-6.637526280729787,17.09445549287201,20.826372641539994,-53.93029135978429,-6.646667384576903,-1.1345918549411491,59.21290082124693,-29.037213689394402,-42.6533135269689,-4.740337004344726,6.38218424737756,52.436901935324975,-33.31310648498417,45.65784709982775,-10.44572813425236,-34.47452970014097,-18.860272333226025,4.331482270625897,-31.718429705335335,-45.52192750839356,-55.677512044583345,-26.97509513129209,-12.920324229900837,43.675101467420305,-68.67605070131015,11.778646517412884,32.75204324381348,-11.411830264003918,-16.406163442446303,-13.062757099772702,-58.48289568693728,-5.538159512587505,-14.22589158701165,19.515273547943586,-37.81510074951058,16.72886874773173,-26.388727979583003,-3.954395679549278,-13.46849449732708,15.774909807063136,59.62281237204532,31.222178829765443,-28.939213054358707,-36.75618920101405,-26.331682043537306,14.207163504296595,21.377427668593125,10.890066146341933,-68.83278075570352,-15.279160982074202,-8.086688426676371,50.393248229602044,19.224496960470372,31.21025491679872,29.427464619674158,-21.131481519743208,21.04850377394014,-0.3064465687734614
8,-78.92248616263227,-27.990611321768778,-33.30903157886026,-19.318304135526915,37.12888362599001,-88.90096879883302,80.6043920941285,-16.245470284473235,-2.9695549362374507,40.80425072812383,2.064012078589066,-3.628518738062366,2.2295087528327873,-13.02097847787297,28.443463050166166,1.8129998803419987,-44.07886988501797,44.51329447420331,9.53286884210501,-3.857063224989482,11.769254881984006,-75.89022706357231,-16.698061851526543,2.0422078790247657,-20.368322643371194,-53.84331731195582,30.328515980144257,46.88642380063445,6.21219556662583,9.053105360297003,-19.191294584647803,40.76384860161178,-0.6810997282917561,-6.2900701044191605,-28.531689299076646,-1.6853865157093442,55.5847989962977,30.23713545481294,0.47181076364879404,9.782387503459177,22.66058432424986,29.759872809337093,9.847727097998835,3.431513389470811,-5.708119216708942,33.15623815738521,-30.964932089106348,-19.328045426866122,9.473898202284564,-26.27136452120212,-10.051942821442708,-6.577963686624797,-14.841325806132499,-1.0148608800077072,7.149758166798234,27.69964133611538,12.338904694972253,1.0953012283417194,46.54040224103828,-46.47223340971228,-1.5545718019116905,1.2208662418359366,22.543630629978775,14.071584977067346,6.56697929176321,-7.011193008697518,-25.300735290573556,15.673397259239321,-22.612149276208207,-32.43910156500805,-7.660557190140818,14.195671556834746,13.102384008378742,3.408482099977571,47.71528386626019,26.64535455855068,31.74561571137288,20.94798870729128,-9.214136105621417,-17.933027750331025,-21.383971153244666,-9.257522813845352,4.751305327584918,21.199856492012696,-2.9506301542318965,0.1677883351239975,-1.2459071664996388,1.0192107610661107,-9.772477141892423,25.4514529961839,-9.464861145716295,-10.860177574086299,9.629246605079311,25.77145905902391,-9.163942438125666,9.29393367434693,-2.2513505245701007,23.778306174788288,-50.242226436712585,3.481216955274603,29.03236852434121,2.4600416074485953,2.2749784113207054,18.698982884246835,26.276796161204782,0.4067221394291587,-37.461267521699085,0.8500849981319587,-11.702401377106456,-14.87995702746607,-35.89517418945011,-4.89532198231428,-7.357635466032801,19.462468168102458,-4.053292953953072,-27.94388442168087,4.475528241161845,27.726893464378644,19.842677371456894,12.112230880340517,-6.989526028656363
9,-70.67522892520944,-15.048228279370528,5.477507612841716,-20.908472425937003,74.77164174279181,-111.01741130302638,-7.378859176369165,18.62356351452112,-54.71381361470392,34.620012641330206,15.299010241414269,16.751554237271126,48.83900097622661,38.81064304001786,35.7106042033282,14.20925439283603,33.99669473914009,81.75886879594802,19.61192225001307,-30.808776001079448,9.445289823131702,-47.87022223781496,18.004849777030113,10.108432598202395,-2.6918543735579505,-6.311733647355185,55.09476228509562,-12.571135158192744,-13.91823017055048,-3.200807350426704,26.267978860107768,-27.35653137233,21.628714254505468,-83.48946896567631,19.77569360731936,-28.812195798083888,5.883503166936956,40.84444375214741,-36.56992996040832,-0.24831867100646599,13.893072339219097,17.809170729614088,-48.37920604445559,-26.327145421957944,-53.2453298866802,-64.98183687582612,-25.251450133794577,48.51744611452643,6.7468607908961875,-27.083812663672592,-9.089849041414535,-60.612335687296145,-10.18035801643764,49.00394655866672,39.7633491406653,55.04715901470365,-0.2827669708250182,30.659357660423343,17.95960978056677,-14.745380071249208,21.625493001352456,-1.1473765585215485,-20.223508895556776,14.584703597927177,7.040844565074076,-18.121087966842953,57.40274916848192,30.27877685578101,-22.035646772663643,-43.984878912017784,-8.73420960862707,12.06629620864953,30.379309668293917,-10.61636794794672,51.54684976901395,-49.08834554119642,-15.042219157852902,-13.112710874941715,-6.144436334714366,-24.85027576619307,-34.93732792095673,4.295559657885101,-6.741258087148328,12.607205716820795,-20.18110319481688,15.139955962233424,-5.1541995724099925,-64.81716009679774,18.952660999644404,-66.599410099562,-36.15933174634394,4.450821760211405,42.80892307869599,-14.939927460216191,-43.020779151420435,17.488434478418664,-31.898610647758545,19.512335949267158,-37.387431632639384,-4.183456246965348,50.57728703253801,-28.895149026569523,-28.09882863117644,-72.67450395421703,-1.117806634589639,37.8715748456608,-3.392786657336496,-0.17739387566264914,-12.159440066599641,28.838545382509455,-20.902501842780186,18.906325949642394,27.53098582233274,44.656557965918694,-43.379853007044936,2.7354616848872966,19.964952497907415,29.89957043974412,-9.542698226060422,14.725245009190719,-38.602662324920736
