,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
0,-70.96177828096538,21.4420183635304,13.085079402244034,-97.7389853183542,106.25369079115514,65.84393616704685,-59.16399373367216,-24.18421040297486,20.63718364375733,63.45013767879833,20.93170935090712,-54.224875389410755,-45.637251594488035,-88.10663860629319,11.042382089474923,-8.438142675885224,-37.76756702368419,-48.42491068933239,21.28351034258113,-60.13785506539513,-3.7538586502151663,76.96849291248704,38.93804636071196,35.62934195893864,-53.66877089981464,-13.58317230608003,30.052919851075035,-3.0427789522531166,6.448292679170066,12.762323683438789,-11.963477425394426,-2.7922603978283074,0.17436753917531567,29.853656648606727,1.7233256067772658,41.055953487716806,14.116222886756375,-37.93561284884699,52.13629087263072,29.294653333124625,-43.150085328751764,-12.401489018326055,32.556719422129525,39.046847463349195,5.596715229872955,55.865635076370175,59.05485393391159,20.220400917527748,-22.148296645386814,21.807567317980183,11.676354936252853,-22.985020039215936,-21.28697704307985,3.2051020666835677,-10.00096514771043,17.226760774355178,-5.337124529221491,21.264571395778557,26.509988014987307,-7.8222437248245065,23.726161572398485,10.67643336851819,26.060130124588326,-52.319227367896175,-6.074500051287446,44.15715760999362,16.574624176233122,-10.213390419059934,37.42096089545394,26.605503006262918,48.51860542296832,-11.005934666950614,48.362244068819884,-17.391348030536804,-31.512254945684607,6.4761440106542185,-7.941624621296819,7.421753334454841,6.197850009227237,-38.98788833351684,0.28587900226032226,-56.79775675789919,-46.60966803109169,-6.818943348943158,20.118638559523777,-18.955622316440838,-29.48150940113429,14.291013193982414,57.6010120708937,22.27837564990118,19.767652522838493,-16.879123248959562,-6.289895611865042,18.105798356553326,-40.503525344253696,-32.378335302639925,38.65939432482346,26.24009902521782,-33.64193416518259,-17.895050303811136,37.42955895477301,-26.54172226258267,-22.619606975183704,11.710743080472504,23.91580208676252,-12.593811462742815,21.77631834774947,-2.3890618766811365,-28.45197442936613,-4.865835393026113,-12.88500728687799,70.04425737688038,18.98492337506756,-58.92900701642473,35.2652114863329,-8.16528649052467,-15.90818662141643,-11.054156223567219,9.795153588795685,-16.82050656005237,-17.54050681493343,-7.111000868326401,20.27665249252221,73.10845144026293,-60.662389000031546,22.326568672205,4.193257570627153,-33.719151885370565,-71.00146451210439,18.612913171546403,-48.59524418908916,7.365362251436261,8.24211756395426,6.156462439426809,30.8020460279333,-38.33005132610038,-8.796959779232802,11.559735066339837,-53.50369243636789,18.36675728181013,-16.010438582620488,6.242669872184304,-3.4769609373209063
1,21.960729569640737,-17.484740872241478,74.18618810692658,44.30527982277154,-31.666874394169547,92.88530602860638,-40.444049419381486,53.28386064482639,-16.634640056929435,3.671365544066515,14.643933228516236,-29.18507262899926,123.3748832379,23.414059819196645,48.166891692858016,-114.28991699981042,-9.932012855582254,-89.36963867385195,38.49690180786222,-9.875612416069444,-29.394148918095123,86.57472284777016,42.193182236718876,-112.35814556343206,-25.43848130453444,-11.441132528889291,-116.77617188061086,-52.49914810236556,-35.393860863259356,37.79473227371282,-83.96574234142558,45.53824066098086,52.67391534741764,39.56547361780938,-88.56268073418002,-79.78883665389391,22.246081172643645,-34.48452490113268,16.28551598942275,47.54304248648104,-77.77836990847901,-34.19990840816905,91.45686542604977,30.60200086527447,-134.49639196768297,69.01582470504341,60.79713202140036,6.0095353634728585,66.87890973857081,48.00427153008003,10.424453643224076,-32.07371565297754,-62.47301242614209,50.856598001378615,-5.295774894122751,41.60993674566088,-25.438434358230232,-71.12690233835828,6.410098529058344,19.701696824308776,30.99702307310415,-42.66952739002353,1.4806827792228274,29.072307955842945,-137.58574140274845,-47.58948092998518,70.36984912161267,36.77639684663934,-30.66177315029981,71.31260022142062,-65.67518302317134,-51.686422263395066,-55.09236834837712,37.24132904285511,-75.47866067918797,26.442747338943953,64.79013970706289,-72.68817158812851,22.706648920000493,-30.08932702136236,44.18719881436614,99.57013601506651,3.5281063096621903,-49.65305216469788,-105.75922363855621,-39.21646741277275,17.14178283813849,139.19909936936816,63.26240156156846,-74.66044871904619,44.646603010347064,115.37977468041854,-55.49647139344721,77.24109463364256,-22.66410486781538,-50.98855033552514,-2.4156084632364228,-15.28134199090976,7.328628283145851,83.13493258060045,118.26166644234675,0.9172814386007953,-110.36198862623938,-22.26786561414553,63.20439357634298,33.1011706769622,-57.79231735898568,-20.60490158939273,-76.31657506864263,-46.79166023282153,-15.294256013070445,-32.50904432600028,-104.17447256030465,-9.434451404109828,42.439492587360505,41.89825311950057,-29.48651363613583,-39.204982018187785,-5.598125168493194,163.61655083338377,100.38506281292183,38.02666233548427,68.69619852557038,-54.92751268822171,19.628030002733333,7.287261840143707,-36.80634542911348,62.0324603808357,-0.38597145217327944,2.419685211829763,-27.07022165844902,44.75410760287525,-2.0796636962269965,-62.50726730347435,-44.81802533350734,69.34655290103814,9.74355342099003,32.823527733740185,-67.19172426269415,-49.70751401915178,-34.32660399166102,-71.96160255324025,29.723967286092403
2,-75.75728411166544,23.639138025754733,-93.10063727653711,-89.89398485148611,127.92710845567751,30.527204380620425,-37.33788370955178,-43.408691652625535,31.661136186554593,10.545803668893203,-20.672885340475098,-32.84246704139434,-26.6733508611516,-12.831217393281385,-50.07308214879618,-7.495153877252713,-5.17663294379652,18.924820326486657,19.449711536107177,-0.02617252584569385,30.81120931362894,18.203324212510346,-0.5629765268161008,-2.946372501503721,-2.2825438898442196,3.9533931745936917,22.678588660561733,-19.274499889464998,-6.965280576476168,6.0104670317562965,-5.098559165308283,-6.004381161164005,-66.21099391597413,14.697913661583506,66.72964535943957,-10.299962124313993,-3.0176131806239126,19.292484842108646,20.024021153018616,-66.04429630889395,29.308792171317915,-20.994048696407535,13.757066678634272,-6.191649580856799,-36.36330260896655,22.27374076407464,28.19869936153867,37.59937150246222,-2.4583816327556014,25.375152217185494,6.945538127466482,6.881490721495225,27.407435209116034,21.484891659497876,39.535027586953944,-32.605225230082546,0.48023522549270875,-5.508201736131307,-3.5913532013478258,43.46055427713928,-13.345849109623998,12.233498688172546,58.342108371265816,-5.6018870023013925,16.969933318138885,-18.399776406754437,-4.370500501279621,18.98737381316265,39.389493793067736,55.008819559677484,0.958893871140666,-18.254112385286962,29.724816991021687,-34.18825978535889,2.170177611842746,-24.123471211986732,13.614854608774008,14.348090749861903,-11.68705153583805,-15.12457622281375,-58.32813686071267,-27.381958511639176,34.748137982378005,-10.222123095998652,-26.07948199639833,20.815090523152023,-24.705333519252548,25.318251005748916,46.96248578219268,18.2985002483291,-5.747489888116555,7.63664964372443,12.840401630418066,8.662513208260604,-10.65651243984385,-18.572361776560378,24.560354971355434,2.5331348078153413,-27.88208061375753,-24.771604110621553,70.09668748650572,-45.73716446295983,-29.01176249584721,-21.522760565759214,-43.87736183431062,4.9516011515818406,35.61460226931443,-30.45354563093904,-28.752143205654725,-18.19244356675177,47.72919363381644,3.2532575652413898,-5.105716710170827,-21.196825648953226,7.4745711134411,10.051488328530997,-30.701867353290602,-16.271017877980167,-19.82736926987752,3.295924967135025,41.95591885746697,-27.252505472084472,25.526180882014263,2.194894218745859,-24.13260312876989,6.871214458466776,17.97202930047896,13.973689017075463,27.516870648386018,-8.251465140813025,6.929231539409134,-5.0895053194929645,4.6012584759948245,-11.623958374098383,9.995276153803703,34.88385946094059,2.285456225194626,17.612420304009774,7.131077766884866,-21.995858201340443,13.48094399989162,1.9345213906528185,-3.169627473577617
3,-70.01875209529614,19.289743668456484,-28.379074307548443,-80.775065088272,104.35507831405708,34.33886051143864,-48.01445276701807,-17.211199347931785,9.001716170485274,11.594723606919553,-23.832554821610035,-40.73018561588027,-34.983608963065116,-55.9478112041016,2.769839033542705,-35.56447528257427,-40.4799134040483,-37.57035658195111,0.8392168461626601,-85.89920375006231,-6.9065321098287145,15.845617831338169,-16.382128994911795,41.02534749226606,-17.233046649705006,-41.035463848564866,2.6867019980384836,-1.174743711679155,27.120602692449637,6.105277649495289,21.656898513428235,19.38246811160878,-12.401941604888043,0.01571318122051299,15.0543877702408,12.820988810595964,33.429771933070235,-46.31859050924623,-4.913660333372878,-6.504940067729618,-18.17324430071987,27.047991486302642,-71.33061102265394,16.75183473524203,-15.44135095926919,72.42899497972334,50.24871433942794,31.15160703385172,2.312117554052654,-44.716780257377074,-53.3459798104853,17.135168682303682,-2.2639472865588997,3.3845170682210544,-15.10869251430521,-23.215815959496314,-49.29641131771416,32.94202409341508,-37.920203630401254,36.339154228326706,14.106431005915482,7.4155041981076915,1.9937409920356184,20.92523355818012,-8.664013651407283,-18.31269572323876,-40.340303264997836,-33.18316359456714,-50.252683638361376,43.85644337168028,25.22105523363528,-30.468550507815767,-12.280115172126315,-33.46444120844575,-43.2090703514842,18.64587561918974,9.011863882939556,39.25093749669493,-6.241090056232158,6.129348693696353,-5.046929479222527,2.6729210143492166,51.90260543789531,2.244035208184828,-13.15834863620172,45.17656028947161,16.120225647542494,-2.3030687922616098,-35.5016951198383,-23.882609918948592,-0.3104529908887729,-12.770111992659698,37.2996089974635,40.2416103745596,48.37789610997696,5.316323308724657,-15.601450795161497,42.07669244022525,-15.380915019653518,1.6484981941917443,16.02920610727394,-32.4365644119009,-11.644215523280316,-11.959656843456065,1.3592544130308215,29.871937570605006,-29.206804211515365,-17.100675947159335,47.75565699717918,-17.80991179498837,-7.522868902888512,-3.8246634489490887,27.109547711744696,-44.57054074102103,-31.858006706893466,4.668258807795266,14.29575492254263,-33.38423840764912,12.525745678999483,-48.608283896972964,-36.08242561491927,8.814811738359223,-17.278437367889644,-35.087399099035956,0.07219689305196075,-30.934078893709103,-1.217969849797615,-17.85430070757095,-34.65353492963676,1.8214988799399219,-34.152521935165474,34.742296952536066,-11.347066556203174,10.842154019198796,9.597593717043912,-45.8503023117399,14.054223445990212,10.157424895009358,10.253937780602817,18.6084069862384,33.65466672921665,-30.55998225702929,-19.44224089362919
4,-61.16057440087508,20.203653398655973,-210.63143853666077,91.26623069346799,-48.04382382095819,-43.50449854384637,3.757438464862058,0.44268486480141744,-27.23052608831946,-60.44126936976825,-17.870026059757695,-0.04547152231302687,91.97446688019545,94.57421115200164,-74.88914728448147,-18.06664516063418,-45.970204583182294,14.293844449917426,36.08557080796701,17.784099947389162,-41.03185185603773,-18.910977818127208,-20.47575031207279,5.6032832982946275,31.744960513586324,-54.754247296531204,13.216077368190321,11.804582134260315,48.53934809578807,-16.119841850075026,-23.804072612052806,-22.339880014527427,-32.69936313578787,62.44524914792231,28.53627438508452,-88.4400534754075,32.882026716846184,-15.386964313085095,24.69378914475201,-13.710789535843153,12.824505373451482,14.963384296341355,51.81486525912415,-12.026980200886063,48.98747860483505,22.176114059150663,19.055851024895954,37.46246776917188,-22.695866036070225,42.195390781431335,39.12512313383643,19.21421352425939,-20.975934822854676,8.70787179145982,-27.02775035746475,-24.355184972181487,24.610783083224245,22.74338171631017,-1.312543756636844,26.535608625052674,-4.040963701962048,-29.76849151683039,-6.041929509569586,10.828144932549947,14.868260381621061,-31.881983791333816,42.8366939972918,-21.574617279696476,-43.53912507874169,26.94545902916999,13.153220027963743,-30.661782142980968,-0.310016602069054,25.409908552241532,8.74008472883495,-20.67748343643855,-69.27700364209896,-8.73613276958121,-36.14687083171608,-17.663762314197967,-37.412893211294005,-35.20447690444428,-40.98671594138343,12.2870189416589,41.35490503387233,10.777503448186744,-66.39749118584837,46.27748820785803,6.424898140817491,-46.38581727532949,-13.09032628870396,23.702872653603094,-37.955199990658116,25.829610585303925,53.13567660123893,7.8984781436044695,-62.41721988740285,0.11718367910634647,-16.694658368476407,-9.663896890095776,79.60610816682409,-35.27751747736283,-9.204836249270688,-41.07799120059099,32.604204627416834,32.02118828907864,49.13234595634495,28.5874099214227,40.86013264102878,15.344732903576359,21.59855925551674,55.56187883180127,12.65565982751053,6.819315379453052,33.33450948955198,26.9669018776326,-69.61952977910222,25.154813950442115,70.28971487729348,-32.35818378204597,-21.38998867161067,1.2607808114908265,21.11015996867467,39.44063878264703,-23.083286180902824,32.62006907450796,-22.034354470017295,-11.15614053346918,-11.476276701724979,12.632931501359213,21.99404893667013,12.849086140219375,62.200761927465166,9.705450389749,25.460890729066875,51.517378545686,24.011268342040008,-24.084118674858654,-64.7419805070436,17.969555969671806,-43.37907766522351,0.054296482122544454,8.016681969423901
5,-84.80163819073637,28.813680761761162,-132.96640039676657,-68.55950220620849,91.16092666562754,-59.24580580197665,-34.806527406068035,5.167266583481712,-41.81663685104341,-34.40007609277072,-29.21903762897106,22.048570894098567,34.50191648858895,-66.605123456591,21.52354958359864,-46.657134421420814,-54.3290971665805,-78.17686977578202,-67.62502742905701,-74.90213660636459,-6.585423434545554,0.9168144687998333,-15.759814936243345,45.500975859796384,-20.496314351002926,6.734172138780422,-12.583033282147069,-2.3302025581003694,34.008466863314,18.988479025159663,22.529736194893403,39.186459330846795,-52.074565236276996,-1.0152412341314627,31.12885256508787,4.602855934215357,15.002070598699575,-8.906101609790923,-4.47926732797139,-15.292154935978632,14.143800641655755,7.5032192589500815,23.117574672150013,69.06804577525321,-21.583352549916597,71.36051409670351,24.714072981967544,26.499187654225995,10.160138037038761,44.566036739914566,-5.752205801447617,-32.94521809492594,2.1320040896033188,63.49908646540041,-19.5190557096814,-5.425857119788373,19.778867698065298,15.075991558766175,-36.321128579195225,35.826029007019784,19.24083179913146,-17.63573592401303,64.41732790273979,61.555851333861625,-16.95662258539506,-20.015922473607777,-88.27108814217108,-47.07369132443333,-23.228666770639368,33.20263004645002,30.572513906739182,-28.38919874517008,-44.42118540470308,-7.884579656295384,-61.04870332335997,-52.67975758650817,-3.692809940498564,15.097682029673743,-32.06185210160468,-1.6985125241827308,6.224720593851373,28.6960403856756,-41.094071454421886,-44.10504353229655,-3.088057190378347,10.201138148701283,-61.01530333259753,27.877448545224304,-50.917398149242274,-31.24682287269563,-0.2796671075925966,-5.016400352428593,12.022769108139517,22.45894985498089,22.539640392243474,23.556475244906636,24.298771243748156,-21.10477115369442,-30.55399026011165,-8.216642747830699,38.95523966942568,-44.08793340002106,-22.063226941802263,-38.42432786639143,-7.862472561388767,-21.62109366025337,43.42519922369688,11.328344043553816,18.777798843746726,9.49141439797242,20.115997245258505,-10.425211714028432,11.563630121771418,0.9302043310411117,-14.37348002184356,2.674483040161359,9.234624539250683,-1.8385192456829098,-6.566382943032959,44.62640565778765,18.866718049737315,6.175022808701274,-14.711381313032101,-37.67642097894536,27.135066357077566,1.9814073024155485,-9.623804337090299,24.601959284988173,47.57862442748133,-15.204335292837406,15.090510658937134,29.368970868609402,-9.53236785094736,-9.293356099726921,8.06609638345878,-8.476421464230175,-3.585276949539999,6.514587604623386,21.436720612787205,5.0215423707077065,33.32566383192082,17.476686803742044,18.39946592836451
6,-76.50446662376903,22.379614348293025,-61.16674358034161,-75.99484328916054,91.39107252201376,70.59395848930012,-26.206722150700156,-28.236390586367154,-48.59858444174535,2.1762232268656403,-26.02099327037858,1.6306440309695107,-13.138239220497718,-85.61049217268369,-8.721062437009445,-28.907270022511508,-26.98889948374646,-43.85619799121641,-6.795300079545197,-106.7870243671543,20.723677612193562,59.13969449727803,33.81215434371732,22.083870920188783,15.902303764506236,26.464138914321392,-31.9473352839914,11.29303689559281,-14.555532263895008,27.251731686441232,46.20781925251869,-29.682607971402827,4.497297875643474,-6.597718765108166,2.0133847659367845,23.734983374753327,2.6923281543873245,24.196851585648055,0.83625279892653,10.498637213133717,36.33566268603613,-28.979003740800227,-20.38514698064617,1.6091744183224788,7.493026315283508,26.843535858622868,12.60800598445306,7.744658925621842,-26.979395566642747,21.608719782326617,-14.623612159256007,-4.167444180636608,-27.817318165017426,8.709200309863363,-47.53960076638023,-24.13312432353594,2.455662838170833,31.343833037545174,-11.198860175201274,6.472062734906915,-32.2118128145621,-25.16276478345881,23.634251735911153,12.669491024984001,7.732131302049197,15.671233407793869,8.502252145619945,8.310317812233544,36.52383436683475,7.60130326425113,2.836516730192047,-6.94050341586251,-3.981027662625337,-6.962164758413786,-29.78049302409937,-31.272654805504086,-29.407549621242104,-13.030118612428758,35.2530860136792,-0.47871624337914054,20.489382576574265,-9.928685320159824,-28.548619407288438,-41.66090777451059,27.403868784633143,-35.61981845006104,-20.939999115708652,11.96516424434671,26.355528714479803,18.664019669628324,51.53605900530368,-20.95453927988713,1.8954049378349727,-6.716268168845284,-31.009817421035,-19.255296510336418,-15.688768442852634,31.30540014861568,-37.396893007358344,-25.366698323764535,18.10092796349369,-2.3637307007183783,-18.396641152195095,-15.680805810804483,-0.8554129733691859,9.400894364874691,48.20971737881117,14.76761232745228,6.102849061033623,-6.242526452159937,-21.96208349036598,39.623595105850754,1.0084058878658788,4.316767471239998,9.332427107194661,14.659232721323367,10.540493846959228,-22.99240265609206,29.220952516249877,25.59523303219206,-8.809545333222827,16.4239934414663,7.612071501716316,16.277571537117375,1.5791508047533562,-3.166410869462986,15.34850490921075,-2.277026942210143,9.390291143605095,-3.3474130512043287,6.864566634468008,-3.1315455499086715,-4.9575569884103725,-23.97330486541451,11.23399264297051,-16.523626319238705,-18.361729969255713,-17.119659927376095,9.045224801587414,13.663019752603573,5.316542739678277,-14.981314877341255,36.49738128794122
7,-65.33960432049022,24.85821369145499,109.09151034159338,-93.74642931193965,50.955538037031,16.85938266666468,-49.208381942563676,14.678735922157188,-25.570069807432034,105.7145499138277,6.910293033438091,-94.66921243089942,-84.50095291284966,-82.00313590594808,16.885737251169985,26.832482588306785,-30.24058984107776,-72.27036281016721,65.72549194168755,-92.21654191608027,-3.094411232133324,97.8821177370156,47.08870610436954,46.118948568193055,-75.85271368981924,1.0100889133112476,39.24088967134469,24.11005983391753,10.670256554690758,7.838298953486465,-18.93564705493207,-70.95038880150015,3.305771040497167,22.694543588509624,-34.720317625340996,77.78057837265344,-5.815260032748373,-8.716952651734303,84.46447217648941,77.56230675022351,-86.40124925410493,-57.64856365064126,-16.536832875818273,40.74910401473751,-33.17519052812351,25.872568373477524,68.10720475818464,-24.580697466455618,2.998474608577249,-14.790719713379136,-51.5224546971863,-60.4874843141034,-18.78434209953695,-5.890236673038938,19.989407743819413,8.21273725672416,-49.69916094291964,62.16971088879317,7.738063885626741,68.59982759220232,37.18730299287968,0.4531930731506827,-48.37639153100828,-48.57342857961934,-13.82942727661353,6.794185007068667,-56.663184646906885,-13.4808707503215,-4.278685849339867,45.78943128662953,39.86199856744955,39.10317247499513,14.904590412316779,-51.27103346711756,-32.40931701211412,6.972550491504066,-29.194739917672372,16.061443656755838,19.138807661725412,-67.34791320456102,-36.65771440351124,-26.50240230056418,-67.98170516182638,20.056029190468017,92.97485429044843,-3.8952915135251036,35.210467389688695,-15.107681951981991,-18.811965652914694,28.78594171006965,29.04203035208159,35.84357051125442,42.20766561417355,-17.660998633873966,29.80138991416242,31.00811588453136,24.34183631509426,18.621124227269288,-19.88082024355921,-27.24038921516909,0.3074402009095903,-11.746234071132847,-9.352804955341155,56.013334007870775,6.876808925065951,62.643534268188056,50.598055575437876,-11.524561575672635,44.38199958263697,47.5827094001758,-59.086634243805335,-55.50190429784175,-43.516260277742305,14.895548737915506,-38.142584072433635,19.516690330768196,0.2348065175643359,85.31536850977582,40.6427610532815,-9.587903616527193,-24.073333443027504,83.75474196376088,-19.255431025567542,23.539478756670313,-41.59279382578448,-54.638961691427966,-90.87492646464773,-25.46229521042548,-7.415309067858056,-16.668428799805245,25.376263009216654,-56.33792699993917,-5.461147115982212,65.7908950903154,20.468761180193475,-53.05436903070185,60.5849639573696,-36.42491772329856,-56.240443697314014,64.46915252895819,2.5273940693011374,30.62654585704823,-66.65299168909715
8,-75.10993535540729,21.317303070188238,-32.32876894594208,-96.66978852827745,105.2831264801326,38.51435958685177,-38.45556392407387,-28.468295608743265,12.928521708810251,53.40666149553794,0.6734625403120111,-41.322435794128815,-75.67524005942451,-51.29057630894366,-17.5598126390504,45.63874007487919,2.3657587767493,-7.5011414235702905,34.96223653526879,-19.415350433466973,-14.296107137111573,42.66732844035069,36.167178892451076,34.27481549193321,-26.730840639167383,-2.1348287110281516,42.00214480978924,-5.806225003286382,-4.077539052773913,12.820542903796015,-16.27949068353436,-67.29689738166746,28.68302970654341,3.063150250300373,-25.979998841284917,54.424414305039264,10.411931062347461,-22.481672614912917,30.72484948573446,33.20570893244827,-20.982811633067733,18.601246273161067,-4.479141562644268,2.4991367115109773,34.269968042826875,-15.380685927215982,22.38707063891317,38.34965107175303,-14.636857339585623,20.005876911438435,21.707966229062638,2.003640618106497,-6.947085299771933,-9.925497690050554,-31.546929822677978,37.84522892298899,4.7232917592437005,54.82582870560908,8.086425728270042,-25.00744392414924,7.338330215848384,-5.6571348273073525,-14.797598296314689,-10.316220125110387,-6.673791055002139,-5.766366389163888,-25.081342926934937,-5.0613553463824115,-10.769414354242974,9.41126356806384,13.054824063836069,-43.26217544548455,-6.257319257849502,-7.41140287945142,-17.201771123277265,-32.760372594033605,10.155222934208462,-6.0563261362693686,34.011454806361165,0.5884568177194884,-7.03741723642189,-26.724597105861033,-2.383785811509976,-28.026079404656567,-16.00243983908888,22.949484888974197,6.266523321208746,-20.211713522877464,1.5620335418166111,-20.806459066195977,4.923604356222704,4.906881915336877,16.615174226424426,-0.5901457759309074,-33.04768855533177,0.38379933911321873,-16.622423878016168,8.198649761346582,-64.57662248919141,18.37893024995879,50.724940554083815,15.04044318921319,-30.335546121254172,-1.8024920201680807,1.6890058472656395,14.952666105246779,8.090932379382112,-5.8243111260116285,-2.7270121750562244,-42.02548964285645,32.96363198904422,10.974075636558455,8.55950677028921,2.7665031220698455,5.991242227026232,25.242540905773588,-7.81906734869289,-39.33463471688557,-3.0294019605511178,-7.0213811596486595,8.273873017550061,9.541180638497476,20.744580065213754,-17.055197436285724,-0.23186670999165726,-1.053386443521698,-8.375296607679923,4.022414324428792,10.3564824409734,1.5592284849014237,-11.469809884184071,7.189528391162625,-21.103037675133137,-11.961882746430906,2.9306512045606814,-3.545593115280117,-23.974515696259203,-13.2863568878123,25.0755035098372,-16.840815279720374,-17.34034317751189,-17.559707683082216,18.904485160720235
9,-52.148677569987655,29.90440622716369,55.80075594168536,-95.67144916161564,51.99509974509223,48.488591889864466,1.867317639082759,-57.97358062950256,138.08943740420048,-38.546272942510825,60.074831232461094,21.816306083199315,-41.169060943439746,18.160211811778122,-0.17849095940940085,73.72192949312301,-3.8993751612754752,8.820977753586892,-84.93826044508148,-15.971187299339624,-38.72399956019133,-26.725416243835816,-7.798443154678573,41.5726426591159,-83.46026188697843,-35.57945604317962,68.45658543953569,-31.186986034533263,21.103860901438512,11.455187047107547,88.34531771766294,1.1373022580688024,-74.21823231672941,-50.06526512271168,36.34695934915526,56.9890465625469,-14.758254110457937,-33.9360312859507,31.774525079126118,50.581157514368485,-47.37130058442571,49.57828293156863,-20.68203349194416,52.022767151375966,79.69522996717046,28.45596279426659,37.19003493158379,3.8786469701452404,-54.69170637868894,-13.323963087119104,26.0081965337593,-23.138247418547927,-30.157590313085564,45.801900634765985,-52.46733923307784,10.924335534167442,29.737767265739468,-9.685359254322274,-2.4093339701482948,14.274159499363359,38.27030601480967,-12.055853008687361,9.62844075270225,71.41394975199168,-3.4363349758987383,-54.426513688183746,-20.61728953998957,8.90725199946186,-0.8998196158432665,48.443703498936806,34.954839595717445,-59.41714968001295,-44.92519446143699,13.670564890375491,-17.147234372281602,-13.66882140284202,5.605816500593686,8.82590358690889,-25.342616453597575,-10.332415333039206,9.229286119273649,-15.373699589568252,-34.007419286179676,-26.443452681663537,22.838046319125297,-24.19205301446318,-30.369776403845925,-12.849854750768573,-13.159127022904062,-4.324024719866607,-8.280857440279414,40.76421376382245,-14.92897644616683,11.657274880577546,33.06997483041208,-43.51611432692408,1.8076403404603125,27.686115706733492,-48.596211188434005,-27.39014178799623,20.034861265173845,62.935944992350805,-56.494428366569444,-44.753412406428495,41.962513763015586,-32.92360712024329,70.46048305025138,-17.109586083733916,33.45762570439537,31.280848086901052,7.087970375084415,66.36664443223633,49.4092734578447,-17.7037909321132,17.690721214867057,7.8899637373770615,5.646649922879436,-90.88641107850172,4.915923454678037,42.57845491747224,58.94136776972824,-48.17805921716375,28.261033193593082,-8.629913459327444,-7.554617273140537,11.555845033979068,-30.450451344898596,18.94748460961979,-29.27598529887672,0.6828583318892887,-36.51365899970504,2.8023933271157944,7.830854945472057,-14.177396565750474,-12.957519355788886,-24.729508157307833,44.85792003352237,-2.5069159763266886,-17.646227743116437,-10.299123836046093,-16.092843249105066,52.792199459807954,3.0050894664423473
