,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141
0,-70.15917374382755,-7.714220865724381,14.201987113683655,-83.02968879455248,98.83164285424037,42.47422453444623,-83.37025217360065,-5.374408939989125,51.98320593966987,9.099759147551689,-30.30009151612241,-49.74539178953374,31.72456379059543,5.058614685868686,53.4980751449813,-33.5946022639068,51.080608799481126,-42.24898562476343,8.589639773218867,46.54300598644201,66.91678287833483,38.54027867270162,18.364311701627013,46.95188644904033,-52.21533168932477,-27.50011246622172,9.242112747899256,2.2764266958256845,10.315445605105758,-13.327117622944327,20.728242411103892,-6.301769606455458,-20.219365064593454,-34.64959354263731,-38.25831630287173,-8.709797024927584,36.25007449095013,10.590473502939213,39.96466982384969,-7.722849084442794,-27.017270993524317,33.068465140584706,25.916031398000435,-0.5193835005474591,-63.7617849778524,-50.16359428513251,-23.9180650990879,-25.016268844803406,-31.40195608607945,7.7370388496413565,13.20214924670843,30.393184872500555,-49.752354139877646,9.889480249617405,26.390199944680038,-15.787023765915382,23.852161478318276,-5.8426884654984494,6.743223104758313,-20.919538834273315,10.82924010375384,12.735169669885781,-20.399133899058686,-37.53925091623209,-58.76643214886001,-5.170486248122047,47.36910711735968,21.46610634882841,2.217953953882136,5.747364373872034,-4.726400344616722,22.570152499163964,4.63146468960478,28.551671389133684,-9.545333931268045,-65.14568369665204,14.550661741980903,27.407890032283657,41.323359089606356,-13.67907636713447,52.94420804915704,40.74407531336256,11.271699032969618,26.91604989042691,-17.285551396303852,0.2259116008046414,-23.488945325983863,27.461065326435193,11.028323172533776,0.650558226302073,60.48041524645709,63.37538890518038,-8.775893777475403,52.50868671471895,7.7757510325725345,-7.030747151753541,30.22420525494244,-14.891857709474328,0.8680510757669032,0.7977710543625796,21.19109089995616,23.333950841501842,36.35923858523408,-15.715205425167957,18.57462257929387,18.951245899987086,43.53908169608831,-41.08637737553219,-68.50028122345498,1.9564998593050218,-1.885782525098747,-23.258935442553827,21.594704935472276,-39.065255810136435,-88.02603717990443,1.9792051127641486,-39.68489752022535,54.29996111854109,-42.85372419204826,26.363998943037863,10.93278463846847,-8.041571953387919,-40.38015280608624,-85.90812075854362,-24.600878959038194,-19.831364922391675,42.447842375964214,48.66630594676687,18.15947200371895,-32.14419550245163,-7.626516687454967,-7.15340345608906,-21.4529195762243,4.646474399172959,-14.858025410309075,6.371523889077743,-15.914732894480503,27.037067720218932,19.449534254717133,-19.545283326318145,13.740152901169257,21.076610551502938
1,4.429142907566362,-2.030168641697542,58.41931187643414,29.745935882826167,-47.6723197878944,82.2106817880072,-17.756222557860795,36.671228925565664,-19.135667679732464,0.5828513689033166,-36.83768274856997,-6.609869977504487,-16.025303009292152,-88.87781988441283,42.57573167449867,80.51469265004576,-54.47339084571477,-106.80773996614452,0.043259196641914466,11.971934383445316,54.370334773237154,-2.626934316225944,-34.531537431151826,-82.58517791559682,-67.17695018763273,94.19027921847835,64.9725039474467,52.25126158944081,-56.62705003452584,-15.855044353815694,79.0740582823417,11.062183362986428,41.18784595254707,-67.08272183469647,-78.94256438166465,68.44200688958054,31.34156069705757,-58.92805585375287,-76.13434563231992,-23.36611360335886,-2.986996794054167,44.06077892604001,-5.141816711941016,1.0772366009142988,-79.9557689546478,-114.88657017325262,-52.65739617619248,92.36713015308119,51.54566297631122,-62.76159272602865,15.745927116047486,2.028316124247167,-90.29887395494652,-23.461618858485103,0.8163676258352603,-31.8745972742039,65.63315650037136,-15.434042492655266,-55.22996452416279,12.922659030379334,59.391607019852344,1.2210740400051656,58.968020510133954,29.988057965581017,-42.66358137952937,142.95346911137602,-7.963575303333252,-1.4800597501651969,-24.221890077649388,2.2724932970852705,-61.22695271899966,-62.69386237545258,-45.46577690256026,-23.977500363823946,64.18021154952936,-51.88995012362151,41.796268065533084,-128.78366707710347,-5.02620128815463,18.903412459124922,62.720413771223306,-97.94369050663809,23.043288651039894,-133.23870311802165,-39.33482546083886,-45.27160442399978,27.433526882811933,-85.23010843128422,-41.003005734969335,34.400181915135896,21.258274394010012,-10.80020969533651,-157.47333601870093,34.55797464538618,33.00357071937728,-63.67760055357736,48.53062148368737,18.57027452489852,-130.0068051033998,41.567474512602416,-39.00572443790656,55.71324345768392,106.89079748716564,116.17113516491202,47.100698073031204,41.86248198451858,-38.37972023391954,-83.30039971067065,-1.9576682254265163,-50.64856420330787,13.211559460512408,70.8382017432824,11.92774963717414,-35.578697461103566,81.71022143979003,4.175778554523692,-54.26059346834417,-35.73409140481691,35.52659378025122,-77.67157094488196,96.29211693030018,66.57614263872368,124.29506179630242,-13.93069825136425,70.53153842286501,-42.23208823197026,13.817682176595378,57.62377963978546,33.546599105361665,-43.82945952457986,-29.05464665082864,66.88115641698543,39.57785062940857,-2.172776541271027,98.9390874457538,12.551188571503534,10.447453810715777,-3.3622163454532585,21.344866653246108,-60.25778327518397,-31.15222109838528,-34.554638508516035
2,-72.81015674589995,-8.555412995282428,-81.76172055960986,-71.24899774222862,131.4689167207378,24.33621934051241,-66.5302193013098,-26.93540500083934,37.731101763529296,-5.575919999978387,16.936459172621728,-31.021066293658542,38.161886746415256,9.417332746316411,-19.74870638328746,-41.65142268196767,-0.2240656589662626,8.705639797079673,-22.293600739840667,1.589745867755456,13.785272794220308,36.66450933970835,-6.623660628960797,-5.634937771012275,-9.091292945962886,1.7406011361038505,-10.957441075617437,-6.655224426624222,-3.284431019195476,-8.089483542608757,9.326083662733735,-23.432708987603746,-66.146631371589,38.093076546376274,54.45082171984652,4.059840342979981,4.3214216904877185,11.694244426713599,-7.965335289776673,45.6540072626222,-21.561230570001076,4.221591688988599,-11.363919097543771,26.72890774294852,11.873847101335835,-15.55489021076499,-2.8019951711910043,-17.341610798714473,19.641634591304868,-45.46498306976456,-22.806126851022867,-3.462086377363224,-36.277661062363755,-1.144525716617982,-28.869369895227265,2.1426477311406376,44.905631184960356,10.76230685385175,19.812662618353897,-23.659334377527646,8.064271138839413,-20.096436383548184,21.934288158015217,13.419795747459192,23.576947887713867,-32.737660829099646,52.27844066910571,10.464501055997648,38.91185821005902,-17.215804006605392,-26.65637788663641,-22.079291612239807,21.20088265560572,40.86581856341053,-25.59628961619889,-14.543090386134457,-1.187331520288945,6.639363281377566,-9.744524519728902,-7.330964211910772,-0.821831057413575,65.8675176330596,42.43287080002373,-6.508963792757713,-60.48082055212533,4.994213494010633,44.312692074468586,23.814369990436845,-15.698895724946697,-14.040819462512891,21.241786098012515,7.534850049507559,-14.814609316050198,25.21135871891117,18.9969083526892,-3.4459612632049956,3.911304025779579,-19.386858966892593,0.6940805754897201,1.6980704631067751,39.683651688382106,33.889334896891576,56.11604223538365,8.55239131310998,-37.72484921751681,1.2366269917676767,17.65571519912667,-29.585322429335655,-48.54893834189045,32.71801333691597,13.899833061669428,19.60627203654736,57.713629563885135,-0.16076323048872265,8.010462823719323,-12.341965936794246,-5.7001371864260335,11.352436537576722,4.5561191610295095,1.727804759990159,29.956985770701813,-16.048671132562838,46.966849022565725,-25.084106225415297,12.996374419579288,-22.55014882744259,-5.57517666583352,-17.601640429845837,-18.17676739333549,1.2904477240177217,-26.074995035451426,-4.006957744493727,6.638721089717974,-21.579702211451497,27.926012033497752,25.434031597134066,5.188801800211002,12.383377312011914,-19.203718931031982,-6.5445512566398065,-32.150036334281886,-7.275296582356065
3,-68.88785800823749,-9.841736909954594,-22.909644875307304,-67.00852006933881,101.89612577529577,34.18938382554502,-65.06420637204673,-8.59509871425912,24.187141188293225,-14.40728895539672,14.403512200252653,-31.573066684710934,44.72769436267855,2.0140734546392243,23.7608251639071,-26.202577566203622,27.56680231671108,-47.36956027049365,1.770415632141393,77.26644906289876,23.381795549843492,-0.2812143886508618,-29.538718282498557,60.34854346406946,-21.691996796640925,-32.690670129827026,34.4775663816636,5.7359759076678465,18.449889954262346,-29.468651061778857,5.62134787947952,18.692108003640048,-27.3812923582363,14.580384738336516,5.895521460143215,1.7377451698463044,-4.0466751707372985,-34.182546498891966,25.14443675869548,-11.337725406243225,-30.325792102225016,-18.976234665294825,-23.246108988998415,-14.367087044422812,-42.68296263132779,-26.611941943319668,47.845653180266744,-12.458350741395051,-18.953562984387755,-38.52982965015879,54.4830264784836,48.77354967079752,38.62410759973314,-24.109546277178246,0.866614363333839,-53.70754055274473,10.33190600060882,5.201475196319334,30.940426521005115,-46.64224798069619,-23.868602076291047,0.6653086951753131,10.837849371893638,5.2742692461586245,-0.8338824440343322,-6.531104080792017,-46.06665097876125,34.20774403676662,-6.937732375123137,-3.305983496670578,-55.94101287513776,21.080249722177026,-24.791711827660937,38.50650276723298,61.51716166258088,15.816516684101844,-16.997886448763783,17.027496359435595,30.835654282221004,-9.79868869567646,-39.76590760758935,14.850863654493054,36.695039609615904,20.42505854053271,-17.80948617824848,3.6673751825846055,38.54438782649312,-20.2748332347935,43.20007666006082,-12.219615475568599,-14.29299339696039,-50.31592224783213,-15.117241757794591,-5.560524982116778,-11.447980016009378,46.542902025398845,32.53980505042321,-45.81170423795254,24.383400679495416,7.7853026049704654,-0.26071510497202394,-4.316957062604605,17.671249960159496,26.196575342340402,3.005327442495462,19.334564880133115,-29.084202618635228,-13.822653068700681,3.6424465582021437,-39.21468421234128,1.2909665203442031,18.444416147124304,11.5863413924789,19.83974401525248,-31.922357170492205,2.0723149748088394,74.5793027263192,-17.45012784404453,-12.891498207714601,27.903347644242412,-28.848723863140503,-3.0559722260125315,-13.77780216978165,-16.91444103605975,-45.15033224411059,34.50332451578534,41.16116839741782,1.6861319466183669,8.651137893108103,-14.287758074900132,12.819473773015119,36.215526861278605,3.9013141252699097,4.378741604511278,-31.642955572004958,-30.0953102931546,1.4340200336654711,52.59155913694263,-13.139284057766732,14.242308943039697,-21.762772307286482,-21.74752134897779
4,-63.32662826648368,-4.138965065960126,-192.80746922642933,78.78250638610498,-31.50441544583073,-31.46328678788835,15.401702319839357,-1.3971829264297724,-53.90499566145012,-17.46004242957006,23.02724387143735,8.342544787232088,-17.88543613310429,-58.6606373299037,-94.57885219603591,47.84262364570624,-54.264562688997664,-29.3482728343957,-74.38100704876597,-12.23457922953868,18.965641180567165,-37.80076446930714,-37.640350748164146,-1.6355951411537784,40.59854651066887,-28.175464856706324,60.04589262648979,-19.781649055356397,30.005624956145457,29.927528449181917,-39.832879906493105,-23.89199879175323,-64.11299822205862,9.26793116054001,17.773651261334557,76.24940528481602,25.366718632654365,-36.95381645283373,-52.58312779454828,-9.682502978105852,-15.651532095300672,26.35278421082425,48.96265298473861,-7.261467135056947,26.091773250308528,-21.230428240075963,-17.680365587331735,-59.142487100999524,-13.699472006751966,13.134767348903477,-35.80172755068083,-35.59859542157198,-36.972900779817074,7.616673445397099,3.510406197633936,-58.650081774997844,21.393176678173884,22.79220494176493,9.769595657557266,-13.396401850813238,24.624673062291237,-5.378207348287601,-32.47817802267076,13.02891610381775,33.024103533004975,-44.71400723949314,-36.97736271297596,17.567503071251988,-83.31440797258496,0.07801060322456987,-51.93508171794441,12.676221260224061,10.844049677159843,-45.58279460508839,-28.744361748393874,-40.10236156880842,17.09727512454147,9.562384791173496,26.136084017147763,-17.57490808963844,-23.769557088227174,45.211653709591815,19.603416569829335,46.000738020003546,45.098228217058264,15.096794678050886,-13.201026744118913,-7.152292351223622,-92.16732428827922,-57.85400283138965,-20.373554429107436,3.0942313855067582,-78.36372821697239,-1.2099582894207415,-0.4261339504488674,36.9982605829392,39.9556702465579,-54.98897411665518,-39.81186517875228,39.12200854531875,26.78743508373051,56.199191110301356,29.141830693283985,48.81327683943686,-13.387879344647812,20.048678233179725,36.776180422523666,30.933899521586433,-19.932102890035566,30.492346282975678,38.64752969777934,-25.45344378348003,15.486177677266294,-4.667823081621047,-60.02054420549583,40.99881433813547,-71.67435557895291,-9.727478181445983,-90.58093787562565,17.43234542900025,-32.304769721456054,-8.817541815848285,-18.055196611174754,-24.55144109295384,23.51461447501086,-37.2079225659488,39.940770358439345,7.897652446998295,-13.635587971237854,19.671009070717943,-62.02133539394562,14.471619426366358,21.601891456300937,65.83925707162592,15.031219258688415,84.31141523087565,-5.0417611381980505,-51.01127887941966,-10.650349952882516,-3.9675009276469404,-37.8618363237823,21.609436741435935
5,-79.0145971584873,-6.948827065600023,-117.20292698993244,-56.292045181204415,104.86963786723665,-44.58527166581887,-26.56455516207062,12.657356849501902,-35.27120096871983,-40.74506253355569,35.29777550550624,19.2496322371029,1.4865920688883523,-46.93175438517989,13.939240153174822,-9.001639652041705,9.722614053250368,-76.13005838043912,67.93032773992334,73.458681898439,2.963504828445418,-30.39284353248626,-30.83211539420143,77.66357422330285,-15.834838891808044,-13.805715624211693,12.254376275197062,39.191203661826094,9.986768986304119,-31.989593300374565,41.13118420525006,17.783101198903534,-49.289212041832904,47.50941935821151,25.923925234240052,-6.108966397179646,-2.461659335385736,-18.402999488170213,18.37216228091407,33.328534873748154,-6.370137876276305,8.427675976034653,-2.3156253831807825,13.72199526983027,-63.78300422715529,-13.25163527674331,18.208479440029755,-24.65188090410005,19.189463001883684,-5.399254273822466,-0.6294784295010485,2.474651347501694,-44.97164783381219,-16.290629058876757,-42.98512107236527,-54.25777484810774,39.60020463397704,-27.375467590829512,-19.59876110070097,-69.03035426078343,23.30311990167528,24.399378167756254,-19.984868006531048,59.20993289715925,21.278299927096135,19.3544044712985,-40.66176198337392,13.508134283231746,22.19671861627096,5.971602440717005,-55.942051370752516,51.319853852079135,-16.28141617325534,14.429916118124616,63.713205317026635,-26.794102297455552,-63.24068808509753,-18.167909605366283,57.5909306751296,-3.1073479020062784,-23.755223676168907,2.6049328899263955,-12.591922397898571,-28.921018255291553,-6.119187630336737,37.40512603650008,8.238825498725458,26.93940565778753,-56.60941227139545,30.145619957507204,-12.207509069008982,-58.16298653410379,-24.68760479678318,7.841501960617895,-11.099087299362719,-7.550733772059601,0.7145853531469324,-52.774282914841905,10.899385005705561,-0.7931289226728349,33.15558530369729,37.57324384579373,21.283364977349574,37.15978654756575,-8.54662973442927,-42.95745372543986,35.22868521142591,1.1186470761475462,-23.374311674901406,10.080162018102337,45.52086399954619,-3.876849137842685,-4.070338177025994,28.330564683192247,9.449647889423087,8.903076693788998,35.93571443586033,-37.39150824077785,32.22627409499146,-25.33413881257314,14.078397876229706,33.04162592046401,17.23008841186595,17.291296355654396,14.310780736894635,-11.970241583599107,-31.98122554609179,5.236977760580135,1.6167789247458162,23.0285959464312,5.439454851442941,15.787262256784718,8.869147612332984,-22.922308939479443,2.9396395844292305,-28.31315362927461,-21.70036309107336,33.7295879481357,0.9093786336079193,-7.2969114056177276,-12.508455249508707,7.208714761726544
6,-72.82262233416309,-8.679127300128078,-53.674133502413305,-60.68989248204746,89.05719394913099,55.382158778612144,-54.4593478643464,-40.15562297728002,-20.192729972459468,-28.025897385012858,-2.639381200225256,9.761066976181185,12.08225445611974,-19.8103645205583,37.064925288815644,-50.10341285651989,20.93359234116846,-32.91968223769934,28.36908203686105,102.72751246206684,42.76130307261159,23.835556621761746,15.121519072263254,47.714214072610346,-23.481252093101432,22.97611805347458,17.199636260141798,76.83333139151573,-27.582928605235896,-21.0048516503921,-7.340763726356253,-16.77581929578225,37.33988620976845,19.840779243253035,5.462640015511248,-5.20050641311586,29.633783063668766,17.292817198787564,12.204014436229262,21.65315043814265,26.25685717487867,9.207304128548541,-20.161731493053534,5.560945317931283,-14.224486774697473,10.133128148265703,30.448107128350774,-21.214497775396143,-32.357429879421275,19.077029518938843,-6.863942251322892,19.273034598043147,-7.184439949889872,-22.38245790346389,21.10051102011768,-46.82039303905371,-2.4516623764771044,10.672264972989005,-5.406225723289765,-36.194068292949325,-25.15245885441331,-21.123915675777056,3.610835687296488,8.85439045677331,19.705395479376083,0.9401996874356429,7.59532398307887,-25.584217540593432,9.354992867595364,-0.6213459571627281,5.783402235402642,22.96340958216908,14.890212062789644,-10.956800251480326,16.519351437912896,-66.85564307884694,-0.8894038342660759,15.896583987504327,-8.408972858063917,-17.621775450720904,21.32925140488254,-10.174351055813414,-25.289536229278287,-7.771696488172501,-20.7110589348426,1.3171100468017356,-26.384529921286653,16.050221900975025,-6.707209588703437,20.70408690158433,52.036778213854646,21.695936402580095,15.968900734912092,12.192939885188073,5.056305967931012,14.323657382959134,44.53826043114257,-3.006386104186091,-29.581605856856363,8.813401828432767,42.531544419249755,-12.79474774171185,11.44970299352342,20.470529497502152,-4.974089502531079,19.573330300804614,24.363741044578415,12.225253255843693,-27.32833418801817,-13.909847439563324,44.94423020617559,-19.49917493311124,0.5804314710712002,-23.456173459341702,-30.103023235753266,28.907947752828086,-1.9456918475251208,-25.081457513720984,-4.664466717313843,-11.852079104298747,9.18251819169858,14.612287956199,-10.112551658655416,-9.60328976560778,1.6093014577938818,-1.8807529756613264,8.182307783883381,7.10186334090849,-5.7329756363647215,41.55673742297267,0.009272766733469578,-5.03818303243293,-16.78586165445512,-18.01642916791107,0.21829481828947422,-8.767719108685114,-11.65564069875727,2.2583944734863675,-2.9479102966355417,7.799820829973581,10.514506387665389,12.399973274969083
7,-70.37786793085155,-4.2739501394667,94.7579613487741,-90.1510385814274,52.70939913125021,3.8584248734049176,-48.29250567887758,17.329302424745002,22.207219182126398,-27.604341117644797,-53.60904411580732,-93.47415627436116,18.52497321599997,57.7762418263333,71.88898497796235,-40.89390917014444,58.228011582094396,-33.81496425012879,-23.410388798233907,70.83089144746035,84.13878215419692,59.7716016241352,21.33782485987525,68.35158961444267,-70.21944294500024,-36.071949606237546,5.248204690635878,17.6842961141353,9.179702368196285,18.06457984928596,-6.375068484761086,-64.22925076562194,-3.2330812651649046,-46.16287154793172,-83.35502315866026,-36.24922022743137,46.62730811617882,71.37066328857509,42.10345174828225,-15.217566743578145,-14.933442053530285,31.450049687486274,19.72041082112945,8.675012915999577,-111.26366488222601,-43.853639367369645,-19.00600028327125,52.390931396810494,-47.48671040535583,-14.520253000765715,35.51192093973563,51.10435880254349,-6.640185514902448,-31.90933413959255,13.428427727870673,-3.067738965653102,-3.4393140526748898,-22.42513797523462,34.33771958391321,-43.992169020743376,32.792216239837394,-46.06514252434629,20.08869631702614,-85.84723884451002,-54.93425982408046,-7.6402255960242975,-20.15535018289066,-0.6998401598631931,28.164711420957037,-40.080740512711024,-39.41833487681681,58.36553966297502,-23.397593271514936,10.38776669859344,15.696230097631236,9.399486296342054,-24.508821543669054,27.802379613932047,39.910015835962966,-67.85262448223149,48.797630530984236,77.23293983781893,47.98726273153668,53.51134153100444,60.55966877975111,-45.9952145171231,-51.69590812652397,48.14803834557539,45.81684825468165,15.042923746935648,8.213612365985268,-40.41147624754306,-2.326111966028824,-49.58961248173626,21.05468092724593,3.731927097409702,25.56604736037116,-39.18668085774305,-10.291999923220835,-17.508562400033316,8.996938472595644,5.619455479461974,48.118434750436826,-24.98985885956572,-25.37351795726219,34.16507265704017,60.65148532259078,40.83211840362662,38.87074164130081,-62.554042487274934,17.028190784900936,-15.394647307255457,9.978959016658546,46.92818966935122,91.48582774146941,33.88428042804311,-22.737558238118947,-27.06179796766836,-6.94516481963824,23.77911954802719,-29.502140778241984,27.138275711662367,-91.10574677785009,-39.489428537963875,-45.06214720429601,-50.05084065621426,18.429039576620088,-3.5714838495497907,-14.844791136670556,-45.32877060821384,51.11817168994635,20.428024665202628,-70.2051134178326,78.22331686025574,-103.8153140584988,47.70606270237412,-37.02874481164054,-3.0441778566865123,82.2751235974491,64.59057529398923,-9.37220011354519,-21.468019142040664
8,-71.91399365736922,-10.044126209415781,-23.473766828214476,-83.44746669898025,107.96752449580829,24.03652943295307,-63.39625235336199,-12.205633692880603,35.94248984592376,-8.399379302713424,-14.575001728113987,-47.022586743242194,15.970123106630357,50.75445901031459,29.492694950249174,-56.62739877630606,38.06480407915682,16.20584232364158,-21.30153055293278,9.957408092149663,54.487792084997686,34.883634339308195,39.252855242241125,33.5856942479834,-24.774562179323237,-17.035631683313675,-7.574356333744226,-11.512798972763704,25.605501527388586,6.490536255844143,-17.188600778655754,-61.46428294920694,32.960761681330624,-39.641460701204366,-43.11269140136753,-9.160552854256537,27.051678004762714,13.529903570177435,36.66538800786235,-11.566281194314492,-9.284775609022057,-6.0966500091940725,21.97145251121496,-7.831151949421346,-35.98246655756393,-6.4213660268461235,6.672553579638338,-39.344045120055306,-34.43640658180395,-7.1970788865093995,-29.27497270515994,5.464526202207367,-4.270843246971044,27.580577006580228,41.622251429181034,0.24132950559396557,-15.254081507286136,15.444843979084853,-9.821760413472036,-7.087728680151695,-4.45884196251813,6.428519922573315,-48.41470117395825,-18.44418707754827,-23.524127672421944,14.413091866171444,-10.863331398598563,2.3261140691167617,-34.87180545467721,-2.4106948452234094,-20.957655671820696,20.339885287889558,27.37280753370514,5.692726788361999,32.35080728728725,-28.631400478600582,-33.961044261422984,1.2630182397485339,-4.970095858184755,15.219391982696402,-0.5413995111927156,12.858405842245023,-26.970254724754547,6.731126654766799,-6.466221346669024,9.221849826468734,36.31521364991412,9.449127263577536,23.172960971086038,-7.2731057788277225,-6.7460406441518455,0.6312518821452877,13.540962164414683,32.28895501147868,25.32135871641953,-15.544519845084123,26.117997780353832,-16.825150122919105,-51.64067873079856,37.85184381272112,17.87134343069418,-4.466728447631507,16.873707631619787,27.30205193134465,10.42433875680298,-2.717246410374599,-10.129803413753196,-6.729213583851272,-15.782420405526338,9.095953413573545,21.214595673051562,19.38846647706422,33.186876126378486,1.3979967238171238,-9.22378993130713,21.39006264321283,26.24672620960213,-22.534340045819402,16.796673267864833,21.027227532541996,23.447962459205268,-13.672821000275897,11.934192329213879,-0.02285975401018431,18.743154182782792,-1.583359925573636,-9.234084620093546,-20.001451936174476,-2.552026542172784,-8.290942160563871,11.078912090971485,4.672032701866162,0.7263525710314727,-15.80660383047155,16.800324987773163,-28.233388441342814,-2.7581356512871547,-9.283288913888217,-21.070435539804876,-1.8032152238833872,16.493417517585556,5.9650462394838275
9,-62.57620577914674,2.826850243481005,46.41963405418393,-79.36108834642064,54.629843129225634,35.1987417399829,-42.6633378661531,-29.130529270784432,97.5895242231454,102.11179205897767,48.29203993418595,0.9955369174008596,-1.3703039052577002,30.101196944868544,-46.261654220297416,1.552217321286114,15.792991882808687,51.49823015173653,51.28252287138024,-14.042126809542523,-2.580925553746876,-43.64141540179109,37.592480639977886,36.84462862800434,-46.70403261490922,-64.13735335703747,-16.20176224614877,-50.70788563208376,38.72334971802213,-64.61343588754544,-23.33391713854795,-8.304500127971773,-32.821932928377514,80.9335777763471,12.924446240794111,-59.16911026799745,-19.73853570105701,38.70266063374698,65.37164575132563,-47.75134778841548,-25.797902483591503,-10.176761997441595,36.32161128002666,-8.098012547187404,-55.09467669134556,-2.733555191924528,-8.537266702208827,-54.59460164066388,-80.55436115129122,51.896123348272056,45.66408314209763,0.9197148241510656,-2.942977369798844,11.092742442635137,31.592969345221825,-48.9958098700697,42.530942663457296,-4.337764897437454,-10.802195516280188,-9.4253671969153,39.643498613332035,49.594008337219186,-3.441903360180714,7.529641457909507,53.217919817928944,52.69393026336906,-21.9284469653065,20.656653213458352,-15.539678551773125,0.48901380170891334,-65.43097056349417,45.48328449231267,20.092511367935572,-24.979523711265436,26.70491539259305,-6.056702527857235,-33.068523084225795,-15.170418717528873,30.27822838149425,1.976999419011751,-20.23383096627158,15.755608989377341,-2.477530986995787,32.20198126834105,-14.302648345765682,17.65977931672467,-23.66767006261879,-4.081841894759285,-23.10471615890273,33.3399055755762,-17.093270552385896,29.904272330666075,-72.35821405181663,9.862818693545954,-0.7560070109158232,33.97330279161342,-9.297664603968112,15.02079265979239,-49.58104370209374,-19.96447424788802,45.44546568137839,-56.0739324105511,10.97442202818829,78.45218018675077,31.951525084435463,-6.681075551184649,23.99887948958375,-20.37669255532851,-24.909208024589898,3.885141208603639,53.62271446815763,-78.25567634193995,24.065896344592336,-39.885766057400346,-64.98146936206818,9.382391633769235,48.919920561243764,14.508570910541884,5.626895930784182,-29.989867239352805,35.98685055296314,-5.129253806150828,38.42775759663901,-44.74609241434814,11.782817972255245,-45.741602990013504,11.319495858409129,10.34551552981987,40.44854353994231,-22.77856239339996,-19.37739003368387,24.153222920466696,-22.510764641934284,31.50070336283181,8.927917576027333,-29.86210669727348,20.970155179459454,-0.8310248461515259,-13.248810959749502,-5.911275876693791,-1.3492408015242656,39.74959696666021
