,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145
0,-119.28441849415076,-39.46327252415265,-28.158666380191217,134.82175691214331,86.4241980734847,-171.41837209107538,-18.35575870755057,21.050247372528105,13.813580300255671,-86.70224292147408,15.180598918116806,187.2637911337348,52.568154144484126,-15.847001071742685,14.69678518536028,12.451887627196658,1.4446404060249254,-49.37912964544358,54.92974636178807,-11.012750179647664,11.949420764600136,-25.330191341657077,-74.12375357779933,15.703058489923988,132.1113335156233,-12.404245886558916,-15.171675975241515,18.160675937014634,-8.130767968685346,-10.651720021502483,21.869671217298006,30.19065751971828,2.0486576870669686,-28.76858114036581,-57.403195398978674,61.99154073719912,-10.324954236906713,49.176314456341345,-22.76234427390308,-11.57116370381785,-29.30969546168339,19.203072958710163,39.32143713359934,-32.820213506448,-21.814428509334054,36.938498078914094,-57.50934362862136,-10.051362918921978,18.77715672494896,-21.100075257461235,15.36837249763938,-30.996179343909198,-23.80014826310258,-32.11201898895892,45.77497995222593,39.30263297602398,-62.69095352750943,-66.1831160026992,-8.106230051632835,44.78838574583525,81.47048700550475,-23.135763322926216,-15.04934919617532,-40.90995735909109,-18.90778801520287,-9.03329430742054,66.17219612788661,4.2601185680943505,-81.05438276472866,35.65465825793731,24.32241523522836,0.18856387658262025,-38.6182964711965,-4.794159326052108,5.8615375160886165,-53.30713872165013,-49.99262027354644,-51.59666626490622,13.250719874160682,62.62827963250482,-9.576419723886994,-14.906630014639092,34.83156751713823,28.95133696487494,-14.312254314509198,-17.617937373198313,118.49840794226309,-37.18771090770161,17.277136365477244,1.6504209933109806,22.679322860035928,-68.36207121705999,-39.9736429140948,4.4260778698513,78.72645745151026,-25.872722453286215,-0.11112342342047743,20.185895889566098,4.4785193629018565,-68.32272545485684,-31.504174035741215,-50.434361872200405,-22.680264932819796,27.00799532458937,14.807609331088074,-31.610142143927543,14.21721973921435,37.08242886105201,-8.843285518980862,4.587902736904965,-45.09393019651316,-15.367847636014917,53.584620017757956,-27.128662572639517,-66.86257887651686,103.5208734337315,-4.189639539174405,-31.796895645397868,15.990637347492324,-29.714267383280028,18.537954022351002,-45.46273462444557,-47.820404403632324,-44.816547036491365,-106.4965970661876,16.425305272705277,-44.70852202227706,73.0720248969204,-23.540234199686736,77.10296593052148,-23.84286595014331,17.79464991991631,-12.802288389824087,24.039213141922815,26.34045262840193,-19.38319562531797,-1.3873281123861982,4.972365816013957,4.15316826192248,-43.65483722779799,-20.725705540764814,53.29282695881037,-7.692819884292906,10.924187796216055,-0.7986483802622486,-58.05465412851075
1,-60.991562594370926,27.900322656334787,-35.543508452964,-100.74229228346448,-38.50792905482052,52.21743369301429,-179.11811201629226,13.693189915497793,-110.41265404433655,-130.84974427019864,131.20046755543083,106.589763779865,83.44197864093918,-2.3861125154505007,118.50275833709266,-33.78660068348613,-172.15974821883123,10.296261103699798,221.45182435329457,-230.2579522516982,-117.78250061133937,85.49692283685295,-200.59699747811692,115.7111576778627,291.43412293635475,-164.3490641843716,48.52121232268645,-105.08951613174985,-89.18711997027657,-75.14280732997,-56.204485991454696,261.2343263879448,15.221128477580347,22.359133876204755,242.95598433985631,-255.20748095382532,-189.9729714194461,-23.897074284088447,1.283343356198407,22.27538182793422,73.63771141735242,-34.16501593872458,-346.0461640120056,-85.5319975589936,-134.10030132007512,-83.38856653214403,-297.04958519713904,-69.21732090382453,-115.75891979728259,-116.2489816353805,-149.5377291662769,51.179786755390005,343.44210774998436,-28.3092021874515,-49.52238023079448,-198.21242330893972,248.14019014600572,190.3419294405249,-0.9247299846151344,-222.91707366327753,72.95994041998748,43.890985811954266,153.67616216886177,-219.21920084549149,267.0152632976438,51.54609501533641,143.3396371147237,-103.73324695431228,-95.09952430267434,101.59818254655927,538.7813165039536,45.34569460952866,545.8913354369993,466.64637670180304,371.6314864871978,-191.87727853799933,125.1850789064987,-254.5630117341878,-210.25323136572953,64.2068938783555,-15.397457211295226,52.34039334763323,-49.340488559981345,132.2378776951462,10.282035630203005,-95.41613791586764,-409.80032090316035,-311.4006875127941,-159.73821753429453,6.860483062439019,65.01552513871277,-101.85614433046271,27.36689734602134,15.900913263228098,4.376402179612797,177.60029774853936,19.225770099036588,-121.61668653421748,203.58605307303407,134.53882185554417,14.433697606244564,-110.32366515015242,-65.01754883462498,17.25255051100254,-202.73724554692404,-8.40706047547651,-22.9712484850423,-179.0030683268224,-58.55725679878046,8.07499012249943,42.05669770952998,-62.81684327280031,130.24921603066673,19.19467571700234,-36.611343988032175,-73.09144768963606,2.8556128526446107,13.962223523012986,-49.623689377269244,43.53107277171549,54.48139315900328,-51.15761948731868,43.29054818647899,-35.11744094538933,25.38331327641499,32.74660638590418,-2.5250180419824733,81.53948076824497,127.92034509059567,-56.20067324630472,-47.22766979315201,13.297337579453357,-17.839399990552277,43.92244176249852,48.67259842936658,-28.75389815748868,12.394286628776817,24.262719568365874,-98.99890751264735,-13.730881523439878,-25.27638560035716,-12.346151425666758,-27.533809236719023,39.8660791850058,-88.51349343108352,18.200657783912916
2,-120.58429631245956,-51.919067267875114,-43.24127366637872,168.97409514782623,56.32740280218069,-193.45734716235276,124.99787493254279,-41.646663347961365,15.479064551032053,-4.806469559167037,34.16268723749418,71.94727968391904,13.365901269463698,-14.640657695056731,37.047982149578445,7.626385399008347,55.052211677950424,-40.04033354801142,27.82549251463226,16.38207000287861,-10.290273465740448,-20.519203435085295,23.65783620098965,6.68216244627253,-27.897031245112967,50.87586605255695,39.99479982378783,21.900077319196694,-17.085026169850256,-3.6581524870158035,47.902116167877374,-10.2295815146006,-4.357175499019063,-69.94232379770962,-19.703704509827727,55.43727366535602,8.280387805393577,36.39452311822002,-16.057660487318614,24.794713884206917,-13.343491562015085,34.55684816594956,14.647054697705698,-8.200081603999076,21.589275390827495,-11.949089694184797,-64.6638654334764,22.188953216196033,20.544070726602296,22.562720610267977,-2.49148927505364,-57.170362909563714,39.14808337058323,8.773327422887208,-39.74102943839938,-14.413394924244765,-39.12299652363028,54.64431823059248,35.12550244952036,86.34695656453155,28.407953767169026,0.21995952136617025,36.552411376588374,62.703649819911526,60.94689650350588,41.63334771639991,13.823060211533857,-29.802783273021518,-36.17823918698965,82.85962008244272,51.853332110506194,6.502696368794879,-13.458266901301304,-29.02222092444982,-23.297005063394447,-29.046869491082184,-29.82207777531647,17.161056471140505,0.0439127563959949,-8.334067970020685,8.555176268475307,-61.56120950630245,14.685210658025635,-36.25165051507161,4.637315928705524,11.18655703574085,25.909128813883036,-83.1890754047406,-36.19401117979804,16.91070145569957,-10.542117927502293,28.812760564127537,0.5606732728180008,22.81877256166722,62.367129313141696,2.0362953663603394,-36.66554096055298,-29.83598807783351,42.09945632140894,-38.3721588582692,-26.96332545600851,-46.566819033006844,10.534314530787329,30.475479000585054,52.209088655107955,45.36555961357399,60.08398708859024,-13.455762211885636,8.680656879890478,35.735548223717835,28.420072272769858,-21.325296801154284,39.53632950534327,-10.603492878926279,-80.3705760551469,11.729374466478713,72.69746390865606,-50.62094014938084,1.284097594200689,-32.12488714691211,7.663211658003787,-12.43517408761095,28.8496003438425,-35.936817060082916,-3.5260328433669255,-7.621371688032442,-13.633852171451826,30.960021357753128,31.449068030205083,-23.583361513648022,-29.571769818333383,-58.67437064209118,25.781985778149,-0.12681500000534934,-5.547985135623133,5.991934451297205,-68.52311732446884,52.52593897774265,19.675342585474286,-33.02519631545395,13.01156711493738,18.726913326183485,-18.94924953254379,-19.341763349415846,25.6745812134723,38.899822280290394
3,-106.71853028390704,-50.73027289058567,-15.792559935343895,201.44869837053284,66.08876473168714,-220.85578397418965,39.67778799463601,-5.2932972784616785,21.79262680778807,-34.56156507543842,4.147387590289033,126.4137359185254,33.27706699206294,-7.6508721176487064,56.36711086836706,5.219358626040316,42.85251183379142,-29.944041055145455,47.778759138567544,31.452360471746122,-30.54955155250506,-55.12026324151394,16.18628179627183,10.816926264863334,60.4367898247393,-10.65239805849228,-0.1146179666015863,10.66184159615499,15.119958106695197,-26.541610249962286,28.848427099175375,-5.365657714595733,32.417183939524975,-70.25820373909066,-65.06177423582538,22.800818279752164,2.679980743319503,8.501175385983483,-65.25717123944881,7.230560393299787,-21.9213833677939,-9.970502779568776,60.007624179701466,-32.472339309932195,-37.3761478593727,-5.006352320553165,-42.65498641287511,-6.7493866996154015,-26.00973178408814,13.607481688724448,23.669606191959634,6.044857850006674,-0.11020668392411392,-7.460565615927681,16.138034542815006,13.337813213150882,20.363386249995454,-7.937126098689361,5.8610506268357705,53.51677044686029,-29.99419030051457,-14.517748182175568,-51.66529637697796,-13.249921302602896,25.94750118912444,28.58031605059541,50.79955702479538,-46.62708205825104,40.14941643388172,8.78788390583591,87.15793147966212,-50.402922030474045,-42.81843865284802,-33.72157657409545,-18.11008563880133,-76.48438261299542,-16.983264335666455,23.065984263484175,10.784806233942199,-71.08492256980358,-10.130531755631948,-15.137874450629342,-60.12378674132066,16.445545383195405,-6.522282119351871,12.15125929249686,68.0720009287194,-46.58896860632708,-10.578707583604944,-23.984281714485522,10.56516720219963,30.190471700503725,-15.695360216727591,69.3569403910008,-14.265672582228786,-37.045130988398725,-37.34968355133388,15.794046957297953,66.58098101270915,-50.85512613045535,-15.183420782898637,-66.3058897978526,4.837287184523681,45.308425859320394,1.4119843633785965,21.005038138260577,24.547602273598518,27.931473084657064,39.95129381596561,41.06969514729972,29.881475913563303,48.96314696582456,-2.897729103531003,-51.273971677998176,-11.629015401390633,-49.09112320844201,36.41820556806746,28.49442777345925,49.25902789165648,-1.7144290142130356,43.74788757392333,-3.827226409656657,11.143686391071244,7.665145995203509,-38.494617004810756,-49.74585107199787,17.515771102239228,33.01554247640404,1.4950171421316811,-19.583491144932736,-23.40528023851374,-5.0360580526170216,27.818195803693435,-13.692323100947238,22.517999545094646,41.4639637925276,-78.23905332762402,7.520123860827317,8.983097350808817,-19.740232107397645,-72.18534517095048,70.20109209904314,26.925011581361673,-50.06387336985903,13.158464012417245,6.090268380624028
4,-110.43782530389466,-53.39200292644012,-45.14251189418727,208.49690925352485,-227.06372524288895,-124.82324825678259,105.11890005601832,-26.04247877351732,47.30271336397877,61.435538756794045,24.298429567800277,-104.90317631583926,16.91718370760779,-9.333451872368054,100.70828931012498,-11.194951010368712,96.6986534447384,9.501736520902268,34.171862312685754,66.65685347813164,-53.275699133666315,-70.29983241329143,161.6326879817175,-50.21927734597264,-130.2417285654997,6.294184734290218,18.45731589557343,-110.47996132099892,71.51699447983887,25.3591231580818,6.115011074952694,-18.367623439360006,21.630514895931455,46.90228657611325,26.02779303986473,-164.99702532853036,-0.5798878768940163,-171.6450434780602,-0.8240514336922032,31.329183839706033,37.25090519006504,-58.59096451282825,-37.23301912372183,14.333713456311017,-9.979461626930334,-77.91313108968568,-32.158840920374864,-27.712867898380182,10.911053402203917,76.31319721575386,-2.9113193803340778,-49.83492819476988,22.762044760981038,-38.497125803375155,-88.17052729925392,-77.49677481716728,59.63228857422245,39.11404568900337,-46.34163464024811,46.32934084190841,-36.08453929192284,-69.72810092179299,-23.057535667909594,28.20344117478976,-114.6775359288169,41.759138041432756,89.90019176903104,22.09803850750342,-31.091414664763,43.959512376623515,45.34109257992303,-70.07037455214905,0.6478382728523151,36.79099150365887,17.634635591987504,35.438411310243296,-54.886265876874276,-55.16649191436988,33.356617184552206,146.90740821212663,49.69323096716613,34.34595700449785,-16.23864479598971,-2.4565557849496003,11.632728836520084,74.9699994765398,133.1789795336136,-65.31558139326282,-94.62294075234863,73.83947431294156,-47.82736103492628,-82.84525867227266,-28.422511390138464,-7.854432294920663,-20.318924098312138,-32.81109457315273,41.776387692476526,-8.440750524604837,6.844788333428814,-72.84076060798084,-147.62846856211263,-93.98471210079192,36.750029935484825,90.80170839239716,32.81140345088263,51.495610599192005,10.467136502648572,15.74187395290408,46.27861064695337,-58.82275615157809,-37.31371823223823,-19.28291089898343,43.87121600536942,22.999428141532654,-9.551955053289058,-3.5038641767579604,-52.61728267239098,-17.893664672561325,38.72380086154894,40.51970110599786,-129.54270959895274,-140.40198575282005,13.855364042883293,-140.13220732068342,-11.347996430410907,-60.89497741407989,-41.61041006851524,21.64999189793274,-10.833992809540504,91.22636341007983,-132.73380735273875,78.6540813286651,20.56272832132775,77.49842741598341,30.51694817562614,-77.26057323870906,9.003116046109772,165.20668273836495,93.85598428827801,65.7210873193374,72.1818420095073,44.17507341079735,-35.74282273525784,-65.17326680728709,-22.162573822007438,-72.76013639010145
5,-144.72232985421795,-37.624959487812674,-108.84004934392361,37.98920677956568,-78.03083544670939,-54.2784034338022,89.23272656670017,-51.303908664443064,-39.6915433478258,-61.32480659642675,66.82394598540007,171.7234366485472,91.78413208033193,-80.87096279653008,-5.165901207931423,1.7542826131477733,31.078213219124123,-18.96995606484202,130.15215105478111,63.33237990063267,2.03172014063977,-72.19432473884811,-81.76451533730295,12.799408451569805,141.8610072932782,-86.16754017599581,-2.956635979488629,-50.040083314971646,14.494316383812151,-31.185201939134995,21.6028134103114,57.65569228860214,38.393362403875706,55.72918252308348,38.86922137548922,4.327401187174758,-53.8313923571243,48.862586007820084,-112.86396634571665,4.560491591695391,17.41834172322446,-67.17062255141904,-93.35328594259455,-26.86641643276229,-55.95914340110892,48.492108402641264,12.170772048534747,2.197981461724659,-37.94709919247416,87.67406970678506,3.9934881940592293,-58.77966349107857,-11.90579183243697,-17.717037218603966,13.343355761144744,-11.653033588772956,9.405905871089875,18.415787256503513,25.848960241626024,10.519604159405393,63.18907283389278,-29.883063937169563,34.16304046975896,10.656274556666407,29.616314597431337,5.619386396017915,66.91554168237407,17.921155654979884,-2.984988678834127,7.7631790401176115,28.92829374077493,-52.68397847805684,-27.128431249269056,-30.923920331758275,-12.929809939149711,-108.34818531702709,-25.719553937207422,25.44807210570101,60.8310081992103,-24.145774178796422,24.157084347700376,-26.36637928639037,-63.655109172207055,15.171366078972598,-59.28440809065241,4.789203701918364,-35.331023754502944,-46.421284820780436,-91.1738399872641,10.717110037816767,12.105013904586121,40.71717396586862,80.1493213533379,-10.41871405639459,-9.283781724246388,-72.15630853260075,-17.74889896344861,71.1521744874781,9.909728267055874,-39.524043504774056,-60.32840788488496,-42.388724035138125,17.064441554388864,61.214148186023984,-19.576164455672632,52.22086639025735,51.46968368974553,-24.202515683599444,53.05570162938515,24.819256376893332,-18.939411961057587,40.388989171627735,38.77725370500377,22.069460444698993,-44.41326531222976,45.94228817318176,9.423481763937133,40.4191189825164,21.8074570105041,39.20205880353714,-23.608556374952016,-25.21844551821192,6.641620297907792,-6.763985621171425,-54.331384061704895,11.950900246637005,-12.330504195883124,-72.10544495048651,-46.99780675800217,-59.81046387469235,-14.298877546103475,6.4124536788883955,-8.45540497419433,-67.09490025119949,29.700635809073827,97.26397247890172,39.80323678103313,51.78087097740758,28.73709918071914,-35.62563574077661,3.2312911528659556,33.7074432872901,48.803272327855545,-70.71259153166812,-25.409490548595347,19.11729524897212
6,-129.64240714040093,-45.49977897333647,-39.58729337254779,78.19887502055826,72.25846676577046,-122.2405050626512,109.56021585771789,-79.36802905449821,-35.77059604522963,-25.25689804088513,51.52612188024218,87.40307416147296,39.67048103829802,-13.428735917862785,38.82288610661614,3.773947625190733,7.394102206594406,-40.05880626643007,94.9548965925598,51.9115943523979,-44.645043757231264,-35.91365592538489,-106.01650443883561,34.239078510594204,73.105502941897,-36.01854901440586,34.06418899618553,24.092941114984935,18.741613582356184,-13.394778107861518,68.67857986657606,7.405921469099004,13.48249317873336,20.07574203103482,-36.2886360272408,65.27327243781015,-39.91316205795407,57.285888548926536,-32.581515866728004,-5.9467668715292925,-14.363892954561154,-11.922574583081431,-2.5298027585182314,-23.982167143193074,3.431056792207854,13.025380431016561,17.17434807358125,-18.028451202982716,-1.6251912371312942,14.990323989365432,21.908075492943823,-20.424930072321796,-34.612861712375725,-28.97947043506286,57.20547945403691,82.09658880810228,8.570451245340141,4.001463182979004,61.086116955603586,-53.05797255576982,95.49982169125698,-56.19344675950369,-11.553076278483303,3.1345622230329795,-0.9960473325072241,18.414419132695507,5.13600240313163,-13.361003766215134,-14.516278742746945,-13.95064623799913,23.120129072653203,-83.00124177424226,16.396404511293778,31.486753132426237,26.029373624253033,16.84651397640367,-34.41147512721299,2.0975756742713374,-4.123456815874921,-3.2206591756716727,-18.043819541308658,-5.34955539061459,8.720645241020415,54.459817708677676,-39.34583175975956,19.406641197302886,-0.580296275522781,1.558919504453971,45.20088419184893,-9.525409409321707,37.57384289322377,-10.206064359329062,-10.243758172937103,-3.0518168962274155,-4.0516791194239135,-0.9739408665945539,-28.216701255283617,-13.606860154140978,8.142987997383896,-41.97318859609418,14.098611655056175,-51.46135760347047,25.399138422009496,20.29642192768333,74.96708254960733,53.951818085753786,50.37250247333477,7.962198567839468,21.27861571175635,-12.253403953837811,-26.420491584812645,26.36493192233693,-21.470766514316995,23.146286852567904,-15.622562436664376,74.31645838660336,-32.45603970274049,-10.255803401227977,16.56761871349232,70.89320751527436,-1.945109078431388,-15.027409323306436,-3.2967554735406153,-40.945354786894875,-32.15949149292712,10.027524297261836,24.017276507130997,-22.805586087166866,-5.505680589812746,15.853260723789854,3.5330471769868614,26.80293445173778,-24.011542411655796,9.107129434457487,16.16274712142812,-8.367649316561645,63.06509279418771,-9.142289819731342,8.868326864326107,-50.40326578686048,-62.073574696462465,76.4220629705698,-28.611911376478375,-15.263185949615858,64.51482126902593,-15.992747114581848
7,-144.35367881913834,-28.298050195816323,-30.225601185294156,-54.38184079445223,123.08930451942102,-36.01595236456315,61.85055608596918,-65.23040663155555,-54.9869988552051,-73.69795313273862,46.58480231702128,138.8789248931675,84.22487026373284,-13.564362986250186,3.4161004601220375,23.228969943392467,-26.312455923682812,-59.9188160969903,74.39943274889787,60.75100920010801,22.22531994344639,-18.27222064031067,-128.88922734394666,30.705850936915965,137.41664063498388,-19.721705781008335,-26.462795745185474,41.99039113617238,1.5735906459759894,45.058891280475,7.945164341043711,2.4879262907273763,-52.39026912936359,47.47500542101292,-1.6639068435505455,83.95051689122717,-22.805408694530502,89.1174389878094,-54.51487626466718,-37.56370633723855,34.85839868727947,23.129762213128288,98.87968601301031,-58.6573067509679,-8.43216860067062,81.71981115348663,-59.736973795827105,-21.90958879687699,6.306496963535661,-80.69589191024588,-27.039913456137615,29.378054556541983,-21.962268199155034,-28.862163589373303,107.2217495567639,83.85756639226923,-64.69671711773515,-81.12584878889106,21.696375105161252,43.13584412436043,55.54035998467061,-3.2068891187627973,15.260018017850555,-56.693082331704346,-9.87455397301918,-44.70854479943428,69.25764305704709,-83.87804570573014,-57.86855925839535,23.423980919474374,34.12371177471455,31.357653222854996,18.07956859119702,16.746281393192106,75.74499734931752,-49.07474226508048,-20.34343265796942,-10.665998081354914,15.848537348376563,20.24935513505614,-46.995457849574784,-32.59153768665347,12.088271716030341,34.737074494901066,-52.94746442569707,-13.243754844721563,153.64440644017844,-10.033827194280432,67.01745349457232,-52.29309844793567,-29.34295382299382,26.425456503351434,-26.7877063315684,25.088772055899234,-68.40077190223691,32.75672289300003,-30.289135306111355,31.558464624733276,-87.85697869548687,-3.5583122159043468,-47.94016622550002,17.98418233925055,50.77800624468638,-2.432407172806888,-29.0325360677734,-7.841215133359669,39.05967382237415,17.255958339797303,57.303933517755944,3.3772184104471883,29.539374108483113,-0.04886476415997992,2.458823692881999,-80.72315013910136,42.58987090810934,-4.316784735326986,-49.896736069310975,-42.283189100580536,8.810558899680936,-26.40241839002834,55.74765889115901,-25.721579534503096,24.742721669512868,89.53850533887191,-86.79473175576416,-64.27764631247679,2.0202737134986846,63.41248169624776,6.907230872367893,19.72171502500875,-68.08259635723469,35.23266906387138,45.65847216327732,-40.90270116655015,-1.4191051927861906,28.527338072457734,-34.47100459580301,10.471816985927427,68.19310979326843,11.240576020763054,-47.663700614296204,-32.80112843504879,37.40837277204217,-50.95138779864426,-2.8212148555415473,-107.81964363675819
8,-136.10543356571011,-40.34565097182168,-52.455981962066055,59.031194970951674,85.96489567209771,-110.20174241102667,113.91197535917189,-49.09555814148037,-17.4975131914506,-34.79742043094321,39.77977131751554,92.25309423191115,32.02477506308355,-24.175690134312326,-35.149262825112814,19.8075019533436,16.641138386862963,-39.72700540157677,29.163922597317,74.75723094506488,30.34769459754271,-8.719208291854159,-85.89304031905485,17.64214578017265,37.58900100751283,20.670657897832434,15.2361082874833,17.151287519224894,-0.5962282848977571,28.800375911515403,45.22576218957868,-14.305812644895699,-22.305689012497485,12.156133410677924,-8.718354349277108,110.44631350690842,4.404300216989617,81.15862633289525,-17.44328473661522,-18.325196335948164,-16.91065710850333,43.4935316373856,44.81916428108437,5.063927554857953,8.15916635354534,43.06865747544827,-34.76828931108636,6.214620509918724,26.283202850634428,-26.06484221660857,-9.607272063308795,-1.42585044086972,-29.183645737806465,-22.284228703504457,33.5639692603306,13.074154599710178,-53.239887929045395,-36.91758501443067,18.75549490399068,22.626482151002918,32.13057825537123,22.510054686741146,9.733000975275798,-5.2656054856609416,-24.788866331700493,-4.661439900953212,29.326115485714503,-15.043378713155372,-45.01685383593342,-4.734316484142613,12.949367616269932,-66.0301799101534,46.02201197010943,33.89995893132778,62.292470901683316,-29.91395398894971,-33.99968860578843,-10.438556847808467,-0.04611932430509924,-12.956469910615045,2.6836505978654404,-22.315403628226736,-20.255361594800423,19.971530208828145,3.6546411233804825,-1.318858674251806,29.914936578887122,11.639705326611995,34.27299993712292,29.507812125495928,19.65790843512028,-32.04537324650817,-48.64404973542674,-30.274167847549737,6.791666596492114,35.896725022564816,-16.785861880429884,-14.304582473422336,35.19684826035532,-22.928387707685438,-63.91510340760025,0.9569124847554591,27.532618131404764,25.643774193134025,-11.251620995883037,15.711645074241769,40.38260768187824,9.022113444446905,43.181534473035455,-14.782717653957505,-31.424372749237047,10.439407206352223,6.602306373300739,2.452821520109778,-31.47405396400754,-21.707388649719835,-45.8657362269264,2.522843480024056,-5.760545483968382,12.836853485883818,3.017360735026672,18.20438380230396,-26.269681700740506,-15.045839429883442,24.231260314398984,-5.946261053277775,-8.605698429549694,4.948464185996785,5.444515700194941,-5.3285751524264535,4.119477799563631,-14.032121648561308,16.103265537957913,-13.420924917130732,-5.059881986741582,16.817327943024033,-28.926062941143044,31.873360826135375,26.73702613531882,-6.743664193346727,-33.60092972323175,27.675391095709738,44.88258553875664,-26.385213257397776,-27.756936061834423,-24.648875727118867
9,-117.85382360296812,-20.729080275821058,-21.670072936845383,42.37153057597762,177.29115842312427,-137.78072561989305,-27.06686410094777,38.20571367310346,-24.77442525187177,-46.13019182355812,40.54001954954875,82.15115135499909,-34.79078667223346,-58.5530288426731,-40.05767173380571,18.638215655099778,8.498357390740324,-64.0680752965925,68.25793663192736,-81.94324044814401,18.062875499828564,32.550463977723,-129.36377505189574,48.22043102582887,43.68391345416824,-21.7079578884319,-62.33640667718547,-39.95563624280311,-11.110714910616782,-52.9853970423903,-7.141602230380021,61.960409942328084,-4.746005502693344,11.045873435920203,5.5491742231635826,83.95740640390218,73.2304446844741,-36.05264460922314,-9.907065469633558,-66.5878865733133,-25.860719307977064,26.867503325607117,-42.61372548305484,8.394075666272263,-65.88323172385283,65.51603527179174,0.18355234212538807,85.9150704371964,82.51534019408923,59.61221009214708,32.75153551689187,-108.5658665238433,-19.222131075507317,7.810827685295527,37.83442730256256,-41.693287250721404,-20.885954287308916,-98.36258095497543,52.454922794574216,10.58598531393025,39.33466506878163,9.87523780832231,-9.574565347390182,-27.12703370251247,-15.901460105392982,-4.626940210710346,8.036232102938394,31.526751773918996,-65.53262745648472,17.11585414122535,-62.716538903232404,-32.696033275994466,-2.409633210823805,9.404167384850409,48.49313794744602,-23.26676830299361,48.92238967762591,-63.75917473085193,93.57271367130242,26.605599703083303,16.922967032794393,-18.218016420387293,-96.33682064914021,21.291687490444126,-35.870474016349974,-3.004313825335938,-42.92485166948575,87.05231204139807,-105.48794021918799,-10.131181411479023,-35.0991295095965,13.49514479256149,-0.12913971072974684,-13.304601280741032,-2.0176783074854345,-16.89070494523006,1.8407349285511019,29.87023293830828,-13.785196295102185,23.565013972975663,-74.16153449482192,-56.48981851075477,68.78721660358008,68.33472338763649,13.571423407881163,47.74363099343033,7.89389283347452,-36.51962949619196,-29.34961103460596,34.33524192571524,-50.13283565856451,-5.713347004274833,55.58380088230105,23.850329894633056,-80.92607634400339,-54.68489829491087,-0.13424494253231656,23.15624302849625,31.912357683293287,63.355002177195004,54.549493135813776,-4.736009807711663,-52.26909068023065,-50.498677245169915,-50.25841071752191,31.114027539047544,29.467354113432187,25.062359060979695,-25.423926498940908,-18.07000755799878,-22.864815381240486,18.587457532812515,-83.59850882130284,-4.480718359369703,70.77290341096119,1.0580536447054987,70.66492572753926,-9.413385606070134,-14.571078585709829,1.4228723494166862,-11.146629390306874,120.93005643969025,104.1464471142077,-55.535187703244844,0.09922167935167125,-111.02438000531053
