,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.38404870317062245,0.07434558988143473,0.0582749876252413,0.03819412874551368,0.03412553002803728,0.029932284114445186,0.023077142321220368,0.01949323517598308,0.017018021384252523,0.015253272571344267,0.01484050780300741,0.01277403166718005,0.01197806667935044,0.010402336745800761,0.010194889952975515,0.008998185346431348,0.00897491544844945,0.00879017412992195,0.008245958426545383,0.007846106392601481,0.007658313150722591
