,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.15578596275884274,0.049630050979479846,0.03556495783224001,0.033543522556963315,0.028743722556468572,0.026405830762787644,0.024971759104083058,0.022271227361491605,0.02098606685996998,0.020028301142386667,0.019215834813279733,0.019045471725601767,0.01782428671589893,0.017036115036751582,0.01630324036995584,0.01585040742775686,0.015401430962595818,0.014670639179917715,0.014350579205419711,0.013565557583996024,0.012759346271707392,0.012475709282635555,0.012170662152772077,0.011915264916834525,0.011308432537149256,0.010713719657210442,0.010395028775285498,0.010329540987852045,0.00970644056511446,0.00927328253738109,0.009017137457269698,0.00839189312266837,0.008312864763582829,0.008266271912236374,0.008101974728111253,0.007688321509653952,0.0074458538669603,0.007365542952395866,0.007304815244999368,0.007038211745261147,0.006884855701455564,0.00666373699067717,0.006466259369852432,0.0063904823255146945,0.0061338059935442425
