,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,38.40487031706225,45.83942930520572,51.666928067729856,55.48634094228123,58.898893945084964,61.89212235652948,64.19983658865152,66.14916010624981,67.85096224467506,69.37628950180948,70.86034028211023,72.13774344882823,73.33555011676327,74.37578379134335,75.3952727866409,76.29509132128403,77.19258286612897,78.07160027912118,78.89619612177572,79.68080676103587,80.44663807610813
