,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,10.357642664460462,18.61997272159297,24.1664804257434,28.888599064138603,32.80412879716249,36.46336424988867,39.846783456680704,42.93663683594938,45.640011008383965,48.053976356699195,50.4251456902301,52.48655015027526,54.48365295221834,56.43541944216055,58.29246186521488,59.91637980612234,61.45686200218476,62.839774903315885,64.16929668672933,65.41516788125413,66.64743330108381,67.80796269009514,68.9480147234297,70.0408956281539,71.08628474462465,72.09993837009449,73.08116859885993,74.01673061847518,74.92120815553803,75.79134546670527,76.65479033473548,77.48382832164101,78.25271447131671,79.01444399923922,79.76034371082984,80.46237818663565
