,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.13963501174514528,0.0967877356902158,0.05842403519097889,0.05142057861753243,0.04303591310249956,0.0377553762926666,0.030599660685870864,0.029896746504183242,0.028948515597210164,0.026213367151576766,0.024123163341728614,0.022368883064357827,0.02188184173172404,0.020517177660097044,0.019278850364808423,0.018095890713654736,0.016420051115044916,0.015921857203095142,0.015265037150800496,0.014768408317675596,0.01404262022222565,0.013628472838051402,0.013143962018778668,0.012843859627957026,0.01197166059926383,0.011148745018608113
