,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.09896659864251324,0.07193021642735221,0.0589990617852507,0.04282898175195923,0.04082211468969286,0.03655131024802531,0.03191389285220482,0.029657135328886062,0.028129286145849433,0.02571320692551189,0.02414105484657445,0.022927303141425374,0.022449146715986905,0.02076749677303147,0.01892018240270265,0.01757608662444935,0.01727667074371441,0.016583961491890592,0.01581176913649933,0.01540791169400544,0.014676019481230339,0.014530268725133792,0.014137472264133807,0.013666665215399595,0.013243706143653881,0.012623366469621488,0.01250035091493074,0.011928021092317543,0.011739302289723232,0.011521645307113894,0.011335443976966906,0.01097692449423439
