,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,13.753210242979868,23.346827731423886,29.294804051663426,34.49171402940971,38.72974154934305,42.4222513613843,45.4247144374935,48.36153552731977,51.245254439507306,53.839941706714356,56.20718364168346,58.4312016589647,60.57373128869206,62.59253401932264,64.48493187991076,66.27920008777244,67.97674611321435,69.55575739599607,71.11217793537554,72.57807073872081,74.02067345119163,75.38439840753448,76.70887176329731,77.96764434481078,79.21181876537014,80.35450769214995
