,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,-1.4925362880402484,-1.1167649908463873,-0.6488985960558951,-1.3183974199696584,0.5439717131946895,0.299807279899726,-0.011727697296100854,-0.34228337821903315,0.8412385169682479,0.2865983974434494,-2.6276513591373996,0.2783661402987039,-1.3904588777101863,0.4794186718247868,-0.3407368360704548,0.7159205859971082,-2.163560322306832,-1.3225442539761976,-1.2383455551311628,1.5801956247125992,-1.636836621613298,0.31322017624764226,-0.28931348017192976,-0.012105066179176832,0.6288139877048662,0.7819933797029487,0.8644950563535512,2.0559578570705463,-3.183789110695486,2.1527754795550984,-2.292293659691792,-1.3690535982987841,1.4664034629147222,-2.143859395325484,-0.04162831784863552,-1.1392204635639538,0.5959052195198086,-2.2178656379480355,0.5183679075078546,-0.27919903712326155,-0.9441865033611185,-1.6191973293168866,1.248838495918161,1.1198252730834264,0.6748466858825999,1.3000576060959403,-1.2026922063325236,-0.958041481626964,1.7636763518983873,-1.351303853312037,1.3263157563375607,0.47316853350329713,1.2401685661974005,2.6296404022215647,-1.2471150762834604,1.8737332191394587,0.3378625677110793,-1.9505631632420957,1.5037065203405782,0.10067668664308857,0.35773230522385824,-1.4777198196235852,-0.1044759189651033,-1.7660802873754122,3.0380160580759807,-0.02750754116754785,2.254137933129118,-0.5083724511017831,-0.1790885238759879,0.9120517981767494,-1.2635593700776921,1.0916410272397539,-2.383528616261953,1.0416829660732843,0.6926253043642105,-0.3104749725690023,0.49769492366078083,-1.8728745574469432,0.06429167806890092,-0.23182700205156984,-0.053937303025687416,-1.22441851635031,0.5171798242809608,-0.7053845255170463
1,0.38839594451338516,-2.0465163985606254,-0.45751955632450914,-2.6041826178993444,2.620320205084396,-0.6383994976429341,-0.02431573803388574,0.5412511193125605,0.3864206875286766,-5.360804425129567,-1.909340373171456,-1.9790095099932412,-4.639448825038359,4.103040487037779,0.05653476415221603,2.546047893113332,-7.0478107483154835,-0.8624304412903636,-3.522147817431607,3.121981386578591,-3.606569266582593,4.729010271254561,2.774511215181738,2.4334038518686154,4.964212649888753,3.8373092033803973,3.493239558121196,1.8854611273882687,-2.0557792422304213,2.6551589103135695,-1.9473362017705864,-0.5203852412708541,3.40905216064159,-4.2174274292043235,1.220481032043234,2.070091264764009,2.1542436311139395,1.998965411913385,0.41097861563035565,1.7410637863771066,-7.248314159756756,0.9841368192608526,2.9165066604862244,7.850588675687064,5.291245226588138,-3.952589075288513,-4.865918180691066,0.4459465418678326,0.22472566927051102,-6.9489777521002845,-3.013147626996138,3.511073974449006,-5.8797252730909015,12.075375348871367,0.5915788897788454,4.092372103109094,18.748703271088583,-0.09684859806302878,0.9524593460327402,0.1556488650721129,4.426979905450005,21.29999851966212,4.326222000782421,-7.897247666108387,-3.16044742730969,-16.8485194775466,-1.1274970170163943,29.543691726774107,-13.950110384687736,21.405222021882977,18.010223738660603,16.316746164292876,-11.88979010436453,6.158032909447376,-5.858588865384661,-5.972537474804076,4.489979448164749,8.718007699221403,-13.552960553648088,5.26343165373203,1.2548229154691424,-8.384483840604839,-1.4267058558686265,2.1179634982119926
2,-2.1591129622294596,-2.316598767931175,-0.854562464005785,-2.778950218986581,0.05772409817610685,1.2220890094441053,0.39083059685875876,-1.5151008846696987,0.8493144716854208,-2.7409847018493547,-2.5455098744598277,-2.223012196921737,-1.774846229433435,2.814992071805228,-1.110791555167941,1.5351664250389379,-3.7641882620065354,-0.8798107925000905,0.9898054314829173,-0.5576769137967267,0.4130798291986937,1.17049759397569,-0.1688557409501263,0.5671615078787564,0.1653029395022533,0.8248110548067888,3.0007302873717703,1.8201554233432566,-0.6879248940961066,-0.05519999362051049,-0.705254575596472,0.7056783543730015,2.407559454079601,-1.135696141086658,-0.16446777558096218,0.8491092708905665,-1.2116003193900358,0.7384963243212229,-1.3043783220754288,-0.12286708846688418,-2.403079380927081,0.35304672325916236,-0.5305028156671594,0.8302177665207569,-2.5018048243236746,-0.5020910416823562,-0.46862800553467554,-1.1586251210265543,0.9689861557158058,-0.2789792115787275,-2.3351574520825458,0.7753842948066875,-3.212962130011198,-0.8327827218405497,2.7550799666661554,-0.387835591272938,-1.3798651667352144,-2.622273613358865,1.1895776076396303,0.009185021086900974,-1.2240141284661668,0.7089971655462407,-2.988500300882374,-0.7684462758697564,-3.6686782693286824,0.8849233323428782,-1.0873684356309463,-1.9530136927730002,-1.9188437014595232,-0.004437632146062978,-1.6076338982770655,1.851769252256976,-1.6243285171781299,1.3215941869275816,-0.43514154993029985,1.2691511996684444,-0.006012266454688206,-0.9145516211809243,1.4940881410501419,-0.7125695804896942,0.21320203647793032,0.3388847888727884,-0.5289727449054066,-0.5573242435493475
3,-2.4029391763339807,-1.9119293481562636,-1.3234587923108,-2.1506830975589852,-0.5528987938748435,1.083142237285074,-0.08006906766500585,-0.7276202760180616,-0.09567881666834893,0.07148993116259691,-3.0914746694795827,0.4168140626749184,-0.562668121081354,1.806619460178656,-0.5985288363934973,0.4272401035125949,-1.148483569384588,-0.7576791073521937,0.2922737557370425,0.07918355618413803,0.7985725117414881,0.7979809897697121,-0.2987427462644616,0.24025460192510756,1.4416490830918929,0.7719160410139754,2.1656916663617074,2.001781746039973,-1.2149889275748735,1.2890176618944382,-1.3569379008834752,-0.5919618339648832,1.7353705513846613,-0.886581649449136,-2.200217990887388,-0.027947932372700855,-0.5406754930345291,-1.2606482580073137,-1.2010554885960707,-0.38317010711164023,-0.607950172248217,0.851315403345876,-0.3047535045808359,-0.7984171445906485,-2.1258583164256426,-0.07593785801001388,1.0254674770146917,0.8187921461236444,-0.785382703345886,0.8725266988212859,-0.7561708343169884,2.386642562145184,-2.5403402505941246,0.4608051044567394,2.6496113408271484,1.4065337006381853,-1.1644865460919838,-1.3981810776758703,-0.7545356294673069,0.2944071361831717,-1.2199607475611154,1.022207251429724,-2.3857185066206053,-1.795982452321506,-2.6773728305966062,-0.22890478546004403,0.24050452522605859,-1.024237303893073,1.4555585683280352,-0.016375982096482236,-2.2982563343250684,0.7315172825091272,-1.0580484684618927,1.0864461385180912,1.3199102968680227,0.4186741397668383,1.0256715022770135,-0.8707782997211841,-1.2564759302232023,1.8151195660774033,0.7555475019338175,0.11173114794104518,-0.42744883689260654,-1.7225462384756465
4,-1.7092871439015835,-0.5023912318036778,-0.4927364534051129,-0.8405211959645311,-0.6321240906714595,0.22671079455249382,-0.14782360883696222,1.0892876485010818,0.19732433197056887,1.6992026867915215,-3.0773336113786693,2.8079457864565542,0.5589276482837551,1.0742623124889987,-0.6349217110042427,-0.5758712648415485,-0.13433043527965394,0.09998717086349238,-0.21750186671038318,1.187330296310851,-0.11122751723550059,-0.26007023516420347,-0.4359514071650702,-1.3618451580620172,3.2171638527574418,-0.6407534972118111,-0.7118099565862093,1.6343507512541615,-1.797276542553349,1.0583885907594615,-2.3191111754841667,-3.0235673416862703,0.5606320151703728,-0.7127017034379451,-2.034892542714681,-1.9089518338671836,0.21317354726515403,-3.4888125454083494,0.49392010199274317,-2.6470926486584005,0.22108111267979536,-0.44795938581655925,-1.7207793107300424,2.0873559580368806,-1.201233574914945,1.5966524390913683,-0.9702560660664955,-0.3350523232625398,0.5156488810775133,-0.3536057544325731,-0.1225800053081168,4.537946491494646,-1.2436262515961136,3.451764305364201,3.2841851147164887,1.6645803820191538,-2.4934911656253362,-3.198143291452765,-0.908174206079465,-0.16152845812835212,-1.7469904825214106,3.0578604035088954,-3.7681587075848526,-2.213899050639823,-0.25680874170551204,1.6284517463642127,0.017572831884399676,-1.074864521406546,-0.0007886155682671481,-2.253018465112693,0.14307372006372543,-2.0756618438369077,-0.8904611662655597,-1.8330307150041603,-0.22856682427060965,0.15578189642176776,-2.509203203072273,-3.111647085371684,-0.3030096047136349,-0.02371998341703528,0.9093521023678491,0.8037879157633017,5.898123662960878,-1.399295699192674
5,-2.2696698873714047,-2.289699643830238,-1.0798105951710724,-2.464812038157904,-0.6060364438376135,1.3999122982015033,-0.1746709351775414,-0.9166394137108003,-0.11746110619134631,-0.8783329686931979,-2.4268150799061194,-0.06690024423401614,-0.8113253101241832,2.597550791778531,-1.219309134119008,1.1887882954579303,-2.9295092117206445,-1.7072244886334909,1.0503902234067801,-0.8591047069808312,0.9896369406715931,0.45652490139965507,-0.267833612573894,-0.8499514935135011,0.8045264748356659,0.6646505649447403,1.6690612120801955,2.172325644417931,-0.27755101200696286,-0.040777213927550474,0.7622157512266765,0.7250268454776485,0.9419304672097792,-0.7893479257976891,-3.0599710579044688,-0.768872400884168,0.18158208553173727,-0.8879852057025015,-0.4615780155240661,-0.25730862573562197,-0.7626122293229636,-2.6073380812304188,0.028416168606844327,0.5858537406019305,-1.4708483063952786,0.03386526039972335,0.4493010158796846,-0.40375781724240106,-0.4817637435334055,-0.5172060044634992,0.20843185956273355,0.7527226317777889,-2.8137296628899064,-0.47582463607978853,2.3238845948112403,-1.3099370337172325,-1.2762312297824143,-2.604123237502522,-0.0659398039376855,0.23464718519733216,-1.4916876236293806,0.10404177413443413,-4.125372377425765,0.25670439552173047,-1.8721010751107396,0.14619069982814864,-0.9565934959128406,-2.44692153568085,-1.1771323511283593,-1.6898370109982865,-2.383093286341772,1.6114248988395428,-0.7334440184705124,-0.5121304495347178,0.3024959138606106,-0.5383076631212335,0.4638579080735282,-2.0128275158733144,0.20929361434440347,1.4299984639126029,-0.7881276922962261,-0.14185030980631608,0.15413501726223738,-0.8097522544795955
6,-1.5517853568844513,-1.6639130046077417,-0.5260302265190002,-1.837878233296667,0.06681825977955824,0.92519215407521,0.5674006999082503,-2.4218995993179666,1.6438533730749585,-2.8251293282217524,-4.48350646803152,-1.074425378791323,-3.055414822182856,2.644393426547809,-0.1724163869988405,1.0434688465963387,-4.0417008180719245,-1.7830635855255454,1.5549967504321307,2.401232642068194,-1.5134305707960856,4.929216184886279,2.896144096250511,0.35233702115249776,1.012826567889428,0.22681869591269846,2.763981479079091,2.808544911622511,-5.854316471239323,2.862481089439204,-6.762012959036792,-1.943285961343083,6.6126372636847535,-2.92116115928307,4.751525116421866,1.1475704386156482,-0.9651024288984417,-4.776420294525095,-0.976540006051137,-1.1368400860782548,-2.4478334895191143,10.285614519386716,-2.9597349774630866,6.803960939609411,-8.035854965185779,1.0689218299483167,-6.119393430509335,-2.4421712130059956,5.862770094993291,-9.394661460335334,-0.8440039635299605,6.371951520822231,7.447121380011623,5.976017241631988,-2.0455806249841517,9.932998221847827,-15.235522005356403,-12.571415979097091,13.871409016164076,21.647037949176635,0.6148423153675435,3.1981212589857773,8.898950127926081,-7.599720235821461,26.489515173845962,8.087934602096164,42.39241609270147,-8.762812067523972,-8.731327679400724,1.716341278631244,1.8035638692573828,9.38642220972515,6.290386790125368,-1.4641524575617058,-2.76950657977439,-7.017745169158763,1.1310087712232249,-0.7774361035473514,6.464238520875121,1.263042739783515,-7.41201817283312,0.524776555697697,-0.08675204754307292,-0.1214461805129825
7,-2.2905502045544037,-1.8774028407354653,-0.7283865869267933,-1.4167526209014196,0.6351032643485911,0.6369871675047825,1.4700368841208953,-2.659362536913382,2.150512578273095,-3.2367406671643044,-2.675432712220378,-0.8224001859397089,-4.8490628747943685,5.298504155900127,1.016415992358053,1.8529997677881065,-0.2091835487392294,0.19910243634808478,1.3645729356043925,1.880201564170306,-0.44558870585333293,4.011259847567858,3.619863710118496,-2.3932283563563015,4.197961768363273,-2.3490903120122004,2.6452392563613123,2.2999108599338,-3.2925630940101476,1.9117484144153751,-4.836642572259832,-1.9543938005418109,1.558512861044487,-2.8330732096013693,-3.356877757927894,0.37356854563383457,-1.234553562533506,-4.189692742241482,-3.5903222377903994,-0.27450698892308933,-0.061645594274543636,4.386784027979767,-6.417067016924078,8.090614620929964,-7.084097931789969,-2.9147479485533525,-5.533177543232545,-0.362530009736593,1.4986296910578107,-2.073304211781954,-3.480407094514402,4.431535278699256,-3.515880096761853,-4.579244891492478,5.711878794607825,2.1614885186415096,-6.3611876423505995,-0.9911958745838776,-5.9622910160192575,-1.9857777784240433,-4.719809312273529,3.651997675166919,-11.695879018559223,0.5828112272653182,-0.22613485077338102,5.5907303435562765,3.2889950967058765,2.7802580238716423,4.37487321810283,-0.7441204263883628,8.212223352209968,0.643839512572058,0.8435626555649428,-1.017354233787227,-12.737483199846253,9.267659797115883,-10.25106416836591,3.9388557449336252,-4.815603494995477,1.2765501389003255,-4.725968679387038,23.07155485220683,21.969737646137016,8.857797903146576
8,-2.220255904285225,-1.8690759151145628,-1.624578576953371,-2.609099759595062,-0.6892758660097331,0.9314755252308209,-0.5388177814151057,-1.035196182727853,-0.6346963594439545,-1.0015284334180832,-1.5586767511989248,-0.33376472134292834,-0.7888834657110609,2.735983984194432,-1.17969446965541,0.9753364732095328,-2.1720834950811385,-2.3517946617110326,0.14019019985443318,-1.139675166131286,1.144202060121035,1.3958710408364865,0.851177066472287,-0.24255117657020664,3.076642364530448,1.5035235991859135,2.8647606829106325,1.817400541016366,-0.5033736178814447,0.6237660004530237,-0.2949018719314963,0.5712756346775337,2.098732436915893,-1.4583782921187307,-3.9050414848922252,-0.9355000574861094,2.1851599604744685,-2.5385936577595816,-2.718824881030158,0.22892994376312417,-3.241463263863591,-4.156238048427535,-0.23752452046220943,1.5118431598127895,-3.4253396677947427,-0.692024535882796,2.235792685320182,0.1673283211211829,-3.8188594708016868,-3.5305974338395454,1.5385015504923822,2.5626816944270603,-6.465652610813876,-0.8700283406582405,1.127740951052288,1.247446523525663,-1.3194473172177732,-2.3917443996842627,0.011914010699057467,0.9381372158675021,-4.9297844718622486,-0.5358022691442105,-5.73389655231093,2.284669863538317,-2.4637817007612677,0.00396534504791321,-2.18926382922466,-3.819729627256056,0.3366681938900906,-1.2109101743671453,-3.870343202438923,2.1996676149947323,-0.4214850087355174,-0.8763907185719885,-0.20576837536981216,-0.230585903371904,1.9579268476725888,0.8523851852867241,-0.37837137525466447,2.6368786139989946,1.7172666582159715,1.8607560772599339,0.3864929814972302,0.9929985557480774
9,-0.11609840297977987,-1.4857860906141958,-1.5683967648610337,-1.8811566135170947,2.3919473680245917,-0.6405759871207333,-1.0454181605249528,2.216263343333982,-1.7643653618332946,0.17034300704599345,-2.085402169520658,-0.7757482097685522,-2.413418503928955,0.264974634096405,-0.01693333545945029,0.987846839855343,-4.168255831539111,-2.599030118965537,-2.1856187947493604,-0.4703910692758743,-1.3309721407977162,-1.0101152717581567,2.48753140307372,3.066154853117364,-0.014151209140848026,5.352334675767949,5.782582096810973,2.942228547959828,-1.1676675542164288,3.615515253877806,-2.9523945248970507,7.544597093282441,1.7893722229064495,-9.558534576690613,-5.896106832694718,-7.774141859621563,9.482552697340669,4.355692067148184,1.5336041044961592,5.2514068077168625,-2.792659214712489,-18.562152240030777,7.584729047611335,8.085505666950812,5.844919047838128,-11.988921762952911,11.796308709353184,-1.9985441427104549,-13.133301659207252,-4.616784996706272,-4.597763371715722,6.239705699131713,-11.6150175619285,17.62068875493635,-15.217571431512685,1.0625468418210684,-8.233979597041014,28.666561811892862,9.42201676188234,-8.86071934270239,-0.13791653264964338,-16.440939656830185,10.914963556936785,-16.100507343127212,-8.842790797954976,29.700778992773028,4.535049150696687,12.861005341409387,-7.652428435901018,-7.945862593063708,6.807190264680926,-4.769508300083455,5.5589777336816,-1.3891336559783856,6.42128103610648,0.28785915037404763,-5.145025168609339,2.9939167639341973,2.6812133942291476,-5.758066983232888,-1.1724396450676593,-5.243954374822756,8.01850073516611,3.681675224875979
