,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0,-2.548876391177434,-3.6499431295968283,-1.4319873551189042,-0.37261091717035466,1.9314293349577514,-3.6179927481669,4.260685537738612,-8.907720825957801,-10.470987431323923,9.559235512308707,-9.582081906855882,-10.865527714704056,12.735321034980148,35.812890336532014,-7.077810830016945,-8.671627065845339,4.640760764723154,-2.815227773102116,0.31834985413004735,-17.82516538681769,45.343724954841974,32.296412600916554,7.829221730459215,-8.45969130484016,-26.585675201808602,-22.532072938034222,3.5301976298296354,-22.322719185820908,-32.246349560544495,57.60115714684891,-18.438388228001084,-44.6900723694396,-11.431579278295306,-19.237786936521914,6.248346113633814,3.5691535237503786,35.86487696531796,-27.45894935368302,74.6960110112569,15.351517390802632,8.280881116128056,-49.9610863451023,26.20561180183804,9.030214135633962,-19.82715371870981,60.49958148726547,-56.96921759430889,0.709732955819212,-40.04341315281623,35.14322681366845,12.491347542651921,13.329598233134634,9.588955479025248,-21.320106698112674,13.84256384429992,-8.399515993746368,-22.26600742244889,-11.368735429094905,8.708953876572409,-3.356981708994205,-16.234708090006823,-2.5767139208171845,11.116211765779111,-6.199951080904179,-7.66059291776591,-3.93875665815517,-23.258440060624654,-6.33856905308883,17.3273483041508,0.46296689098487953,7.890754509342946,3.773555550985986,-11.811551143241989,-0.49602628526732173,-4.478135135997132,-13.62696951993829,13.645079721120847,-5.716634978772887
1,-3.6171845283995476,-4.277500029324537,-2.025712448112287,0.2530041954042009,-4.6859490609468395,-4.172501155226566,-6.928527559881938,-13.352453492142887,-14.262150472649806,36.37402805179908,5.7239574037766925,-1.929091993838295,21.607702940306723,11.283724722294792,-16.791498229633092,-18.901508579345794,-17.897977732761074,7.339005584304483,21.993488427198674,-6.934246094238573,6.343165504791338,23.942240770242805,23.189282836105996,29.148290959286516,6.982118614767015,15.694313852559748,11.664781807786474,-3.3663108852839994,-11.011561187642323,15.535517348172704,-16.922682471908807,14.19655580976809,7.528408080452203,0.02490932514925493,23.788154173390588,-20.52275674758352,-7.8819923526524525,5.814153103542585,5.873695066332951,-17.9432409854163,3.786605084546787,16.00703095174773,4.187528288200075,26.148742340372245,-42.668977431014426,41.77977169483316,5.878472762560055,2.9103053100309775,8.195845949623191,-18.37541375486882,19.35063428728234,-26.948179210912972,-47.76777992677496,-31.25629257317952,9.380625683027608,23.843661632682842,-8.953028396706962,56.86679617723352,9.646939300346423,28.602995183211902,21.840338143696556,24.593440241871583,-19.8023602562374,3.5469742818671297,-44.26187372986149,-35.303938313635975,14.265709436323327,0.5175356437671205,-16.82579810532195,-4.434160274485238,-1.179133744622402,-4.212659312044202,-16.14017667282715,25.059539982348003,29.21007050673781,4.822325767745024,-0.5246222880553012,8.534660883452334
2,-3.2844832844882093,-5.046306779713544,-4.780663185810475,6.151940472884799,-7.827165333659007,-3.6013684768272625,-8.42169863412413,-0.8523568548685985,7.611756785657632,25.636795037691748,9.236632351777807,15.228780474334652,-0.3536768482115307,-1.0073570147411883,1.0523718641202073,-9.093694017486795,-21.940700874348572,-13.36935950759835,8.484036035295949,7.049538717658953,-18.142704584865797,-2.9570062705953046,7.304910217024731,-11.531897189342661,-0.21637787713999967,-9.740326553251629,-12.935532995712903,-12.779970822152915,-13.050582904787435,2.3196431959215316,-24.47758139704192,-0.5561657803690084,-15.163446972086108,5.530814514758223,-13.768069456588666,8.919649884467708,2.202439158410556,-3.033655944660129,28.909930926185982,11.457092860931025,2.4424705587294833,-9.62727130334846,-7.451609675921549,-17.516582403148593,-5.058339667695727,4.647223410304926,-7.700317830353348,3.567843684852387,-39.017011424068194,18.119201775516522,-8.86745061092979,12.445321135098096,-7.911784728176173,13.889471716686762,-6.808645288214654,-6.328456037307209,-2.689380641170431,-3.7021986060675522,-8.311122203662197,1.173827268658212,1.454383397451026,-29.764313089785382,-3.534801858762313,1.2216162932649088,4.951050899487992,-14.615593881244488,9.097306222870964,31.33057046955355,-25.503875487980753,37.341535705632886,-12.163788655353077,-19.585163899152448,20.51799117213306,-29.23383401269199,-7.177457512515355,23.534284860619085,-3.9205030027250327,38.8907602918623
3,-2.8878031155592874,-3.938441520205791,-5.195845299243686,4.456205744007759,-2.935739656479286,-2.65494634126042,-1.5483954871038375,2.4237593568600535,1.658935249323021,5.62056717770617,0.9124185760423,-2.7138083919912797,13.613326307084858,6.726420270118691,-15.333957148722414,3.6491823062260087,-8.749336738975735,8.138419890223489,22.155005196435148,-8.56942459859868,-9.763796521547977,-3.740499142594855,-1.831904509298005,-12.792710310237723,-1.2437571977247095,2.233923901085958,1.9474782039725749,1.1044558324755982,-17.024591113593594,-9.455497158578044,5.677097639324658,-6.238306011033944,4.230169522884355,1.202982934851272,-5.263824373054727,1.077787732447679,-12.062021316530679,-0.4316741189327208,1.317195209326607,2.9247885269643352,7.65847655358781,-1.4600760416952723,-11.953218533595042,-6.468328701063636,-5.330228858137172,-2.411195637859686,-5.251828439817819,-2.3739423583300625,-14.356867620109659,1.2432411996153454,-7.552471485393122,2.515792145430671,8.739637201598596,-1.0350345480661,-6.871894610800981,0.8504873761916503,5.734546841178759,-6.729172993459213,-2.340918660561194,12.159996237020659,-6.621811346145131,-2.475427000909079,3.6225841579320477,7.504800762380332,-4.983649457144768,-3.724015596194375,1.368161899016108,5.091148718257682,2.1201127242643905,-1.4404630736778539,-7.484113162992272,-2.8466678780814605,2.7184455706773423,3.209322396876174,-6.77842565164347,1.5382926894826523,8.353075064208221,-3.179228790673571
4,-2.0674888065035573,-3.7739049998329746,-3.176025727246077,3.698418598727387,-1.3113535890546886,-1.791328789060413,3.2901729414616665,0.7991584545229329,-2.646734881607211,-1.0784926538842365,1.593640183042529,-16.724701101159372,18.678574421845372,12.495242070165816,-18.5525809614261,9.671278456229107,-4.090291628824292,22.614737306794325,19.123439027566825,-7.090092077360319,2.716199070256921,9.857690717083052,-4.5403649056231306,-29.69332908335486,-17.927342617670014,-13.944735931319457,21.83208705643525,-15.943160109823054,-11.086794947289121,9.952107012689583,-8.886596077926727,-27.11188681722446,-12.36918158469372,-10.973511649019589,-28.06227007854456,41.65006618302814,25.32861473342668,0.21793398294309085,-7.446693972956955,56.817164153395,99.77210596366548,107.71500898821611,57.11274439144258,-6.675537661007265,28.451819750495254,0.28477841767109036,7.032652386289387,-1.4431458783717734,22.70423007956616,-1.0036310387218716,-12.03084175870689,-35.3682213776358,2.4969797591705056,24.786114952460675,-23.676748688004647,22.222301503004818,-12.017681955438285,6.494977859906078,4.368137410419755,1.2753969918934782,6.435789215101745,3.1221143620236327,-2.1156740534449043,-1.3675388647360536,-7.333468297656325,-1.0779532699909136,-0.8121452350602819,1.9649612402837189,0.59449349941214,0.8199981966208747,5.673477143690641,-1.741845748898811,-6.384936443017185,-4.415725908454831,-6.675249650970494,-7.213021056180607,7.271814804656458,6.273899005959372
5,-2.9523353353948623,-4.556638473297861,-4.2429733150805395,4.343401450950935,-3.8347533776610114,-2.311425982762421,-6.345361914376883,2.7896319168266914,10.942362858960957,13.258900732766536,3.044671108943153,4.94514810375566,0.5845634656302451,21.233825060255942,-2.2062531189412526,6.375400718977044,-6.183379020546657,-5.845882443243122,3.9516389743890263,-2.4638339261956594,-6.849110545208494,-5.3177064223952755,-0.29688703393738874,-23.115820471831288,-3.822791112806787,-17.58325848060495,-7.1963077494135135,-13.274591627285197,8.351508550148926,4.833882877774754,-4.357789007985346,-10.3997862948846,-17.525196907239714,10.381313597751939,-13.06118969967062,0.5625101389890076,1.3066292578813032,-2.384514346383952,0.48256585475736735,5.829026266666257,-2.7429781100362036,-12.34357504366736,-0.9228980146649293,-17.282532117898583,4.533316439923207,0.8425925459682505,2.2616989840154904,-4.732878346898117,-6.777166872201386,-1.562476725701747,-6.417567950466855,10.235210388906765,-12.037443666628539,10.742467747944023,-3.2965309881485134,-6.219984174735911,-0.17031443698850096,0.1664536651127209,0.672122566620924,-7.055555523105763,1.013463602936999,-6.181018367749562,-9.733234296219072,-2.3653290792803072,-6.682103489337212,4.159664090876587,2.0610302336374406,-1.7334822505616305,-7.678870604344668,4.645696325642926,-2.1457939245567315,-0.3968469973186707,-2.2810329546093904,-2.9768831229691455,11.247762406395848,-0.03535203738880924,-8.636174730282278,-6.857823027847258
6,-3.2062857751461946,-3.216110717132872,1.9494025418399243,-6.853253020125847,-0.2610540566456043,0.728922001113727,4.830254613251343,-8.629732295780311,-8.301095186967231,30.184398988963252,4.474119708555686,12.269293715370543,12.13167039632523,18.073204332385338,11.575603831292998,-13.713308101971274,30.41353008149308,-0.2795790914872911,4.430947786780948,-9.987032565400902,24.744895304492857,-4.9529329384615055,4.51450191934024,13.265956345676791,-32.72260879609263,22.74390230091124,-11.123854169346716,5.156809179639861,-22.21445559080822,5.228831774981719,-41.34825618234645,-60.33931205948083,25.48462974559375,-63.64864285366591,31.16918625275644,1.7434817731842533,-6.694030661531223,5.083913061819057,-11.408254790550497,-1.8404878122917814,29.02853348017009,-29.760734762605598,18.894072115667115,-30.360103797859423,-29.3954587137912,-49.680555010877576,61.28409150686887,61.872320580789236,5.43266199125506,-19.574943639669666,0.8685867240030508,57.01978099732568,-20.65135110361938,9.048672984049924,-7.760444968559684,11.134758906663077,3.3418506209548164,-9.654669973997692,25.23446865411539,-21.80064632410544,1.8688551614879318,-6.9679726303738025,20.293055045469785,-6.169768197684536,8.555057735667194,8.602550084288225,32.27784716241109,10.982581312001004,7.709573829251289,-12.1272845197621,9.797918104054247,-8.030870940676412,-21.013020994544267,12.879469912083323,-0.4987807115872027,5.669790283655326,13.700428194731076,1.6406978079012398
7,-2.915329450388884,-2.7903692749018223,2.215855233555062,-2.6042669420077327,0.982785368200322,0.053490594482875874,3.89293554236167,-7.67898354807259,-15.868180924833922,37.16517359905103,40.747052685498964,8.280737578337673,45.77598790445714,-0.04209817283109142,-10.401023517724601,21.991371427279393,2.0002940527795716,1.7053480651315789,4.415831858069379,34.150150632801676,-16.457464111104223,-6.402499532463685,4.399301829365979,-21.18826640658244,9.628876979270741,-12.26998956962077,-37.20621562698348,-17.817508429106113,-20.90268256623156,-7.913071305057412,-26.30846959487681,20.371973472162985,-56.83887127987739,6.973243590828172,-18.683554153331183,-17.97198365336115,21.22343145249361,75.74588949518954,-8.36394939198664,14.77641847745225,-7.199050294290848,-11.161495191411067,17.789824584746306,37.39400112223701,-18.871636095235846,1.573894589033152,16.837011754215506,69.73228252395957,-4.169662827856744,21.738489562135864,19.283122862589895,-43.28515020638085,38.2541880576464,-16.010579862250196,21.608993439832275,-11.688871829659561,38.96029946744034,-10.673080642652769,4.229382965985769,-26.744342879333477,-14.960163329699714,40.947830067694206,-5.99085888973484,-2.094926026919736,21.65436808456291,2.597108963670299,-2.383438676929148,-13.765268244976996,-8.47580067289854,-6.0286585361981855,-3.3640463664150744,-23.730139071849745,-6.948770308081357,-0.10348004007307203,-8.827392526436405,-2.539411753938447,-11.276265538375677,5.31385070549886
8,-3.3626387443665102,-4.715680255407698,-4.96947657344295,4.599441520972033,-1.5652849876753983,-2.2088796587021164,-7.898767071182142,2.0736573722084213,4.982110455253658,17.755872038905178,7.0918992021854095,1.4551993557895968,10.155247689920277,38.534172413038476,-6.842378778249539,13.201409261644965,-4.5804696879951505,3.0456552794248397,9.15205129032894,3.9661596711198577,-25.905043186105967,-5.511871734835413,-1.734742223883615,-16.813213715880785,12.333375085520844,-4.148176746145351,-11.32308712001987,-4.001547782178562,2.361446396714323,-6.976401515637929,-0.3167688659341161,-7.611999951707832,-19.33762864116551,3.3283457905969667,-0.6737541788442838,-12.844720839522758,-1.1151526417494555,4.621284660407327,-6.5516466454836175,9.76296091939389,-0.8841238431437941,-2.6096893709970517,2.3686417741021404,-7.388044876400883,-0.8323906585169587,-2.5026090663863325,3.8225782884831507,2.7358492807566854,0.6357522122158793,2.605068489525007,-3.683454237368706,11.699545599962228,-21.677378734934702,0.8746447063592484,4.456808725700785,2.9134060115484264,-3.786762018408847,-3.971610666552155,4.819350848129437,-10.21766073064969,-10.963030398328172,0.878859626884439,-4.927509426614172,5.847854476716798,-0.1337806944151812,2.366846466498544,-12.504891805840963,3.0824219766428946,2.376780436660584,-10.98477417991651,1.1282014275456766,4.951453674244486,-1.967871271467294,-0.41522207336611916,14.420484218343695,-5.141147068380446,-15.249470706561661,-0.11053023523583223
9,-3.0803417192191973,-3.0803491441457984,-5.191172463821624,2.434855787032093,0.5637977814846765,-2.3100171733636152,-6.0589582191643245,-0.8436427895743067,-3.395419041915072,9.145684285165398,-4.600548624168246,-6.840868200887285,10.304086530294747,51.82063670110336,-13.286625574604313,5.3413660659984865,-8.48868030394875,8.951009961356112,0.41630618715414713,-7.451943512156876,1.8254754960821775,11.006650919983093,8.371581422240636,19.605180736156303,3.6349756368130195,-5.431877871019164,6.456778861145979,3.9311606949124585,1.5875939981857528,7.75271364011544,16.134580908275925,6.484579376086494,-1.106030885045731,11.348257806770603,-3.007566496692436,-20.136369987357355,6.267043401217586,-4.557690347400846,16.41680621556201,-7.27018993078348,-13.705795642310562,19.674237862219766,-0.39353579228618224,4.527545501095214,-4.009444825241332,16.93417591255894,11.297614557503993,4.929010173682437,8.581051130128033,-13.498229392370268,-2.9383468316081784,-14.912111377189753,-18.102345421339887,1.1454859354252727,9.759447856260117,10.255599615855749,4.804604549523821,-15.52287821842308,14.52779418360065,-3.8349125142953495,-16.778567379907496,-9.039913960819213,20.815584363855105,-1.6421759866713888,2.1708199314127454,1.2706874480697792,-10.173650644087022,-3.7734690947370284,0.3434618450399616,-3.1799904835560535,-0.7889658356779207,-4.285494796565883,6.69471472668968,-0.8238213206003847,-5.464159395278789,3.422436444905703,-14.902534131284563,3.302942740267881
