,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0,-0.8622943825442292,-1.416498342459547,-1.3138890441413582,-0.6962587849161394,-2.1991842507763733,-1.0776775685430946,0.8254916033718932,-2.734005995363295,-9.629540639014074,1.0545918475091742,-3.2038488924485735,-3.3714395769621843,10.611084716615695,1.7432491023710472,-11.402582712619745,-7.017139628442842,10.278600156569325,3.964958223167822,3.7385962746830272,24.238662106142932,7.194189197875028,-21.054133485611388,-0.9373027018773484,28.91308304930557,-6.226598613163007,2.3562460214778045,0.6102358778701208,6.189586220272597,20.074879274385403,16.03962232370593,-18.38692353511454,1.9905880742432531,0.05787163439068341,19.972686647249045,17.020365366595055,-2.3009706877197433,43.6365940389691,-27.422856103851316,43.0132135398242,12.913992798596173,17.866263540582175,63.99311221973933,48.88861978785611,-40.99450699109577,-17.45742998367048,-2.8671536314864747,-35.296006504403174,-25.654796454345657,17.586570565141887,8.018758017756776,9.107855534259969,-1.184076452924956,-4.3399312668222105,6.902475039417921,11.257406608354396,-0.8470230382274209,-4.859377533218478,-4.071618737933194,5.943276541119723,10.635782461519407,-2.599145065335958,4.0756092400182355,0.613032097726939,6.77558267563271,1.5473562884863261,-1.7317650955003248,1.1702755881609956,0.6240825503627437,5.051997130457403
1,-1.3429256960870444,-1.300937547529868,-0.704710963245254,-1.3464696065790065,-0.8835551876583349,-0.9984488514365037,-0.7115485940494141,-4.83482209117591,-7.670310655593702,2.9465554903216016,-12.324245476657254,2.4638118901823036,-1.3951706579541128,4.832966803531676,-15.46844865051783,-23.427006833950703,13.331454947612185,13.66036252264964,0.16951914637903442,3.7545161189606517,5.262197794697833,-5.85753382729411,-1.736208407322006,7.406936456605946,-10.484358067048495,-10.563846622049388,-8.20671248478575,10.744187764780811,16.407650135732034,-8.809519678021385,1.5732954349921933,1.5841275393873349,-11.587126295619843,6.363415200261386,-16.648418442077112,-0.7821311442326848,13.464664896449221,-7.234883393726002,-10.49698766713522,-6.889491563518761,1.7259366814229875,13.933212824841368,3.9452046898947715,5.632510185695554,7.03141291785224,7.04057752834869,9.173837206630598,-4.549580404211807,-17.43661085844806,11.50939768450846,-4.435371585791356,1.3754980761901254,-2.7819071042038663,2.155621842891975,-25.701058400464987,-24.504301272551178,8.050565717692605,0.9026921993092646,-14.439037709860818,-6.238717527382795,-0.821541346686546,2.2902617747693403,5.7296571968269525,-20.380172774523746,-20.413196568088118,-22.601750502346377,-6.565958712816982,-11.78120732909386,14.058739483599537
2,-0.45329369721204776,-1.213763643181961,-0.636625011572226,-2.8326669050557913,1.2831270257560032,-3.689628454493651,-0.9498859987073996,-0.899124457902459,4.9482537967988,-1.4964960270822985,1.524245169833962,0.048660806486502776,5.222652077433362,5.53590082288939,-5.770094281198166,-0.014892146418724075,-0.026138885208366183,-1.9109567330674697,-4.03848090392266,-5.586437158230218,-14.077274026969105,1.6072506712029182,-8.340599364279782,-12.75347276721387,-6.07065020426445,-16.98233899255934,-0.34797950079212936,1.4019968054357235,-1.5579196394143489,12.523029878121417,-14.331202055225555,-1.2981776959668663,12.405929769010466,-12.807325764232042,4.094355787365624,-0.8213582636335269,-4.55170008413866,7.9827017482520155,-5.311163119299865,18.66956476237792,-0.19425772009637787,7.174581606030141,7.776813716291858,-22.801336363827716,14.40891677855367,-5.2340115733175425,13.169700640072595,10.379196743718332,-13.925933616968788,18.997251571078255,-6.681099811392129,1.7733050255781235,16.991590855518442,-25.768670403532262,38.70111747303042,-1.76646914599621,-3.596263177284022,-25.734912572267444,-30.121583575580196,16.03746462521226,-6.726252059054453,21.383128462760688,11.303043390632753,25.938361142559604,16.018568154865626,-10.614309326403959,36.28799352690511,-18.86702143028081,-35.843138086841236
3,-1.2217455411705205,-1.021558838573926,-0.548868686874443,-1.6763537504904682,-0.20542051899785557,-2.5613891353667384,-2.363825390658877,-0.3856718573056834,3.6978695436816444,0.16153971514652068,-3.2969718633463647,5.433188571796417,-1.555376797490456,2.3875861741631446,-2.161637821938702,-11.488915900062317,3.6321281092252624,-2.4659263579798973,-11.239054287348754,-3.1029162669938666,-4.055090584219073,-1.504313590850523,-2.756456286925472,-8.366946982830832,-5.414083555407282,3.4490508620659277,2.0880065020056064,-5.272373250555239,-5.735955796113817,2.598876270499583,-1.3924732973581886,0.5067006284364277,5.363980659391593,-4.379566640086627,6.293541814762533,-4.960276982825906,0.2891981922077901,-2.0883797800314614,6.3044648513313515,-1.5693732547989565,-1.2564846547224837,2.700157612920802,-2.9983189238191,4.492916513775553,-1.2494657586509565,-0.1452226449399477,-8.110841830201949,-3.1852941563889496,1.19920299588837,-0.5846660802661249,1.704625714173169,5.736597944454343,2.6851451955603856,-5.861538090476465,-2.1538365066555216,12.108602853030437,-8.795848703430885,1.6955409050275203,2.300254115246396,1.776588300065497,5.258712287946107,1.5327084263410433,2.318610444555213,-0.25883681921786084,-0.5271425877252083,10.301647455088952,8.409582077930645,-5.5391189776024135,2.217478449861894
4,-1.0088804386376262,-1.0933232893016813,-0.537788415661658,-2.1252165145363757,0.04097983511980907,-2.721934289333608,-2.4080964662330144,-1.0855884998361882,1.2369684940891486,-1.1338177117839863,-2.995406408280177,3.4787315818263793,-2.8641328581453767,-1.7179421123744465,0.02598696595544136,-12.61431968040361,3.186993311181663,-0.9293044079675252,-10.169947337556977,-2.8240223017442414,-1.4356439677939297,-6.860212684383583,3.5544415956063773,6.216147378015918,1.729126038009005,18.62595013715586,-14.368740364695576,-14.907414920310481,17.77467325232097,22.207820007522407,-16.994917293894026,-40.96025851476426,42.216749158295265,-31.69463049816212,-17.25376084190248,-23.354259211445275,45.14060555111186,47.34162494098883,-37.45680171617005,-37.048325495254154,72.22467860340309,-15.414409494372036,-16.0774077702621,-13.14273174044003,-0.08864551912271063,-5.884202966259934,-2.852124020442863,-10.74215549938725,2.414967635167478,5.331055343103575,15.419188324540006,-3.900627866782611,-5.923267394321885,1.8389285552074468,2.7422429760592606,1.7280687664894503,-5.411460557073844,3.6085254270924065,4.528072271611623,-0.8146176170503221,-1.0486116190548662,1.964840462194773,-4.5225683253747535,5.82926585825748,0.2893393108473479,-5.767626850906042,-2.4485709507896276,4.002485103066723,1.4427300846892397
5,-0.9680999702016495,-1.0190226138313878,-0.8527158864575667,-2.449618458537674,0.1890923471983418,-3.111979621128682,-1.2776555404712635,-0.15527117719277778,7.22608149766925,-1.6004928271797951,-0.35994411443623786,0.8601407182069054,5.130660355222674,11.758454761451034,-8.902956872092282,1.4464985469262361,0.687942086957664,0.41886713505266976,-5.550118094449622,-0.2560109200672771,-4.653900487836048,2.903924627002593,1.6651229506708916,-3.0819969319120877,-7.772151831366712,-6.998749323206248,9.2607662864734,-3.942390614352144,-2.8715700668538973,12.844415607290223,1.3918227517908697,-3.122830399338003,14.436321718816098,-5.934229145648381,5.8907692485076435,5.307234071775413,2.443842227558334,-4.64889950570931,3.5125941226942907,7.3898549381658505,1.6538799371220632,4.84906659045835,-4.829347503996299,-5.111722664529337,5.723365596315351,-8.980517032374369,9.737755007661134,12.434778962810585,-5.21513619118294,-5.110395713995479,-10.313566469917005,1.3092486187577677,11.801983942869882,0.7466765161088369,14.27549304195441,-1.711083176946177,8.959613374928184,-0.42177757652291037,-5.118158968031249,-5.201332658163201,2.4232331241516363,-8.536030176013735,4.564683690741298,-7.152756183490341,3.173767904407706,-0.3608163469097665,-0.9576074118548318,-14.050371432895005,3.0849838428953364
6,-0.8021707069593517,-1.2988474844826212,-1.6980730640559338,1.2523048576633697,-2.226980216344125,1.9510189238949047,0.5414510453757612,1.2417356746122055,-4.419810952185254,-1.296958663965063,-5.781483146654103,-0.20383199648968348,-1.6859986103855285,1.671366908301698,-9.498586629225201,-0.7972270925053045,-0.9004263767539746,11.938817655579825,1.9249477475877936,12.08849392701922,-0.001572921547769536,1.3186288958282002,-16.758113667279336,11.234683549352832,13.718352495172761,-2.757987402811176,-4.012585648059417,1.7379082478943744,-14.33989120487041,7.464598297854233,-4.936244689292421,12.397763856972645,-10.5872335471174,8.908752037721342,0.3755383777656002,-4.318965164266458,21.702370935749947,1.8656967691263402,-1.5038771467589513,-6.246260397723445,1.60641039888034,-6.02695504360082,-2.56666521031973,4.622950555702044,-1.5540794133785827,-20.40788676483945,10.451323232503308,-1.9429780192582158,-2.304058334398551,-14.933374614971608,-15.002007848898055,4.676214043463531,5.618186052168172,1.8067171759376421,-5.59987682840855,-19.732622445741583,-6.621073052801208,0.4699890706139063,1.9323591103682989,6.876652240140106,-15.331349869033424,-3.3721014470652735,4.742980398611087,-8.274170251492304,8.278723159254062,5.86077487493777,7.490426762024823,-14.875649377593824,4.55614094726134
7,-0.7061441033806666,-0.8552995019764696,-1.0403168864305563,-1.4363297027506075,-1.1707448318343676,-0.3027566566071273,2.7284325770164104,2.943018326613325,-7.7654042570634845,-4.007334418187508,-12.572409424410948,7.055184588539282,-19.094853898343764,10.766992704553479,-15.135502745008424,-5.939240357173811,-1.322510197017318,8.096299488220124,7.704621579384079,1.613023651027459,-15.129403700179346,2.4494039927308666,-0.04787900205775614,-4.028140562105282,-7.485039079354651,-6.250992614017847,-6.496681319523217,-3.3862764395557536,-12.957012933042138,-8.634485160413945,-5.062114083355908,-4.689059240206663,-0.5581756927760353,-14.015815499435444,-24.164914251681783,3.687786035837161,-16.01575444815374,-9.057957721136962,24.351875322142728,-3.8267906935315,15.604567135894223,-2.6681063774373506,3.784400630157977,2.5922751222105096,5.588525978579763,-1.1009609024838476,-22.52593139246294,22.026979835033774,-20.54165346815216,27.179001717065525,17.76090202153449,24.98656579185394,-0.6289664126533139,-13.999286918183714,9.836225041980484,-16.909456522691155,20.662281214365446,16.741428573413142,15.653186238503846,13.614692289762893,2.870240537238179,12.327248981027873,-9.598279085752583,-17.94546059162156,4.49067454572894,-3.1718408617802796,12.098149694444599,21.42417436764393,13.104556079727503
8,-1.1121875497218061,-1.0278119071871044,-0.4062954569130103,-2.1528500009957052,-0.058504306702500515,-2.3444663683881517,-0.8746730809046604,0.9175873989513443,1.9122772109515274,0.5386129979603772,-5.632714050350157,4.062428762579947,2.885880523837451,16.991103483554024,-18.258900946118825,-6.818037328890839,5.339827382677842,9.160626590960307,-0.06553915828249293,-2.4306170249914505,-8.506791900917124,8.561429264766113,13.056454801485849,-4.407160672122571,-4.743486290813114,-9.301956699828427,1.2142155932906276,-2.5120553112267814,-5.397110759691148,-17.173865676359235,10.638781685250976,3.967612664776238,6.385977477172311,-7.6095623830882495,-27.06250478187576,-1.4856841441055935,-9.467361422522025,-13.196794682159588,15.864745227129797,-1.2455650989937133,18.579212500144415,-6.071057700594572,-1.119717017235037,-3.169308733282285,2.7826136051589634,-16.92012254445372,-14.906988396846018,12.01855175617216,-6.579477251187719,-2.627311658304352,-6.927849551440563,-0.8142471601788416,-0.2704170817402731,14.782478499415582,-5.573486907379577,-0.026127820975028172,-5.234253246484644,5.854885015650523,17.633454671829917,-7.883472487117165,-6.238600167268308,1.2048612519498967,14.912280329814685,10.19478979867033,-3.24774545297786,9.223638333210172,-0.28158077303437007,-6.156354855847452,-10.270403313044179
9,-0.6388607936430084,-1.1115400525911558,-0.6996177303154897,-1.3195990811381657,-0.17557030707226762,-3.3158798477419995,-0.2061440524585269,-0.6825000790192884,-2.6633076033252157,0.20005518649719356,-2.3766944902421683,-1.3383186278642072,9.799862081461967,14.522715442723474,-17.935397819608344,-8.538134912264098,12.456793066540923,10.713031839493418,4.943518366593064,5.761370629997381,2.523977127833291,-14.093047992542166,8.422445086794209,4.781190873757562,-4.210005714970441,-1.233759125989468,-3.519089970655309,11.224370264143886,14.041499950365214,-25.358998177662276,9.657698478052666,0.9354920984104592,5.952855982981114,-4.027749334475041,-6.539448090273032,1.6688235168635102,0.20088752931257894,0.04266146335986884,-6.592847863081784,10.168648205724558,-3.4877541181389153,10.838153508382577,-16.458822105610327,8.644489693462594,-11.006597730477564,8.219032164348612,8.45027630467926,-2.47438044136667,-5.419220921210085,-7.0487598482143925,4.866179976462086,5.885820277801262,3.887400591601273,-3.0023825145144567,3.8020829929842805,15.732309561804557,-9.73410954942673,-5.2725192738708,22.7571865565235,15.20509284596374,15.483255260247951,-1.9141377443407652,-17.094292452895683,14.46834117672814,3.7247915756745478,-8.341341953158985,-19.401321593409833,-5.417669664720646,3.3556263371162953
