,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,-0.6897647455527451,-0.7155550719020588,0.26129065430131515,2.484191128050015,-9.001701052985215,-10.279188487709188,27.087794414966076,-16.00549172318731,12.768494135600132,-14.109266041446457,1.0603348593124866,-18.4273328919579,-31.173882901732494,-30.649942411651132,-20.379968896784092,42.95080747811891,-21.769205126758685,16.447787338879614,-3.813209427725181,52.80936012276904,4.78064156935685,19.831925348848653,-6.5537612675380394,11.023588349191051,-11.207646841433872,-6.775262508518079,-0.325658248737124,-8.710208817088443,-1.6438036944300167,4.686648910913771,7.156719246409475,4.7346824745082685,-7.969952613840986,2.2538853873039795,-5.228954043403297,-12.089312208568096,0.8832899720949576,2.514194886413317,0.9371992276591086,-0.4161430582092589,-2.108887224807044,7.5367908367356184,-1.3515782104027478,2.5623639039895005,-0.2572356659939583,2.480795485367902,3.058408868164992,-0.9273130649638879,6.824345191765436,-2.143046178300588,2.058715900003453,0.589846427923814,0.4914543842861373,1.38788930684869,-1.0373183389435332,-0.35683654428774525,-1.67878564219258,3.080689685967929,-0.7497214557087704,1.275679897743401,-0.2226243307913626,2.2853316006877376,2.512135806131299,-2.0766478455535253,-4.24710417509746
1,-0.8083927169040482,-0.8083633212065187,-0.3637445618024616,-1.0052127169782816,-0.7435980468988088,-0.19224677895128348,-2.1858408400178857,-2.2939453374634167,14.087681031260301,-11.737454720075725,0.6145599150423132,6.173802977484025,0.13920321962633417,-5.491912601655946,3.0043314992679524,1.2517952843218174,-10.244089422772811,6.894576476551469,-4.368962458549989,-0.4721028132290549,-1.3444474982573404,2.001526556657686,3.143307957191948,2.7982163151040473,-2.046159162328621,2.62163773179852,-8.832166589984881,-0.02031811031451633,4.5881444582506585,4.772979414277659,-9.275043384871744,-0.8313656326907818,10.400784786829004,-11.318597294566102,5.340307241353898,1.3799026199239934,-4.259434585847031,0.7004401631094596,1.9555876071174798,-7.866391742171266,2.4570417772715043,-0.5163998320677436,3.571871580047563,-3.158469769049783,-2.693767441933949,-3.10692579457737,7.828907263754403,10.796204146473587,-4.226679931897593,-10.569269848609656,-2.7199183079454854,-2.8467976502966734,1.8921645005709802,-6.576004212991127,2.599180001822616,-0.08966145184547196,0.9055599180350105,-6.608657556275717,-11.373248941904347,-0.1712728906729039,6.288381521022725,2.2198625210547505,-10.396459625333156,1.6659809967193293,9.76392882125585
2,-0.7707580340677995,-0.9554086004831251,-0.09849491995225251,-1.8627116110665345,-1.1047327450404616,-1.5484488856936587,-0.6434371554932985,4.879855797495842,7.13901509788178,0.884478112586357,-2.241948430776955,5.879398063825872,-0.6571781164108762,3.3526458704470947,1.1526293528939873,-9.516950200619823,-6.521443620267142,8.02535076460127,-5.009185053534376,6.28038781721947,0.49075154302541435,-4.741463972057289,-3.675573095851509,-0.7178014536100463,1.3289329862183956,-3.1800512642708885,-0.21659076555700113,10.736229190001913,-1.209734539331784,-6.209999942037505,23.037234928152326,-6.333331141872808,-5.548481908053746,-3.371001382624254,-6.42642623198508,5.125129891313236,-4.5746230240782255,4.048183408022727,-1.8100203780942763,-1.05218994950963,0.0053625193613871525,10.657273356240466,-4.270622922422373,14.664476295020235,-9.050524581680184,-7.56576277034547,-9.171877736983742,3.1729888803330075,-14.107011181960972,-7.6643167073990055,-7.270113385879094,0.15823896736341742,-9.015768025747844,4.715695444203244,-10.396117408121736,8.988762959055688,23.8869992404703,-8.973435215633922,-3.965612201763531,6.241869145515188,-20.093322078239908,-10.413147621638709,27.749084193558506,3.943395179560058,-15.598079030247545
3,-0.6427653303648838,-0.8154358375881725,-0.6939560270157623,-1.7436968702936335,-0.5930843229026795,1.0357888878403763,-1.453706154318324,4.057648297095762,5.705149857315998,-2.338764481890014,-1.8678435122635864,7.740620879656129,2.8057417636262034,-2.1693435957542646,1.0988751181405774,1.4270702584937505,-1.3936797282941,1.9918201176980306,-4.449540552739665,2.228774029309143,-2.302336565593649,2.1721942906286174,-2.0696135499666095,-0.22739332266163392,4.342886491447306,8.244253557820558,3.178751681739549,1.8363495673833978,-0.060466968734313814,-3.197251308826308,3.5411511767408475,3.395656851191682,-5.486656152129882,0.47324194491423754,-0.41601443493537243,-3.1326936801382588,1.1498044687585283,-2.4728623632982565,-0.1364085781420999,2.628709019537456,0.317833336888102,-1.1888578053561936,2.4183161102783446,-3.682988757190162,-0.4164508279024397,0.285173631497489,1.8337921860583257,-4.547923664062821,-0.9988046628736312,2.147782088898154,2.0851659276952907,3.4583662747689345,2.877556366763342,-6.025947915523269,-1.430773577576848,1.4193355442375775,0.4948703598134211,2.7180456036700718,2.1579644055140736,-0.05722609783104419,-3.045643434540151,-5.292827681780027,4.143250830817267,-2.714478716979844,3.589634497977243
4,-0.9272777452676626,-0.6627331559253303,-0.901318118681208,-1.0081911356124786,-6.374450616370892,-3.1074178930785274,19.0982450306937,-0.22154932750325537,-1.3687729361907124,-14.066693714753601,-34.02671105857341,22.559948717840253,47.096583796807224,71.3828901944486,-16.170011078656504,24.581684276254702,-19.91432854389905,2.1609698046976207,7.4552095110689525,14.3964392611856,-2.7098199813804142,2.8466473837587123,-0.19406720907452,7.321278910169655,-9.340920094447961,-6.5249993778899045,-2.2814383062274386,-2.711686977552918,-0.025098834373661724,2.2589221301727647,-1.8609868052609901,-0.7743561507553509,-1.6081526827325148,-1.1922265056193135,2.6348396617560943,-2.090816479406496,1.180275562416488,1.944318019686522,-2.8621274620735915,-4.159976804429234,-1.469381908595158,3.942068354157832,0.6652087364128197,-0.11209329976519089,-2.317737933116929,2.8895388049740243,2.3510651979171846,-0.6030122595503633,5.622280887610077,0.17665792094547247,1.8847676782226304,1.8625184601440696,-0.5267453932904097,1.2921865687717862,-1.0032627951278918,-0.7447488428101985,-1.8927359899009175,1.1589546297436735,-0.588997403615224,0.6952274380434554,0.6878796336721628,1.6664204300319907,0.45414631175907905,0.06297826053327582,-2.486730588348616
5,-0.6669840943126033,-1.111224828962911,-0.3942281048960247,-2.0977440169456973,-0.8992525194604828,-0.1280453314270911,-0.31314342755087116,2.3640430422380794,7.301180285898586,2.158759518525281,1.2132308168152686,6.696808641916654,-4.407141133624665,4.042999597013499,-4.874262209247239,-0.8755351981721081,3.229096873699053,0.49917854838196596,-3.7159313285280136,4.8454275547686105,-1.2023892694848715,-1.257061995388272,-1.9776203649854258,-3.514424612151816,1.9089158799945938,-1.3282267007904636,7.8624620415750535,2.0299419252848,-0.7992143694453155,-7.375211710865749,12.327455360118678,-3.0578711330079673,6.024862556884608,1.5360005266307513,0.08214785496105421,0.1306212302748339,0.7124625004354437,-0.494549716425363,-8.331228842489262,-0.7429221310425038,-0.7240660090900561,0.9534031177774915,-1.6984208055839045,4.103758469875358,-3.9702977349036592,-5.168553065742353,-7.83438971872528,1.5695123861429117,-10.923984321747378,0.46339213084566755,-2.464682131473253,-2.882798094942866,-0.9010653995161002,5.847260947321889,0.02902589056499215,2.681390462933681,4.7660351723107794,-4.477272474337717,5.829639016897051,1.2039790467358698,-4.334417776600262,-2.7884418291461928,-3.438660463130009,-5.05858397363363,3.150974521920072
6,-0.7036160972794914,-1.251097575795253,-0.2660981770965233,-1.4860741341272348,0.8039105191467946,2.0603677299184957,-0.31757304643451434,-6.153822611238369,4.9058042030015265,-5.044204728769502,3.476826937795749,5.672704167940227,-6.1828939406352985,-2.2168447499072728,2.1013956317538964,1.6617924867187441,-8.506869132191934,-2.6341283021656086,8.055568089939094,0.15994990243833143,-5.569897603422623,-12.791616113875387,0.8243968597251605,2.588284175409931,-6.7079398266046155,-0.7365670239040155,-1.1959365369957877,-7.108155060670703,-3.1714932093490935,3.9816262023711193,-5.0075204658861825,-4.204490133344063,-6.659640628779608,-3.2190876296544695,6.382718368914538,5.083392224309494,1.7399419678831471,2.8431894765673302,-6.750962999260632,0.9549839727408436,6.831161780355464,-1.7372836910564888,1.9554604832163638,-3.5806202169817425,-10.66825254796321,3.810497434468058,-5.6734259344450235,-1.257703216156775,-8.378217906758422,6.959201460603026,-3.9419869680630497,-4.874389720512247,-0.38008126828200706,-3.2810803908483788,1.0868312172462766,-5.058015942077665e-05,0.20453287343742274,-0.28963921578279456,-7.94842650013716,-8.581937928540736,-1.5630407716216101,-4.154683153566027,-4.7130628191626975,-8.145493547991922,0.0491529743875036
7,-0.38847079597069584,-0.5443275021043584,-0.22868168113037923,-1.7607715224980671,0.07946596186901451,3.516010474430804,-2.5472839675264405,-2.37832868104531,3.3023712071567255,-16.48799113165237,3.002126917880831,15.319141332007131,4.328170564362093,-7.287765592097513,-3.931653558323419,-5.757881495824356,4.161308438548931,5.6758145858853055,-7.218689133429598,3.3643435501556813,4.54121653096901,-5.289596147288457,2.9936016360337367,1.6300755008157328,2.3201745361437167,-4.350491930148691,-0.4332485598521548,9.23308461748762,9.143511823760912,-2.7260167856052777,6.9300295793050735,-2.9285816202814132,-0.10685165976519544,-7.272481011961141,3.3362097684241276,1.7627689513906233,0.04710600731600941,13.337260672357743,-4.86686657329178,-5.747049142000658,-7.946620660848264,1.2763709844666846,-7.057335133298736,0.9694192376041268,15.643405556394512,5.402922013579079,-11.636979485473388,-10.151048610458293,-5.9734286385052435,-18.147378994050907,16.849781770974772,8.713927090590984,-3.2920440102333015,-13.88566312827471,-1.2549966586127441,4.042250352781225,0.40144006968282164,-10.43186944821935,-2.979524617656018,-15.611299228190731,-1.364018876051389,25.47290474549999,2.434191672925381,-4.5851087228100225,11.47151919953233
8,-0.5505797180496186,-1.0084356797925171,-0.6228073663920681,-1.9982960481791232,-0.6004146926476109,0.14453315637436093,-2.2342827737181152,1.3145630686535166,12.547838895007173,-4.6877660332846105,2.8500415497037954,12.135100399668055,-3.918162183345897,3.227323264748322,-3.797198515184851,-6.032674254143183,6.848023349976635,6.0370586640712975,-9.430545573006546,1.8532337134834564,2.315885172982527,5.728560422518559,8.311735452924367,-1.8987331828776817,5.146706991032487,-2.9982547894412237,1.1939012260699757,5.400621551706776,4.586775973603009,-5.052645166327391,-1.1877937434055497,0.5857565674024842,6.285773679969748,-7.038550903995258,4.731717482199147,-3.563409497202141,-3.5068106354795687,10.884926711504162,-10.890861833189746,1.4270515375980697,1.4652044360164123,3.1481380493217936,-4.812372076026951,-0.9318391847876631,10.894311838091905,6.644163028989189,-2.832565336789551,-9.32277753651895,-1.2643495033154257,-3.063464889115337,5.1556003573531815,2.1151815547684882,-1.568502551632079,4.590193834385187,-0.4481227739898415,-13.534194602201511,-19.059336047596798,1.1833605971809054,1.3005931795093562,-12.71436469148483,1.7836659241274884,-5.961589589457523,0.6583440489773528,-4.579788384636684,-0.7952526574774895
9,-0.6640377659784502,-1.03981537625898,-0.21493456708336153,-0.7752263644405792,-0.6967992385202512,-1.6737684046388892,-0.8856853122620251,-1.345440115857396,14.74673202156908,-6.21020105751486,2.694796204822998,2.779283002470909,-7.298216659608231,3.096089471152973,-5.475640972237263,1.520938602256548,-0.6925041587352609,0.9482871279472762,-6.657759582756638,-5.450956443486523,-1.1986718309035516,1.591555412940958,2.8688635213936595,1.1076061607776488,3.7204482630152067,-1.5036418052777603,-7.764896527917246,2.514747797660006,6.9642267453124305,-4.946421811911831,-12.917163388135448,-4.702842480923436,13.144928545354727,0.22915122086278658,1.5776673584068097,0.13193044650748315,-2.303162152464229,0.768341144508375,-3.0013273647575014,2.7101250503740295,4.489269147652179,2.3412835704023913,-1.83014910575942,-8.273422953272094,2.8840601623714424,-5.258160101015127,5.229142946661908,13.104516808963428,-3.448959859253061,0.5484051824822979,0.8393958793684185,-2.0765195838748998,5.11929608033266,-1.9844592354485964,-4.147438197371838,-5.094898616548987,-8.582084107878519,3.5224624506272972,-0.38698657294418787,13.761483376027439,-1.4351376224872676,9.299301762407968,7.497526864105003,-9.957747701611275,-9.753395392718621
