,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-0.3277900269355837,-0.6435607580455212,1.893497242618656,-4.709036824886915,-5.932249643656352,5.525651853919614,0.9715365293556729,-0.04566935659954148,-2.676349593063752,-0.8543873161402763,-2.9490305528975966,-1.1707909558012612,-1.8282617326712032,-1.8710157650776935,1.1970556408743094,-1.1629503958061755,-0.7172309859479652,-2.4875938594914073,1.0647778162274282,-1.448319276466047,-1.0966231276909817
1,-0.24744897850917477,-0.39268332726962824,0.2362803622171505,-0.07889662807934686,-0.15333353964679,0.08306488415793256,-0.06900134030981656,1.1338437552792535,0.8537559737485892,-0.009972259284813427,-0.6981643349828743,1.078225630164825,-3.008421363969487,-1.9095016285893909,0.5956284177133367,-3.120013064497378,-2.805916496924632,-3.492543466739152,-2.4541807102987168,0.14704965425813596,-0.8042104846272358
2,-0.24087575598133046,-0.20834860480163164,-0.03724012445370504,-0.5310970573331717,0.794578222612219,-0.40295343301618947,0.6872454317721601,-0.9764500983054799,0.4287837315088882,0.4521659439721139,2.9370861591540143,0.35547415978921254,0.1579389691504317,-1.102062158329408,-1.6673002802908141,-0.541277502369241,-1.1971252053343135,1.3492972017424634,1.3404412892961295,-1.5286525490609773,2.1516519963703282
3,-0.1334408299404781,0.23721258260413997,-0.16174357377272158,-0.2650780438675729,0.6164129198683425,-0.10242605368879441,-0.30935330107554426,-1.0580539754287037,0.8835526113996328,0.6923177019799595,0.15609853006659521,0.5345110791939469,0.4271001601342731,-2.261909996032986,-1.7203119576688461,0.45534863237456746,-1.1205590639494134,0.14521311057117958,-0.1701069999445275,1.528629342415231,1.6096822005167934
4,-0.0914927531930256,-0.9553102283147161,1.111769664519184,-0.8140792508144098,-0.4161792461151204,1.3025424371785663,-3.322949346576379,4.25845215903678,11.755981820423443,12.560726660530841,6.031777326142609,7.8318416524886105,-7.37348694634805,4.519631195304178,-2.574114355759611,-0.267648710333168,1.2278822157231795,3.4562943835745044,-2.2350497326764542,-0.7227337860688858,-1.5640804608355416
5,-0.1718223490974134,0.03825569210561871,-0.2889393014294685,-0.43628135288488923,0.690901075606849,-0.38945945168802143,1.0243935116536593,-1.2144238019639624,-0.27301766174525144,1.3298777970829734,1.6159276969602103,0.2240146157302372,0.8671561772991319,-1.2550722625679545,-0.4265566605158325,0.10750460006943975,-1.4742350169608796,2.29890568540707,0.9541906848604331,-0.07435573743988991,-0.719573765972791
6,-0.23243729746949743,-0.6824589525242928,0.2484404998054528,0.4463085663032428,-0.6139977612501345,-0.05359717097743588,-1.366837349180837,1.666375649312094,-0.06203032661766254,1.1247675881818393,1.5869065724724738,-0.2537742476597226,-0.4111405119767961,-1.552286541727017,2.6611440123396526,-3.288196692635553,-2.2460834189516143,-1.5751360025514003,3.2168638080116976,-0.5027917192030108,-0.08735918646695258
7,-0.15117299219833785,0.02594479480473615,0.00697027015512392,0.3138296141868902,-0.040675184865708966,-0.22326999348438123,-2.5064900460419786,-0.09282414510230998,0.7351554087807175,-1.0851019626225533,1.887258112460736,-0.8851382182205398,1.34022519257078,-2.5749228916935616,0.21922617566937289,-0.2415529813324071,-0.919301105856295,3.5477395302990224,-1.992281886232253,-1.3613388614980815,-0.8973033875489602
8,-0.12650017804081187,-0.010934289021831337,-0.22476280167697163,-0.46726470013225313,0.6320657936609421,-0.5840508144571006,1.0426568865710082,-1.2786016116323684,-1.1368484817086637,1.6082086574560694,0.8630946546399192,-0.7864969503181957,1.4671857376256523,-1.8983850866650878,0.770988556362864,-1.0067478601185758,-2.5162107377061265,5.181635389480495,-2.7316997234509386,0.18017500531172193,-0.7020565895512256
9,-0.24145038985593822,-0.19372991264628328,-0.0314498556508677,-0.3552478465980989,-0.05732909734868212,0.06568277101448985,2.092688469785418,-0.054900354874174655,-1.0000528052721536,0.6010082164200663,-1.3871176291352454,0.2515903078129281,-3.086420509598438,-0.6606666869236604,1.675287352705048,-2.8419196328649976,0.3999617783862597,-0.9793167975546371,-1.7857886420063265,-0.25789761019451984,-0.9728216409461182
