,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
0,-3.621888437665694,-0.8247580480493104,2.8429692995329603,-5.200261449162525,0.8994543432189647,4.656762071647924,-3.3491763872848095,-8.28977789214755,0.10794766877512098,-0.6376491293872724,5.073860190147981,-19.91257340541518,-0.06647548969179357,-3.2399563193402328,22.20941859212213,2.6852463238195714,0.14632219996514095,-0.8233977322724277,-17.927139047729682,-2.6008433418590196,4.395540338647966,-5.916672601881164,-24.9719916182031,13.926585391907311,0.9438232773364615,-22.328165786092427,-1.8451761845820616,25.98951923641045,4.9820597277486405,10.024862613544078,7.592957005164614,22.664947537884984,3.7645326742215466,1.9468081696499144,-17.199893761835963,-6.183683182170715,18.34928469137999,3.932321124401307,6.005142454426461,-4.787708309831811,25.869588589974974,-22.316086604698352,15.453601108825998,-17.09887920143561,-3.384137627798929,-23.812805165273694,-12.266757589509412,22.495685186754923,25.75555405911046,-36.864887555273114,13.471572577124599,-4.264002056854722,-2.495570954014221,2.921472799419982,23.523266342328785,62.238482767472334,15.897858846595614,7.805324934914275,-18.63930116053151,-27.40175241718318,-32.23420562168688,5.134709664071759,11.984913860748945,11.899982076458524,20.09502606551805,-17.99924269659239,-15.935162619026004,14.492104547391584,-25.41622274884676,-30.949918661568162,-7.651342878288316,8.326530125730423,7.996963214381805,10.52369063626987,11.323232184360272,6.45329842305767,-8.725615311905292,-2.243511924982141,8.738932493639549,-9.551641846259328,-8.346295673750587,9.4269899372651,3.5231469787447622,-0.4070021458104195,0.0027060387173592076,-12.521350621389889,0.8553855380875934,-6.228151292013121,-1.6854750373913987
1,-5.299783770377986,-2.698210472943357,0.5404465667630513,-8.86981380321722,-13.050049949289086,20.53640164349414,-20.296459575490697,4.999196837276699,9.410121186756422,-10.308300276368309,-6.554284664106825,-22.554721631103693,-5.358589956457274,-11.128239327329133,7.736994675613979,3.7409352027810336,-7.6415566129804215,-8.036581229917088,8.756392414361216,-15.89156168572933,1.4489244097903813,-8.86811218337139,0.20888540239898712,3.7305382507011675,-4.31302587018956,-19.302501861126625,1.862748026347741,8.515715843216277,-2.340974449790411,12.888918853409695,10.790622960430635,-9.210517045523048,-0.3980364826869541,-8.452437438652789,-6.765807958856335,4.791125543316862,-6.078768554856678,-9.8889786719454,-7.7228869029428076,-8.800414310509883,-14.167936490025669,-1.510328236085848,-5.420042314377482,-0.6357700848566123,-23.4578396894432,-10.330985678807968,-28.11417044980762,14.541600926035205,1.555684464540506,-4.010410902823065,13.847340853471248,7.692758836525836,18.640991534296024,1.906807459338973,56.52112368822139,10.282528527292692,6.514443421572886,1.2713825233864953,-1.5515831576699421,6.395131345951235,7.650202055571786,-14.454245947637954,20.450107900144616,42.20852156200656,-7.634844407410226,22.471865572084656,24.865313509604825,10.567543949201248,10.422410068084211,35.65815031058705,15.498316749376745,-21.447729101951037,-7.595166317699149,-16.701198367923222,-34.65856430596729,-7.983587500116433,-8.242899605158554,-10.975582501535232,-13.359158947805055,8.537073875418287,-17.617591481587848,-2.9525123867361427,5.652524310902056,9.391679512134843,2.368536327755593,10.951825101336684,5.321601860225772,-16.32957912158247,-11.359840576579495
2,-6.3312545178034005,-3.9221406086372625,-7.333709296537192,0.1927842156524547,-13.008814922404857,11.34981059775276,-10.928749565304756,13.353320578300918,6.0829023636455695,1.4589430926387141,-4.08307799580733,-2.1776759893467585,3.2788035823878325,-3.6294095001699183,-6.465515995630706,3.9877550980787326,1.3243012488389507,-7.422080257985175,5.685364141388846,-10.794408471019993,-6.401963888617986,-10.11483791023322,3.5948497757087856,-2.15933989089594,-6.428788448949967,1.5465055196843718,-2.047048566200864,4.727889968941186,0.6561435774233892,-9.055490275992309,-5.183811594392981,-0.8892221031816465,3.8897280221335793,0.13011910951622882,1.1012821061444842,-2.1634808679781004,6.185208166906802,-2.898124240529306,12.487486342635712,-0.33314630129903733,3.832268622602594,-1.4348461336676535,2.549320435675776,-4.012649596217946,0.8081033305513519,-8.532579389531985,8.388088136966285,2.3879388179181293,3.1170473424254084,1.221097016905562,2.428285222732306,8.517950632509937,-4.6220423761609775,-10.703888154645046,-1.5563904738432208,12.86711952624081,-2.926004792992608,-5.384780358774692,-0.9518464057045757,-2.697975045689512,-9.281515628382497,0.6716052915716696,-0.8597102985121086,-4.198746792472493,9.494953427444868,2.0925814807951624,11.794335294767368,-3.717204697465431,-7.428828214205669,-1.5405070929774036,11.828238799000975,3.8378393076096704,-12.80455582323803,8.157041719884221,-0.28344981158807037,-13.250154414862502,-4.665306404044775,5.1970053062893475,-1.9380390146994442,-9.885359363998118,-5.627745053139933,-0.382080949624245,-1.0581637879827,-1.1671466795135519,-10.309752074400286,6.566110790996328,7.829055719596707,13.233346254296848,-4.463718172639468
3,-5.580988731122553,-2.4309249235065757,-6.349173511422882,1.5756196687800983,-3.1558509831250787,2.4245349694823424,-1.4369790698580869,1.1697853486466858,3.314394271233051,-0.29296366153090897,-4.344022349015005,-9.849669740404341,-10.012396860493357,-5.942569988739552,7.032106395206799,-7.429560627272632,4.512878270357013,-3.528523362903102,7.123473662919728,-6.9438563807272615,-1.2044067661480322,-16.690555230040957,2.0627103033578758,5.1849472163862,-0.7580600283744814,7.432299737951029,-0.2716804769540135,-4.257559023194382,4.278285112311583,2.539164290358126,-0.7357230681075364,6.606934865392341,-3.853283703765893,0.46621023117299004,-1.976724199601182,-2.4065019693711673,-1.9329387146772676,-0.8721219726807472,4.516276693669321,-7.659752710384159,-7.549563303859838,-0.17901744284780857,-1.1726192098042938,3.1039510059518562,-8.886327515900915,-1.8684405683199736,7.0661237729421975,-0.43731824371635464,-0.9454728724472553,2.08841431921001,-1.8701960464006595,4.765493918540362,-6.833264918064785,0.42870863644779356,-7.965336589554877,4.8857960198074615,-5.15282863544543,-1.378178282375173,-2.9833769390673885,-6.021127775931644,-6.8473017862946355,0.27934920868518137,0.7737887351540348,0.49325228201306803,2.3765293214200804,6.107471426677072,8.919030897391513,-0.5522901735814728,-3.1898093889100063,-6.662395684307396,-0.817159039128628,-6.950692535120119,-2.074373602410534,-3.897741779036303,7.146743086153074,-3.385605935777429,-3.363026987606657,8.664119390682075,-2.920351015479464,-1.4741948408314096,-1.2468029895991193,4.482149859887201,-2.0034307762047194,4.028570523810933,2.8548135253996056,0.04005592098413077,-5.982082305856083,5.660683062307099,-4.606786629059099
4,-1.727682417402583,-2.1731196913821402,-2.7686877040507354,1.6683661713290583,-0.15733593069143292,-2.2677445830547063,2.4975537604560696,-6.100788697847033,5.173696827887993,-2.76449669438599,-1.5715448617215073,-9.280770880841631,-20.75768682849119,-11.07728110581329,15.167393832704818,-9.268864959163597,6.113640876855757,0.6982018101283749,5.834237206970984,2.4409954571512156,-2.8319344070828474,-17.515425656886116,-13.322228870975419,9.656653456772084,-0.22413875185252996,-10.178864131914532,0.04065078245695355,15.182189707789675,21.145901356065178,-2.895629245187968,3.8371507313534177,22.162692311122882,1.3084322663445043,23.80986557905253,-7.267598305737915,-2.6664673729916486,21.23149653953874,17.47218527129344,25.862123348608776,20.963575403665757,3.151656914355346,-14.978149607092933,-18.709680110657935,-21.666582897037916,-2.0287659398570423,21.476405779150674,54.78026983960892,62.94446112808264,63.07164997173763,-28.379222081510672,-12.609130019959869,1.4306545832629332,1.6333722631730954,-10.258466327135546,-6.796447014639221,-26.751468675726162,-29.374327194258914,-8.496684003062569,8.261378979009399,32.43053768793687,30.71649764874352,-13.61621931410821,12.90220259606695,1.0802291057357167,0.627037852229317,16.300294731663897,7.644196170096177,-2.394509658588331,-2.9053598665135643,1.6268250413840477,-1.547655477627471,2.8783285316239136,3.558312799867068,-1.4131573095334886,-6.132180566246434,5.317448971947013,-3.5727638979651664,1.6445016070517788,-0.10992428580728858,-1.5519417318549267,6.508525498753213,1.7877402084210234,-3.6267118501340363,1.1022809537048743,0.1450843742256409,-0.15075976718412004,8.104098694059916,-3.6275254192453237,0.020737554807533455
5,-5.68980938110135,-2.6842077846358783,-7.628382627612353,2.0129129393381167,-6.965596557801602,4.498962580262191,-3.7533282040385516,9.936491742142243,2.046229300082583,6.115526569261549,0.8116528287103937,-4.355627826623902,-0.21622302100336524,-5.685913689064139,9.316068928658781,1.2173124409604752,8.598864463084611,-3.1777220992827164,-2.485594551792703,0.033809918900489316,-2.5410746514951508,-3.782209627352699,-4.566794227823473,-6.646659747038847,-5.539668500556405,3.1620800092449826,0.9885721515673076,14.418597258314422,9.172468176357903,-9.490169629358213,-6.455749412547227,-2.330141784772259,-3.2843499880793874,4.184558471998137,-5.405899804319982,-3.0473733743397227,8.415471895966412,2.80100972923266,4.823623298386168,-3.110157637696491,8.575520447164612,-0.7327547707096111,0.17393287307270844,1.9781355638769338,5.401072187180931,-2.6021812565220093,7.388145445259854,0.6588012303853505,-4.228866932437737,7.1279293547161675,3.365358705847223,2.1140518830172166,-6.100963662846796,-6.6821825335896525,-7.295980136476434,8.319514442210187,2.466864067868704,-4.4145110694241785,2.3504474019194013,-3.0334215421909425,-5.976910614234638,-2.9673845213673125,-3.5765301047079157,-8.69437492938752,-2.4643476725983002,-0.7613110030639888,2.1361475333507083,-1.050287116010804,-0.7390587916252194,0.8920551719833528,10.692668880612366,2.3643802479302636,-6.00019086938901,-1.4490554028061615,-2.57926212669153,-3.887337716887346,-3.034663903771438,-1.149272336253158,2.0085321128821207,-4.495204052378152,-3.655140625803389,-6.683271358100534,-1.382752006356939,-4.4388160222675355,-5.318284820586694,5.866304850509539,5.1522403733558795,-0.7962129054551004,3.8975490682049774
6,-2.741612333407862,0.18752116394070711,4.929545196207368,-12.128626220160426,-2.915948138186533,11.17090152621661,-14.776370669320773,4.208102133751809,22.890618189601522,-0.12034638920934443,2.6730172625244375,-18.111025376248815,6.171903168264961,14.927103169366768,22.518772666465033,-0.9108179593746215,2.5212308218762858,8.572901559646995,-15.888839581317757,-13.66615687681934,1.3390075393262115,1.6618866644239743,-0.3566950937015629,15.589327575294341,3.6552715887168716,-22.349016467123786,-41.05204195952869,1.0505202463055447,-24.36305930766601,10.222178370304674,9.032807491127448,84.2227986057257,32.443156411629886,7.21785232519657,-29.695261744280923,-6.651147697549124,-4.753009613212282,-23.694171773881802,10.31138965413495,52.86394124277746,-26.7047644018289,9.815327850074892,45.45707389299794,-29.856367175416537,17.82325889441456,15.862355662920478,9.460936332605078,-5.0857849737139595,-44.09614061366058,24.820410597589582,17.051677470911578,-12.776662560082624,-10.40418486749152,-27.30491620740788,6.447451681701624,-0.20577034712235034,-18.77216009910631,-5.261962491973099,7.9813738087181445,6.808716814450623,-3.0689402072307166,8.245802939657375,-6.441342999748664,-6.163828420952965,-0.11846831470660471,2.9943943666194315,-8.143159117895951,-6.766079207321994,-5.0861771880063555,1.6757613456310658,-2.8226726554062993,-10.1086101057932,6.681847712817084,-0.1917967458319046,-14.17432982926122,-8.117197537737725,-4.105591882010184,-1.0016498508139149,0.4657672077315306,5.435603858378669,-4.091268361328363,2.4809555230382587,-0.8201795629998863,5.1277817836275705,4.454912366288708,-2.2328857254710663,4.520147042560481,-4.491382853346956,3.0814347991059723
7,-2.0244073139189216,0.7919477390293479,1.9897259716664828,-7.218045276002849,-0.6860595826665957,17.311554452800145,-23.651676904323782,10.17934639898992,39.738905453390025,-11.341524148611276,-22.34250500539553,-5.297880487388191,-31.35247336563375,-2.4598801891110247,-4.8730279204697435,-15.372280491377573,13.794389398837465,-0.5405980370794125,8.127132670622142,-8.522158402005424,-12.733729220004157,-17.78558293334234,-13.230399418013043,-3.882966072025862,-6.947514270937246,1.010711534277059,-1.8102122329691737,-9.89863447913326,-13.63706726533081,-53.88163270620389,-4.880368850411153,-18.91532753028136,3.550606608143292,39.70535172477701,10.181853701750777,-12.287404402212996,0.8460847892075315,44.312337231226735,-2.9554590290849596,56.09139828014402,-24.635135137356485,6.3570551171969045,11.043246615157406,-27.41164479180372,1.83425578785546,-50.86175181306931,-29.98010163136012,-51.67744442218094,38.72500476565598,-10.318348125245834,-7.367591979932825,7.218429814546786,-5.376190894518581,-4.921506556402496,2.653554193254564,-5.419535586905367,-0.1568587200501348,21.552024581313436,-2.472255358693551,7.580644703401447,3.5451901110147914,8.503916847297036,-7.9086684435433625,0.716317718803994,-18.92791835112052,-3.647855003370116,-5.844164921310632,11.411798582559339,-6.388512830493058,-1.708491114489702,-4.666204521154684,-0.3755697482133039,4.68007305910444,-12.265538031213982,-11.337998722864377,12.38020816996551,2.4456867958601745,8.761679270591978,2.739896611892505,-5.477485094151398,7.3423592305070695,-6.618508661104911,-2.655268831736341,4.092596349381708,-3.4684331464628375,-2.685599788715884,-4.1699018239313235,7.583624416523527,-1.7726999110138875
8,-6.00573439330315,-3.211023231933204,-8.337344417855544,1.9620431366145632,-5.266457166873214,7.404541350828145,-6.672801783558738,8.935348060967236,5.478343610827485,1.492275651706148,-0.17491168468642326,-9.58674233877467,-9.314424882356438,-8.246391217707234,23.05323247569772,3.968092734259881,15.137184273475096,-6.203523036831084,8.239981481526122,-2.10659070929177,-5.757314197650471,-8.022562756456182,5.42595519786553,-10.059540480178361,-4.7374730438163795,11.34378115074445,4.655942142302399,0.8166162033086145,2.4570782928333776,-13.036994702013176,-3.7407660500898556,0.3111155077560096,-8.737290349242308,6.986949330076586,-4.981700351663821,-5.816105360456834,1.6067611010371659,3.7184808709215535,-0.3656010302994037,3.975298177647451,1.4416444634975323,0.2773446947759052,-2.5724810803846982,2.3454515325977194,2.992761125013648,-1.7501366770735598,6.7101489095541105,0.31350315896989445,-9.010322362960066,14.940786246147805,-1.3269241920242494,14.6299782240556,-0.894964903248556,-9.348946409720597,0.7368828798339802,1.9755450621346287,-2.3952204384158633,-0.25111760483163914,-3.719751869971543,0.004878771676999134,1.3642729184607232,-1.830519103009589,0.19641215292430786,-5.387390165498041,2.1800456820629237,-4.631245547388321,-3.591342927432082,7.811883888962959,1.3727650695054094,-2.944477603428555,4.684542076677524,8.32187099948592,2.3660667831019038,9.126801197837308,-2.3381986963503265,0.8549238643076178,6.508603636442842,-2.7051593995212966,-7.377270443539127,-1.1666806031763393,-3.809145622658566,-8.213043612498055,-4.6622517329398825,2.76017452265021,1.2103659152314763,4.827794973414151,2.576130221072332,-5.517969538151419,-0.4943330060648829
9,-4.978759600918746,-0.9443277815769401,-4.0760067972753316,-1.419037238543513,-1.5246761863237757,5.783827829602339,-3.3234794986525134,-1.58907124216028,-6.681771074128518,-2.857532830563397,3.360261700918784,-19.690648040428446,-5.636997693093067,-11.743986925489294,28.786656024874386,9.915385895751552,9.95599551009034,-11.831079846882467,0.9677387662241165,-4.451538855933768,-4.507285361029779,-0.7208538998408417,0.5434840037072792,0.9348104918720259,5.539886611739131,2.218806852352424,9.659276537498274,4.843634680541844,-2.5880441012189612,5.542702251685306,2.6155120500091957,-12.071908634637484,-15.785863199867832,-2.5796173258628987,-1.2271871574215267,-1.1470022103409907,2.3698080396591608,3.708170533891859,0.9266769301531456,-5.868992187750375,0.20747467044991058,3.3569800048499485,4.275861064500019,-5.312109258142052,2.6794178559359176,-10.249787479909097,-11.334478415998905,8.363616079602608,-10.402014301877353,5.011951419677934,-1.8825075061019712,-3.1502384095852225,2.1333202172362706,-4.609728435488641,9.969704419784698,-5.687169902714874,0.12932160857114522,0.7442018586184383,-1.5817353396119462,15.146044379876756,-3.842993592512724,-12.599420634881424,13.268866809155138,2.7518540723023066,-0.03668402093282801,-14.139820967935979,-8.147692633744517,1.197894134074922,-1.5367336385549935,-8.19525394166517,0.29868324964376614,3.840512432595374,-1.4328578038974484,1.9784851172479816,-2.469119052859561,-0.818904704093584,12.693561135624066,7.595224397264524,6.234755279749062,6.388803632016873,4.822264817203668,-16.23374401735808,-2.881054456856975,10.363564348066655,10.969898353903577,-6.362764978276824,-4.656421532512456,0.7257135532985394,12.470924285770097
