,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,-1.0485622771971097,-2.678144777294724,0.7142545226097118,1.009154402128063,0.6501849186738525,-0.7326160217221982,-0.4650617322984062,-2.1062905640204863,0.37363589585863116,-14.538632833842561,-13.66190677148994,-4.8169202117653365,17.656290375356555,12.062514077472349,22.675440876121723,-6.024621503944249,2.2539277028584044,61.24735067284883,-80.37800412566153,-56.61828293506352,-12.371445831141763,2.132182383448199,55.54953673431112,105.73701912688362,66.29220027196779,86.99691968456051,-3.1609116417008045,18.01340147181393,29.730381055069465,4.8965873906376896,-5.586343556666409,-3.530956016042001,-4.252891671270455,23.65846202868246,-4.382562391123572,10.565717905354312,-4.476731193588899,-8.912446618571604,-1.8359138876918404,12.905791880040898,10.271700335987598,1.2109990181498813,0.06407927851721142,4.284117361830597,2.52128822119011,-10.647018913452879,4.895214269557888,-4.718043701380808,7.96114024616717,5.7294996909263585,-7.358837653636614,4.4216939633616406,-5.495395131482703,1.8750896073633063,9.048423808620486,-0.4327531627724543,-3.5864802237760562,-0.6596305392743331,5.517796560769639,-4.322513973333246,1.5475864483079587,-2.5309553303096464,-1.3733852427140936,-0.4107672752628391,-0.2601474390694936,1.0330416632885513,-2.4926967450470676,2.2213499392751044,-1.7053269445430213,-0.4182114639318178
1,-0.9956168090289093,-3.0010500520030905,-0.012214593084125331,0.1429892876772981,0.021915959449321017,-0.3936958385891537,-2.227735430983872,-4.257520149306571,1.1510591556484921,-11.227564044595951,-13.339258260921538,-13.61318586985189,-1.531230593286641,29.338326360134527,-6.093615483159327,-5.505162759066431,-9.24393110877312,4.299619875863907,-6.913315598549694,-21.645818723167245,0.9231016012926916,8.20560858241248,-6.219071468046638,7.465039909241792,-13.85779880261981,3.7431948134668587,6.289226878371419,-6.811895890055653,-12.784857511271591,-29.68498787156588,5.628949150887528,18.637534906166348,-6.473538766901206,-9.790608163303425,-10.157953226213781,40.46633004165139,3.720193843463298,3.349617353303084,3.206582250483943,18.803055530101684,-26.771030153556737,4.303172725431269,-1.737050111650699,-11.794069769860593,-11.242310071385896,20.41743745996944,-29.21943865553251,6.037481952548396,-1.669613293294159,1.9446007785723813,22.99269083988506,-19.94298545808035,-24.75133335840927,-9.2786708049797,14.757956800386538,-12.633279340631809,-10.690449387779815,-28.26245446449238,-7.695085165569854,5.9192201032871425,7.127764188734665,-8.63418405797451,35.742916192601285,3.4065916784383283,-1.067646062528136,-16.84222911083335,23.457706744228318,9.77817280627789,7.030855477538977,-11.975887897187022
2,-2.1052494698462567,-2.5741056494177235,0.591399279415225,-0.2705349470682203,-0.9522176968378465,-4.320494785246656,-4.432822581324223,-4.127023203175478,-1.9682771406867243,6.927204975158663,-5.166156611932949,-0.43582595762446114,-4.346242614036444,20.90792039446741,14.856131543300286,-0.3040978473427984,-13.707088942178551,-1.2990193684489864,-0.8534148517144264,-2.3674146192031764,16.732390274869474,1.3479286482806605,-9.859842851030061,2.384128991284124,11.800864672850842,20.41841131106841,-17.92992632587323,-25.40207547631304,27.555023645613673,26.98368707530869,-5.130101327475356,-8.783106222847163,-42.13166235081364,-6.350296552960081,-19.74464031408911,-26.46867894677508,-19.061152565752284,12.025960872981441,-8.99293056255083,-7.672324541996746,34.45147462592751,-4.976457450798834,15.935701898940767,-14.295165511294712,-6.298014535701484,73.55061199965016,17.527014890896755,2.796431716307764,10.601545675842152,24.59839751772045,-2.013044827387197,-20.117115099968963,77.7698978380137,-7.124509854353477,-20.820691521365735,-16.845283162235912,48.91990825592211,-15.168064304137918,0.7100209691719735,8.984912568950124,-19.273490675623048,11.49188361005515,-3.790568364668383,5.474942515649806,-11.726601831381332,13.507891348939202,25.80639621929616,-23.773997379825577,11.755491470074082,-0.181166305098827
3,-2.2822773481992176,-3.13988057895033,-0.0902507561928858,0.11329328136288935,-0.4642698698384628,-3.8479865459474016,-0.26724134389114695,-3.1089838198297666,-1.1615877546054092,2.4709596674817975,-1.3467762756863773,-3.182507307668649,-6.630982058293035,16.00240204019331,-7.769115319097056,-0.1027738977825853,-1.2722222119098878,-2.488900423573013,1.8859156363878224,-16.601090998885798,-3.0725380859721225,12.399690217254811,-2.315484234256223,-3.9508017863644764,-3.2151604652673242,-1.1994729217607396,-10.369485992499209,6.111731693038072,9.622898999057417,1.4547038061738182,-0.6668911983971575,-6.416244223477114,-0.05288550293185776,9.709172663719304,2.081628004735678,-10.321475392682492,-6.259382866881067,9.066731779505325,-1.6231865243230552,-7.641073956548116,-1.4042035734998592,12.539611271767543,-4.236866659506808,0.0801665813916251,-4.9635869981554475,-7.418601663863699,5.6756647481205125,2.5485781054006305,6.771604923610575,-7.8227964576378595,-8.776499323918593,-11.689430096599049,5.2268888134547415,14.605028934021954,-14.194287225681915,5.0196573369096855,-3.4703387668864485,11.604799628791472,-2.95466309505083,-1.5393675529923427,14.015220993225654,0.708612615506144,4.636577020460094,2.164515560244239,10.118716015137505,5.317726992727948,6.251877888456581,5.370833525509547,6.771030841471727,-5.312203039364463
4,-2.4909343086831783,-2.867365685822539,0.03796373793738126,-0.22666642131860304,-0.46028408049255937,-3.5869945707900754,-1.238729354796242,-2.462002638147103,0.1375128897983482,0.003891581192248264,-0.39242990794505916,-4.621088666507837,-6.522915218898295,9.136736113717095,-14.20975551043163,-2.844395356137627,-3.048908977001515,4.6739968777095875,9.7794446901362,-26.102307165292434,-12.815316155097735,21.910628206608404,-0.40347849846587774,0.6899891569462547,-30.060132080694697,-29.68160285679178,-29.308820027231786,67.76829672761477,27.49720442579289,133.73780310940103,29.577306025440055,93.51377060832887,-28.32395117914481,-12.817588710440019,-3.8001521095197948,31.27248520301604,10.011028811608192,-21.232278439698373,33.723532564636415,7.245361737902098,4.9832829945450845,-4.1931761634778875,-10.43550945994591,-9.33375980947455,3.4668169402596067,-4.4292264358708255,0.4678408349852659,-3.9833382956062033,3.737945979050329,10.143508728244456,-8.489394539151485,2.9328922526374415,-5.857308550718191,-8.286513481795991,7.965530594589206,2.572770283803154,1.385864330292669,3.3286266338235224,3.4543636372131274,-3.2059701605866575,-1.7993643831160295,4.371210441546748,-0.0838535902250504,2.36334269919604,-1.1933623757409186,0.9871189961082307,-2.906348341694754,0.2652353441709115,1.6111073226953654,-3.2371081537240087
5,-2.4575423566449817,-3.1890784315051697,0.40719548130347527,0.2426553407660013,-0.5819061310869708,-2.881581023639492,-2.7570362097898236,-3.1605220298880883,-1.5782307315985498,9.78107766331209,-0.5645326374155487,-0.06864087305088187,-1.2461231795607288,17.36770048523629,10.673401517188562,-2.1679691242533834,3.7211823780026116,-5.183122135371649,-8.238389651551296,-4.71957965438174,9.753338006743775,6.962048790731037,-3.164409399224132,-4.1778352991140135,-1.989898325298981,1.8457344336112769,-15.143765575625116,0.400181693448849,11.398908684960016,12.107400573247215,3.6617341685373774,-18.440764844834,-0.13403030532869487,-8.974267035642368,-2.5747441889971876,-19.734001629470054,8.330618599373087,-3.6776898029038567,-4.880601291640762,-19.08877415843714,9.276418890148395,-12.941849674928605,4.42512525506769,-2.1857473106704393,-1.8649151879730295,10.212590660737506,-14.944507189933796,11.728042468753562,-23.682604627603475,1.0074015179939455,6.029827851813503,11.99945537004162,-0.1639248163332254,1.5291056114288635,-1.2103404400821929,-7.6296638167989315,-3.719760628424947,-2.529630358277288,-7.366892385638162,16.669656921939556,-4.269694728248604,2.7695255948442075,8.512170457597243,-9.120883076273177,-2.863006100914162,5.143590013138618,-0.4203306303696581,12.6986982169744,-11.228510216220554,5.160527310513528
6,-1.849225219041044,-2.1824220898709292,0.9502043756862885,0.2461771908575715,-0.4696263394764262,3.3347057447635917,2.4087253776300437,-0.19856942228316213,0.012056642341837504,-8.930399417147202,-6.036670657396674,-8.603480513465101,8.08249715892547,9.012275214969153,2.480984497722216,-4.372128088992165,-6.208201459861315,2.9057115271024956,-9.808246696228737,6.058112092467309,12.012657498633125,-0.1315610278993804,-8.491583636622783,8.014130730688342,11.224103065339964,-0.21109728292515395,4.09619188591153,-8.461955749119163,-18.184711631697706,11.578850653522718,-3.7638842191339674,0.3117139418839831,31.487346059209592,-3.0646345082827993,11.823978647482122,31.23064549305813,-14.961293133265448,-4.964838897806127,30.89081748291997,-10.88027721995412,-10.289099307399809,13.010535442473227,10.224700364766516,-10.446279091126042,-8.14468918954971,0.4226976091227863,-9.846346905742712,5.397468161438403,-43.52316437159028,1.140734117440037,-1.5507163907459705,2.1501358907664505,0.005840194987184896,8.745233352893559,3.2505802286910277,-11.092995732922951,29.720203127681756,-18.487382948433627,-15.852514513493611,15.38905266964736,29.968189746980986,9.915035638446259,-13.899679734955988,-11.720171946357084,5.389719279468298,3.3540032863330698,9.860457375463346,-1.1378193480824592,-13.946559292989129,20.923554064574375
7,-1.852631878034525,-1.4440589175632863,0.6252774277349485,0.08098660995962571,-0.19297158623935567,0.6565666415659913,-1.6389373339765576,1.3496718225749893,8.478760950971301,-13.137474732357768,-1.3336031738966931,-10.018387134652164,-2.059169653331417,42.33985728375367,-18.27872527116917,-3.8032724767213195,-3.2661729973585096,0.8180244573703175,-13.518437871804261,17.481894156553402,9.616432602178643,4.409564492285406,-6.676720917673018,1.1038520109694856,-8.06250382448726,-9.254283783645116,-4.31967828727022,-13.181303713075899,7.998719190353389,-7.953931688649634,8.017444289461285,-9.604015396283245,-36.685028330077834,-10.02931792972615,3.470640590255212,5.977492591396511,-24.76722773576771,-26.93728619935382,-9.918783432841145,-1.6584637568594516,17.995516350735393,-21.369548000737463,17.033827539089497,-7.319249714995651,30.104114547315625,-20.893049803097185,10.486541808285367,41.57571593409909,30.22902616778837,12.123326931661117,19.473411788875968,-31.378684196671074,-27.586159049926454,35.13722952830636,46.23745588740234,21.064111124269115,21.959545817993202,-1.4856546132206228,-21.429881841188394,-2.271532919695714,-16.655523843038633,-6.0397172023753125,-13.084475288323558,8.698175361290504,1.1259768070698732,1.2515663808904411,-5.673366419949025,-10.483383752776705,-33.45643252960396,30.298301266233604
8,-1.8822307688890136,-3.0953084072205863,0.37384573910709834,0.23785713859239885,-0.05278027647609713,-3.218346468101343,-2.002667898758548,-1.484955975547168,-0.5650925503472719,2.430897339670029,-2.332717869519106,-4.1923697824791955,-3.003579457553276,32.19877943637462,5.84666030291218,-3.0739025199269356,15.235320457074584,-2.845381508469152,-11.039128139123155,-4.36675898063468,5.001644504947377,6.3890523282965015,-11.56178767087938,-3.2017008024384204,-17.47395436452625,-6.142096919992214,-10.627102773794583,7.643171760012291,9.260144414293134,-18.504115478148357,14.461690834712249,-12.4447758131643,-9.540501723531872,-6.091601264575234,-10.56313994053343,9.17999624252664,-11.685917610524001,-29.362305943129822,-1.1948949930664639,-1.994589795352841,1.339312480587113,-28.594626577705345,-2.194138786292123,7.455216254679752,2.9612166951728436,-28.226657753448325,-6.308927370179373,-3.062116570516321,-15.17700120745288,4.509728433452977,15.810835118167871,-2.4279759624675146,6.274719469887507,3.8478010293661864,2.9096480883282694,-4.9370361920213455,-6.686984351676139,7.571566742485719,3.9752168474483547,8.575076457081776,-0.21590564206883966,6.62596296991395,-5.4117883968634946,6.930617917834262,-0.7988938320371172,8.891410381433671,11.628779205202653,-13.608632141203476,0.03836109565932422,2.861057289430105
9,-0.6641559000224814,-2.9994517327156585,0.36254848974102294,-0.011245384540178056,-0.2914570892614023,-3.1020362459030055,-2.3393587233083646,-1.6626844143788468,0.9050056354550668,-0.9137648636568796,-3.2135017612912637,-3.204671078487062,-0.3749448687324704,21.10956618315698,10.26807455816344,-6.775720361420939,15.271086264828964,0.16056783560495574,-19.46469721810567,-15.121824379341014,-3.306478350774234,4.373243441092772,-10.95215292412664,6.943384748876914,-18.068286763775077,-11.879298207902206,6.579144062500995,10.121534671697031,-9.86519756560399,-21.09422751522373,2.685514379588615,9.144038554347455,7.783485341540899,-7.281995604726623,-19.065228712977913,5.646589925145367,19.696723626041955,4.757621246000329,-4.554678540136675,-2.466002859166805,0.8815853022839246,-5.306254722924893,-7.832663435211699,4.319108101131174,5.878528861956006,17.868970570580647,-22.640905298847603,-7.826794961642585,9.198713202924464,-11.794924167732937,-19.177190913159755,-6.256584692248384,15.56792818382066,19.265487202643808,8.133439357733522,-8.40796612886534,-16.235293055011283,7.842098655264626,30.02855561867694,-12.622622551420255,0.019415154382743174,-5.937390063930138,-1.8265386590660941,11.519660634264579,-12.932287617678636,0.12139323180397346,-22.262795827508832,-8.371793607717137,-12.923102840708694,-12.02418755903189
