,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
0,4.414240624216851,7.420404230560523,10.194361505195387,12.382100464284948,14.3018621682149,16.153450696862965,17.79173019761563,19.303467803043997,20.666298761655487,21.886487922527074,23.087609902505804,24.211750866244202,25.261335193461015,26.29640372057691,27.241380185303456,28.163112289462244,29.058634149181046,29.905223236552956,30.722628200624623,31.49014707929717,32.251504155796525,32.96252228674511,33.614861798435456,34.26588647502235,34.88734225133817,35.503791182047664,36.110239721377084,36.70460188096574,37.28493219613638,37.8462092958302,38.39305936741433,38.93339617698246,39.46023486856004,39.98290160933885,40.49259379767773,40.992702211402175,41.485729674089555,41.975552851577575,42.46416615694225,42.945306604489375,43.42502864003986,43.893696090847605,44.35389404758102,44.80819184644915,45.24184278647147,45.67085806610145,46.09291069488201,46.513018501706696,46.924552818597185,47.32807500286158,47.72192406136173,48.11141869466219,48.496810677661564,48.875681029364294,49.25163084798116,49.61896489745985,49.97988102416899,50.335927861210195,50.689921711029044,51.04091173949893,51.38976376634905,51.73187053585318,52.06918012044366,52.400975822083225,52.72814535969427,53.051396229415616,53.37273955379338,53.68827485241682,54.00045270040851,54.308398553660695,54.61477962632533,54.91967278218263,55.22082471244873,55.52048783679723,55.81703417141909,56.11125270169705,56.40203173917021,56.69223663240632,56.977622656062174,57.26004198722584,57.54029751458186,57.82000628186199,58.09718611066008,58.371238116516935,58.64327095712778,58.914841448822564,59.180065855801715,59.44395163676673,59.705723418133395,59.963788805895945,60.21953269864548,60.47351968283971,60.72615742464279,60.977351975916704,61.22692907759612,61.47614719066856,61.722750406389316,61.96599889657798,62.20726851204259,62.4459786252369,62.68389308452916,62.92014074047563,63.15397342384724,63.38597237727905,63.617785411515996,63.84701937545281,64.07536335213729,64.30047603696343,64.5247709064057,64.74796317683173,64.97001702779393,65.19156815574493,65.41148418130454,65.62791561718133,65.84356916132548,66.05808920736398,66.27047451330975,66.48247059462925,66.69249062293645,66.90194361121704,67.11109678793925,67.31865059271335,67.52551911627262,67.73158789124794,67.93628709849871,68.13904362631214,68.34099840010312,68.540950459841,68.74052757184336,68.93904948234353,69.13686687652257,69.33250234596129,69.52788158144557,69.72283469923832,69.91465378661871,70.1049170868204,70.29331485482578,70.48141587448058,70.667781374675,70.8521818244383,71.03583670776084,71.21935534446149,71.40152384491839,71.58207287113572,71.76155450503207,71.94046452187398,72.11766342580093,72.29468892965104,72.47107339834793,72.64701468760121,72.82153800969834,72.99522965001538,73.16805260316197,73.33997024121601,73.51142706737916,73.68206286107855,73.85076466358669,74.01896381610457,74.18564350258812,74.35178390087901,74.5168711802611,74.68075684037171,74.84383467272903,75.0065246301847,75.16867572307189,75.3294623083772,75.48951721778833,75.64927742810713,75.80798220686464,75.96528189688236,76.1217626312329,76.27817058595082,76.43354257185098,76.5886122765486,76.74194245380764,76.89420772886699,77.04573659273626,77.19693092537968,77.34728886119908,77.4970917374875,77.64635580092487,77.79516668815171,77.94344565003942,78.09141842460784,78.2385721225271,78.38472720312024,78.53026600411971,78.6749393268272,78.81925588815682,78.96313570461368,79.10530380097454,79.24702568364327,79.38835228358397,79.52947087200985,79.66926530434237,79.80851641293589,79.94738605528269,80.0859062275732
