,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
0,6.326028439147728,11.234010999702948,15.200694632546973,17.88629877657574,20.31706385742733,22.48009056527481,24.46239807805822,26.20281431655167,27.77502869696933,29.129661160805654,30.413763593203356,31.676267658123088,32.896390404845455,34.05040869133566,35.11657203113548,36.09678654196043,37.054526564755044,37.96853734415576,38.816281793524546,39.55568452846551,40.28424212747878,40.99301623806009,41.67348118278002,42.33729360113651,42.98203168835661,43.60529928933435,44.20925670044076,44.80063414304976,45.36204639427263,45.91355310011389,46.450049903237534,46.97902396763607,47.49850456318258,48.00858708017325,48.50771514555457,48.996103672542795,49.4828897437752,49.95262377942481,50.41832120535018,50.87453536682367,51.322092132214415,51.765682500963564,52.19592391768255,52.61948121145452,53.03669762407225,53.44627399877964,53.84870121458941,54.24548052124094,54.637216456250336,55.02579161427619,55.40650601011422,55.78367596688003,56.15108635865678,56.511940680883896,56.86870054333514,57.22249843552181,57.574328919722554,57.92017842749573,58.26139225322208,58.59737487256342,58.92642308145612,59.25190364956864,59.57231700465023,59.88694505954122,60.19515767589718,60.50092172042301,60.798336548309486,61.092991179633756,61.38663934407287,61.675788343924545,61.96002777846128,62.24108383226306,62.52156186422968,62.796715428323324,63.07060682439939,63.340113186743366,63.60830565202246,63.87119620924141,64.13295194599291,64.39009225520807,64.64573750277096,64.89832678223267,65.14869067016092,65.39781266069299,65.64217232120009,65.8833435740722,66.12328270199932,66.36054880810008,66.59637573631296,66.82764435805929,67.05575293893679,67.28110082775328,67.50554666585674,67.7285632708376,67.94731927625863,68.16553776089104,68.37948500434558,68.59157969970543,68.80128664080044,69.00978975299566,69.21615854625736,69.42130155025382,69.6233593442497,69.82471531306122,70.02418597791349,70.22266156361411,70.42009599764995,70.61654744552304,70.81123228496926,71.001461707278,71.19022182012755,71.37845233191211,71.5662622825446,71.75161671732172,71.93610543489427,72.11968325187155,72.30211184089082,72.48299606945821,72.66215528075598,72.83968122378448,73.01570509609543,73.19096080013152,73.36599870663466,73.53780132899679,73.70800809696921,73.87723162428507,74.0449878496243,74.21225535057829,74.37791434595036,74.54267878612914,74.70589038378264,74.86881349389647,75.03076321602732,75.19143471825134,75.35160409841511,75.51096584548193,75.66910321787039,75.82573089380816,75.98125119066562,76.13561482281791,76.28939921003656,76.44232891275735,76.59452169859745,76.74639151119545,76.89697820783711,77.04589616260182,77.19452765411606,77.34178397965019,77.48796810184966,77.63374185543518,77.77860903713349,77.92264673450529,78.06607088321668,78.20856543675028,78.35031007510136,78.49096788511231,78.63136407234255,78.7709385903873,78.90942696674323,79.04694278903419,79.18369264506157,79.32015268158145,79.45632309527078,79.5912605405163,79.72479545547216,79.85816636915241,79.99014143342916,80.1221022970594
