,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
0,5.909112027895485,9.723529511309186,12.808931743553714,15.144058854750236,17.210388716605202,19.211175192895436,21.140836847903895,22.71341637536176,24.219487641903847,25.52235427887283,26.731738188278264,27.905187175603462,28.913008888005404,29.887349535423667,30.811060221554747,31.695091299621385,32.541080952831415,33.37780760181481,34.19517181981891,34.97311028358381,35.73188008298147,36.475187963764775,37.186139348630576,37.84758652808361,38.48208702739387,39.101028885193465,39.70749563893074,40.30830436780794,40.880711411612815,41.44945956369576,41.9814365240728,42.50936857330527,43.02998932096571,43.53656356484126,44.03691877062068,44.52093009476794,44.99871562412767,45.471732170063014,45.935779877345595,46.391267991110865,46.844151022092035,47.28933603367373,47.72914461066341,48.158595561730884,48.579706868919104,48.99639085094146,49.40426604060383,49.805370423076035,50.202897060567444,50.594508024792795,50.980544108893945,51.35983609624431,51.730599119632416,52.097411082016585,52.45784943385201,52.8153895135829,53.16948589111424,53.51819230216927,53.86661167114602,54.20949925133437,54.54609500924341,54.87959392041007,55.209182318631925,55.53623277839401,55.85957795984753,56.177690567433324,56.49149065672172,56.80215314251016,57.1112486385105,57.416362548244784,57.71898495219254,58.019133189776674,58.31539501902178,58.609827093946755,58.89843561398324,59.18399101605143,59.468734536535486,59.752842513915084,60.03487222196255,60.30936259833906,60.58341887993435,60.85535176693957,61.122302814975505,61.385146180307885,61.64601606775475,61.9053965955899,62.16341678719678,62.420378982540335,62.67511292687033,62.92653065700718,63.1769221962932,63.42663714547497,63.67350006476966,63.919054873577416,64.16093558007381,64.40131819446864,64.6399337810953,64.87611145508787,65.11074871149782,65.34410041044265,65.57599741615697,65.80597320617161,66.03414176498634,66.26015481672528,66.48487340950496,66.70767426262934,66.92880961624466,67.14783128273517,67.36542232500456,67.58120560876762,67.795479123187,68.00872354737608,68.21979165619356,68.42891167253707,68.63660279684782,68.84319349827919,69.04708549941823,69.25068808287875,69.45269415994017,69.65458710426448,69.85544988061791,70.05308313877839,70.25012904686896,70.44654580832822,70.64047852814818,70.83312515346472,71.02509940228506,71.21625502719772,71.40447694237349,71.59181185716014,71.77901217346945,71.96520168645762,72.14921816114826,72.3328168258191,72.51613510711113,72.6975286537923,72.87832755355171,73.0577304781871,73.23581906830874,73.41268970017575,73.58820757892359,73.76120880668763,73.93362798882708,74.10541642811803,74.2758466505793,74.44603206891438,74.61572274472675,74.78413368835768,74.95074491321468,75.11668275825335,75.28228480192702,75.44654284814374,75.60992726775316,75.77239806134187,75.93467178733249,76.09578576052297,76.25635900608533,76.4153881909823,76.57324121604296,76.729522126752,76.88528088686127,77.04055228625556,77.1947410465298,77.34845770271806,77.50076480174253,77.65229986681675,77.80321771821488,77.95377012194163,78.10380304014937,78.25332832450694,78.40241083226651,78.55073658241211,78.69845916689445,78.84478375446014,78.99006579047214,79.13452256289841,79.27861986089196,79.42241476343872,79.56575318883489,79.70793796565337,79.84965275901213,79.99114936933337,80.13131337127578
