,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
0,0.04413597657547652,0.030054394811933116,0.027744542327442473,0.021890369204724213,0.019201263011531584,0.018521512616658627,0.01639505969080602,0.015127182200276493,0.013634674011353737,0.012203426515316187,0.01201195894702578,0.011222562033536465,0.010507352629327261,0.01035055924440762,0.009454717662882531,0.009216940940602752,0.008957512630461056,0.008471717477309971,0.008175490497278596,0.007680153108915522,0.007619736196717628,0.007113275971326017,0.0065274303457951415,0.006514240281038843,0.006217438558379308,0.0061680047733829,0.006069280199507461,0.005945756966430558,0.00580810820498115,0.005618436353601777,0.005470041165635027,0.005406549963313195,0.005269616379444794,0.005229857307571084,0.00510034941050662,0.0050046439742572855,0.0049346937780373554,0.004901487405184121,0.0048877811249745644,0.004814421723377382,0.004800748378172608,0.00468969444856946,0.004602889317348841,0.00454688474892978,0.004340446465799029,0.004293205283113953,0.004224147737136946,0.004202879026043499,0.004114661683294667,0.004035557728367125,0.003941857017613998,0.003897988174678272,0.0038579687008644956,0.0037897325259324405,0.0037603874429867346,0.003674501695064024,0.00361190110076095,0.0035631023700890703,0.0035423627678817507,0.0035130650074511292,0.0034893555031262095,0.0034244501340414107,0.0033723924492282966,0.0033210468711184203,0.0032730967799972197,0.003236225601854793,0.0032143570237802704,0.0031586629516108826,0.0031195615028520403,0.0030815712818720404,0.0030667879822735373,0.003051735298475476,0.003014458236098719,0.002999634845607351,0.0029634156982043173,0.0029454306642863115,0.0029067313833035344,0.0029048421526419433,0.0028563019280592335,0.0028277290150080926,0.002805232419319031,0.002799821271556833,0.002775014905423397,0.002743798902669218,0.002723603621005584,0.0027188332006827997,0.0026545509587478236,0.0026420393561567197,0.002620003736474227,0.0025838938854181653,0.002559234940732482,0.002542883609198671,0.0025290564658029353,0.0025126016248806795,0.0024986504478171764,0.0024891858290964656,0.0024665546005071862,0.002435628587918909,0.002415560500095909,0.0023895555810771896,0.0023786299165518884,0.00236432527677024,0.0023404424297668405,0.0023225144775690823,0.002318690518700066,0.0022949122535831827,0.0022845775847960765,0.0022530004155170372,0.002245446043251189,0.0022341228637939537,0.0022234569447651476,0.0022157913015439837,0.0022015931895373133,0.0021668484785770043,0.0021589836626002895,0.002147629215476332,0.0021251319442040476,0.0021217999481367347,0.0021028198109021806,0.0020963087614458806,0.0020936926992537494,0.0020782577083879946,0.0020710853137739928,0.00206253207636254,0.002048457997146929,0.0020296395980293177,0.0020222588131057527,0.0020014680766387853,0.0019985361211777423,0.0019876282619199176,0.001980929522609514,0.001957232050114337,0.0019560818440097594,0.0019517828242836658,0.001920344209022378,0.001904941875775736,0.0018867088959285225,0.001883286153881341,0.0018659800995350676,0.0018458373398844996,0.0018382161462836561,0.0018355255056957311,0.0018232436928590236,0.001806191254492772,0.001797026610646537,0.0017915379951350882,0.0017741901802788723,0.0017699264782323363,0.0017656568998553723,0.0017610594187789607,0.0017469652515516158,0.0017392517713745047,0.0017307114611108767,0.001720399452923598,0.0017168992428765622,0.001708836857895045,0.001688620302543122,0.0016829733307675448,0.0016669887664711156,0.001660652903269311,0.0016532899910804862,0.0016400919796080093,0.00163294474827056,0.0016284353984752813,0.0016237438297159194,0.0016101313817097934,0.0016028251126189279,0.0015964890501931526,0.0015883213218434128,0.0015755083172100885,0.0015670506289698972,0.0015661176620632336,0.001555554656349213,0.0015527767669668486,0.0015343323981863086,0.0015235454689280922,0.0015178954594956826,0.0015122838562933007,0.0015047262144480256,0.0014997958149562368,0.001493560890559903,0.0014905118723411053,0.0014831099354268302,0.001481323169295047,0.0014713022177575553,0.001462953516880097,0.0014578605718860859,0.0014488112999508423,0.0014440812636905736,0.0014405311955351151,0.0014227884147223204,0.0014186359513042892,0.001414193600852459,0.0014125933539818375,0.0013993228544315495,0.0013947491694424035,0.0013907525137485067,0.0013871680054486685
