,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192
0,5.2778634519238645,9.405286464322511,11.66960965839536,13.768340989035671,15.42850945692695,17.0059797072428,18.462586749602185,19.761767046229735,20.906173248809797,21.98628033551224,23.036673591522415,24.047108255718555,24.981218942672193,25.85675264521199,26.72179023457688,27.554005064248877,28.38037701371072,29.16722473120439,29.931280248285162,30.674906213180908,31.400047263145698,32.10087486887151,32.7661892422632,33.42055095987449,34.04464352872216,34.64850979289132,35.23826368242516,35.815485641695105,36.37890138020114,36.93499181774803,37.474933803103205,38.01284209545347,38.543618117595074,39.06966372087899,39.58853485401338,40.087097863187644,40.58059017240892,41.06025246241184,41.53670814025019,41.99820817711515,42.454129871070876,42.90123815431783,43.34544003073318,43.78103966754699,44.21211377617556,44.637555841130904,45.06145317541227,45.47728102727174,45.88951658832073,46.296486525143585,46.70035124772635,47.1000462499708,47.4954444983026,47.88805863224216,48.278273540139836,48.66380556494785,49.045631999411995,49.42257909205544,49.79654400219761,50.16349842744285,50.5264149245192,50.88470734038925,51.241937142798534,51.591216658109175,51.936177070163325,52.278315642959214,52.616455232572875,52.949457327002406,53.27937882462258,53.60675214143312,53.93194455973013,54.253778655477255,54.574537148759376,54.89134201501283,55.20392508076668,55.51544722574506,55.82464142453427,56.13174690907753,56.435479146071025,56.73494955995826,57.032257991604375,57.32704184688099,57.62094546247525,57.9109116122137,58.19871829957298,58.48534614994082,58.76884026250116,59.04851671657772,59.32557724701658,59.60178747550115,59.87496079888397,60.146338759106186,60.41523849106396,60.683581709048795,60.948867460418555,61.21161085802542,61.47325159280452,61.73118829036822,61.9851277351419,62.23752941481313,62.48813177605735,62.73738408521229,62.98394115501683,63.229104517723215,63.47352179185559,63.71732409924839,63.95868477144373,64.19782722125103,64.43442141300075,64.66998701737361,64.90519405024085,65.13763563782838,65.36892712858518,65.59941572874094,65.82870613556825,66.05591275462646,66.28157148563247,66.50635188649349,66.72738349328179,66.94702196498837,67.16571775011654,67.38308734027623,67.5989714674211,67.81367296754036,68.02697016481632,68.23783736705113,68.44781731248096,68.65702822870666,68.86568655470298,69.07253286167875,69.27840041296668,69.4822047690867,69.68494497676615,69.8873060041427,70.0890779170863,70.28868184055986,70.48688801807734,70.68447222772531,70.88072319079077,71.07604710461516,71.2705346611528,71.46317426179965,71.65509803209058,71.84676257641524,72.03644006544225,72.22478549409948,72.41197135259185,72.59877742859187,72.78520319728254,72.96945631846087,73.15305631462796,73.33641461607084,73.51891565669398,73.70092406159763,73.88056223263555,74.05891511615471,74.23648447089715,74.41258905174267,74.58832709944525,74.76317519313264,74.93728398139476,75.11102188978927,75.28409159610122,75.45616121263618,75.62677878267719,75.79662168890822,75.96536714370956,76.13341976286061,76.30002126816154,76.4657239928959,76.6310545127731,76.79608541451644,76.96013511160271,77.12387022929734,77.28628625579603,77.44747301428102,77.60758427854279,77.76729621924396,77.92662570078237,78.08537161272896,78.24274136262834,78.39965277223168,78.55625759883783,78.71150876083377,78.86560979646775,79.0190103468849,79.1720765958427,79.32445080392306,79.47644582382918,79.62698941899387,79.77703691145928,79.92658355793687,80.07488486859361
