,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
0,0.0505778937555198,0.04175651103621815,0.032206974451218714,0.022511660658052025,0.020695013322164123,0.01939743517588379,0.018760978955122413,0.015355233959953783,0.014205358725839447,0.013029511960548426,0.01202211662629941,0.011236865112404598,0.010591103134419532,0.009846039771484644,0.00977710386019189,0.008908973392984635,0.008605764167344663,0.008531126996068367,0.008142030758100898,0.007322029177626411,0.007198119411938429,0.006947011110810647,0.006750507003678331,0.006577260176611195,0.0063569585213284355,0.006326662396761827,0.006197821223403176,0.0059265206210380745,0.005758462079390262,0.005663289627742567,0.005488911098621237,0.005401889019657534,0.00532904793360361,0.0052170957180928765,0.005114146736247665,0.005063278918559586,0.004958753155463317,0.004888427953675495,0.00484793238446734,0.0047513964595537915,0.004658164913443793,0.004569903004277739,0.004521116848029643,0.00446885944061349,0.004295900462295259,0.004277700572329718,0.004230266867090523,0.0041556589996882,0.004126912975006045,0.004024537596436988,0.003984763545977121,0.003934471740391867,0.003858830632143754,0.003791874579947497,0.0037177914190448156,0.00367415187832051,0.0036137936400211655,0.00360374907086109,0.003551907445728523,0.003430534633668245,0.0034096444041221297,0.003327578028264543,0.003304099578493418,0.0032894186135571323,0.0031793785871164397,0.0031399512424585695,0.0030699617682814354,0.0030344306555461,0.0030001859279480338,0.0029905293921823266,0.002951814617800875,0.0029298597285026037,0.0029145737456895498,0.0028759420993207485,0.0028379448053630794,0.002786347874383314,0.002774905948173037,0.002771123880370842,0.002759883762246625,0.0027307666632854864,0.0026593991088010712,0.002647223538195375,0.0025989558011658164,0.0025871261020371326,0.0025605817326863666,0.002544343358613575,0.00253559303094587,0.0024647387118994775,0.0024472828312281274,0.002427728828009551,0.0024055960265079225,0.002388965425770327,0.0023638715376697378,0.002346861975466309,0.002331845193043372,0.0023157473867374745,0.00229269010533958,0.002274115615739617,0.002241995662328269,0.002226827124158239,0.002218390616566042,0.002207401073679528,0.00218821182940458,0.0021735197500120903,0.0021639213101321275,0.0021455114371208036,0.0021013717107873247,0.0020841503077621486,0.0020539819832255026,0.0020478086978084303,0.00202597917595674,0.0020085265080197617,0.002000991276472078,0.0019940215049066394,0.001990784767671206,0.001967829136717526,0.0019507351942623756,0.0019450537063956266,0.0019411390912655881,0.0019159760218741557,0.0018933668763215067,0.0018927719777871962,0.0018719791073745493,0.001864817066090627,0.0018434749048696583,0.001837801586456619,0.0018265559834985418,0.0018004895690688543,0.0017965431985398597,0.0017869679793365593,0.0017722624711161035,0.0017706720795203263,0.0017690434246761177,0.0017580200712797912,0.0017474222528842621,0.0017400359868134472,0.001730088267201842,0.0017179946812763494,0.0017050960139291917,0.0016939922876406223,0.0016915328581262564,0.0016718700743404051,0.001665056959590538,0.0016561172196882642,0.0016385404311741012,0.0016339094872637977,0.001625400236383244,0.0016208725241926307,0.0016130984303110924,0.0016019448590283813,0.0015992317969198634,0.001591383409736886,0.0015860341089292448,0.0015808043815551053,0.0015747929025193375,0.001560977255828971,0.0015500854670965646,0.0015455507434963198,0.0015355727740311066,0.0015324995902052825,0.0015257956858198039,0.0015166551437413094,0.0015116046066038075,0.0015043527804668318,0.0015004059012677716,0.0014895012884324588,0.0014795074046815358,0.0014753553146663195,0.0014653838719012398,0.0014614556604776751,0.0014513891913955877,0.0014453002089758653,0.0014277586161664363,0.0014200397527177778,0.001415523884376451,0.0014101491083187297,0.001402705851836398,0.0013961112327978361,0.0013932301744435523,0.0013836215112335037,0.0013806981577219074,0.0013767542911257348,0.0013676113033106745,0.001360659845864226,0.0013584152541035559,0.0013554574149675154,0.0013460091457996803,0.0013449466517080266,0.0013357407588683503,0.0013324316826334218,0.0013207222305101807
