,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,17.676326898061756,31.57909672845582,43.01181244916131,49.909511919617024,53.897302182887216,57.48670719237765,60.29737705191584,62.25311818678031,64.163255548129,65.82769531256665,67.30821323775623,68.67451857529488,69.92098189732403,70.9227107338124,71.80449815770606,72.59599746259946,73.37491556921145,74.08037992413648,74.75674714103539,75.4076708169043,75.99663543709345,76.52714128921416,77.05175114264158,77.52997247152213,78.0014345200077,78.44789275786881,78.85848724300718,79.2571458225793,79.6354661974333,79.99586076285013,80.34616233859097
