,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,-37.269078778508145,-10.703947882780119,7.7415674542470905,-12.40572306414044,10.59840505443793,-6.305410648244122,3.475692217632298,-11.047690763115453,-12.174206077796272,-34.551812962307096,9.713482223032374,-0.4323500871722669,-5.204204201621754,-0.25972267234820934,-15.465194383237778,5.090246243377479,33.057376831834034,17.5265853975673,-9.956114413858286,27.07373795365261,-16.746240140139598,15.976538705049919,-2.452027494150977,24.145393692586584,-28.71394371958082,21.329046823150605,3.460632292563555,-1.2418112802763062,-41.00896875668132,-5.85104061057902,24.984486436690965,-41.183153790978686,-13.125708307751479,20.486887307183363,32.018455404749176,-16.73483465598177,-29.553272116663088,6.174697497380101,15.335094131407498,-15.04495775794182,-0.8014430364443026,-7.095595336599907,25.090865637267296,59.794108411386176,-25.054736123240932,-10.315226434397966,-25.47225796282087,-13.641868496257297,-7.730497636571774
1,-50.70713172764303,-36.54314470309931,-47.3362216747659,57.1411467302535,24.22474333518665,6.423400942857562,5.005394600160821,30.30764993099472,6.1374958752612505,4.232738419734129,1.413938692136762,21.649831412479664,-29.67243538643211,12.437709545228609,10.964846998764632,-2.5737437342124805,-7.351322711353446,-16.36204531349859,0.38383570874921324,4.999160314171626,-0.3271706728152424,-30.002677510251445,15.307302557809678,5.180471624452887,7.497427419019278,-16.08334418239011,-10.025109916894756,4.553566559491772,10.87648056530983,-18.659888627950213,-5.665899714029489,14.540227528488012,-0.8148031339145919,-49.56262942338733,-6.645426950066434,-19.958770619843847,-1.4261345144874615,17.36131501132357,-11.95689210556927,-1.0713392364256495,-24.607730150615918,3.3398210161517574,21.30681584974364,0.46372992973579075,24.15097562995674,-16.619438611264272,-4.739675616119018,-0.07547624625421012,9.855644689639997
2,-38.356532253842936,-20.06157713959963,18.93805855077583,-4.397004710731158,0.2326986899948533,-7.1157451330061745,-19.684080000732138,-11.207820796171923,18.232521286790586,-26.872741007940483,16.0874851743932,14.429933598678526,-6.4491768131147,2.0665329451464727,-60.30284369963667,3.326472396991454,67.12447280695261,21.305038113958048,4.872498413156956,6.436789561526712,-24.738730413103852,-3.1694251794495347,5.606850688140072,22.074083201238487,-27.839695744932435,6.447692218210274,5.89100582618731,20.185864589122904,45.92351562898796,1.2936881491800376,12.074382500337592,-12.9241437427662,-5.49742941874216,35.94338794659363,-5.231210925164723,4.482028583119027,-11.799459597371532,30.129437903148432,-15.394404539472081,-2.807012984008766,-26.131767315937648,-19.480067391360546,20.017820635403417,17.882636243338567,-48.383064700016604,-35.79062143813217,59.740452802357176,62.511060991157166,-17.621515565038063
3,-23.06284267009757,4.2057131436619555,-9.526604815217182,-1.7173993711133568,6.636047888295041,-8.861037496000481,-11.832465789228237,-13.37893403802992,3.248387268404399,-24.765940449403598,-9.732216223505386,-16.57511556073889,8.36076370047406,-21.115217266130294,8.613418571809975,-9.594524422013485,4.668289333207019,16.35995112426178,-5.741318417182026,-12.103795135072138,12.243223830025382,-0.7946463149112839,-2.237032981711766,15.492836323569197,-3.327279596293082,3.886850408276102,-4.028955653707665,-5.3849903337131595,-55.661472479254634,16.954783820870887,-20.570901459719305,-20.45714395330275,-11.564016345778127,6.5122544475882105,-16.00906542434746,11.50710176818114,5.576730895466769,7.890794965770576,-10.643464567549048,-2.8403302581283296,-14.750302482965074,10.49098978710811,-12.508615274182308,7.151340605803349,28.500722708413136,-13.190016548979228,0.729510197857379,-13.407947700671215,7.8881923984711815
4,-15.098767184359694,-5.73720622415762,-1.9619128034821824,-18.779586204654812,1.602639726930274,-8.404191961504306,-21.645736432017994,-23.719555340426364,-16.478481389295208,-29.434253077466824,9.810053200361182,5.124024131939273,-1.7286438060702582,-4.632950672452195,-9.70962605548498,-0.07395160955509578,20.20169796514055,-11.722785945509013,1.4751607571732883,13.652928833706355,-8.174380219494877,-6.604344625101926,10.065220371925724,22.351110307526277,10.467025706140497,-1.985063003097112,-7.988499602245599,14.50166112834962,-23.65970543935382,10.130992728757171,-11.628185083104796,3.6789239344665456,-9.333334456203152,7.256124150793956,2.7856394694768625,-5.750789448931193,-13.822649451033222,-1.3756008167793414,3.542457257953391,10.968637637610051,-6.959071327477066,1.2279948057590997,10.375690804607016,3.558056811553212,21.918497136035658,-3.226027081564574,-12.047948036833892,-9.781229219197748,-4.70412674889855
5,10.007763092285527,21.295496147305894,11.950035050384354,-51.123831483360064,-15.56114754604109,-6.71660542668039,-25.829314536013282,-24.19131270689936,-0.056914650700219394,-29.67316082272273,5.9949517847585865,15.063545226927141,-13.389521630619818,-4.584725939051861,-18.41030236958707,-6.192316707054184,7.552411385455335,-0.10413027636558891,2.8204541260224723,5.785494400782142,35.492885695353884,1.0619978093546418,27.436740563154995,29.86544283494051,32.967405972924745,-18.47189958745377,-33.86397167688984,18.535175761626338,-8.41803924558053,-3.5143980102523242,-22.653205911120764,-3.3051685590472277,-17.86781052730105,-29.188525513039323,5.029108400233053,28.804367378106846,38.55366372564414,9.493088981221492,10.07064702717772,32.669300051733565,0.485109189387654,39.54893733058148,-33.68489857984395,5.4774150222333375,27.891863306431528,18.06454848293807,20.771698935630823,38.31238851326148,-26.39939735074285
6,-9.007729443813878,15.96993337284741,19.294751053170284,-32.18400371392399,-9.580755595302493,-12.812861829224662,-14.009143236850978,-26.955061399607143,-25.463743310159582,-14.376540294246457,10.865254993922052,-7.877230685398043,-4.614435327274052,7.11537038930768,14.499566757689294,15.372195446744607,10.714622596174753,9.94776465784497,3.6330722098639976,13.989654606810248,19.828133406954546,10.820530321928471,10.032085648001994,30.04802952352136,21.867396719974096,-8.852041048145907,-44.72076860768687,5.817381648789599,-23.615086331080736,-12.059027701039975,4.0071732423232325,-17.439000733203006,-12.373491381766515,-28.07897663654964,-4.284395782225023,13.448839292125042,-0.9815281682759991,22.370826676790102,-4.98290252148915,12.147678199909096,-22.69573723234993,17.207781848544762,10.600646787357153,18.04366810628044,-30.35644123139051,22.44459323042255,-29.524530620847752,0.8935981298235411,-9.90417118622956
7,-29.08565659121615,-13.563617093521044,-2.5920035202300644,3.4604442719359554,12.335450709948564,-4.0868199175618365,-9.595010354844684,-20.133202626982,-4.588487656046084,-19.57965794306059,5.282573188912947,1.80187016750808,-11.840867249861118,-10.9824731690881,-6.520124068252286,16.544446669810064,1.4568911987563586,-0.25128115929092926,-4.64430077305907,-5.688873213701848,4.380547935069788,-4.773666619908957,15.483055425805212,6.878849491849033,2.008107729720263,-8.063649698678374,-28.679017692260174,-4.165460023009972,-15.54306043706509,-10.516699403220748,1.9541636344169424,5.476441343380229,1.6819371614784422,-16.416981253283186,-11.61834466025187,14.497383937842292,16.73618806492994,19.56542485020794,-8.638785335465906,3.8625077622159827,-7.727187353412269,11.176139133986416,1.9573619520252667,-21.199150617796313,-6.199969882920605,-3.6045460765693313,-5.199889070232969,-13.200247142117922,11.260720468009715
8,-29.32200289472038,-87.49907275890935,143.1782920819565,-14.146957059618842,2.4535143012216794,4.807172017868522,12.947611164002321,83.00451145297487,18.30540196443651,34.4628843412677,18.53556930288201,27.94616263710631,-15.048151229084366,27.303838761521313,14.3684608992446,8.699616431817011,88.49125725060298,-57.81677618571706,94.95732532205119,79.95918139862489,100.60823630227041,-43.23453252513463,-93.07947256677272,-84.60233343828648,-11.933085967186262,28.65422481273148,-38.04666373497859,13.126911356032696,-4.736981321046539,21.924196943721736,-6.763961504165618,-11.89207470349795,-4.611608125697314,-1.604931276234992,-14.282925673239866,13.278860195285908,-5.975365949101707,-1.4747084349278559,13.523625462944718,-25.37680983006549,1.1856255941311202,4.747930707550392,0.45847529431954404,-1.3246050142034107,1.5275663390015783,20.547513949087058,7.38709674102015,-13.293458391148588,5.076563590140755
9,-41.47867969445719,-30.521099743997784,-20.79583191829892,41.45047185500416,34.359556325361794,-1.5883606033592645,-3.3303210469100755,7.7472514619072665,-13.9895309712234,-15.659177278811345,7.549588517576275,-0.9797465284773389,-5.845713016192901,-1.1872392758951136,12.068598209448309,-2.254503764749603,7.131180751288425,-8.015443487576926,-11.912823640685225,2.3578701055365667,-9.589341407108115,4.782493384077831,-10.04381794351137,0.8731866760293314,-4.069105957304226,-2.128881331853675,-5.764554365599234,18.362382884937855,-13.95647204610453,-5.525559292707628,10.72377143487506,10.359000493684007,-4.598103624326776,-5.339671674931182,-8.561012595669396,1.1551227444755474,0.27695170338669856,4.297134746902873,-17.260576297123322,15.005354408553071,0.4937601356794067,3.0114497583683164,-6.67529794634869,-9.895038573422253,9.853920014295932,-8.257028396514748,-9.750914439609176,-1.0839805078705278,-9.00105329540596
