,0
0,-0.38255977015661613
1,-0.02301791289844532
2,-0.38255969634980885
3,-0.27481664729655014
4,-0.23294248481639113
5,-0.431285050239395
6,1.0358079741906772
7,0.11310047529662173
8,-0.39960089497749934
9,-0.4326649117662838
10,0.11310059293654258
11,-0.09273419451626382
12,-0.25106835291286667
13,-0.2510649559251454
14,-0.304795447481615
15,-0.38255958804686396
16,-0.1857401624433222
17,-0.25106791190426064
18,-0.025642141533578525
19,-0.16971862873459764
20,0.11310057983523081
21,-0.30493586973099956
22,-0.45120259556442976
23,2.8714269159190495
24,-0.27867447103941256
25,-0.1355656207184722
26,-0.411354468665167
27,-0.10153761135390457
28,-0.17401574663191013
29,-0.3569482887302754
30,-0.3049362468731257
31,-0.5138253091018034
32,-0.13556561038693693
33,-0.2510618231294954
34,-0.2786744452292734
35,-0.25106687893114316
36,-0.4016473697817328
37,-0.30479545515473566
38,-0.463976935513336
39,-0.30479525211812913
40,-0.35843161999667017
41,-0.2329424857596529
42,-0.10307933548900086
43,-0.45293131927392377
44,-0.3829752545678149
45,-0.32003889851340867
46,-0.02450938872644886
47,0.1356248947654796
48,-0.4452602395698292
49,-0.18786987072035932
50,-0.469248250504929
51,-0.2510681560782277
52,-0.4828372986015441
53,-0.25106810204980584
54,-0.41135447193467695
55,-0.4433741418168927
