,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,-14.940333401607644,15.640605495238622,-4.320004876409976,-2.4055291364590694,5.520099639436104,2.5497249093439844,-8.361351158646285,-1.7056720351924857,-8.413453906731736,3.8192176951807526,6.464529569042268,-0.6826310522548452,26.81780591333649,-13.395611963802734,-22.135051235150712,26.60439936184629,3.769303675674065,-14.424401067051882,5.757513023287442,-8.664290781931962,-13.309592429157554,-41.2538131699956,-44.962934350294326,15.893033048374468,30.068855474413752,-42.28555501937249,4.358074914136963,4.249397924186836,8.001486296616902,-1.3720710324493748,-8.200794836231509,-11.735217975090189,21.455541114389924,-8.102635154644362,1.7058382918637536,-3.8302538909900075,10.465871384578657,-1.3083827643266068,-6.859817298481541,-7.472350507698493,-5.522104222699664,3.2309162302586465,-0.41878454586274205,6.473338103589066,-0.34411087333704027,-3.4449051424414443,0.6517554201883268,-1.4856787759205,1.2853802806172625
1,-18.717519724686714,22.043398640613017,-1.9241123187055136,12.564284667969908,-7.531146759069371,7.766505773763855,6.8534381794704355,3.5905929830693175,0.1440511118504712,2.1325508740128565,10.781246997526226,-10.077201786975651,-6.833534571212528,-2.4847414950489,-3.002025880702094,-5.892570969196643,-3.527265575534218,-8.357856344626517,19.247644145635174,4.311115675752756,-2.7085832481537806,0.9471173031003635,6.377521516721359,21.67745649394292,-4.461345592643057,-8.879729715383878,36.195588344798296,0.9526972137435664,26.95194266450645,-4.3369127258971245,-4.507449990925602,33.99906198302509,-0.6509200549359291,8.30761567520527,5.322516874538162,-9.731158401045004,-5.8917744734427195,12.470343210534503,-24.594241208294104,8.752229168261106,22.945165753844716,-1.0215678571919424,-19.76326078406473,-29.624059394323467,-1.7877071744543385,-5.106410414145976,-3.703976328088939,-9.460522046206679,3.7766814712450345
2,3.476498798069802,-9.316892723799688,3.565354153225593,11.507605255568294,0.46953168509505183,2.3783317142925378,-4.303098691138185,10.831503298340085,5.73922351420824,1.3540856945542359,1.1154681358193632,-2.043332537940257,-1.0650205700701871,-5.139128401398153,1.4699719003650011,-6.866358164602975,-8.68474295400066,7.816709490935288,-4.40505750742525,-0.23789220264294342,5.875041774798929,7.902995488186429,9.420548988952014,8.621829161667566,-1.5945250630667607,-15.46524567598669,-5.996878404077004,12.765506513596641,6.042892558060336,-38.591961169539104,-31.82344278770114,-30.786504383322246,-6.796637425042681,40.99790032530674,29.94935190378901,18.80798575170797,7.387640448847753,7.568033365280959,-3.524470666876961,-0.5964485361136145,-3.480043830867238,3.389197429310578,13.488556692343373,-10.263559276879391,6.691502610063571,8.383058447789915,-0.34136347166156167,1.2300177098185596,1.1061969708099746
3,-3.470333018908824,-0.41683286958964055,-0.9447387579009436,9.544875480838146,-2.9245736378697913,3.4230904477487027,-1.5937535457327239,3.1309523095566076,-3.5234115597681663,3.258847498823583,0.5998749440653264,-4.3295533170573375,2.4682481358528348,-4.197178032097039,-2.1306567363934263,0.3615741242902289,-0.574424405603878,-0.8655519969890234,-0.23064651479889828,3.1427602750598322,1.3409669960342283,3.2115940471730733,3.7177562631212466,1.8814521330918244,-2.8198994974529428,-0.9477809506816474,1.4964878164887443,0.22627980207671855,-0.3544547652498498,-2.8823953431483598,-1.804466333611373,0.4525246596281067,4.595859104154175,2.116564081025958,-1.447512727078997,-2.9305913989634607,0.39395602377871447,-1.3260251247361632,2.4789162823994904,-1.3631229175350112,-2.647529284213739,-1.4925263290027373,-2.243841242691159,2.5080412507360657,-1.277190110035038,1.1159909318772758,4.441553995493804,3.82265006401374,0.5662919710488855
4,5.725692068793157,-9.186372996967252,0.8868122532410266,2.9122726291393013,-1.6208709270420425,1.957516508548275,-3.850904894696374,-0.5036958300869157,-2.025059016012376,2.083651444084761,-1.071954459125823,0.04797836700921887,-0.9802116639218634,-0.1837181607865848,-0.8954297930152069,0.14513866972347234,-4.847828608162898,4.632749676103401,1.7237273456201985,-1.932920724981899,-1.3067284580962326,-3.283723850823566,0.9351587544070394,1.1587786688581057,-3.5646568176705142,-3.1617171185078616,-0.10005739711382643,-2.9410019524065127,-6.436466259023247,0.18275382201022483,0.050703328547811705,1.6209288970983262,0.5938506576418126,-1.312637389733542,2.0313095155538785,3.7293148388117965,-4.958854177124602,-7.57722989802267,-1.734959131528432,-0.8060263936290228,-1.5455611943182983,-0.7514648270743391,3.514255887445519,-3.6514362475069833,3.061971292976523,-6.101292833887328,3.867327612330793,-3.5865123452504823,-0.6231311675012818
5,-21.190393865828195,28.21162196101089,-0.05758202050654642,8.717572570879977,-27.0368889404276,-4.413094228403722,15.69547946673943,2.9653599318560384,-4.474720400384251,1.173428199311966,19.06408218143577,-39.8604840448338,50.13254560922829,80.82602335108619,-0.4622175888480926,-22.463282167572153,-11.186024405429274,-9.48284350185377,-6.585830187207495,-18.142468097005736,13.936950605951283,15.236159606883122,-4.327183018214309,-19.59383195787349,5.290622849855186,-13.732738149992347,-3.0425635670624818,2.5186538573725334,-4.851598128543025,5.038525935992816,-0.5787700035436284,-1.002699909554326,2.7216135610621337,-0.5535825730182701,1.3527753549235315,2.362870175705428,-1.8390447467683637,-0.04928622152431542,-2.4836878305277805,4.004445061549209,-0.9673298513394897,-2.491436364031578,-1.5374826329956253,0.36435965032729606,1.143015366827893,-0.8935389897137843,-0.46367576572229546,-0.08321501544049235,-0.05104579083846661
6,-9.462244930833934,9.520073259150298,-4.556327183685785,10.031267807937295,-4.22219714679853,0.8938600376411602,-2.6267616708560406,8.520084541040253,-8.127725141664504,5.438865409133421,0.7841585423564588,-2.1197303659134388,6.2999314996850115,-13.92500756296546,0.991185074743353,12.56510396715579,3.9348158867257186,-11.226104969164549,-13.810393807485191,9.808432193062602,13.728040616043616,17.600362365472723,-2.7092354992349987,-20.744790957816047,-9.061100672020928,23.22873080064775,7.493170521461281,10.38924459609205,-11.586588111285074,-29.749892950602742,13.33364579831733,0.6447491670402754,53.12643006578356,7.747204582983627,-9.137113712944887,-1.341579602255153,11.52521495077954,-2.6026962065676615,-6.261914533860489,-20.72156666153127,6.742757632945414,-9.233284949392619,-7.0275251508003445,-2.6990781249140965,11.257450005547982,-7.997411063751382,-10.414852698805202,-6.201901488014184,-13.092277934019446
7,18.590641191049524,-4.196167565395932,-1.2817875935348715,88.96665167766623,52.691765641413525,-66.90692862326729,41.332612391347446,-38.065029300521175,26.787756456354938,-10.776785832537934,4.3793014699734325,3.319523254987579,-5.6394464791668035,3.831752379854134,-16.323706723373792,7.768356027867254,-15.30131183842899,-0.0876153873396856,-3.8266046625736645,-3.3880610690866972,-12.277042122231078,-4.586700532176729,-3.4091454750392614,-7.568612395514976,3.505288149339722,8.55999718054102,0.7179183175649755,7.931679100327072,-1.5816298800646666,3.5336181003498077,-0.49422280108513855,1.9348152212535308,1.0659653790738037,-2.3536249676504117,0.2930059365393816,2.882142546631517,1.2171474519423693,0.5671326977227101,0.2809853923300273,1.4861826525135258,-0.34511003951522456,-1.229802810308413,2.2828083471607092,-3.2583696326527534,-0.2882656428962505,-0.1249618295706866,0.9568658512699834,-0.29532323905823843,-2.049348555731281
8,-0.627594142813994,-4.111835994674584,-1.4996049481242908,17.50994848292221,2.0066326661166696,-0.8154212245836633,-2.9715165147884286,2.5412148901226033,-7.442714784952617,0.551752333425692,1.8329137943372864,-1.3329803122139372,-2.3985767220948464,-0.9372321907895854,-2.1190166159833543,-3.2056019550357617,1.513345826085302,-1.3338031566014865,-0.8541609827056517,5.63167487344629,2.410535882482359,8.587468869062256,3.1073300442291014,9.007349516100216,-0.2575387318752005,-7.636639955822078,3.0008264339881694,-0.9872393841807253,1.1211099126474198,1.1064794868950494,-4.360356843486465,-4.59157022686082,-3.8548828726169337,5.042310688181048,1.487756263633983,-7.140141721096123,-6.3089993313251025,-5.392300072560827,5.259973018890119,-0.2687093827119304,-9.327441479784017,-3.030068554828321,-9.238728393539224,2.9520374615452454,-10.074637523196566,-8.508896782990742,-2.4718652423183802,0.5158526300566597,6.051818414316837
9,-5.3615217271704205,4.261651863331752,-3.9939808979692524,13.479969696736594,2.2043442177460335,3.344835669832016,-3.433678964333315,5.894186288773346,-8.157023970229508,0.6682493605532555,-0.5231916145045048,-3.5963550767444246,3.86547856407478,-10.476631327487915,0.861386177448792,4.063940767236441,3.5350735339652277,-8.970073186235616,-4.928883371721354,5.96069886200941,4.8680005956787005,8.019740400419117,-0.6878853013180163,-2.476460577475359,-4.626886253127921,2.284304483004948,-3.604364040620905,4.391688960881469,2.3911966981348654,1.5348482915112989,-5.430403567442459,-2.7258823226010684,1.9308131470138445,-3.992587810766537,-2.340894480222501,3.6652685941163266,-1.6483180976941973,1.8927058556355545,6.305329810289473,11.03869293142862,-4.549984190642476,-1.714347411323279,-5.1799050828157815,2.1195263213219695,5.575598239091753,-19.560153243800457,4.380636076935247,21.9231221209855,31.947798657929884
