,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,-0.16517046676143904,-0.30417355172412974,0.02850416274096191,-1.6126136989858704,-0.738208133876282,0.3996438472114765,-1.5466824890436972,0.2090085808959343,-0.37584500218836514,0.22506131842573363,-1.0398684302364218,0.34675859364801304,1.0595458118609333,-2.8714368099677006
1,-0.07851822161202203,-0.4113252208137077,1.7697839561392004,-3.2362354580253565,0.09499709902790604,-0.24566389810696174,0.22645506966755669,1.5324469785373995,0.3195345459863752,-0.45136833741682697,0.5376647477249067,-3.729740802465699,1.1448085118602618,1.6869868343512264
2,-0.1416306324982556,-0.21476382036825828,-0.3614873019151382,0.29831858566998837,-0.7208148400439984,-1.6677881462310962,-0.18803486942205305,0.946268541262261,1.5946139992397603,0.5307121910485199,1.8410886248777554,-0.3738611489600827,-0.9332215208679555,-0.726486528889532
3,-0.1586086416298296,-0.6283458359159095,0.3947031630743915,-1.0164225103761415,-0.21903794120138712,-1.6672371280161948,-1.3992621406487795,0.24901766919726162,1.7195129642083187,2.7310979897320857,-1.3324359538920745,-0.568994623152526,1.7055582802711746,-1.9177597728954836
4,-0.17575320058525393,-0.08482113712418296,-1.0383144523422922,-0.06876281430797014,-1.5931075245472988,-0.9268908482846026,0.6571954481999656,0.6786352213278956,-0.8885361675811527,0.01590326618664003,0.32507367662000375,-0.29427378960920375,-0.44440827722996507,-0.18301663204113747
5,-0.12811554557679605,-0.6651374162868572,1.8304397376220227,-1.7904796107564835,3.854988182152893,-1.517197427834315,1.6768131405634012,0.5488864921936307,0.7503779816737263,-2.119979678056615,2.3327306198063806,-4.279918125676769,0.1919432796526083,6.492586518278473
6,-0.19462016140189864,-0.48958699958864954,1.0466343546259407,-1.026751892903577,1.4866816706756885,-1.0427988481852835,-1.9058648938582743,0.3308422780088452,2.152340521522826,3.4111092703049004,-1.456931244064098,-1.4500047284922313,2.5220170458704905,-2.064775615602013
7,1.2027509043995277,16.70026395433427,5.2923278115488035,-1.7113231567106613,-1.9352459510559803,-0.8799514924258729,0.49012910205453825,0.09624584141379024,-0.2652550267266312,-0.13519938623419922,-0.2840147452883204,0.3274284343998866,-0.133293332498861,-0.37004751164167543
8,-0.027905923380944143,0.805935038822844,-0.37281847045372446,-2.820042264312403,-1.72639253348908,1.4847022480305838,6.703133159340839,-2.6615214680322263,4.330234822983734,3.23625651802214,-1.3489914607122295,-0.6316872988142318,-3.183076878049532,0.30051720896110823
9,-0.14050286896617312,-0.5087706624990201,-0.28394184590391897,-1.5255927284953816,-0.1831165279781393,-0.6996986660618437,1.4704951261400783,-1.3865151374869602,2.7535570036510357,2.7464151361072053,0.22298766557117097,0.6486878807258669,-1.2435928283545772,-0.5571306300407741
10,-0.11058766454572139,-0.7025368686311179,0.643558256559367,-2.8061773829392207,-1.0667490899666052,1.6518492281038704,2.238479607899933,-2.421766165533229,2.194896512202761,2.373548503838763,-1.8197033944597891,-0.5352811725405668,1.117591826009984,-1.236794688683748
11,-0.07822524011013145,-0.0034520844177292416,-0.22572114204799937,-0.8057360207108504,-2.201386617698525,0.045178532421191485,0.9649055626786746,0.14228396500595672,3.0795692313545064,0.8403750129818461,1.3738722513704495,-1.1804734327349846,1.6374907151710303,-0.8625044108434472
12,-0.10425505815954415,0.42830103926688656,-0.5797207337492056,1.6504716744408157,1.383782828828335,-0.5289615551564971,2.2418062639872556,-0.007053722385027185,1.529015108845964,0.0997164361039551,2.7689769631160908,-1.6524401007348766,2.095812776627281,-1.4231343124892524
13,0.7250229704283966,0.8173230380409989,-1.392304818096373,2.3232659866615117,2.886112438007427,8.843121754092412,3.9132072197439833,7.4451028245630875,-5.548462296162564,9.507903933634426,-2.1801823148501662,-2.2983474644487716,-0.11961447809856221,1.9763009250680992
14,-0.17077065595773902,-0.11974438656676736,-0.6203210587350092,0.04618461267193031,-1.2875735034531395,-0.49735088583984416,-0.867390335911495,1.101380718700711,0.5206990713875314,-0.0466176886127803,0.01795476605088971,-0.6836512777266628,2.529166923473154,-1.597835335252791
15,-0.20254665989459933,-0.06999889467953625,-0.8808565260833218,-0.19286358834846332,-1.8173838491841736,0.9578105306253913,-0.577776673222594,-0.15090269882292195,-2.333471898913047,-0.9585224670848581,-1.003134476570109,-1.1495414683145924,0.37095581225651186,-0.24631265088085605
16,-0.16619879692933373,-0.7761888706511094,1.1452029099728025,-2.0121287906829943,0.39642019768342335,-0.16091676023950466,-1.162588405720406,0.17653262496663508,0.6083511597791649,1.7286068137813415,-1.7762410610283623,0.7385372911525262,0.7801190769759037,-1.6902959585434256
17,-0.16036565137739536,-0.25700121223722394,-0.5234142280261801,-0.06547585810485157,-0.7545997641077334,-0.6941051035986529,0.4812145236410178,1.1062396234940037,0.16874409688927786,0.2543754310246478,2.874919810709894,0.08267919366429766,0.11810750315897578,-1.1740847822895812
