,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,19.70306572537859,25.16466489420305,30.114301533590048,33.79976651310995,36.95255149215077,39.70470852634235,42.10936363345948,44.08216004036807,45.92990011444913,47.5681668190208,49.06816865603902,50.46517302808494,51.824825144411626,53.10426897978351,54.25307032421608,55.384061234082,56.47789760379911,57.51975672844466,58.519773942391375,59.494975193140995,60.45967360714338,61.39057229532282,62.30141859993302,63.18944693820953,64.04738457062699,64.88899565087017,65.68400532427626,66.4615712310394,67.23145066066905,67.99835214012822,68.7485754317712,69.48120008147582,70.1812266455053,70.87720684593481,71.55891228240714,72.21353016726847,72.84461753540772,73.46585838332685,74.07289058128185,74.6717107072631,75.2620115887941,75.84516285551292,76.41571519982749,76.97902665581339,77.5300526603001,78.0719777537102,78.61148296161686,79.14040991542265,79.65431697173601,80.16213606233532
