,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,0.06439750028216032,0.058860932076791724,0.035037900912078805,0.02867337919562323,0.02758091345085753,0.02609939044293512,0.025295029428995173,0.023503378244195516,0.022490824642401316,0.02193428686686343,0.02080889847022291,0.02010423195383198,0.019028433766640398,0.01859978111974631,0.018125622349627127,0.017477088344118978,0.016613275524269243,0.016383771607948024,0.015599823767408176,0.014935555544615191,0.0145529161692461,0.014011017598479336,0.013851183423526424,0.013122171471676904,0.012655028115474304,0.012516243514784576,0.011937285909123496,0.011805349108425591,0.011571976274328342,0.011278915722222456,0.010890325640490264,0.01058696355478523,0.010496739250495973,0.010114100342110695,0.009738103851867849,0.009298490172739916,0.009156438630580091,0.00894326488628581,0.00862537838284838,0.008344934241299477,0.00829513457352542,0.008106171070130699,0.007903594989628091,0.007819791073203046,0.007549031567026709,0.0073357597337925535,0.0072267811236180965,0.007194821636611245,0.0068758793492520315
