,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.05133654172298354,0.05077481079716094,0.05022549801988328,0.04909181185910453,0.04842611096900024,0.04813808112516898,0.0472175480226846,0.04633087653281267,0.045420010354800956,0.04512436162987949,0.0444228845804699,0.044258459810755574,0.043060816743119665,0.04073461383208948,0.04018505948160197,0.035875053002327496,0.034697815610296695,0.033681951459440675,0.022458324528873513
