,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
0,0.8093295796751596,1.6052720560295386,2.3769865612253773,3.1428387927079715,3.9070286862209898,4.651982470097868,5.394433225310528,6.134072651422099,6.871224888446902,7.601283367999653,8.3249939085212,9.040214929618728,9.749823037065457,10.45742580752378,11.158415836487077,11.857638080688432,12.552825505755646,13.236783993678259,13.914206749388638,14.589956449664912,15.263450470578094,15.932620750135731,16.598850943451644,17.261916359272973,17.917502457219538,18.569253029133,19.216149706471384,19.86094727658963,20.50332304804885,21.140460980174108,21.773367212544283,22.402096704056472,23.02664063389044,23.647256701426407,24.264914201541263,24.872332756358155,25.470127991559544,26.059755312277577,26.648263254017973,27.236043967636625,27.817349623317433,28.394818929314443,28.970520743724133,29.54112381062816,30.109430918077017,30.675965808958,31.236003770440103,31.79459017712138,32.35101730216667,32.9068056518414,33.4594456681279,34.00861730945965,34.55375810026201,35.09579323091847,35.63610293977902,36.16929215718338,36.7006583372241,37.229220945326205,37.75289533281732,38.27282988009229,38.78982613236809,39.30372606202619,39.81696430814806,40.32397662912473,40.82777808004539,41.32812743562065,41.826522381115346,42.32058380041146,42.81271936350259,43.30153707193059,43.78991604801789,44.274677739121984,44.75810150823582,45.240205066937,45.71979329387841,46.19702262702453,46.67080874197545,47.14296423292475,47.611763500143226,48.07959025589888,48.54554682723901,49.00886649347783,49.46924394783293,49.926337630325925,50.38037640677886,50.83287156367705,51.28282284321626,51.7303421073647,52.17357159213357,52.615584473203015,53.05576198324549,53.493966225506774,53.92901820777964,54.36182645009773,54.790348322744656,55.214291787029715,55.635303658322435,56.05432301502289,56.470440591179496,56.8833034316352,57.294269426252306,57.700613409952574,58.10389825328438,58.506141254423405,58.90706455169787,59.306550086741375,59.701103511604146,60.093747455988044,60.484208979470054,60.871703926056895,61.2581272202119,61.6412633373924,62.02305055757296,62.40295388071143,62.776132755228,63.14861483493842,63.51583794521108,63.88238830256473,64.24742189868302,64.6070901620092,64.96418565185556,65.31652254225739,65.6665373692884,66.0158768042155,66.36336043524558,66.70885331233409,67.05117199782845,67.39224306661366,67.72698171458347,68.06059599595665,68.38855022907126,68.71276668233044,69.03690874641543,69.35457911637337,69.670048162771,69.98241898132511,70.29285906992635,70.60124916762071,70.90653272122651,71.20695632500251,71.50636198927745,71.80334407746055,72.09698042825106,72.38761826463256,72.67714391223635,72.96465968730116,73.25025346074396,73.53210537724169,73.8100617350104,74.08470303001228,74.35605555413522,74.62437186593829,74.89100554165789,75.15648744287272,75.41993832372637,75.68170787995666,75.93941051068056,76.19400010910397,76.44711016325901,76.69624873707954,76.9433052138603,77.18888569546547,77.43275294152048,77.67368697921023,77.9123828325977,78.14887075936869,78.38453712617377,78.61768242308656,78.84907679552607,79.07655564618338,79.30264049903128,79.5282458479632,79.74935629057964,79.96958249604906,80.1859714136799
