,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
0,0.007579594983975174,0.0073009162228457715,0.0072723945418407794,0.007237444700897743,0.007103626260789385,0.007059408260648177,0.006913690671432537,0.006859111246732367,0.006806279600496479,0.00677205964575828,0.006719496204580404,0.00667560761537689,0.006645905998636312,0.006570562437280632,0.006564251502193862,0.006516834655132925,0.006396128569450058,0.006291166036740225,0.00626281749416592,0.006218106323544525,0.0061876313164729,0.006133920492340822,0.006076316470929603,0.006054427746196205,0.006022156828498772,0.005961676642911632,0.005926147325030554,0.005890876742174316,0.005847263586090669,0.005824614936015156,0.0057880313985409545,0.0057525041940127055,0.0057398533198365995,0.005702370342975741,0.005688317326974934,0.005676736537229086,0.0056628773291377416,0.005632093779103182,0.0056032378097650125,0.005575002243921992,0.005559824015849704,0.005520762145841704,0.005465910536180464,0.005440775217112601,0.0053990539168313105,0.0053805131631683295,0.00536495058537875,0.0053104205627418485,0.005266222020727269,0.005199620984366747,0.005166275230909842,0.005144362004727726,0.005094887899492474,0.005075072747886528,0.005072523668244362,0.004995237499546692,0.004989662238804357,0.004970785088603425,0.004940773734987191,0.004889095791536781,0.0048832884604694754,0.004862962707814939,0.004827948475426275,0.004806446136238216,0.004795725250119976,0.0047487321383667186,0.004715443712778344,0.004679451837419252,0.004671316739663797,0.004646621550838894,0.004626555007919298,0.004620316627664029,0.004606119475289554,0.00455872464002931,0.004553616553340863,0.004502122751056762,0.004488283971766304,0.004470713741278824,0.004463746808413395,0.004441911118598844,0.004379536381463331,0.004358416741815576,0.004349792357603032,0.004300680784603769,0.004284485625772005,0.004260702855784997,0.004251590941588639,0.004223670673886497,0.004183493507632905,0.004156241887257443,0.004118331812110058,0.004094687523769522,0.004083767114688636,0.004075332169102976,0.004056055751921443,0.004032081005052363,0.004000539367515911,0.003980807207651861,0.003956075260189618,0.003923781268528921,0.0039020549458944186,0.003892704438461733,0.0038784712992481103,0.0038379648268229813,0.0038336763754317368,0.003809412485959066,0.0037849174182446924,0.003779201687758142,0.0037547661881525405,0.0037339257788267925,0.003715858652589675,0.003696354321099262,0.0036719199299603826,0.0036578530209604235,0.003617685016295878,0.0035908443229764318,0.0035607234026526517,0.0035550189485400612,0.0035400366337706175,0.003489767294354598,0.003477895451224953,0.0034737126754149326,0.0034536711312472164,0.0034414488467970706,0.00339818568901995,0.00337882245174304,0.0033634245099752828,0.003343073085536273,0.0033389210150192947,0.003312960992438334,0.003287944779448733,0.003273345075637032,0.0032512953679019858,0.0032438739884765038,0.003196355898043771,0.0031893325201081354,0.003182165841106424,0.0031615572127928855,0.0031454062697982843,0.0031312191986382783,0.0030928955526736963,0.003090552950982986,0.0030590459800845194,0.00304959163956794,0.0029872187336682037,0.0029729578329362985,0.0029623421639931994,0.002918216490876306,0.002900719990868917,0.002880479907917839,0.0028528341462587103,0.0028170503012184983,0.0028024594915428158,0.0027644078591244218,0.002721648494582099,0.0027038807627372922,0.0026694005630807445,0.0026213345564119086,0.002613955310668898,0.0025816384728080863,0.0025720299809294115,0.0025509248136496784,0.0025382504712684498,0.002515133599624616,0.002477213733271942,0.0024715650435489676,0.0024348505851455103,0.0024253185683057493,0.0024041245154621943,0.0023798754217221676,0.002371127986228767,0.002342809171845492,0.0023260488845135976,0.0022773448840785583,0.002269248183816385,0.0022463093130517895,0.002206752098612059,0.0021964637162292956,0.002182558352833261,0.002154882337324592,0.00214115085686181,0.0021345582184353366,0.0021071285902800998,0.0020916283910294006,0.002065205273871955,0.002043731743051877,0.002032986061328979,0.00202824174636856,0.002011133593477307,0.0019997241002260185,0.0019827176850576223
