,0
0,-0.401338632983854
1,-0.2718408229998707
2,-0.3923025960898299
3,-0.09116478603274263
4,-0.04554734340183386
5,-0.36838873156228935
6,1.1823822170991523
7,-0.4108618454431286
8,-0.29430323627532773
9,-0.2800723815833293
10,-0.347565759765758
11,-0.10240078732443812
12,-0.09956260491861911
13,-0.1164334955001974
14,-0.12087790682761936
15,-0.3702647411925251
16,-0.38420417723472927
17,-0.3333798105061038
18,-0.06624906245652241
19,-0.21765456493387922
20,-0.39618839857814786
21,-0.1585325875801037
22,-0.381508828388391
23,-0.2807366100596489
24,-0.407613084428004
25,-0.40331201043263853
26,-0.4083630485413947
27,-0.25501162787543524
28,-0.12054299749558202
29,-0.11959261919168475
30,-0.40704314117116003
31,-0.24182292976455894
32,-0.3089529065166117
33,-0.3192154982200652
34,-0.41104288388257115
35,-0.0809088905848815
36,-0.3276471786109934
37,-0.4098951990449883
38,-0.3924904829924526
39,-0.17386714819155105
40,-0.24328058022589
41,-0.1773618323264088
42,-0.2715286298297583
43,-0.1752083207470664
44,-0.37790058523312675
45,-0.39951659073989665
46,0.9710609310164551
47,-0.338380919166944
48,0.4999593539910285
49,-0.21945122364067862
50,-0.392385493247277
51,-0.17086418553774055
52,-0.3980754811904774
53,-0.4133315014193052
54,-0.4104532974667527
55,-0.3106271513167267
56,-0.21244201842737884
57,-0.09685040547134377
58,-0.3707031762488031
59,-0.32078480953527266
60,1.5838671694654096
61,-0.18174354659817996
62,-0.0598611643178244
63,-0.40497720819976785
64,-0.37603272244087277
65,-0.16625467332535465
66,-0.08269445587145784
67,-0.33643633028935876
68,-0.17386725116062535
69,-0.16287621402946637
70,-0.25149573470454967
71,-0.16386988601039906
72,-0.4122900969944758
73,-0.17792004206739687
74,-0.0928216185048809
75,-0.06725498713989583
76,-0.29715954301138603
77,-0.046013426428075106
78,-0.29361924872401296
79,-0.1892252905206833
80,-0.3485105517116203
81,-0.3844063933808108
82,-0.17771891820463778
83,-0.17386713371026805
84,-0.11309334360739323
85,-0.38684047017689294
86,-0.023559959869892125
87,-0.3333446699374173
88,-0.2528899260518741
89,0.00921802211594785
90,-0.2850029568410942
91,-0.28878887792752306
92,-0.18961687594588392
93,-0.21115145071978483
94,-0.15319790192635926
95,-0.41161535658666937
96,-0.33593665879534484
97,-0.15132924028699016
98,-0.32336957297027025
99,-0.1738668481564347
100,-0.1401906364353591
101,-0.0032394717421779843
102,-0.28726624292000863
103,-0.14100756460830768
104,-0.014612354530863991
105,-0.313105657047937
106,-0.13147612555273833
107,-0.16754691527627896
