,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,-1.005163056031493,-1.5441590844115725,-0.8016603104132701,-4.90600358560839,-2.130757712971236,-8.03413139325672,2.179112362957034,-8.558906494955904,4.963747572417172,7.943514497038327,-6.541377047000389,-1.2910681007496205,0.6205289077138375,-1.3985556072432603,0.4540300146084203,5.38088693151087,7.4618640636304505,4.648887044206799,5.767898417416462,-1.0283744513780975,-9.947227916928608,-11.005815226348666,2.7092772131763505,7.289913890831009,11.144783247619152,-5.557737465956887,5.612259262611228,-18.502851992110784,4.355935021810774,-9.581828403143751,-6.634387620259538,14.699529412620974,-4.043884959065363,-3.523807282363596,-7.36051990651829,0.38386576884565976,-3.9120554676699855,1.4238530824589073,4.182678866267526,0.43195445175975733,-7.967147385889927,9.392390051215767
1,-1.0224261910242984,-1.859306588971185,-0.9650924877808563,-10.984680801193754,8.131936093594172,-6.869521264687045,7.314404826752753,-8.362956794823857,11.305551776980833,14.785544845897839,-0.35227460050474785,-11.921842065906622,6.640079737202761,4.351997200086614,-14.483074761523243,0.2776657671764813,-0.7884835192452777,-9.079765574189965,27.43447815140626,-26.41943134765251,18.53636983631208,-7.533209826817973,15.277520472112098,-18.2309009474097,-5.566801487397339,-4.637210660440746,-9.025236495551363,4.738878970794578,-24.817863784810225,24.32978946469273,-1.2844047004377515,-22.728140337723012,-3.5849632563229528,7.73978379825276,7.473860509935043,13.20706428963409,-18.31300025067308,13.532561515672553,10.415862406860299,-6.380256516971671,-1.3121810740130941,-2.2455297010337696
2,-1.1478821010645148,-1.5000133802588684,-1.6114224931407912,-4.15488757158031,-4.9081148299678965,6.66651529175488,-3.825491394540079,2.4370587493377287,-4.322268381418463,-1.894879101118712,-2.109140157472643,-3.148960564644724,-9.518634490741713,-12.700303438823758,5.471598819412818,-6.54230743035108,-7.8027344972367825,-4.852007749828388,-1.7814094185472522,1.7105938163895473,-10.643341214907279,8.177479515882661,-8.7416222844733,-14.313500376351879,3.689188866141949,1.2162483440438605,-7.140655958437259,-12.417531945115458,-11.416901759527388,8.1449862407603,9.143276352598287,12.815765154687092,-6.938184746488181,22.947876173560406,-21.09911384881688,5.44723906320816,26.560746926080842,5.726903188907963,0.11007683029962848,-15.217844875867286,13.630665804641625,-10.269517870822932
3,-1.040896280304855,-1.672498659146523,-1.5249598121908923,-7.472763583415337,1.4872205529153406,3.2470674489247218,-4.663054854286372,-8.555444016899713,3.4647981492820614,4.015157921439607,-1.4065863604406055,-9.216689737972713,-5.847345993780841,-6.110689598144487,17.465883055783195,-13.247880333882915,0.714770576309509,-15.174272508321266,6.114172713586043,-8.394371982642856,3.9607696291511605,-13.061516653249322,-21.853358870520722,-7.463494254532243,2.1569549490646094,0.5521161711213007,-9.663015054346314,-6.706321077853863,-10.365525507167614,5.835145484738464,8.30502804269,16.3392113819863,18.26387615829126,-12.349062552006245,7.203960202054151,18.781697426113073,3.7597838078810644,17.74272295423473,-21.650400760659153,-0.8616816594107208,18.587813345262642,-5.942375769467054
4,-0.8573349862186209,-1.5808786261415295,-1.352523571756886,-0.9163218183693523,-8.776022600669316,-5.877454435150118,2.405394532088584,-0.29702969009443586,5.708005532549566,-0.9859813770022273,-3.284343470705472,4.097690737633032,-1.4082693341619963,-2.795367280482657,-4.928903551051134,6.395763687616008,-3.3281542203054104,2.6119645600404247,5.82660180289596,-2.585034078379757,-4.957409157614234,5.396624188306961,2.639783953291994,-5.323837302265484,-3.8158546543805,-1.0939720244444509,7.774815177606853,-9.242234758402896,-6.676701402730173,-1.7294479535625729,-5.066086722722181,-8.184127047268545,1.8414096122864767,1.103091577215036,-0.7253962577946143,-1.7231871769887617,-0.9903038564260318,-6.291846138688162,-2.629598829843186,2.8472767326532384,-1.5824437935724678,-3.3644550689244226
5,-1.7214882910464768,-0.6534235545492808,3.681474470498012,-8.667812182587033,28.175923584297042,10.114489117842105,-10.598779324574103,-4.3208874766370675,-10.473064285674607,5.176646124646213,0.43724470418711037,-4.789770784117734,5.436208215651217,9.776678090387286,-15.052684772688771,-2.688841727992545,-15.521051137230653,9.158355059831637,-14.947805468404578,-1.0942990057638295,-9.509768790394057,38.514323907734635,-27.788622158014235,32.64114878021913,-6.644118378242973,7.749236954191164,28.211750579756394,-7.471029723290568,-16.305901414365312,24.66830825918459,0.5642192061502103,-7.425303160164656,24.34840105470484,15.797694341857394,9.503374071842691,-5.391693152671512,-9.940278027613497,1.5748461221337182,-18.40945310436058,-21.475082577109298,-9.35433357611252,-6.242084048115965
6,-0.563244153720157,-1.114885169235822,-1.5511544166693276,-6.1014213110765025,8.596363634294013,7.629236771142628,-9.159563070196516,-9.731446776576849,0.19973589096970298,12.150134662169108,-5.413936239834919,-10.815324728737213,-2.123204195596762,3.709121757702246,18.77634455291145,-10.990200348602984,8.825725798624797,-11.04846586596752,-4.352934551527535,-10.924833186266078,-0.5134003112946386,-17.849974054226404,-23.32233963452065,3.339840464557158,5.140815997894502,8.699914260248514,0.7580593583201194,10.728177639781885,0.5389204825649643,-18.053517181107598,0.2673953723851077,-9.90284022375704,-2.1047094714601178,-4.961134304764745,0.7337033326092718,-15.691767454542582,21.313611313044387,4.5320825043307185,-2.6029818274098595,-6.770402098699996,5.960950819161636,10.629451893696864
7,116.30916016650032,-3.157706189536469,-0.25029432045092986,-4.086252322910521,0.4457792656640437,3.1941137464614715,-2.372917862307169,0.5511805801420128,1.4997710840469012,-3.735690233019804,-2.6325813601506782,6.880249361904172,-0.1944771818968657,-0.6241917040695656,0.6185693503492445,0.28993776588177184,-0.3122030417255995,-1.9240367294882277,1.0672331363537337,0.18962289822294962,-1.5283414605753671,-0.19168767852878119,0.3592723407520369,0.8625112298591225,0.014888925230790584,-0.17937630357736703,-0.6974461481407425,-0.7615576278821516,0.3754284028192091,1.2853383961387312,-0.2592281572005921,0.08293727846886595,0.3939058566430693,-0.31839433803407924,0.5014653524540882,0.005893787080132901,-1.3016471234642573,1.517867973860987,0.4721289845776843,-0.7530410923088712,0.09022773403771837,-0.5838495412586487
8,6.5150054233069525,-3.1759344203459787,-1.2945151573744853,-3.749353178087842,-17.027750798831825,-27.72755936828353,22.314925589915543,2.7846061997566482,-35.680785088758846,39.833625154979906,43.03131294504388,-59.865504654355526,21.066059893393145,-24.170968677275535,-18.058496161583534,12.093647870756223,2.6935685593150454,6.023129500931892,-11.258351862272203,20.36321509899727,-3.177470477883708,-11.898321161264825,-0.9633463975984471,6.7090024877406895,-6.873594455574909,10.179442688777131,1.0207784169203846,-0.4716170124827499,6.999454752119643,-1.9553848565349372,-10.305581528589144,2.3325597923325754,6.3616269314968,0.20177341388408657,3.1857374629472477,-3.4293862686693215,3.1177755130117504,1.1619279329185375,1.6570374084325152,3.3313976719192366,6.827263826383796,0.441306414895542
9,-1.5536652788594054,-1.612269583425033,-1.920744485773525,-6.045991299623198,-1.2290759706391334,-2.308025161948291,2.2912560525051613,-7.396775767852923,-6.999198591952148,2.502954658128625,6.48189347923374,-8.488172822146,-9.306507102837607,-8.178510004922481,13.346630748962912,-11.891862811305652,9.28493387461955,0.7517525236373707,-0.08746120163341752,-3.302863588914411,-12.378221447949322,7.878386396904447,3.7279206980577793,-21.289233735064517,22.005450230999397,-20.610548135898174,-17.227921459550853,-8.820612388039716,-10.741919208251367,17.034264588685474,7.296505549551537,28.690809937763056,27.486194682467946,-2.499474197642936,7.362765935027051,1.7317507781945096,-14.348599514220192,-15.595085664998942,18.419563239495943,6.016647306074996,-11.973666055214684,-6.487367690917607
