,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,-1.908870025727129,-2.326258373984581,-3.826515349739275,-0.4674896785453724,-10.090391786899207,1.1697320377541034,-9.245727039393843,-3.2222235015607414,2.9784856726707614,-9.537975660959637,-18.938012529655907,2.010914939281842,0.24948332666369832,-7.386850045405431,-0.6314017854067451,-3.119299902183842,3.335257056524807,9.24682624715646,4.579696943437486,4.495759324162022,-22.792348946744987,-8.740422724120593,13.281646491586914,-8.490143697023914,4.8047867206467805,14.670599469210652,0.5731375141096908,7.677366997818263,5.251455139340321,18.486397303325298,6.381314505544461,1.9156991326095267,25.461139506646433,-8.164489029948216,-12.533285684416827,6.549487286652499,1.8556181568244408,-13.325468852203501,10.796696969518624,4.445341459920169,-9.0263368745222,14.970621142596595,3.01485860805369,-1.7425679198776456,10.74932922631321,4.702545532434239
1,-1.8497939534365446,-1.7514384326978882,-10.383414926269158,5.322974828432486,-17.98578052433285,-11.979504114700783,1.0608326104015338,13.515665426743244,6.383687743543222,-17.4444543549612,-11.202372016547029,24.56007150364025,13.893294636843441,-11.679075691830914,-30.703032016170084,-0.42035390747090645,30.89509502051398,-32.377192236668215,-7.889957229123349,2.3471002459907995,12.140574558680273,11.41903741355374,-5.071883003222692,-21.637596957830908,-35.62331851155262,-4.0041849403743335,-14.339590296852414,8.480322027232871,13.56087088203322,-18.88885023326499,11.336345799518124,0.7759273778798974,-7.4172897618438585,32.463924977805256,17.5962993873869,-1.619256794908702,-3.7058158304665527,-15.609074454207015,13.190964242232452,-0.027882263171268306,-12.666776939836266,5.2661228749757205,-7.224586703965009,0.5736973072240601,2.9086089896245637,-7.1719093118429
2,-1.5693754168554859,-1.753040416907337,-2.532079196788441,-6.333356573416902,-3.035483140246538,1.5989118658780248,11.105034693837652,-7.25487693767765,-7.997057144448716,4.621807896813548,3.12388329454966,0.4693052431428002,2.4257785917570436,-10.809246261156817,20.693322010157395,-4.826040784496809,-2.058861527918329,-1.8312114552651342,-13.314800162831297,-5.060721918103315,5.638883202423891,14.146109295947944,10.285663743376874,8.00926751981177,-13.945536262725657,-7.266855201885015,-3.6253244523748025,2.0293249653701566,15.910841185902395,-11.020091260038624,-12.353035736634288,2.808474727204538,26.44745584136565,-24.08404362378702,23.646568812162062,30.91375091920398,-20.213549917772024,24.07044981969443,3.5352775617651067,26.25489720299149,-8.032583936113735,-33.73029479604224,-6.6862675208392615,1.595822677883659,-16.8241120234955,2.150784916272907
3,-1.895835174757282,-2.224137350716014,-5.721106684648892,-0.014304374775244029,-7.317200264563176,-11.807210406493493,8.929307741125983,1.0603073280380548,-14.114508788383182,-6.404755943090388,-10.605886805720587,2.4489707657167137,0.7917974718101203,-28.848190992082177,7.266198154703617,10.766910164625054,20.139229309536756,-7.560377508194296,-3.498305196679265,-23.9145666361531,-1.294317983292876,10.4635768491335,18.84457372700309,16.443160878638306,-14.670288794270213,-6.787939925036346,-5.712561122627188,-4.287896056886377,2.8475348040423554,6.2837209020970795,13.438085969247222,-11.940564011747682,11.33427379531273,15.79456088664168,-17.7082458201062,-15.717298344289919,-5.156364520700663,36.63315882136313,-10.547236094932114,5.849909204001204,-32.625374205393136,-0.7272133498815296,-23.23820647562771,-21.88981079275403,-3.5602656004116846,-13.056903867432274
4,-1.551940708178604,-2.1057141849578263,-0.5905365809819559,-4.362893013493046,-6.159375048038135,10.893031409959736,-8.611483378310108,-6.947135567994874,6.244996466221324,-9.337762788140333,-4.945639110072287,-5.249529996915069,-3.039328740746948,-1.282641317573552,-0.5291863412880253,-9.092848683142934,2.809820478658826,1.2536782284942496,-7.773197661552082,12.468905445823074,-4.452752987290193,4.357568254230296,2.1411403218501737,-2.3699833927432707,-0.905867940044796,0.3683303635137678,5.5454235683184345,5.293798820946624,16.914614498648106,-18.288879604253005,-5.155316308436602,-1.456633689038855,-1.4101517600466935,-4.881561457471752,4.92067853435494,-8.052898705285164,-4.998653133741502,-2.5581458070257765,5.477793222234875,-3.206558506426436,6.979920672121041,-0.13923905116080834,-1.12210081942387,2.2514503950743636,-3.3242616756808516,-5.327156304675319
5,-1.9100558263415048,-2.5859653382191077,-9.96387789072949,12.591445277043437,7.416202497949426,-37.42366263228201,12.417120640553813,2.6422854905735202,-10.863871265198302,16.07348686311188,1.1698851852819787,5.819609082621477,-5.603878907544917,14.860716181674471,-11.004206817703336,-11.61112797070841,-29.749141985348338,1.8111010107495988,-28.032802327378832,-1.3646251367520996,-1.7295418029546696,11.050091701435278,-7.225408411688498,54.13769288272041,54.513522400268954,-39.81265678831473,5.951418120872862,21.264088746756197,37.108917753751406,-0.9313559867417597,21.0165622413154,6.334853921191586,0.1471732137354921,21.502640069577005,42.44344696705355,-17.086837333251466,1.5480124506495219,-4.0690245028400875,4.820720594865514,17.293853663486562,-22.908416735182257,17.18626336093271,8.4076097554332,15.574109947284919,9.302099294925718,-0.41093416339875766
6,-1.7335026565816156,-1.5690673334046257,-3.089286342803893,1.4198389059328596,-3.8421033163450464,-23.124920833483998,17.48311136653488,0.6645425422105244,-17.803481815183506,-6.653452357520839,-16.918912329323327,11.00004320532644,0.029901770487427017,-13.845504407997161,-0.5691260930010366,21.602671739109965,6.28285355633617,-13.223722830941297,2.1291224607059385,-23.116958678609816,-16.165542305830158,-5.865429258418718,17.660720483043974,20.324469217390245,3.5090507788905367,-0.9450718164746421,-13.187287907607725,-4.044755681485482,-19.743015829246705,-1.1722540524484097,-23.335147037846724,0.10979033670490071,-12.230934140449797,-26.111119203636314,5.273936315918551,-12.594341912890846,-7.799864256479191,6.3162499656539195,-18.277237697836284,-0.9180406127435776,5.52213125659141,-6.02818043295821,14.268638359481784,15.62442826250646,14.760470196409559,-4.244805900258052
7,5.294169991305891,163.27579377914122,-8.251812944825298,3.335059161350521,-4.425066960479138,-3.3496011001546315,1.0629728897794708,-20.704398163933202,3.954467305277456,-1.0666075972889058,-4.041885701663238,-8.197733725753498,-5.41463307469041,1.2027280530155253,-1.6903650371373526,4.825498455193268,2.1103993308592934,0.4713077857989075,-0.7926714970423464,-1.8125236398143987,-0.7394944100835071,3.2853822689898644,-1.0772469264851223,1.5063892731126716,-1.7634684819477349,-0.2559046585952414,-0.44961400323543715,1.4962265304836826,0.07844473997726925,0.7771334619327166,2.1086156721676734,0.3439354920384732,0.08444432335741973,0.9556160693518323,-0.34115712846993473,1.1213843078566905,0.23554718339272884,-1.2931558283436242,-0.19258594841647714,-0.8024485436916363,-0.8136117991434542,-0.6681915887374834,0.5516163300377682,-0.19940738187253224,-0.9452187856262505,-0.06937784194087852
8,-1.276201141127916,15.099588422627372,-9.736678331040828,-6.634236632932002,-38.19298970685281,21.965734417813714,-2.4850997236290584,54.90192840245324,-19.86914823906634,20.08893355719497,17.265054884071724,95.80438028641804,13.318630194992622,-5.034448391864897,13.002502869252634,-50.80611271907164,4.613671395135093,31.635859019996705,0.062392854296748325,17.7943594757297,5.4826124926216355,-45.24684424708784,5.965708527624691,-1.766391529590766,6.219599191806308,-11.780396807774261,12.692857938739824,10.617122962941014,-4.972710084837669,13.902514895753368,-20.842014810996776,0.6082525996149566,0.09832393617708357,6.654167841390474,-6.687460080293024,-15.277966347061888,5.197615096962928,7.069709418300125,-8.853353497483626,2.085552834821278,1.3232767612932077,-4.412222829006729,-3.4726737747990986,1.0569793998323023,1.0542181517905,-0.9692147313626339
9,-1.789787234810853,-1.3294618492105457,-6.472207881483445,-5.5274068995253165,-14.9874355466239,-0.4599715293553071,8.478802764316615,18.33149817278014,-15.612426633329001,10.829742285989902,3.5968613225369,-2.593742014273524,8.440064854998651,-7.9174853398201845,27.612890697923994,0.3299580817373951,-9.453259917253787,17.352627456074924,12.429481537249018,-0.6531954379664183,-14.852680642129151,31.453921277388755,15.410164985984494,-15.819781827340131,-25.459579986768222,-6.077383022793129,-29.55091265491702,2.33997654408747,-1.8927072942533443,8.322795843350704,28.392841226183876,15.266316225565769,17.229617038879304,2.7853803603300262,-9.707312947397272,10.407845680113045,14.839934282851456,12.676364689574369,18.72715062136913,7.555050408970623,-4.77742443650239,8.572845716756982,3.767322549275527,6.3279239975067725,-3.5752741636584933,4.849134537904743
