,flatten
CFD-AM-230-N.jpg,0.7619605687916414
CFD-AM-231-N.jpg,0.9618003387978225
CFD-AM-232-N.jpg,0.9500023898287268
CFD-AM-233-N.jpg,0.6944856236448834
CFD-AM-234-N.jpg,0.8906735688498736
CFD-AM-235-N.jpg,0.8888706915448503
CFD-AM-236-N.jpg,0.9209216589040399
CFD-AM-237-N.jpg,0.8856268229072305
CFD-AM-238-N.jpg,0.7164694135367148
CFD-AM-239-N.jpg,0.9404455278091352
CFD-AM-240-N.jpg,0.7763904662727383
CFD-AM-241-N.jpg,0.750950878295229
CFD-AM-242-N.jpg,0.8595106844334122
CFD-AM-243-N.jpg,0.9085306656058065
CFD-AM-244-N.jpg,0.9483327114118895
CFD-AM-245-N.jpg,1.0296146642150623
CFD-AM-246-N.jpg,0.7676692395215635
CFD-AM-247-N.jpg,0.7096049277115155
CFD-AM-248-N.jpg,0.8561909813653649
CFD-AM-249-N.jpg,0.7577560494556769
CFD-AM-250-N.jpg,0.7843740571522492
CFD-AM-251-N.jpg,0.9275849448500334
CFD-AM-252-N.jpg,0.9505243838500566
CFD-AM-253-N.jpg,0.7957284479207188
CFD-BF-001-N.jpg,0.7967529220723937
CFD-BF-002-N.jpg,0.950970503347611
CFD-BF-003-N.jpg,0.7111348480411464
CFD-BF-004-N.jpg,0.723633212702318
CFD-BF-005-N.jpg,0.7596900815557575
CFD-BF-006-N.jpg,0.805520869506706
CFD-BF-007-N.jpg,0.6637538546468078
CFD-BF-008-N.jpg,0.7696630427954191
CFD-BF-009-N.jpg,0.8275044291689743
CFD-BF-010-N.jpg,0.9582978470165732
CFD-BF-011-N.jpg,1.007544382742745
CFD-BF-012-N.jpg,0.9332833715347895
CFD-BF-013-N.jpg,0.7284853291179276
CFD-BF-014-N.jpg,0.7576993671597791
CFD-BF-015-N.jpg,0.8134957912049259
CFD-BF-016-N.jpg,0.8925693090007242
CFD-BF-017-N.jpg,0.8805329326744552
CFD-BF-018-N.jpg,0.9351852635757366
CFD-BF-019-N.jpg,0.8220440458571087
CFD-BF-020-N.jpg,0.8158534839340992
CFD-BF-021-N.jpg,0.8444438993044932
CFD-BF-023-N.jpg,0.8703580800279362
CFD-BF-024-N.jpg,0.7159335881962241
CFD-BF-025-N.jpg,0.7535566261500876
CFD-BF-027-N.jpg,0.8295142735127117
CFD-BF-028-N.jpg,0.9479630570226154
CFD-BF-029-N.jpg,1.2620182980567083
CFD-BF-030-N.jpg,1.0986971104308507
CFD-BF-031-N.jpg,0.6886931699644228
CFD-BF-032-N.jpg,1.0261046038070403
CFD-BF-033-N.jpg,0.8306373656320217
CFD-BF-034-N.jpg,0.9307284036908734
CFD-BF-035-N.jpg,0.8296051908847792
CFD-BF-036-N.jpg,0.8050425812156651
CFD-BF-037-N.jpg,0.8142234053497935
CFD-BF-038-N.jpg,0.8237370734985197
CFD-BF-039-N.jpg,0.7772338012157944
CFD-BF-040-N.jpg,0.8612263574627553
CFD-BF-041-N.jpg,0.8652703164116247
CFD-BF-042-N.jpg,1.0263103598518515
CFD-BF-043-N.jpg,0.8149940985948684
CFD-BF-044-N.jpg,0.887378012475484
CFD-BF-045-N.jpg,0.8382074995948197
CFD-BF-047-N.jpg,0.9361275349392042
CFD-BF-048-N.jpg,0.8819029450019209
CFD-BF-049-N.jpg,0.8378736206506466
CFD-BF-050-N.jpg,0.8478883346991153
CFD-BF-051-N.jpg,0.8728214748185862
CFD-BF-200-N.jpg,0.9572376550960162
CFD-BF-201-N.jpg,1.1820031414622185
CFD-BF-202-N.jpg,1.1878268758211599
CFD-BF-203-N.jpg,1.058445365251605
CFD-BF-204-N.jpg,1.6497177527721483
CFD-BF-205-N.jpg,1.00842296804286
CFD-BF-206-N.jpg,0.832977480485151
CFD-BF-207-N.jpg,0.939625174171239
CFD-BF-208-N.jpg,1.1467201222234396
CFD-BF-209-N.jpg,0.9287696708830036
CFD-BF-210-N.jpg,1.3277709214209832
CFD-BF-211-N.jpg,1.4765622446490796
CFD-BF-212-N.jpg,1.0028706584425704
CFD-BF-213-N.jpg,0.984305057384202
CFD-BF-214-N.jpg,1.083852539342063
CFD-BF-215-N.jpg,1.391655867676101
CFD-BF-216-N.jpg,1.1041257038235257
CFD-BF-217-N.jpg,1.086027752130669
CFD-BF-218-N.jpg,1.493514931763995
CFD-BF-219-N.jpg,0.955093675189086
CFD-BF-220-N.jpg,1.0421558457375646
CFD-BF-221-N.jpg,1.2333627443564108
CFD-BF-222-N.jpg,1.0811825711611238
CFD-BF-223-N.jpg,1.4179183763002843
CFD-BF-224-N.jpg,0.9683289676233509
CFD-BF-225-N.jpg,1.0355742256617713
CFD-BF-226-N.jpg,1.4692211996877391
CFD-BF-227-N.jpg,1.1907835146245946
CFD-BF-228-N.jpg,1.305406939437582
CFD-BF-229-N.jpg,1.4496552592769445
CFD-BF-230-N.jpg,1.0835665733068207
CFD-BF-231-N.jpg,1.1322815780284665
CFD-BF-232-N.jpg,1.1440591974218366
CFD-BF-233-N.jpg,1.1672328465513657
CFD-BF-234-N.jpg,1.915265622150586
CFD-BF-235-N.jpg,1.3972636958038047
CFD-BF-236-N.jpg,1.0587079401675323
CFD-BF-237-N.jpg,0.9413170914386331
CFD-BF-238-N.jpg,1.4049023859225431
CFD-BF-239-N.jpg,1.3849465661717528
CFD-BF-240-N.jpg,1.2672922306234369
CFD-BF-241-N.jpg,1.044834104998718
CFD-BF-242-N.jpg,0.881485660333241
CFD-BF-243-N.jpg,1.0656870008444495
CFD-BF-244-N.jpg,0.9946975178897205
CFD-BF-245-N.jpg,1.0363206545417245
CFD-BF-246-N.jpg,1.1450147296065032
CFD-BF-247-N.jpg,1.060046749337094
CFD-BF-248-N.jpg,1.2700334788325043
CFD-BF-249-N.jpg,1.186640043772504
CFD-BF-250-N.jpg,1.5219273277748748
CFD-BF-251-N.jpg,1.224396322832184
CFD-BF-252-N.jpg,0.8595762076673017
CFD-BF-253-N.jpg,1.0446534399250558
CFD-BF-254-N.jpg,0.9624756391533491
CFD-BF-255-N.jpg,1.05688264321235
CFD-BM-001-N.jpg,0.8441782021795267
CFD-BM-002-N.jpg,0.8276768782664903
CFD-BM-003-N.jpg,0.9486111583712639
CFD-BM-004-N.jpg,0.8616331059515966
CFD-BM-005-N.jpg,0.9328320972612234
CFD-BM-009-N.jpg,0.7896168332777701
CFD-BM-010-N.jpg,0.8709190731349328
CFD-BM-011-N.jpg,0.9729593015640882
CFD-BM-012-N.jpg,1.0622518566888175
CFD-BM-013-N.jpg,0.9565516173060299
CFD-BM-015-N.jpg,1.111945182181852
CFD-BM-016-N.jpg,0.8601055575263115
CFD-BM-017-N.jpg,1.0931989636408208
CFD-BM-018-N.jpg,0.9956123645266528
CFD-BM-019-N.jpg,1.1233668096285923
CFD-BM-020-N.jpg,0.9103691447974653
CFD-BM-021-N.jpg,1.18014339278559
CFD-BM-022-N.jpg,1.0567347433644332
CFD-BM-023-N.jpg,1.028347439077987
CFD-BM-024-N.jpg,0.8682865177604758
CFD-BM-025-N.jpg,1.5256234674125895
CFD-BM-026-N.jpg,1.0163902015398834
CFD-BM-027-N.jpg,0.7509823612217217
CFD-BM-028-N.jpg,1.1263882784668549
CFD-BM-029-N.jpg,1.1897952847909752
CFD-BM-030-N.jpg,1.0028177303516268
CFD-BM-031-N.jpg,0.857096608439211
CFD-BM-032-N.jpg,1.2490787186239054
CFD-BM-033-N.jpg,0.9018952953905385
CFD-BM-034-N.jpg,1.1507647215527999
CFD-BM-036-N.jpg,0.9765948376725831
CFD-BM-037-N.jpg,1.1157504731527668
CFD-BM-038-N.jpg,1.0325477697888903
CFD-BM-039-N.jpg,1.022600566958373
CFD-BM-040-N.jpg,1.1776686447851623
CFD-BM-041-N.jpg,1.0448730070757495
CFD-BM-043-N.jpg,0.9161921874480441
CFD-BM-044-N.jpg,0.8939621396567993
CFD-BM-045-N.jpg,1.0170391972685453
CFD-BM-046-N.jpg,0.925541762762248
CFD-BM-200-N.jpg,1.196559462733733
CFD-BM-201-N.jpg,0.896840241573138
CFD-BM-202-N.jpg,0.9703496014439484
CFD-BM-203-N.jpg,1.11468953201672
CFD-BM-204-N.jpg,1.0178056978792835
CFD-BM-205-N.jpg,1.0997398263256288
CFD-BM-206-N.jpg,0.9969811204711584
CFD-BM-207-N.jpg,0.9887972802680451
CFD-BM-208-N.jpg,0.8667068066653363
CFD-BM-209-N.jpg,0.8404245057095161
CFD-BM-210-N.jpg,1.030013595930448
CFD-BM-211-N.jpg,0.9053314445054453
CFD-BM-212-N.jpg,1.0754162973578192
CFD-BM-213-N.jpg,0.9286288190535056
CFD-BM-214-N.jpg,1.0246162443458606
CFD-BM-215-N.jpg,0.9280234923653367
CFD-BM-216-N.jpg,0.8902827530390434
CFD-BM-217-N.jpg,0.9996106623543061
CFD-BM-218-N.jpg,1.1105496607881518
CFD-BM-219-N.jpg,0.7877690201985759
CFD-BM-221-N.jpg,0.886037303577296
CFD-BM-222-N.jpg,0.7356282344841688
CFD-BM-223-N.jpg,1.0901629984322685
CFD-BM-224-N.jpg,1.1478966460150444
CFD-BM-225-N.jpg,0.9938921914726961
CFD-BM-226-N.jpg,0.9964751635018227
CFD-BM-227-N.jpg,0.9808338960777904
CFD-BM-228-N.jpg,0.9924341060731403
CFD-BM-229-N.jpg,1.163232145319296
CFD-BM-230-N.jpg,0.9659491277187564
CFD-BM-231-N.jpg,1.1531743312108138
CFD-BM-232-N.jpg,1.0024293746008675
CFD-BM-233-N.jpg,1.13173737803834
CFD-BM-234-N.jpg,0.8194935980564154
CFD-BM-235-N.jpg,0.9757499545735393
CFD-BM-236-N.jpg,1.10822455829089
CFD-BM-237-N.jpg,1.0464222638463014
CFD-BM-238-N.jpg,1.1940456944486906
CFD-BM-239-N.jpg,1.121309547616856
CFD-BM-240-N.jpg,0.9408454032628488
CFD-BM-241-N.jpg,1.123817485282453
CFD-BM-242-N.jpg,1.093675893211407
CFD-BM-243-N.jpg,1.2437629036956386
CFD-BM-244-N.jpg,1.132712229625417
CFD-BM-245-N.jpg,1.049494258121276
CFD-BM-246-N.jpg,0.8084999596765704
CFD-BM-247-N.jpg,1.194619981584208
CFD-BM-248-N.jpg,1.0637175749407664
CFD-BM-249-N.jpg,0.8841534647922809
CFD-BM-250-N.jpg,1.2752485966523135
CFD-BM-251-N.jpg,0.9622849120680665
CFD-BM-252-N.jpg,1.260387330108865
CFD-BM-253-N.jpg,1.6653323796494894
CFD-IF-601-N.jpg,0.7391042253686316
CFD-IF-602-N.jpg,0.7629633064248732
CFD-IF-605-N.jpg,0.6716440771649976
CFD-IF-608-N.jpg,0.6370948899842618
CFD-IF-609-N.jpg,0.7598961607105519
CFD-IF-610-N.jpg,1.1695658761523284
CFD-IF-612-N.jpg,0.6689542201121946
CFD-IF-614-N.jpg,0.8954290156761999
CFD-IF-618-N.jpg,0.7310851520118636
CFD-IF-619-N.jpg,0.9105526671263185
CFD-IF-620-N.jpg,0.8856580664251684
CFD-IF-622-N.jpg,0.6995056971963447
CFD-IF-623-N.jpg,0.7633314769731702
CFD-IF-625-N.jpg,0.7236088380661237
CFD-IF-626-N.jpg,0.9014304156800642
CFD-IF-629-N.jpg,1.04799008402544
CFD-IF-631-N.jpg,0.8379049936292529
CFD-IF-633-N.jpg,0.7183162998817909
CFD-IF-634-N.jpg,0.9790026218396058
CFD-IF-636-N.jpg,0.7116784051916567
CFD-IF-641-N.jpg,0.9017103491471284
CFD-IF-642-N.jpg,0.7686026889188762
CFD-IF-644-N.jpg,0.8946305738547603
CFD-IF-649-N.jpg,0.9087335668217358
CFD-IF-650-N.jpg,1.1189387657686152
CFD-IF-660-N.jpg,0.8539877814093453
CFD-IF-665-N.jpg,0.8423971044219204
CFD-IF-668-N.jpg,1.3307733980300884
CFD-IF-672-N.jpg,0.7926120925779343
CFD-IF-673-N.jpg,0.9560005006032024
CFD-IF-676-N.jpg,0.8717677072397366
CFD-IF-677-N.jpg,0.7340623076208653
CFD-IF-691-N.jpg,0.7424621759849714
CFD-IF-693-N.jpg,0.7053271796196766
CFD-IF-704-N.jpg,0.6983578374972556
CFD-IF-705-N.jpg,0.6947628056987014
CFD-IF-710-N.jpg,0.8468478650403475
CFD-IF-713-N.jpg,0.7086070781931214
CFD-IF-714-N.jpg,0.7455539075419846
CFD-IF-718-N.jpg,0.7025686511713465
CFD-IF-722-N.jpg,1.0761051154794197
CFD-IF-723-N.jpg,0.7951161373390018
CFD-IF-729-N.jpg,0.7981694621070792
CFD-IF-730-N.jpg,1.024810879056197
CFD-IF-732-N.jpg,0.7556807920553518
CFD-IF-733-N.jpg,0.76494791753482
CFD-IF-734-N.jpg,0.8432650530370183
CFD-IF-735-N.jpg,0.8101186981595154
CFD-IF-737-N.jpg,0.820771781414657
CFD-IF-741-N.jpg,0.9412424611796362
CFD-IF-742-N.jpg,1.04752628555538
CFD-IF-744-N.jpg,0.7433955330931468
CFD-IM-603-N.jpg,1.0314084182975087
CFD-IM-604-N.jpg,0.808702070197555
CFD-IM-606-N.jpg,1.514423163005594
CFD-IM-607-N.jpg,1.2972863789986224
CFD-IM-611-N.jpg,0.9931382685840339
CFD-IM-613-N.jpg,1.613486976426615
CFD-IM-615-N.jpg,0.9615653423621849
CFD-IM-616-N.jpg,0.8235673845960338
CFD-IM-617-N.jpg,1.6657284671949741
CFD-IM-621-N.jpg,0.9474237900714649
CFD-IM-627-N.jpg,0.9957365198667447
CFD-IM-628-N.jpg,0.8150426616244213
CFD-IM-630-N.jpg,1.206903622140312
CFD-IM-632-N.jpg,0.9467643528515343
CFD-IM-635-N.jpg,0.8295731765095724
CFD-IM-637-N.jpg,0.9141667949858986
CFD-IM-638-N.jpg,0.8267104949119705
CFD-IM-639-N.jpg,0.8775969067673384
CFD-IM-640-N.jpg,0.7482468261334769
CFD-IM-645-N.jpg,0.9471439512646092
CFD-IM-646-N.jpg,0.9842873764454805
CFD-IM-647-N.jpg,1.0275716872878993
CFD-IM-648-N.jpg,1.0472919685223818
CFD-IM-651-N.jpg,0.9249922751891694
CFD-IM-652-N.jpg,1.128333286903751
CFD-IM-653-N.jpg,1.0155299323045515
CFD-IM-654-N.jpg,1.0710436746297518
CFD-IM-655-N.jpg,0.8026818153528587
CFD-IM-656-N.jpg,0.9692652619956714
CFD-IM-657-N.jpg,1.11753829479546
CFD-IM-658-N.jpg,1.1654075445719858
CFD-IM-659-N.jpg,0.9905931454078218
CFD-IM-661-N.jpg,1.3896404313272797
CFD-IM-662-N.jpg,1.053441447120312
CFD-IM-663-N.jpg,1.1505046066271536
CFD-IM-664-N.jpg,0.9901434383545147
CFD-IM-666-N.jpg,0.9062642749744629
CFD-IM-667-N.jpg,1.098587047864923
CFD-IM-669-N.jpg,2.3467842455275063
CFD-IM-670-N.jpg,0.8498410629785658
CFD-IM-671-N.jpg,0.8473150708145558
CFD-IM-674-N.jpg,0.8695965431222564
CFD-IM-675-N.jpg,0.9293352845895558
CFD-IM-678-N.jpg,0.8906443665149784
CFD-IM-679-N.jpg,0.939143595454991
CFD-IM-680-N.jpg,0.7926469506047416
CFD-IM-681-N.jpg,0.9127003873237504
CFD-IM-682-N.jpg,1.150837820349287
CFD-IM-683-N.jpg,0.9433785702980346
CFD-IM-684-N.jpg,0.8904225941694639
CFD-IM-685-N.jpg,0.9203908903330799
CFD-IM-686-N.jpg,0.9668321082379184
CFD-IM-687-N.jpg,0.9321113624924804
CFD-IM-688-N.jpg,0.7805076229317133
CFD-IM-689-N.jpg,0.9102572678408363
CFD-IM-690-N.jpg,0.9164098395861457
CFD-IM-692-N.jpg,1.120003652716874
CFD-IM-694-N.jpg,0.9918750570932574
CFD-IM-695-N.jpg,0.8767431253259669
CFD-IM-696-N.jpg,0.7801090426468623
CFD-IM-697-N.jpg,0.8540388809271128
CFD-IM-698-N.jpg,0.8964630115265858
CFD-IM-699-N.jpg,0.8123544506158155
CFD-IM-700-N.jpg,0.8859469943392692
CFD-IM-701-N.jpg,1.106035966537204
CFD-IM-702-N.jpg,0.9512768281865461
CFD-IM-703-N.jpg,0.939499609436803
CFD-IM-706-N.jpg,0.9866029349089201
CFD-IM-707-N.jpg,0.7839512188587164
CFD-IM-708-N.jpg,1.3030043061534882
CFD-IM-709-N.jpg,1.0219648033183018
CFD-IM-711-N.jpg,1.0289525542285278
CFD-IM-712-N.jpg,1.0904643224332955
CFD-IM-715-N.jpg,0.8536923591131274
CFD-IM-716-N.jpg,0.9510460737086277
CFD-IM-717-N.jpg,1.6422381527497367
CFD-IM-719-N.jpg,1.1446520898286823
CFD-IM-720-N.jpg,0.9489119862606012
CFD-IM-721-N.jpg,1.1713854100800782
CFD-IM-724-N.jpg,1.0200646953590153
CFD-IM-725-N.jpg,0.9384719155831571
CFD-IM-726-N.jpg,1.00510085243313
CFD-IM-727-N.jpg,1.0775955008601679
CFD-IM-728-N.jpg,1.2687321219279084
CFD-IM-731-N.jpg,0.7872448629809975
CFD-IM-736-N.jpg,1.482142008144402
CFD-IM-738-N.jpg,0.8788448421322272
CFD-IM-739-N.jpg,0.9457896990530497
CFD-IM-740-N.jpg,0.812443845898236
CFD-IM-743-N.jpg,0.9343992369377163
CFD-LF-200-N.jpg,1.0290193797198448
CFD-LF-201-N.jpg,0.6972325236091986
CFD-LF-202-N.jpg,1.0087140934352943
CFD-LF-203-N.jpg,0.6850640960468326
CFD-LF-204-N.jpg,0.8193531856404104
CFD-LF-205-N.jpg,0.8879372258741903
CFD-LF-206-N.jpg,0.9907369728390797
CFD-LF-207-N.jpg,0.8398213259488515
CFD-LF-208-N.jpg,0.7861930841861569
CFD-LF-209-N.jpg,0.918047460454174
CFD-LF-210-N.jpg,0.7684600446300465
CFD-LF-211-N.jpg,0.7473109187778056
CFD-LF-212-N.jpg,0.7851090895965914
CFD-LF-213-N.jpg,0.7996781276488779
CFD-LF-214-N.jpg,0.828044487868747
CFD-LF-215-N.jpg,0.8682253610044872
CFD-LF-216-N.jpg,0.824238696343465
CFD-LF-217-N.jpg,0.8135946191473429
CFD-LF-218-N.jpg,0.7701422198816934
CFD-LF-219-N.jpg,0.8494461475778252
CFD-LF-220-N.jpg,0.7416577240713066
CFD-LF-221-N.jpg,0.834461623012523
CFD-LF-222-N.jpg,0.7736213007827208
CFD-LF-223-N.jpg,0.7567386209759986
CFD-LF-224-N.jpg,0.8222010052594836
CFD-LF-225-N.jpg,0.9613715684408446
CFD-LF-226-N.jpg,0.8174138247457227
CFD-LF-227-N.jpg,0.6977082659254012
CFD-LF-228-N.jpg,0.6508119002433627
CFD-LF-229-N.jpg,0.7616268172563168
CFD-LF-230-N.jpg,0.939678951356933
CFD-LF-231-N.jpg,0.9708312593367217
CFD-LF-232-N.jpg,0.7727426561229679
CFD-LF-233-N.jpg,1.0137260669200296
CFD-LF-234-N.jpg,0.9381223157414177
CFD-LF-235-N.jpg,0.8548037642983534
CFD-LF-236-N.jpg,0.8286540778214231
CFD-LF-237-N.jpg,0.8830792339970369
CFD-LF-238-N.jpg,0.9159572572074355
CFD-LF-239-N.jpg,0.908066305450677
CFD-LF-240-N.jpg,0.7621657722475178
CFD-LF-241-N.jpg,0.9832333051451073
CFD-LF-242-N.jpg,0.9761864462545455
CFD-LF-243-N.jpg,1.0785307791015746
CFD-LF-244-N.jpg,0.8971104480341618
CFD-LF-245-N.jpg,1.1129047192154424
CFD-LF-246-N.jpg,0.9706349837369813
CFD-LF-247-N.jpg,0.7728114116649447
CFD-LF-248-N.jpg,0.7856099497246537
CFD-LF-249-N.jpg,0.9349939292353193
CFD-LF-250-N.jpg,0.8470625985845596
CFD-LF-251-N.jpg,0.8728018898785065
CFD-LF-252-N.jpg,0.8078756967763777
CFD-LF-253-N.jpg,0.9936412603226704
CFD-LF-254-N.jpg,0.8456623571650458
CFD-LF-255-N.jpg,1.2475626218739697
CFD-LM-200-N.jpg,0.8287457920268192
CFD-LM-201-N.jpg,0.9032120132321083
CFD-LM-202-N.jpg,0.8719860570667411
CFD-LM-203-N.jpg,0.8454333386138647
CFD-LM-204-N.jpg,0.6896867059983137
CFD-LM-206-N.jpg,0.6952609843657618
CFD-LM-207-N.jpg,0.736099027368663
CFD-LM-208-N.jpg,0.8551718558743715
CFD-LM-209-N.jpg,0.8466690506841271
CFD-LM-210-N.jpg,0.8020185842119366
CFD-LM-211-N.jpg,0.8531649047866694
CFD-LM-212-N.jpg,0.6779027973421687
CFD-LM-213-N.jpg,1.031009023331108
CFD-LM-214-N.jpg,0.7155425894889049
CFD-LM-215-N.jpg,0.8661925946831541
CFD-LM-216-N.jpg,0.962999122594608
CFD-LM-217-N.jpg,0.7281287038869257
CFD-LM-218-N.jpg,0.9391778693477265
CFD-LM-219-N.jpg,0.7343160955143893
CFD-LM-220-N.jpg,0.9363429057198025
CFD-LM-221-N.jpg,1.0225858323481551
CFD-LM-222-N.jpg,0.7608092708879315
CFD-LM-223-N.jpg,1.030222643065214
CFD-LM-224-N.jpg,0.8707047762617716
CFD-LM-225-N.jpg,0.8001781138917216
CFD-LM-226-N.jpg,0.9250173303524355
CFD-LM-227-N.jpg,0.776513360320158
CFD-LM-228-N.jpg,0.7427741878238929
CFD-LM-229-N.jpg,0.8562330164045585
CFD-LM-230-N.jpg,1.0606984100951955
CFD-LM-231-N.jpg,0.8717826066941987
CFD-LM-232-N.jpg,0.8254692126564416
CFD-LM-233-N.jpg,0.7693490947874997
CFD-LM-234-N.jpg,0.8499640735788081
CFD-LM-235-N.jpg,0.8964523040986209
CFD-LM-236-N.jpg,0.8055469231704981
CFD-LM-237-N.jpg,0.818480904243782
CFD-LM-238-N.jpg,0.7036386745134298
CFD-LM-239-N.jpg,0.8212842204666231
CFD-LM-240-N.jpg,0.8807372028451789
CFD-LM-241-N.jpg,0.8136935853246393
CFD-LM-242-N.jpg,0.9325702929600826
CFD-LM-243-N.jpg,0.8203573659402722
CFD-LM-244-N.jpg,0.6645127965962367
CFD-LM-246-N.jpg,0.826266287598962
CFD-LM-247-N.jpg,0.8891610406307688
CFD-LM-248-N.jpg,0.7712101396042569
CFD-LM-249-N.jpg,0.7637785068684618
CFD-LM-250-N.jpg,0.7614627368540303
CFD-LM-251-N.jpg,0.7754064554781285
CFD-LM-252-N.jpg,0.8965475891184594
CFD-LM-253-N.jpg,0.8789944247760197
CFD-MF-300-N.jpg,0.6840397970904168
CFD-MF-301-N.jpg,0.6948763056686719
CFD-MF-302-N.jpg,0.7241550242597812
CFD-MF-303-N.jpg,0.6927215605472304
CFD-MF-304-N.jpg,1.3439459106941323
CFD-MF-305-N.jpg,0.7836539455124044
CFD-MF-306-N.jpg,1.0213649454098954
CFD-MF-307-N.jpg,0.8635527482787884
CFD-MF-308-N.jpg,0.6878742708488099
CFD-MF-309-N.jpg,0.9603617284194523
CFD-MF-310-N.jpg,0.7354820545193174
CFD-MF-311-N.jpg,0.9571250462868935
CFD-MF-312-N.jpg,0.7397213770037728
CFD-MF-313-N.jpg,1.2522892363138416
CFD-MF-314-N.jpg,1.0993778813970085
CFD-MF-315-N.jpg,1.0008944044697718
CFD-MF-316-N.jpg,1.3903636471086243
CFD-MF-317-N.jpg,0.9504902352315667
CFD-MF-318-N.jpg,0.9099776426877242
CFD-MF-319-N.jpg,1.1214753759657246
CFD-MF-320-N.jpg,0.9188115469241522
CFD-MF-321-N.jpg,1.0050740329609893
CFD-MF-322-N.jpg,1.137646008524343
CFD-MF-323-N.jpg,0.7719789537301522
CFD-MF-324-N.jpg,1.0286586336246264
CFD-MF-325-N.jpg,0.8372254097384011
CFD-MF-326-N.jpg,0.7031582110720017
CFD-MF-327-N.jpg,1.233920908408306
CFD-MF-328-N.jpg,1.1781062140383125
CFD-MF-329-N.jpg,0.9217578340339598
