rate,input_1,conv1_1,conv1_2,pool1,conv2_1,conv2_2,pool2,conv3_1,conv3_2,conv3_3,pool3,conv4_1,conv4_2,conv4_3,pool4,conv5_1,conv5_2,conv5_3,pool5,flatten,fc6_relu,fc7_relu
3.04,-0.729533433295284,0.862599831693448,0.341524046851977,0.505637680296793,-0.491019068470075,0.5204449362132,0.63080322981901,-0.350950391342187,0.669223410112744,0.927700084356553,0.869381505620255,0.576300386045828,0.726040824768705,0.367238736024623,0.401652668615481,0.293683409179118,0.314953448751508,0.413250793851396,0.527762798750479,0.527762798750479,-1.18887545588566,0.252174544110459
2.777777778,0.681906387462315,-0.24925974453463,0.216614348888025,-0.0830816354835583,-0.0717241034937914,9.78487986057192e-05,-0.204029209365273,0.276368291592357,-0.473473416461605,0.332875486126616,0.210978192102914,-1.11685311932993,-0.630439368235843,-0.453500256726348,-0.332862537078739,-0.562109424884592,0.100901471211284,0.999091638321981,1.05871259900433,1.05871259900433,-0.844723638760951,-0.0387579505989754
2.458333333,-1.1587708125417,1.20491729053595,0.729989008415636,0.965915678723045,-0.723935282756071,0.946614740581715,1.15247102316878,-0.565834248333004,0.781899997796284,1.12112552229351,1.12397846082797,0.637700473621963,1.09643248737724,0.829431738940263,0.771059650702706,1.14322064635471,1.33137579830712,0.960659799424151,1.04878323208312,1.04878323208312,-0.920842577269426,-0.552783116259721
3.041666667,-1.13274790559276,1.37157687397635,0.493320355092329,0.826198923627987,-0.666868589013727,0.761761965791883,0.967562022540993,-0.506692258225942,0.945677841988898,0.751038406476117,0.850218999313645,1.1427182568655,1.48907644283445,1.21693257144481,1.22992945801315,0.791645385398329,1.75560403714382,0.818016380408577,0.824446099895767,0.824446099895767,0.0308862643806927,-1.67563077481527
2.625,-1.46655233594121,0.828613160394978,0.714697619351988,0.44758058150087,-2.01687511670445,-1.13630472974669,-0.465227799482791,-2.5304034961837,-1.45612716217716,0.574032168120597,0.608496282537601,-1.25308585942799,0.692495922831825,0.345023087137082,0.492740997340171,0.558287841103102,0.910473944925798,0.344332671933522,0.466183834410014,0.466183834410014,-0.0281344209293813,-0.405505970567346
2.285714286,-0.478515650028,0.508825743016657,0.701218756738212,0.738706887941209,-0.725791216455935,0.690755618867049,0.784548897724005,-0.382716073459069,0.377808950610785,1.13799850209007,1.08784037142975,-0.371486226587654,1.09934326743162,0.886589665514569,1.08372058237915,1.1487127682283,1.331107514,0.776065841236906,0.853334044456806,0.853334044456806,-0.439532525974717,-0.11793175957901
2.958333333,-0.531917848288201,0.478637175086592,0.229494325299913,0.244193713987345,-0.486237483297018,0.207000978251253,0.277867054274824,-0.0939980419646771,0.532102492320591,0.912279470055606,0.767341841423372,0.355954255208821,1.21312962818053,0.466314129724709,0.668904032421082,0.379069459701563,-0.173748485780048,0.534851564014681,0.622608200096484,0.622608200096484,-1.15278067092566,1.06078451120802
2.964285714,-0.102740711585412,0.440542742473451,0.569486723045583,0.645314994295604,0.741435446691564,1.37926494503752,1.13995300135815,1.03170535961129,1.81458477535842,1.00099467814249,0.883108786796695,1.49051187153469,0.958058766390328,0.50259520685738,0.632346815021939,-0.0421796951329227,0.48782882871331,0.423814454759065,0.394092265845449,0.394092265845449,-0.55246759307858,0.417045305583539
2.857142857,-0.553805911474028,0.62974540887587,0.94266399579181,1.04699703969193,-0.353928713181956,1.14426548034471,1.11541033858457,-0.515690718474408,0.926282804433477,1.25378327085093,1.15557419863042,0.565864166147732,0.762542264269463,0.997623544510131,0.975420994661288,0.667589503088063,0.939222525547819,0.942042945914433,0.882576749341595,0.882576749341595,-1.86473994289672,0.043877778269514
3.80952381,-0.20409568794848,0.405041145942368,0.110843391256475,0.27966390248162,-0.936468371150394,0.222491297491642,0.432042013223643,-0.55436336043889,0.379299043828699,0.845225269852162,0.700121088189601,0.3924810248521,0.672001263421854,0.825553265282353,0.879397813011838,-0.334547669589487,0.437943022556293,-0.397111657968509,-0.458079873223717,-0.458079873223717,0.572899408924129,-1.41676347968787
3.428571429,-0.270154570565401,0.482444516182656,1.21110261208036,1.10016726974366,-0.158790355883954,1.37123108929876,1.28769122033336,-0.0911774734946244,1.04554665897864,1.43671346627092,1.33660636421214,0.301280833632933,1.26204377470114,1.01787646781766,1.0737523765841,1.09473673804995,1.3885297462347,-0.111098201172392,-0.112437565275359,-0.112437565275359,-0.0639710522810732,-0.320012055422624
1.846153846,0.104969892601786,-0.324802093030008,0.456580029633756,0.0582379324926072,0.336972364243182,0.178394585385903,-0.00207718420609778,0.81577242926462,0.170306905981455,0.776804672067239,0.698042725523541,-0.240604360942831,0.972778885477206,-0.234957750652123,0.101081168364355,0.890761624716089,-0.281168402183102,0.477107910702205,0.549645261927623,0.549645261927623,-0.318333622237371,0.455945640127201
