,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
0,10.096754489917735,14.762938958381058,18.956460433382247,22.733815690347008,25.518940674721808,27.875776190814573,30.06120247656193,31.945511850275977,33.59645371594318,35.07703795817907,36.505646333194754,37.80801414082769,38.989515031613855,40.09176060821922,41.12577357195744,42.099829160245896,43.069450553736374,43.95024895610408,44.82426014387112,45.65385154939368,46.41922235109835,47.140738769300775,47.84516969120431,48.54628008108599,49.22576248738341,49.89360987523172,50.54379626961043,51.15259398173647,51.743556505356736,52.31949978963054,52.88484582145468,53.41651168792304,53.94517346799282,54.455693758579095,54.95152334828867,55.41809783061766,55.88208407696382,56.344327634916034,56.789479607356476,57.221675879060044,57.64310998032428,58.05560725257529,58.46438145628673,58.86579109648152,59.25873140939002,59.63955260777285,60.015080221418984,60.38170703830132,60.747536362172994,61.10744766746849,61.45957733149362,61.804696313481955,62.13590629556096,62.463060182664286,62.788627855275934,63.10428472363324,63.41878477375713,63.72815817536879,64.0342037700711,64.33608701761509,64.63602181714549,64.92808431629851,65.2154660441552,65.49874539049559,65.7776501894219,66.04857573354367,66.31702928093387,66.58263319821764,66.84300444150591,67.10146994487017,67.3555715907341,67.6047762337804,67.85148927847057,68.09413589936615,68.33404864217225,68.57032166423494,68.80460770701768,69.03404383931449,69.26212429751375,69.48757563683256,69.70868491347139,69.92521122511329,70.1398756460156,70.3527584455735,70.5640278272056,70.77475259201623,70.98294208396729,71.18832630719731,71.39289594575591,71.59315483324401,71.79122037346737,71.98753649033799,72.181290261789,72.37482785591648,72.56372983503726,72.75011887049352,72.93554699113753,73.11795177153542,73.29901080215959,73.47845048176899,73.65670605217586,73.83398283516468,74.00829601360117,74.1814985750562,74.35348435655453,74.52345405248398,74.69128320946731,74.85704220609189,75.02048389829797,75.18251987640951,75.3422392886437,75.50011930130918,75.65692362077118,75.81263092564689,75.96644482587564,76.1197138209096,76.27169592206202,76.42118156753693,76.57054696646249,76.7171603335889,76.8631663330183,77.0074878928967,77.1508279958424,77.29328162910517,77.43362669459319,77.57286557026586,77.71204502307604,77.84969281375018,77.98588575040262,78.12185346102825,78.25717063315523,78.39148107349979,78.5238531591763,78.65508028489565,78.78485860703897,78.9141018225721,79.04283118485665,79.17027100091663,79.29691540853091,79.42253523616193,79.54735792022312,79.67120388517715,79.7932698781162,79.91526779516582,80.03515836110913
