,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,-1.6762886891128512,-3.081110671938122,-2.4265505578210664,-4.508292055647528,-17.100810674818764,-4.640973278805687,-8.0270243806702,7.749485159987568,0.6390968032287548,2.1790198198460224,-5.429457690519913,-9.432959221420496,11.277042074828785,2.3653713813106605,5.861384959165397,-3.0400768842559067,-2.3440154580732178,-6.58805289686652,-8.087079774031343,-6.352560614018709,-6.980912451234367,-21.273472165116733,-6.023857424699328,2.4541790180025966,16.6154581507256,-5.326307826647751,-16.62330674616563,0.21063186868701667,-7.8086649095298695,0.3778619167721252,21.21323792755248,22.83549896136786,6.373676335213285,-16.216561821883978,-9.588951081042135,-3.8757439008565013
1,-1.9593392467915194,-2.5080126880359597,-1.5115176798525076,-1.9939297695241711,-13.80637736652064,2.6978855667561676,-10.67276155572058,1.122486515421964,-6.049066202135753,-2.312722970203143,-3.441176333715213,12.486622083480157,-8.449615531484534,-0.5810717071216425,-7.550398091795063,5.445067312335776,-0.529771284759112,-0.5439341633116818,-5.0052962058388,9.076694863552952,-4.0656792995214674,13.367902601936507,-7.140846203476642,2.470231328367955,-15.027795117308465,-4.626458362720513,-6.5877221590032775,-12.517298200323086,-15.518768803110083,0.7864210044946774,4.863571064039392,-15.071846582599388,31.72811316445182,-1.15549389330631,2.654556769897681,-6.2704594222029595
2,-1.6983595942487664,-5.108912746717898,5.812121070643387,7.685226896912527,23.233647229554983,-12.721944583859557,25.731389241105187,-4.135815171194891,-24.36749800877542,-5.816950823629525,10.868965881031292,21.534165003048503,36.07419310459272,17.21308330847385,-21.655351425954695,15.368489734497262,-25.06211258003998,-3.914426503921751,-8.544470411917493,-47.8931865938509,-40.116458651955845,-2.1264059385090857,0.6131284104294947,-25.856627604225736,-20.214157858294065,16.367705375143775,4.953233097243654,0.5759232177975628,-30.045102500548563,-23.46525362494546,-0.758547381604295,-10.709228046630418,-10.7983622248724,-15.103305124934508,-20.674405501120305,-1.5350513554402854
3,-1.757218019032869,-0.18659619113142478,-3.635435043770612,0.7302608910254896,18.96036515913737,9.181127403293798,5.332590038640683,-9.506278671461653,-0.24803158207324771,3.554430185374818,4.162104571286877,-17.29985635514748,-16.552331430181493,-24.213240623193144,5.428748200350326,17.97477498507813,-14.508879194701011,13.69045529583325,60.23707994716899,-20.42932816110513,-13.207076260850801,-41.914338127662724,51.67837670263551,9.833848181445699,-1.9297942140682809,14.177608457903883,-1.933267853696613,-9.848779616169015,-13.6073987618993,31.15000061115125,-11.55498384556911,9.105367681258052,2.152387550399079,4.890188665856417,8.166527519899315,-16.82470634801384
4,-1.8971955030282714,-2.682083092314213,-2.832123669774964,-3.4001299337083113,-18.83127473233651,1.8159652987192845,-18.03838306415158,10.541701483828906,4.57570973115467,-1.9022516273272103,9.046892217425134,8.427226148224918,12.268888603477356,7.288792211882502,9.339943435912723,1.4330223791824257,-7.590144961815114,-5.046524406006425,3.5210689996765794,-5.70827250081801,-8.243187467073845,-5.449676486102757,0.06931976637247722,18.983016609360142,-7.385556703890082,12.911554332891267,-9.60617069846015,-10.211712027448552,-1.3956545236378548,-5.689208679060435,4.9191768697634455,15.509948670278794,-4.691336042197826,-9.980368240176794,7.297029408237993,16.187399024425083
5,-1.6243667990209834,-5.270302517829496,-2.5369545626725936,-1.4499032749962177,-16.930947271050897,-0.5866282815011267,-6.667001837619949,2.1453657026008504,1.2759521459851304,-2.0875367237319313,-0.7413426554603704,-3.0774152270410737,-1.364766067743406,-4.009798269807832,20.722922851522398,15.938226649441821,7.807825313462255,15.881354368985521,10.660445849998014,-9.492486644186481,-8.13307219214324,-12.62841054875688,-4.053791486146266,9.366042806373434,2.9366786826685436,11.247144506807805,1.568528984251139,7.58875404023063,13.14923275839731,1.8639407933332934,14.3173357798901,12.537554439194551,-0.08053731086718396,-17.90195166515098,-6.670148356554612,-3.3610655274956103
6,-2.100561196382156,-1.6091751124934468,-2.915093784185083,-5.751588401911358,-5.493256975765746,2.081440425371254,-9.008495080951365,0.14781332325963825,-0.4491099475744855,-5.972024795678545,10.864033014904859,23.094703836475464,7.927840835571946,-0.7621076134941256,4.3913281309734105,-2.037064833110004,-5.977595577837279,15.588150978007342,-7.343958468925829,3.39810751686446,11.589464505596881,-4.178940203786195,4.6729158870847725,-4.832991465303651,-5.367537205354051,-15.35203081999735,-4.25663185259632,3.168086619303267,-1.3269320401058176,-1.5778330306562374,3.947798718257627,12.527301800271868,7.450248533629215,-2.2005454178028008,10.609425747340378,-9.35182166848923
7,-1.7524599642207876,-4.780994402902342,-1.6257280495338957,-4.384321021621295,-10.812412209105624,0.06341168715563804,-6.767952351998197,-10.734987156260612,-3.5298415701059094,-0.9593533837251923,1.0672540078212462,15.101588848941095,-13.830028661649452,-6.649030648957552,2.2330351727941387,10.23098222026025,-5.630508664061624,15.622745987886248,3.846797920653215,10.658433700952534,10.310301311800746,-3.026826485405837,-11.827213131933808,15.488146464992955,3.165529073447585,-9.703854444142225,12.172434117380758,-7.5006651824514,0.7515684627735023,8.122733676110048,-1.7210969784924355,1.513702509124522,-5.3564108033688145,7.591873772370501,-3.820759578774806,-9.43533380815281
8,-1.3976764538175745,-3.7485121274140747,-1.2333336430375252,148.25451604077136,-8.201839199618481,10.0844988082487,-17.450020721210304,-6.3071994798424065,12.23429901199454,5.5637129606833415,0.7524601631566276,2.840626287364214,0.8839867228868443,2.30353254328096,3.000786200031382,-5.739302185691843,3.6038755718740947,-1.3080707641248888,-2.929874650687829,3.9304550783578893,2.8295931969695056,-7.507490781240784,-4.198118238629724,-2.5603256412874256,-1.9563369116676803,0.36163203627588497,0.25946750315133515,-3.0169308153091308,0.281525839023985,4.022814441600073,1.149569196875232,-1.7164212843720088,-2.3659513750445123,-0.45867990844245987,0.23200311093551543,0.07290882932679082
9,-1.8202008488924017,-5.128105489281252,-1.0379974288388156,-0.6622691408404158,9.136118835345421,-8.23592540100856,12.928391896684307,-13.167632559337873,-12.48145793214471,-0.4318720220973487,-7.364521963024319,5.435282994980126,-8.54569684076628,7.095859358983836,11.81812417353003,-1.2559148580358088,10.364676405588627,24.65747102229871,2.157742046602316,19.435569481211832,-4.284334590648537,-23.383896590254924,-6.622362317704038,-26.58746689841287,-7.571624329850321,-11.410341575705381,-9.451029948058542,-10.45540311093328,3.7847287583481695,-27.111252678294647,-27.520652754202967,0.8279919902886241,8.563382167846353,6.553441305633701,26.16116100535299,32.3324516286849
