,0,1,2
CFD-BM-001-N.jpg,96.45322146464368,89.70049792071994,90.7054479956931
CFD-BM-002-N.jpg,98.49290220287381,91.522365364037,92.28773874637423
CFD-BM-003-N.jpg,92.22906985149092,85.99304751656493,87.74108193069696
CFD-BM-004-N.jpg,96.64325239798244,88.25811494567564,89.48966736924284
CFD-BM-005-N.jpg,96.38169346141572,88.78500068887156,89.98095841234436
CFD-BM-009-N.jpg,94.8410563427879,88.56509459535687,89.91560828153577
CFD-BM-010-N.jpg,94.38898771970855,86.74795103453252,87.75585071955409
CFD-BM-011-N.jpg,98.92593775491933,90.8305802784708,91.25019074535491
CFD-BM-012-N.jpg,104.22594126633236,96.98864342333103,97.69279230249171
CFD-BM-013-N.jpg,96.77140124202991,88.07017641818645,87.3508559196275
CFD-BM-015-N.jpg,91.03772380491908,86.66579984523813,90.20034573759351
CFD-BM-016-N.jpg,90.57202323298065,84.7050618053395,86.74708139288182
CFD-BM-017-N.jpg,87.26319016455388,80.62725552171469,82.44530348647005
CFD-BM-018-N.jpg,94.82730464363584,88.00642101071318,90.18203035361913
CFD-BM-019-N.jpg,101.93498614597685,93.13694212403225,92.74291658158205
CFD-BM-020-N.jpg,90.8264873826078,84.26243970056578,86.25413642550001
CFD-BM-021-N.jpg,92.17930536686765,84.54249381106727,85.18862691764929
CFD-BM-022-N.jpg,92.7029819348637,85.82569684407541,87.05388112731126
CFD-BM-023-N.jpg,92.22849243255902,85.06437697961015,86.47812806678061
CFD-BM-024-N.jpg,84.93978840933771,80.8683068902821,84.4872556847273
CFD-BM-025-N.jpg,97.2273964056251,87.62520298300957,86.91897639480172
CFD-BM-026-N.jpg,92.1826539219034,85.69866443242954,87.75009090787903
CFD-BM-027-N.jpg,104.86138514855078,97.03980397950022,96.20791968840118
CFD-BM-028-N.jpg,96.56955224990236,88.93931754572051,90.15496595903319
CFD-BM-029-N.jpg,94.81576508663747,85.14606927532931,84.30726934391625
CFD-BM-030-N.jpg,96.82018974940388,89.76226052809126,91.22603553518348
CFD-BM-031-N.jpg,91.88157339105193,87.40830615907907,90.91897609480182
CFD-BM-032-N.jpg,99.46049583307942,92.62635883202358,93.80362234462281
CFD-BM-033-N.jpg,97.96364465447105,89.45805121091556,89.45419228821993
