,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,-1.0339043479711125,-0.3778068940329888,-1.4857572298211403,-2.5320329668238757,-1.2069113038938493,-1.0378606400692396,-12.945587187087105,-3.9590237091044225,1.2733843928934223,6.101760866965886,-0.9046337789815655,4.185655262887478,-6.23485938898946,-3.294847800584388,3.5153786005964593,-4.291327170393102,-4.34618368250768,1.444332071726514,7.867816341493638,-0.9406890466692864,-9.318218237862771,-6.82649402077889,4.256949472843679,11.021435611524133,-2.014488460039537,0.704352453351627,-0.6532365864385863,3.1792798591440885,-10.90153935105645,-0.8304256648733473,-2.876005047353626,7.563632612832148,17.45587571309034,-7.837689830198832,-6.36761214272989,-7.257483893835084,-4.736247505723593
1,-1.361101125493962,-1.0048403067855116,-3.496523125604135,-2.667974352681691,0.689419587455837,-0.4733762717514348,-9.971092665589321,-6.032519820560968,-2.1524317244698348,0.718949040945695,5.441977689788519,-5.627901680512791,6.199579786419358,-1.6037412468886139,-6.376637727606517,3.6740782031748305,-4.454924649704047,2.9952845853775214,5.103315300100649,-9.825454435326566,-2.2189329638843427,1.8187468049011897,4.204711054720343,-5.333460920129736,-2.243561529217331,-11.496125669365115,-3.0243409593728448,-2.236404782324945,-7.0634532411702935,-14.57465362193217,-4.123044347434063,-12.746129781338318,8.883179485476749,13.728583288053443,14.538369671422473,5.4570355294445925,-5.988605245836479
2,-1.2623193576093568,-4.716016664907575,0.09802876801124935,4.119869775691611,-5.641568704770425,8.85940532887622,16.657882397967512,25.365217096467628,6.017739358135302,10.817960742123946,3.3839523754520284,-16.00309011245754,-19.132078480487166,-20.42878475139456,-13.056176851757956,13.632858664640493,-19.331710866970372,-4.045998446230638,30.94668599116744,21.47650354291544,-17.73497149741411,10.055010310211289,-11.839340119134558,-14.769117851550119,-0.7083530349909208,22.005668865737288,-14.66702552487354,-12.758344999677812,-15.748906294214725,-24.244846866088054,7.004311950266204,-9.88753117783434,-1.0770445284952024,-7.76295574564199,-8.946437922219577,0.25127967198568785,6.960917347574313
3,-1.27625367483782,-1.8515005380760527,-1.568050295214343,-1.8202421407681102,0.055978331349770045,-1.672844108681955,15.096538971059593,1.3426383768964558,0.5653741803572931,-6.243489704297383,-5.037900020881691,7.636552879371553,8.742184107695268,9.585312838575106,6.929542280702367,13.866592661444308,-4.107994735701264,-16.30667760793646,-13.656652246521228,15.041434910032423,-18.569306448907373,-2.41079278843841,-20.052470416791774,12.06273510685158,-6.914591858106804,15.295106740143687,-17.373445668940867,20.348608757498745,-11.777425138774454,25.966701408545333,3.75489338284662,-15.50213891053639,-8.629510852256056,-7.125136443000095,13.652553339328719,-14.074249199394675,13.22377492294256
4,-1.1082035450258478,-0.21747497522701187,-1.8816509102246899,-2.6657371953368147,-1.2439949507646861,-1.7096249391225744,-14.389752498001872,-12.579416789041886,1.8975505173876397,-0.14320000075950004,0.4842842887856292,-4.573662003833726,-8.633433752727761,-9.71743684296927,7.367274190595906,-1.6727928698624828,-5.729762599678998,-0.5993110392009994,3.384872862009342,1.0467567271113287,-13.268913615840049,-0.06853066964668475,6.689678933458066,-3.10830404887641,-11.400830250855366,-1.5075900453971012,-9.573980024776336,6.423975421067755,1.0269137155352446,6.824906892368699,1.0288488261547455,2.882888762167486,6.40247895787958,-2.202118038609,-5.127407778417143,5.409496246712252,-7.652013878264118
5,-1.2024879822511672,-2.0068147889575285,-2.126733911441346,-2.690148152130258,0.71683556020054,0.1659849960715834,-11.634061825771148,-5.105671349027874,-1.8591237961937268,2.426384247934768,-1.8582910332086018,1.6465553138672042,0.7948043324915085,-0.8235204889612282,15.296669634921278,9.5048925202381,5.694025987574177,-10.943373368494798,0.9140927582058126,2.1886796370545865,-10.235196012102433,-3.2755639979336686,1.537515012027689,-1.4973912581407542,-5.864200857579608,9.277080761589804,3.395953119343108,4.601923586290019,-6.74681218038548,9.401381703840315,-9.639309053492212,2.7215264188442725,12.412516135112863,-3.4825627739059835,-4.767453984880528,-3.6698174843397826,-4.663653779163237
6,-1.393708931993838,0.33918727180637953,-1.901061027412552,-2.729678156258249,-0.8883385399063728,-4.1648456526437,-4.529366994223308,-4.262341831068128,0.03459136794981029,-1.2619078032588742,4.5665184949382205,-15.077989958509583,-4.520143668368214,-4.073824958453449,2.227042297487218,1.8922163049323153,0.28648036475408506,-8.993049047297646,-0.36815723203358486,0.5353321302016548,9.719093725835604,-4.434529713104309,-4.954063566575622,4.566308925776453,-1.473075984357297,-5.398168197563699,4.8836769926612265,-0.8867078832093853,3.3934038840499614e-05,-1.0617568438702412,4.070992137022805,4.5216584347824815,6.937736386893088,-0.7427364660678292,1.9798331945655225,-0.3926727583975897,4.2614908193375625
7,-1.257865350182932,-2.266994042541651,-3.4162493442281807,-2.8702696930293348,0.08762143994018227,-3.1150249317432315,-8.204395912452378,0.13735490098492745,-6.230368164484255,-5.100359847246492,7.742903472160247,-7.122268279439818,9.709932936722534,3.388769655823741,2.8781310792212103,8.614204367508787,-2.1342846437944463,-8.557004517851675,-11.593261348372353,-6.296606286830889,-0.9687497012326336,-5.976273518466609,4.510695330818486,-4.432944748712086,1.1166263036886557,-9.161822308801128,9.204627518528627,11.81926697166761,0.17991060820090315,0.21692595142568538,3.4578209172660768,2.583320397288265,-6.536218152025332,0.1428854116323594,-2.298604398314619,-6.053782051087537,6.662880525444248
8,-1.2539685088393175,-5.551052572371034,2.0705175509044453,2.7432251278580853,6.47397145778507,98.2102476800736,11.397036869106104,-31.182229844355028,-16.02628352059038,-12.435574537722582,2.0702547371576903,0.10410990534081117,-2.914959044245511,-1.505900885379855,2.620275624930858,-1.811994119448383,3.8804918864049136,3.987171489740446,1.3108759317915315,-5.38245128507569,1.9446758646450528,-7.220387347419002,-0.006992432369794922,-2.519614804350039,2.389675359920962,-2.1559794641770313,-1.7102554158336538,0.9327838144445681,-2.885053113539707,0.7522309240828069,-1.8038118901700426,0.3747937828591733,-2.5137571496044546,-1.14923330397531,-1.2699986112169468,-0.5619571186034051,1.4726246594713743
9,-1.3371228597133504,-3.2313606598581965,-2.0048471035810027,-1.4463433559624594,-2.518146677814151,0.6394704297065578,4.851178343766372,13.712673705903246,-4.92066481113746,1.0082506565894704,3.5732745270399997,0.8007383861247495,4.065153247918652,-3.5802306400305843,3.062093980558022,5.605486076643419,11.131992505629853,-11.649854039137677,1.9904847919660869,-20.00840819604597,2.02746031339184,-23.345511260171246,-14.32548798036484,7.487214756439641,6.302058848445089,-0.9791448885461179,-14.003910627619778,-16.68744406060485,24.652377833617194,1.6638701662906965,18.317494364647665,-15.283675406931318,12.379661855953158,-14.392643970069997,7.572594308707679,30.04824707536953,-1.069785458202309
