,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,-1.1089561956540452,-0.48979854966359737,-10.237287759831931,-2.222527022786743,8.556427186805601,-6.079873047941673,5.620373844919696,-0.5099002626167547,-2.683855030436972,3.8614222011502894,2.247999858315584,-9.422823119314561,3.033371156924684,8.055206965645615,-1.011452714022478,-0.20370088927957014,-2.4149780251660777,1.2466323745837504,-7.906768152150689,6.52778558082299,5.938108519953654,-0.5898791811357249,5.205485369331085,-3.948473217729406,-2.0230353903336207,-17.726714079092385,-1.2158102094965462,-7.390968062108812,3.970532247016486,2.3583379687934656,1.80870250614214,4.1115081642262155,10.054048222460828,-1.5039097466943678,-7.7705937425647535
1,-1.2960706743753108,-1.1408302444459977,-9.112859637042611,-0.3610078723320711,5.36669051184801,-7.205041059533287,-4.188981562383651,2.289990472990724,-2.3513580535597285,-2.66080390409958,0.5934365859233899,1.73881305117912,-3.4357972958657945,-3.9259193549284697,-0.5338667364449765,-8.138824474777705,-5.839581418604359,0.6691804943093398,-15.482539771181731,-1.0962845822852763,0.4147917691828099,-5.035908841734191,0.9197032723783275,2.543307761612462,-4.178419908015919,-2.0127815888962717,-6.1379351166844875,-12.310869634424806,1.3365439748776515,-12.51103543929391,-11.489615586158706,7.056012224489282,-7.587482814604858,11.737616756886968,12.358366194998714
2,-1.1316699913375725,-3.3956727412757877,6.731450973124216,-3.780485276125783,-7.454811068221862,19.618041063931752,-6.986306031825174,-12.798102482017157,5.411390955022008,9.293581026652815,12.24042569766968,-2.8438880889024043,3.3663224107381597,8.954746911765726,2.742601375858764,-26.355688134464444,-23.046620353613598,0.08843392315646549,3.3053697353032536,28.228483794813226,12.165707225276018,20.573729648164523,-11.054450022035267,3.0559216993405744,-18.69894744223153,3.030592804269268,27.89294662092231,-15.468730569419574,20.923818680843667,-14.33406229155549,-21.01690268569768,-1.332217269805972,5.277858253516986,-3.3017114703502957,-7.40318880597996
3,-1.2216759131655954,-3.7045226083872045,15.782661574711724,5.136994529671248,-6.842940145913923,1.9093269403436466,1.2159900608739878,4.138237647531386,-1.6850648187163062,-5.584888614074405,-12.421174061956105,-3.386651530518048,6.036737978993955,-8.202100339532064,2.0792296768786596,16.20841683387524,-8.0138542620322,-9.595539249684627,13.797676340928938,3.537728631054618,22.93972096144102,16.43169153717549,-15.919184757020783,-1.3885731308342097,6.8240378134838355,-17.063369643408397,12.222566612680716,0.47744453530370384,17.228579304016463,28.986769049984527,13.781991229561683,-4.992065814575508,1.274083366906813,-1.858904325184026,34.12462475884216
4,-1.217818343603857,-1.26128591047642,-9.871223569642197,-3.179556863781178,10.658133471783257,-11.310547243025244,7.572801443249626,8.048579489355314,-1.1713815390012794,-3.2343255866050686,5.295913518282085,-4.24294542966399,7.654061698346613,10.845407288817347,2.019448112908363,-4.392188413202506,-4.258164922534899,-0.1176222044804697,-9.705673706633231,4.057382011752268,15.090351688035156,2.626393787314206,9.253271991858524,9.462448213232356,-0.572878030859291,0.9182248843488289,-1.9510194650277,3.712892903800652,5.881539086331561,4.8186987996626645,3.165954665632656,6.514916669669896,2.2428038103291046,-5.201054892272366,-6.5335025578576165
5,-1.1479274010626395,-2.2739731381778907,-10.716973574591703,0.15555080705888177,4.996460170322537,-6.531370807270357,2.0162485186684473,3.8734146726447167,-3.2527500679739654,-4.762830004315259,0.29352443538233375,-4.901553732104164,5.234077851573813,1.0359355436810014,12.020114505854677,7.857789517778488,-1.6324170025413312,-14.93149291326254,-0.7053858433960434,1.4245809585575122,10.617076860658937,3.2471560089705305,-4.370573011132436,4.510553460640454,-5.573278569100847,-15.797121559748645,5.781105033100992,-2.8879294331035803,1.0919256557422397,1.2008421087578083,15.564968566506145,7.58598030303907,5.31067912674348,-1.8078190289566503,-0.10215379249591876
6,-1.328068458481998,-0.6069439318175411,-2.5275549304834417,-0.4638325504541354,-0.03990656861182125,-4.527835714017064,0.3520844623301276,-2.00064796775186,1.7973068622202852,-6.912817056029972,14.582220907510258,1.633387642088919,6.704382707685454,0.5881088823979227,7.633428602755969,-0.014966928915342195,-5.912636316783911,-0.36411972522242814,10.373761298610903,-0.6577999642858283,-14.326445227944225,-2.533014990306931,-0.757299069870141,-1.8692429868421174,1.1022770364376313,-1.621288008451987,-10.61346342300517,-3.52207714031166,-2.2111583240329495,2.7618766463079663,-4.917858888101437,-2.2766055134735814,1.5864123907104473,7.504725927054735,-2.6935851220755107
7,-1.1493170683773435,-2.367190600101458,-9.686581220195198,0.01745644868012997,-3.220350191987613,-7.378747883716158,-4.307193238240096,-1.4562660922498953,2.5605937703164767,-10.848914119201545,-2.0099450678796074,2.893758838430836,5.0052194229980955,-9.140825206947671,6.918083748989003,3.248954623461705,-6.677921326531454,1.4595353205344603,1.1056402987877663,-14.085587124797454,2.036840666127049,-1.9683474546765793,-3.598967725381486,-1.9365796313253187,0.39972941629976166,-4.2354893846703074,-13.194942149068668,7.054810273368514,-5.738463157531956,1.2597895809982151,4.5718207429809725,-7.239154588162321,-9.182302431178057,2.14847758417405,-2.0173424318682813
8,-1.1867880639607662,-2.111896063598427,-5.359347834556348,-4.775636653895706,8.902659791672235,44.67341396123158,-36.41367588825036,75.16548250546967,29.687284120917443,4.676593127980147,3.195446693489121,-5.04849871821563,-16.161937806438768,17.965425391732875,7.6093442944509535,7.222823449515433,-0.39063237090422687,-1.7261386031193602,-4.623777783086489,-5.0893187149932,0.6447216099023201,-12.7584928242449,-1.7301138920992618,-3.431863537178337,-0.8483520994601529,-1.4790899360585428,-0.6273400050025534,-4.049971808184479,-2.8130398886487638,1.9944801173181066,2.190694306403009,-2.441485878815106,-2.341708323845706,-2.5964178409540897,-0.997021722685142
9,-1.2132962758014525,-2.70431663016516,-2.328694599072567,-1.8780868349391187,-11.79959003733981,6.341780746748142,-8.219954129392738,-14.900642000527057,6.36708710920978,-4.074061605972237,-1.4092296855977584,-5.615184819801921,4.755876939443403,-1.135521757859472,6.08315749234765,2.9086325977687544,0.4906278178323633,-17.525838330922646,-4.098645370402465,-1.3323772416373811,4.023027339157762,-31.769175095325316,-0.038987671380077416,-16.84163328866919,15.381624715996315,17.892079310845794,5.398085881098012,14.030918032086028,7.632192623055946,13.998253746839513,-14.408121780514852,8.36990765436415,14.158095906484672,0.5346074457297754,-4.44979717058059
10,-1.1984059884361689,-2.0000880444813838,2.296816964961098,-4.3947999615080136,-10.553089937980006,-0.37263129083104024,1.9282622042236088,-0.03494807801640098,-0.29515765283614337,9.762278510262282,0.6691386709204,-1.0570053367162466,-11.002946269515752,5.386130822321269,-7.420054681606836,-0.8024583957433009,12.640270713133189,-13.649400804440342,-2.794075688963879,1.1310113495794638,-3.339008873076758,-3.9003756369933344,3.320078368038179,-4.522016444456611,2.9132255472104274,-10.268029927757869,-4.456200740472176,9.346276277568508,5.706176354512926,-6.976499067681591,-3.7004712623388314,8.218944201933077,0.0490640376283184,-0.34555233991303463,1.6004083893094845
11,-1.2719126548840325,-3.392662047975473,13.30953520194851,-0.4635700380574159,-8.323432371155633,-0.18198060620610224,11.906515963809333,19.45220744141127,-5.538438288551808,4.626458634605604,18.990778696583266,0.9049763623269802,11.817032242029036,13.3841548984989,6.547514228307709,-12.700198109441176,0.5081806068390773,-4.824808839259809,15.536783057012325,7.000008320131325,-22.377755733774,20.06530529965906,-9.263332082474781,1.7922199629876343,-0.5870774003922591,-16.759128932530395,8.109729549627813,19.361549745189816,-9.933564731987028,6.083456002001766,-8.806282065994555,1.346578675727807,1.2629158591279892,20.55254270176058,2.4864027489939997
12,-1.3019299578167698,-1.891537257868589,20.813182860483455,-0.3914522507167896,-9.11285875032899,-6.709609752282228,5.504563915133908,11.319983784599893,-8.978810626380808,-6.26845396315901,-22.306396131290374,-3.359973556052341,1.1448281302397867,-7.493545014894057,-2.2318131299614787,-3.1662311212204135,-2.3108368064105287,7.388763834095959,6.435526955453769,10.281599805109046,-3.4073067360544873,-14.445827367635552,5.175419605799341,-27.674483688741862,3.0979755583017825,1.7442122981401251,-19.28637943271615,-6.659161744957185,3.001561319988248,-11.762085383426546,11.188376806358493,8.213950522977326,5.2713479427308085,-0.053422133070180094,-9.75666946077785
13,-1.0058001778739198,-2.651528148261663,-5.135296536298329,-2.713841211167053,-10.475997838129786,-1.0719029185079225,-6.373975201945477,-7.816421183459436,7.768835420681664,-6.156514667230544,-8.7433503752494,-1.0376489579322374,-4.230207931814653,-1.7793977222854787,5.108930309997076,0.6605528532923519,5.353251426709907,-9.425954863890349,3.8546992645349274,-8.541084513086023,3.174954747653956,-6.048549173755484,3.491121274087335,-13.158114777223524,0.4787175433738501,-14.602507108381829,-2.645381826087085,7.097953740421554,-4.256588439537699,5.8133099979728975,0.6563471651446792,8.955713363440585,18.452102339927375,-3.1722053880433045,5.249574127695174
14,-1.2207632600827154,-2.304644044285464,-7.7047016949187555,5.580332963625656,5.9040079241076935,-4.98683309735142,-8.151113051674043,6.112178866738615,-9.222252873898968,-3.1332695185727477,-6.741446519112535,7.235323482901505,3.7519697910956613,-17.652382815567154,14.333267610085771,-7.50197707219797,-3.6326687712854717,-12.683352283999522,-5.462271196279294,-5.304000990734759,7.609419328699375,-1.1591323093368884,13.032935570684415,9.758836422692935,-2.4593287918757682,5.707718367389926,5.725061806820182,-7.771417603408139,-7.246262060624555,-0.8634458455590686,-9.425852981499137,-12.003321011103012,-2.8185053608052724,-5.401981830354972,5.160396755036637
15,-1.2383126971328675,-2.3042554715482972,-6.2201993387611365,-3.641688212207964,-8.827749663402642,-2.3829566273361675,-0.5626262828941712,-6.822352782208649,0.26812705899150613,2.518902570521598,-1.8884722497213455,-7.749231790546025,-0.6076437067890541,11.332712285637836,14.79361377833108,-1.3114946597439656,10.289048734110676,-13.78995936348236,-2.9898692384810786,-4.886600029172774,-4.155891065786841,-14.831353344910925,0.236693604919549,6.980037689548448,12.4818833150151,1.7721008073797997,-6.3450960500752185,14.729135347174763,7.933247355696845,2.580925528297407,-25.492617892319938,-12.49121644425359,-6.517955887384893,14.619595828534155,3.5307919565380184
16,-1.2458554718372132,-2.3405609488410404,-3.5192810303578606,-1.9483077949035794,-6.984848010594277,9.635132616141458,-9.002490128671093,-15.216950130950627,4.054699697258079,11.598466962943583,0.22859215511440684,-6.928553359056651,-13.019718434218087,-2.7246901228518854,-4.64318024583103,-10.862056920354432,-13.791908422215737,-12.950003031243018,-6.2206036678438865,-1.9788909196913886,-1.4744110200372806,-8.874889867999036,13.965833089169896,-2.2553929633040726,9.643155135024527,-10.784593272881644,-1.603464674488607,-21.68038691134524,4.0154225756475626,0.4280523321250247,-0.959638177225937,7.412089837799881,29.699840769523878,0.16314583296554733,10.401471294998544
17,-1.191788687653549,-2.591505828286421,-8.002539877627322,-5.177351944070522,-12.912703369882596,5.727924388464435,-16.84565754257647,-16.89369493794578,17.371154707688284,-12.540781181426627,-14.347021148852694,1.1507569799758293,-10.694765290413995,6.105679949387614,9.353700899671466,-27.675197730020408,12.067397402333501,33.38902247343574,24.209490082048106,15.607603115848898,-3.4266940178683747,-6.117025739813834,29.132298570294328,31.91255042541717,-19.582064191183388,-8.103788149259627,-2.934944546011112,-5.604341342805745,-20.735334461280253,24.988266267347562,9.261173014198445,18.266055022117765,-1.9683642125417833,9.1151486000676,1.5155054262072265
18,-1.1170106201488816,-0.021767254644683137,17.722171460095467,4.678900456621315,-4.071547246612944,-4.456018823749662,3.816157528669868,16.297753848777948,-16.287181695159887,-10.136202557266378,-2.3959609989753208,2.351113783586037,23.137139403435718,1.1079631170887574,29.77074484837383,-10.527002261266206,-4.838063004323963,-10.520636574761589,15.821960073454257,-0.434989220399699,-11.10469495752675,1.4563503073184134,10.537033782793259,2.3931004819335646,-5.507336323746046,11.684531622251665,-9.342064282417642,-10.653436180087112,15.879017434446569,-5.274223759377834,19.062124219959195,0.0725565078242598,-6.052270213047036,1.9260191304971475,-7.676124687397098
