,0,1,2,3,4,5,6,7,8,9,10
0,-0.06412566495555914,-0.11960685216393854,0.2192136731016001,-1.025717098395722,-1.1898314352209465,0.5338436095237025,0.96891679641701,-1.4323505440888094,-1.4271035265088026,0.1978323944152513,-0.4770061414709149
1,-0.1556498403185605,-0.2523047877911869,0.032910559711187726,-0.8874989414093636,-2.020244594751135,0.425173423245105,1.2234767152791892,-2.579166342156595,0.18687720638686775,-0.9151894856481168,-1.9414198709227328
2,-0.3507891378167084,-0.12630557187103647,1.0487507131231268,1.1524176896507967,4.534707736061209,1.6688827798019519,3.734704018895431,-1.0198615132538884,0.43729443433453724,2.1893440347080015,0.06885312601441664
3,-0.21188345285375934,-0.5448312198310193,-0.3075396368000979,0.2518247225939469,2.455655464659998,-1.0204568008652228,0.2450892277784591,1.9159283831543665,1.9660184893558708,-1.638793415663171,1.2039383729522548
4,-0.08403344524213142,-0.1619609188495304,-0.031491899006213006,-0.7172134256077346,-2.0227356155030196,-0.34127295552683756,0.5915137767217976,-1.3610772828988686,-1.6344333230512875,1.1936052336437064,-1.5632703727966386
5,-0.09034808686943371,-0.15536020619407112,0.3043725722938702,-1.2614754722915011,-0.8394060382286557,0.18462758054645076,-0.5193789062438853,3.2343119496571453,-1.7756570078014347,0.7495486810950001,-0.4666152352818478
6,-0.15657176046323654,-0.27633296494824666,-0.47074488425264815,-0.2996811260627197,-0.9238596581729019,-1.5279545284450406,2.7057448469464997,0.8233909249895358,-1.4100963364845225,1.4625449937334278,-1.2011729136022506
7,-0.11382331437980853,-0.32847315960280277,0.21520004501603848,-0.6765348341148769,-1.1601961801005105,-1.383471758749031,1.650401944213071,-0.9691897936792228,-0.19041304912217102,-2.078754811910913,-0.21460394219388057
8,-0.37802939740770053,0.24675178973963952,1.748036148755794,-0.16658078458274034,2.092550873398333,5.468227739934486,1.2525507910822407,-0.9392109854972197,5.147493661502697,4.963832665850294,-0.46880956701627585
9,-0.2109004108979509,-0.3489500653096714,0.2914517657695542,-0.477875367018888,2.049729748955009,0.20765096154523519,1.0088811895162157,0.25481727035871143,-1.9069493919066427,-2.4776007751495936,2.493732981082279
10,-0.19398917635276544,-0.373810317684013,0.406171163594028,-0.7095073312983714,0.965816944318488,0.6529270006817623,-3.9987186892095994,1.676837591047236,-0.18741710569753922,-0.5584162690450263,0.23706721809568873
11,-0.1650767676437696,-0.4210754897941241,-0.682788728478266,0.26345299031474245,0.8341378539711168,-2.7040806934479793,1.9623194136950843,2.792638740884459,-0.06461254732023523,2.016563074003428,-1.7745812242744547
12,-0.17667247001370345,-0.5731093765466188,-0.9543986533794009,0.7683531502045966,1.569319756506167,-2.1095659400462177,-1.885389825810649,0.48838808169170356,0.5997122588233149,-1.8637592195721226,-1.2224859472692686
13,-0.15468531782198808,-0.3466895169199178,0.35379287613405275,-0.7164458102698175,1.2449686739094157,0.0479582736957179,-0.4533084225868523,1.914715402154561,-0.8787073252417333,-1.4095079543160565,0.7127544011158324
14,-0.11709292914976517,-0.2141107423645209,0.28848587558317657,-1.0130795886610606,-2.107780925600287,0.6516029173977835,2.8539452655486244,-0.28025867607616367,0.3756230068779449,-3.3687695678388967,-0.5648835924184099
15,-0.19693030898242805,-0.32609214815996573,0.3437003691893161,-0.7631745974567617,0.8402941785996858,0.7381332952417512,-1.9099529475505146,1.3458330042155404,-1.021700369984085,0.9252588090159236,-1.5463721762227025
16,-0.2634319109121382,-0.3501318158046977,0.6116138837077069,-0.4137976803920668,2.2634999265813396,1.6010472701697025,-0.028065092943170365,-0.7040167177309984,1.3809795091219987,1.1013683824465506,-2.9492226945644866
17,-0.3424928710396035,0.05305616696517597,1.6417465694296427,0.17038285446049872,3.159048528815108,2.413637418883978,-0.8532476776457709,-2.111733928214324,1.4885418538084607,2.3114422150254805,-1.8837524758002504
18,-0.12227263671465556,-0.5678278446767158,-1.3261386608704866,1.3876098307321547,0.6706709497158961,-2.8170642244138437,3.1018631716019907,2.2004720984825514,1.632284299552785,0.08015336960086668,-1.8852498416577477
19,0.2417247761383578,-0.7740684823281216,-4.944807175898107,5.341842173842807,-1.7373736595382463,2.473444468242851,-1.5838961510764349,2.180809231347632,0.3921790665056208,1.0736302534367697,0.584114972491688
20,-0.08984332381636473,-0.3162854336884481,0.2525385451813665,-0.8028847663077895,-1.172227884147921,-0.2520318591643846,0.14461308586634802,-1.1370576972375444,0.028677902784551845,-1.579440010167934,-1.6664696772500875
21,-0.1386444091827993,-0.358450045371339,-0.12917396345748652,-0.480926722164689,-0.23564668536883104,-1.6034721825450802,-0.856867886299149,0.5060070104156831,-1.3647032708036517,0.6794837653513823,-1.309088775885257
22,-0.21981017481348059,-0.060605219185658685,0.20997916288526125,-0.8621861427073083,-2.144970188077588,-1.0137495398365937,3.086733182925317,7.390754370164402,8.19307961160726,-1.3164450339967382,-3.172400039076118
23,-0.14119260880426113,-0.21051711578100327,0.04636758433541613,-0.7300577038948006,-2.5106021968204075,-0.6653267747947524,-0.4406574989369753,-0.2623694171877801,-0.9470270167238705,-0.6399530767532049,-1.0066458700721448
24,-0.1958743223740615,-0.3464171164381922,0.042247519014410866,-0.2781288891355332,1.4389691119767114,-0.5832254969532756,0.8604948725182364,-1.702060795483154,-0.3692136889708783,-2.977463602050766,-0.4665671262398022
