,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,8.012876978361625,15.28227950730362,20.257421975818655,24.404612924758943,28.045389013854603,31.019984233741237,33.67449687182481,36.09145197723075,38.25250320290735,40.33659663464086,42.263584916905174,44.057992121341,45.6949803167882,47.246341463756096,48.71803201616605,50.093807874261806,51.4220873580013,52.70016571984486,53.88791075778775,55.05025797862859,56.17455857728485,57.24299377046789,58.27271869491945,59.28567174457407,60.29782715852695,61.25478170408897,62.18831173214938,63.10505273379255,63.98304586301059,64.82281894858481,65.65096203496175,66.46945494086997,67.27482238904815,68.0579150861152,68.82827319615114,69.58141001943557,70.31733081384523,71.02688602835592,71.73054123552205,72.42322590609037,73.10185177361453,73.76681051895001,74.42276102795812,75.06472425400862,75.68794574216518,76.29458992968937,76.888475747055,77.47935978536715,78.05611728695618,78.62574745207677,79.18825540870066,79.73999597613627,80.28223408363358
