,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,9.219726450137848,14.751148629333876,18.276189197827577,21.26214631194438,23.8975539305717,26.293045364960367,28.397621807708127,30.450671945184183,32.33583383745006,34.15733225493515,35.907106133846725,37.578924442295296,39.17219475782087,40.714279047921984,42.21703048111604,43.645563326962254,45.06997593697294,46.47884015637722,47.84638680515697,49.13375659356933,50.38421613901711,51.612552999347805,52.78306277402466,53.934074711777534,55.07124632495907,56.17512884161688,57.25405770323453,58.310838492770614,59.330647310512276,60.32481583344516,61.31157181751811,62.291083781544465,63.24488363320351,64.19267192430931,65.10648386363258,65.97303235850703,66.8344512981218,67.67779249840225,68.50206172512132,69.31929352745037,70.13299613627055,70.91220316796993,71.68889169665607,72.44047501091718,73.18465772376304,73.9201407776271,74.65223141884469,75.3626949544534,76.06491741594844,76.75998436544734,77.43710262972427,78.10405159719626,78.75991398017923,79.40503365514589,80.03352477561529
