,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,6.8861616401955175,11.324984653652862,14.431786336124484,17.331319712740882,19.880324660782218,22.25621118861648,24.512722908510494,26.59711960648431,28.599790052146428,30.56107579142037,32.417559868808915,34.1163242387746,35.78151951287521,37.423509379444745,39.033028770786345,40.574908489304015,42.060230497484554,43.454282021343396,44.806556761648714,46.140304165001524,47.420288081918535,48.6818140822968,49.872119100161875,51.056516026721766,52.21840849918704,53.34564674082504,54.46717804092468,55.551378650175984,56.62298584561852,57.66931604650135,58.69295664249032,59.709090950402796,60.71885034666715,61.699293488517036,62.67238180322453,63.600775446488065,64.50359272200755,65.40475463319139,66.2931313257683,67.16511566488614,68.0129459512027,68.85060836932668,69.67148574027344,70.48186170186709,71.28184488490294,72.0679043184926,72.8278171125683,73.58630580967402,74.32263564073928,75.04682433744456,75.76591693665316,76.46297159311783,77.14611154881462,77.81212995294179,78.4684711714203,79.12371696769712,79.76744133167738,80.3968448961364
