,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,0.028355602757073554,0.02767831221090977,0.026152872717471853,0.025219493924635177,0.024743645809456018,0.023802049409646437,0.022559017808066226,0.021652370031057105,0.02119496260034051,0.020697151179356093,0.020399744818042444,0.019971616161339623,0.0194026012483422,0.018855325497312777,0.01848482870548081,0.018428384391710042,0.01790266294105354,0.017381213451212168,0.017291236161908665,0.01688341206825635,0.016697634639268752,0.016330625697390074,0.015309150194044403,0.015235089527066207,0.014829813005964247,0.014130852056314782,0.013702147493133776,0.013683575412396598,0.013242687150206265,0.01282300907899277,0.012666727471570534,0.012516573104337651,0.011970568550171562,0.011724546497002362,0.011610154782244073,0.010990564379125227,0.010954581537163102,0.010792858917800834,0.01057137391281806,0.01026422479937424,0.010189688113035698,0.010014933119534867,0.009835210388521346,0.009515875684841305,0.009444079431736833,0.009347854167239503,0.009038602922823236,0.008700602120707609,0.008636248367271416,0.008591875101436322,0.008420989830302292,0.00835609422603827,0.00830655857726161
