,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.03392616087595326,0.03146341139002798,0.029282321269270144,0.027929770283420065,0.025178440914926332,0.023967951042460245,0.02293813481559446,0.022309151355918315,0.02204774896216316,0.02099409530738203,0.020853003841441613,0.020244386216906777,0.018925790779388194,0.018690846470319697,0.0184617703365287,0.017759146775055926,0.017318641061301113,0.01670065943366971,0.01654747633079502,0.016080878545188502,0.0157030544042749,0.015546612793136365,0.01527375182744432,0.014638040838487125,0.01441990519221805,0.014292750391811807,0.013959322001813145,0.013871652740349245,0.013380589962464006,0.013244651229493266,0.012594658341310114,0.012469227536552935,0.012280558848236171,0.012068029641051975,0.011642925563146687,0.011439786818729,0.011199967719144074,0.0107783620731123,0.010704296136881062,0.010592585822588402,0.01041394933665851,0.010077139575886993,0.009868253021458776,0.009644623609785703,0.009441896481339395,0.009229409129890759,0.008892049308848416,0.00861610212873435,0.008484842981470233,0.008277283362684903,0.008197910244977175
