,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.040536572844308214,0.04053394352562592,0.04052570200940727,0.040513171014804526,0.04048610885270279,0.04047166680279322,0.04046286616756099,0.040421788462815314,0.04036571117923392,0.04026918622180309,0.040236412709257346,0.04015593870033346,0.04011554985024586,0.03997633744301396,0.039799291028344855,0.039606893323216034,0.0393510770436879,0.03873315515315434,0.037933722147276056,0.03766454155977067,0.03639209555330514
