,0
0,-0.5117778042220935
1,2.8618060243868575
2,-0.44290665097666987
3,-0.44390671688627736
4,2.8518257552433366
5,-0.5672627779813117
6,-0.5209140304315285
7,0.2020205636755827
8,-0.5814825351384211
9,-0.5012413047630125
10,-0.549179358473036
11,-0.12077781576573994
12,-0.2970379003462874
13,2.866365974668472
14,-0.29576494184319574
15,0.20202106739627265
16,-0.11987086263496723
17,-0.5813782421445755
18,-0.542972638804603
19,-0.5912573225844543
20,-0.580011194625243
21,-0.581478567203933
22,-0.3222374921683859
23,-0.12318463656174707
24,-0.2970386960591597
25,-0.2881601471955787
26,-0.5283906293424296
27,-0.3542943019858402
28,-0.12420616026802982
29,-0.3542925003296166
30,-0.3581216260772344
31,-0.2961671425567241
32,-0.12109358259928756
33,0.9489677366137762
34,-0.3164187229772392
35,3.2235128018974524
36,-0.1325733543684394
37,-0.35812354967169174
38,-0.12419999557403624
39,-0.532625230694001
40,-0.13910872648385333
41,-0.29501628870388147
42,0.9378079569218729
43,-0.3103687251485417
44,-0.5117789935671417
45,-0.4952777729067895
46,-0.5677166727678556
47,-0.1183898911117516
48,-0.47936128153254964
49,-0.11530466621898576
50,-0.532624177498763
51,-0.533312226528625
