,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.038562613267889394,0.037872483843531,0.03669362128047782,0.0359834133133231,0.03541188153849957,0.03357273422465748,0.032213280736755896,0.03093680638110043,0.030701286152295434,0.030276337688550037,0.02840540783369714,0.02764964402422678,0.02699732207661802,0.025859899804334067,0.024751530158435654,0.02398814626133283,0.02315597016858021,0.02242113013346992,0.021509606228306954,0.02111149762616689,0.020426685267972207,0.01973155015016153,0.01942014113423674,0.01871697867505617,0.01852621838574331,0.017963868981568088,0.017103924144247894,0.016607954340693072,0.015967456600927063,0.015648574814239705,0.015226909966514024,0.014959160196820831,0.014553073801428666
