,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,12.759702408102862,22.282317354148677,28.911537940249637,35.18632662165295,39.98886469399709,44.53400935379982,48.923232770997,52.564589985996015,55.91013574088226,58.88225444780739,61.6342779234182,64.11229808667545,66.55123945263057,68.85918359870765,70.92689672608637,72.82667020223724,74.65469156285357,76.34085467543734,77.89241425720621,79.33452164112416,80.69433621212532
