,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,3.450529835903746,6.829283639372502,10.174727954908771,13.504607771241256,16.814018650781115,20.03565998883689,23.23300197316946,26.376329620196355,29.49562449418371,32.60755267185477,35.62272368214821,38.614109518516635,41.559860657767786,44.38324523483726,47.17958588543577,49.944160762130075,52.6226973661171,55.249920758912495,57.771056652727424,60.175611399625396,62.55429613959647,64.86788256547484,67.0519874463972,69.1819573988723,71.27408109981022,73.24104205370426,75.09057046565869,76.85777198873924,78.56563628349133,80.21967585880557
