,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,3.8656691517767814,7.676966451931541,11.4771381721658,15.275988746029734,19.045802263981155,22.79989998239423,26.499932615869344,30.185447992960874,33.834586894816844,37.43954489351713,41.03041157358784,44.60527916670397,48.006722539496025,51.355661012780665,54.66884580595064,57.857033246626564,60.962812667148604,63.95145509477413,66.79011381028634,69.50720208029591,72.18426364031639,74.69683765354768,76.97525661083279,79.00206107275987,80.9094014113926
