,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,3.8562613267889394,7.643509711142039,11.312871839189821,14.911213170522132,18.452401324372087,21.809674746837835,25.031002820513425,28.124683458623466,31.19481207385301,34.22244584270801,37.06298662607773,39.82795102850041,42.52768323616221,45.113673216595615,47.58882623243919,49.98764085857247,52.30323787543048,54.54535088877748,56.69631151160818,58.80746127422487,60.85012980102209,62.82328481603824,64.7652989294619,66.63699679696752,68.48961863554186,70.28600553369867,71.99639794812346,73.65719338219276,75.25393904228547,76.81879652370944,78.34148752036084,79.83740354004293,81.2927109201858
