,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,1.4024460252429112,-66.60682681118335,-15.164120109914778,-77.76812131503654,34.929125344810174,-16.67227843481666,-7.137301604281371,49.8552736319411,-17.76425052401854,-47.286488817478386,-94.56997140490758,110.1402652483011,20.6525170491336,-16.589557883197262,-65.51383018681865,40.58134904333529,-88.35536852860031,26.41353588451448,12.013758970509537,-101.6694513323515,79.29934443117072,57.62739090648644,78.61541379222227,11.795251427886964,108.24599518794524,115.04758269905851,-54.63062106630367,159.42346426959685,169.95471043070307,-22.18063969191816,66.80850607047985,-19.823392202397788,9.355917772903755,29.592094726536192,-103.30612143436747,-43.671494295786744,71.64049839372186,-156.25789494375806,230.19559905037104,105.88956261917492,-35.32595818871928,-175.1038009888863,-54.4804328616711,28.579097042882935,-160.96153802099104,-148.12689771511828,47.614050767081025,-85.800385750803,-48.967091815397914,63.403486141449584,102.28434777519023,-48.4303971080196,3.954903789366127,31.700490656654253,-10.089849424022045,25.230811928670906,43.804060034790744,39.00174248314142,-8.279709357192703,-44.62081052783083,-31.890511299942546,-5.172895795972071,-15.946311951875503,-18.549660383072244,19.06842596289061,23.842407210281955,29.532662487987263,39.99453422413212,-64.97443585658908,-41.57763837853654,-1.813234136619919,-15.67959597669171,-49.69793285187098,-27.333627827310412,-15.20291154074811,-35.29656363378413,68.23071731800432,-2.8444501116620087,-38.138322887323845
1,-23.701796391182423,-70.38546801365663,-89.40689801694656,-86.97591675320456,117.63027494370013,55.91819165616379,85.53429715182376,40.708735449827174,-28.135623417933587,32.91735969205995,-64.1353070021597,49.18760333025546,42.76524213068077,-97.99072468496809,-24.00799978330825,-22.510100007833508,-68.66136107637782,-24.160961223731096,45.67026406431074,-76.56726036081672,30.185582588712414,-17.9439205994954,-22.56264190062132,82.4893117915756,65.74704269718585,-41.37840606316508,23.787723473372534,8.73755271650624,20.83865137221646,17.07686785136083,-67.03338936723404,1.2517979290289312,25.032192551680783,0.993556276077366,4.6437587168256815,-24.629636967319737,-107.97310797090144,-3.3831645258221155,41.20589882265519,-36.70060957608806,40.70457565614641,11.422445800280952,-47.602567559686484,-16.939008783883928,-123.29336510672877,76.37865853986631,-73.69139177797379,-72.13217190491336,1.7673232141043271,73.38815988411807,-127.18698231227808,89.07343457256881,-43.02379936039676,69.98731425499511,-30.15327954492422,104.86675210566047,61.91720163891972,-65.19484718883194,-77.47990504573566,131.2382478702041,-33.52769299768763,18.524374146074408,-47.54701875675464,73.2399286910569,151.27056924243143,133.42576209337386,-57.291251331706704,-43.489956079763836,45.35867615513783,74.61018355674676,-23.764943462354434,48.4737442568073,9.144463688651602,-118.27417749130237,7.599303484612105,-45.54681084706672,-25.808368497372562,-47.97446505297515,4.21616913168599
2,-82.51806755082215,49.89785665267583,-62.956732216766525,26.760894800863085,97.64002924877032,83.52395248999045,43.876416819705305,17.48565456352987,36.16591599608711,-3.510133732012168,4.585381594380843,-30.07201196125626,2.4060622767690747,-38.512619955003636,2.75529327990982,-56.50864744779325,28.644382309142888,-58.494941011795,-9.058628349722397,4.0409795775559045,-23.25957618579532,-57.364649441314214,2.9225160886001573,0.19999012650968784,3.1303026426230214,34.49723332500725,-17.354654527492528,15.460019173070773,26.511891596793834,-30.437813714928737,14.808241018200071,-32.705124733348384,15.049860090411375,-82.4634739236903,6.40574032108896,42.07626071962012,33.01695856867234,-27.432917382918887,43.2938717672042,25.93799402411237,-17.87996479858789,-41.490763466463605,54.60903478508221,-0.34444859159609886,-35.88385790256481,-50.295117620060495,46.46281612156286,-43.68358877792052,-71.57190220790311,59.311416629212616,39.11447806595163,-50.09259421115702,-32.22636398061492,-61.03676820829553,19.27472976174351,-45.42262815852896,-1.38972765643117,-18.32590509097442,22.313350888142885,5.3872472433056275,59.872876612517985,-24.91995954673352,49.90789621786345,-21.927056138936024,10.80604992341919,7.562079886184636,3.0454979295601836,19.206357699370635,33.29849242424319,168.88620261069286,32.00713525538421,-4.031743804116676,96.97231862518933,127.11723361397738,28.38641682709605,-0.6704964060502698,33.825063544061145,-11.080658994017483,99.38674191885566
3,-73.2552916282745,30.65092925294169,-5.2546580891864565,-4.168598848408422,8.294558435578773,11.245537320832781,31.00247987162992,-11.053460195744796,-25.00829249976167,21.017425810675025,-3.6056750134962057,62.10892289715819,46.249629840692215,-49.45612614023506,-18.616302078545274,-19.687817084424292,43.89808549509763,6.251248620195596,16.817581514373494,-23.340795538499165,-19.164359885946332,-55.69004049003486,2.8040505877810107,-14.482086869620227,-27.536927256932124,13.891939384646607,-35.62710436566003,-23.041052257304937,-16.681077468720435,-48.41720994736341,7.87555726454014,19.41393196634389,-3.4396073689136393,9.726681966616727,16.264157696529733,-8.381989864685346,3.132291515049,-9.753447721414052,-20.46022094899869,3.7656229353513835,3.5849107210961058,-11.17785081160095,18.2109934095746,-22.887178782127826,-30.270269588836985,-15.811616796257324,11.303187019903177,10.513196102322945,-10.078889618300899,32.20227618662735,31.291321752431763,-31.62875093176111,13.601788396594493,-19.19894666244999,-11.291159722722318,-7.69877869660274,-25.094099425081925,4.3453210130367514,25.77524985841571,-0.7087085125521697,-17.843346104153103,-4.426106747897721,20.49863494712076,25.424194011056052,8.453766176695712,10.80421138313346,-12.376223084330475,5.775294252071892,9.65458371410103,1.615572044641838,27.754641429235313,14.559562653123118,12.082894146954649,9.057686213530001,-12.087089664239237,9.162850329218177,19.874475415815628,26.53865808113985,-28.140025419194828
4,-45.28367211661448,4.1960891431714575,1.2198369229757309,-27.006796349115067,-25.87740991457244,-12.984987609261392,36.49839672924151,-26.032785735269094,-46.130148154943775,11.255709554796745,-18.985399306353276,130.35362358482107,48.04390345795483,-59.23292990548443,-21.892655662026915,-5.49032429895758,31.46874144895299,56.281997895622695,53.20913197086763,-40.610064586027455,-60.26502049682247,-27.01995305266781,30.372929750764754,7.309823208432359,-16.734812462450645,86.96922864256318,-128.10197319590216,79.12760075594721,125.15774172205136,5.584527091974085,71.34669251868988,-2.602646633058927,4.633367638071261,8.439908183900442,-126.74575534736513,100.04138046323885,185.40464260640138,119.6466168428575,-162.1320138621782,325.1479189403725,91.3102479208109,218.470466416137,-104.5795470665728,-50.71846210661385,-46.88041546822629,84.84277011331022,30.072073071391976,47.40188329828862,-24.153853287733956,-37.39339220848897,-103.56924938669829,42.99739190009059,-0.021198149786171017,-107.43633767560088,-49.13102028297751,20.80813793312757,4.773089294659595,4.889333738334511,-18.271390860957577,9.62518313103466,1.8927743243642956,8.923230326811867,-19.71771932406218,2.4204381316838703,29.587191479866036,3.2222999677453545,-1.676692763411244,9.518833277484092,-2.689757795115574,1.8440215271620528,-4.814393901793538,-12.660689706228373,-12.42682570317764,2.3811977544879763,0.6252526121067321,-14.16471153345329,43.550626396160084,20.290389669625434,-0.9332268212733706
5,-82.01817222426921,62.0637004387935,-24.50591643444408,40.11394106368539,47.40317807373434,43.11665018896678,-5.09130177200351,15.882346028684797,48.48913862030404,-29.06163106507029,-20.820892474155855,50.137003418146676,0.5641812187343331,-20.377347556987967,-15.855785243235259,-27.031965298257575,40.323274828452966,-14.969435785512129,-14.112495811044885,13.115846264085064,-2.337738253275325,-32.57369041348523,-20.320697010470248,-38.43340048701475,-40.817797143743846,72.34402367774004,-10.119049345726832,23.2379788824487,15.629216706032377,24.533853299162853,25.648972322721214,-2.68457307097939,-15.9019024700381,-50.28704547715388,3.159686484974833,6.46781125888517,22.649809044434335,-0.09518819444946268,0.1926154348524498,-0.20015101241781258,-27.752857035991088,-33.55309231172036,40.91066726577536,24.733614335838126,9.26879834125223,-18.043541336422372,44.471720510001255,0.5742859957915508,-7.022513121848167,-0.8312963335332115,-4.392848369908081,-8.058650790353921,-42.591642319936334,-21.256427165971495,15.744558066891063,-30.1796852707246,9.700269001258519,-10.916432883481098,-1.874255213130165,4.163381299617819,25.53089598085697,-9.60719297578872,2.0602150074787504,-22.43678784536545,29.768833068434827,-17.17447209371796,-4.39156235490417,-33.911430450464216,1.509448730189649,23.10124724181575,2.2687975997303775,-11.238963114971057,9.740527314764124,-1.6746161623077795,27.011074103420437,-13.766932048186929,-47.29854776000067,-3.512595354154392,0.47280055496628315
6,30.339017755269012,-107.65770641374255,-19.44158543150742,-75.15925573323901,73.72890114845633,96.20650267474092,64.68193731982333,17.873827054729116,36.51940711833043,-32.03466153835721,-74.62202417178233,40.10999555860838,36.00295614037057,25.168373284274505,-118.70230290689554,-16.329767232600727,-57.033496104095036,120.54710216082123,-68.55212012815788,-111.0490404687928,46.63423179266103,63.28566455562731,38.727508916888944,-67.90597606384621,132.3886957338721,-83.62576501506545,-205.33493030133133,73.12847292943471,-0.8033125160023136,-51.37203965342305,127.12853429735917,-183.22889563798267,77.94557114352591,172.81741221750343,54.19505351162332,55.650165866020174,-91.39928355053087,56.29551572727939,-77.41189649945248,34.834542784205624,115.134035652591,-33.60962687630312,252.2260633539288,74.96177686421147,146.9559944300339,18.44374861774637,-26.909802494855782,-112.44839668623614,72.50201139591763,-7.640998950702562,27.535707385847,-13.357439861535639,-103.1251753576892,-23.235453710382796,37.479911933399045,-2.811707073151835,19.004175771937902,53.66974716426544,-63.13608434500543,-34.81733855660488,35.755769952851246,-54.53234175495625,-5.320460291334555,28.464414660664595,-27.765169842534526,-27.08209601160341,-46.39755319578773,5.122424783455236,64.81513055101888,-15.295587899775219,-11.829605232749552,1.319116795357534,-5.140528527605793,-48.05604364781154,-21.368996087379152,-3.3320827658988863,40.166045518040576,-25.167848822406924,-0.790788022534747
7,9.549087176376354,-78.23862264763397,1.3114525696972366,-74.69936271004788,52.81839159220537,154.1956430576978,190.71399314201315,-29.14470656788418,-13.07522219389517,77.63231763039613,7.208259030982616,114.18915418644825,-17.250869098202873,13.230615487169846,-31.096382361718558,-45.17863503701392,71.19987483693905,-25.160087239179376,-8.945417499292196,55.458111863750204,-81.52199785145729,-33.57492240879645,-36.72939775532438,-4.94196569317613,0.29665961928432294,30.520269679301826,-11.142962773726891,39.275766108297155,-6.704231279929368,-22.150904520433482,27.628566312565436,-57.15521465396564,-11.263169920111839,-148.5898397408015,67.53680919753978,27.364732167825505,-22.561508206105696,195.38434602282234,126.194866684771,79.90768443919741,-67.04116255777888,-46.96130272941,-7.26308713430926,14.332992919059533,57.26439353164256,-10.807439243286039,-167.74298953272347,-168.5820716989841,-41.86405831851567,5.793146085602231,-35.05970087450069,58.934963618870015,209.47414441560906,47.32214609971333,18.852536356205395,-2.116482402998309,-151.86053675610336,-30.40841478273368,-94.54046676094609,-80.02283631038958,-67.74385095575167,41.66603825397417,-58.12206179176878,-69.16951463977121,-74.93406485121457,14.100938926655672,24.42142393367821,-55.28265637824644,31.706154964532942,-40.214977661128216,-13.769999254122324,-15.76764151509761,48.66979663090325,8.658604074285838,-44.072271960785905,-37.65274593065569,-14.910741734616586,36.90896160407597,23.14124716971318
8,-80.003217884998,59.075485043847465,-18.433570419415588,28.452183298357074,53.947454219484165,46.09502273007319,0.1095732730450849,28.279534567763275,52.37342998555095,-26.733632368620416,-52.1296571444936,122.72105137168244,-9.57016373261092,-38.15380563554711,-30.913317723590072,-56.638781793743945,70.82602567465972,-10.925032413866813,-19.51946118429785,40.91119727330286,-30.697998636654656,-61.24996036051216,-34.38472330508455,-9.763982740732244,-45.149967472501345,25.060329054534044,-18.903740630606375,13.580682043039246,-27.960953593528277,0.14977206628025552,24.047599168577698,-11.955829267820151,-30.134465006696967,-32.21198023888692,9.86702843477849,-8.580191444592348,-16.577811627542317,26.386416818682726,3.6025276372368404,20.542477426147702,-22.22806322470142,-5.820397759605813,18.384550540305586,29.728772618647433,4.072464421619209,-1.3536562994522603,5.328965234336427,-17.733677046288424,-19.278490116734808,4.104404948934522,-14.934887296494892,-13.124084041807714,-51.23342880896268,7.680864822939558,33.083920956895795,2.3957224561956116,21.912923571620034,4.955125025434107,-4.176758419006325,-7.574526741882408,-26.513675267772108,2.173308150346365,24.08851209830178,-30.905361170443634,16.83089936834549,4.320638115837902,10.980476460390888,15.59138148074331,4.704964959316544,-29.98089792998611,-0.6162817111841054,-2.5287599499202496,-11.310738742283737,-15.75862609706452,42.345676628307565,-17.245673947575035,-68.82204757892863,-1.1881757137191966,1.1668032899356087
9,-51.94007317149576,13.495914591056994,-20.72468900659345,-19.810869130326783,48.89407416388455,-26.538555760095974,-42.4934170282853,57.49602482351335,15.454601762123781,-40.474778552143796,-107.17507997042873,133.7061416313975,-8.993781744850718,-58.973172196919016,-32.93043104669195,-18.987590899837816,-16.084391769067015,-15.967738181424963,24.307140221496642,-6.7757330245740475,61.45520314493219,12.896895242103254,-36.212164557362414,37.666495633693614,12.047303780757312,-3.1150718651890505,50.29965860954035,-4.415040189512607,5.285981865885564,4.41752685637169,-35.03680361933092,49.001009308511186,-23.592346816095144,-11.07514063435138,-8.922745947614496,-42.98133237728507,5.62168310499212,-13.059482029833584,36.6747293294664,-31.001991027457102,19.827159709690036,61.88618136705026,-2.4060551057853674,27.269829331837947,-30.84016303593539,28.175967401498546,-2.9030889853181265,-58.185831664819105,27.77725851836543,14.314443307077577,-76.08231992914492,22.353520950561528,-17.24568853921197,-1.0060103345749087,20.82818293938733,25.244943638538,-28.50234851573862,46.99321487625236,3.4894830514421855,-36.642698906575205,-20.302188312017226,-64.1759123947611,42.9378185222201,0.6935687401099901,1.9359473456188234,6.430713824863064,34.97067095653014,10.6887591021236,-19.6254629688233,-36.671417130665915,8.266306372699962,11.336589714740965,0.3870126332830115,29.697503431908142,-26.580666610617413,2.9283414339649902,-27.382276736875585,-25.15803743404795,41.184120368976956
